precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
750.000 €;;/comprar/piso-sant_gervasi_galvany08021-45891566797_525696/;Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital);4 habs.;2 baños;120 m²;3ª planta;"Vivienda exterior soleada. Or. Sur-este
Gran oportunidad por zona inmejorable st gervasi – galvany
Para actualizar cocina y baños
...";41.398814562;2.141893439;barcelona
399.000 €;Piso en Carrer dels Calders, 55;/comprar/piso-eixample_sant_oleguer08203-4539991929_109700/;Eixample-Sant Oleguer (Sabadell);3 habs.;2 baños;145 m²;Bajo;Vi-2-3-p00-a. Piso en un edificio de obra nueva de 145 m² de superficie construida y ubicado en la zona de sabadell, enclavado en ...;41.534595;2.1138549;barcelona
575.000 €;;/comprar/casa-tona_centro_urbano-41733116020_501452/;Tona;4 habs.;2 baños;240 m²;;Superficie total 240 m², casa superficie solar 20000 m², superficie útil 200 m², habitaciones dobles: 4, 2 baños, carpintería exte...;41.852296411;2.238727452;barcelona
249.000 €;;/comprar/piso-el_raval08001-45087122340_100500/;El Raval (Distrito Ciutat Vella. Barcelona Capital);2 habs.;1 baño;74 m²;1ª planta;En el centro del casco antiguo de barcelona, casc antic barcelona les presenta este amplio piso en la emblemática rambla del raval...;41.378489;2.1700446;barcelona
279.000 €;;/comprar/piso-arenys_de_mar_centro_urbano-10876432092_100500/;Arenys de Mar;2 habs.;2 baños;80 m²;3ª planta;"Piso en planta tercera.
 Finques la riera.
 Obra nueva en construcción en el corazón de la riera de arenys de mar, en el nº 15 d...";41.582478867;2.548456645;barcelona
600.000 €;;/comprar/casa_pareada-sant_joan_moli_de_vent-45043095863_100200/;Sant Joan-Molí de Vent (Vilanova i la Geltrú);5 habs.;4 baños;409 m²;;Se vende impresionante chalet en vilanova i la geltrú, ideal para aquellos que buscan una vivienda espaciosa y con todas las comod...;41.222077141;1.709430924;barcelona
459.000 €;;/comprar/casa-canyamars08318-43377945163_100500/;Canyamars (Dosrius);5 habs.;4 baños;260 m²;;Casa de diseño ibicenco con tres años de antigüedad, en canyamars a 20 minutos de barcelona y 15 minutos de la playa. La parcela e...;41.601167842;2.440166552;barcelona
430.000 €;;/comprar/piso-la_sagrada_familia08025-45865485718_109300/;La Sagrada Família (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;93 m²;3ª planta;Precioso piso situado en la calle sardenya con industria, piso totalmente esquinero, dispone de 100 m² construidos, distribuidos e...;41.406688;2.1691444;barcelona
170.000 €;;/comprar/piso-mataro_centre-40881092536_516702/;Centre (Mataró);1 hab.;1 baño;61 m²;1ª planta;Ubicado en el corazón del centro de mataró, este encantador piso en la primera planta ofrece una combinación perfecta de comodidad...;41.5389817;2.4377173;barcelona
260.000 €;;/comprar/piso-casagemes_canyado-39181859735_992744/;Casagemes-Canyadó (Badalona);3 habs.;1 baño;97 m²;4ª planta;"¿Que te parecen estas ideas para tu nuevo hogar?!!
Bienvenido a tu nuevo hogar en una de las zonas más encantadoras de badalona, d...";41.456508;2.2582708;barcelona
345.000 €;;/comprar/atico-la_torre_roja_camprecios_grup_sant_jordi-42534870780_501711/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);3 habs.;2 baños;161 m²;;Espectacular piso de  160 m² con  vistas despejadas,  ubicada en la zona alta de barrio salas colindante con torre roja, una  zona...;41.318062299;2.023241145;barcelona
785.000 €;;/comprar/piso-eixample_sant_antoni08011-42541525278_100200/;Sant Antoni (Distrito Eixample. Barcelona Capital);;2 baños;98 m²;;"Atico muy luminoso de 100m² con una terraza en pleno corazon de el barrio de eixample esquerra sant antoni!
Piso de doble orientac...";41.3826696;2.1598037;barcelona
