precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
480€;Vivienda Reformada en San Francisco;https://rd.clk.thribee.com/id.g1rNL1x1WR0/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.1/;03600, Novelda, Provincia de Alicante;2  habitaciones;1  baños;109  m²;La vivienda dispone de 2 dormitorios, 1 baño completo y un aseo. Cocina completa con electrodomésticos y zona office. Amplio salón comedor con or...;Hace 4 días;Vadevender;Alicante
;Coqueto apartamento para 4 personas a 3 minutos de la playa;https://rd.clk.thribee.com/id.1e1U1gmWw1ZO/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.1/;03182, Torrevieja, Provincia de Alicante;2 habitaciones;-;55 m²;Bonito apartamento de 2 dormitorios, cocina independiente, amplia terraza, baño completo, totalmente amueblado y equipado, ubicado a 3 minutos de...;Hace 1 día;Vadevender;Alicante
550€;Sol8vidal alquila piso reformado junto al ies espeñetas;https://rd.clk.thribee.com/id.1T1m1G1RLL1AG/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.2/;03300, Orihuela, Provincia de Alicante;2 habitaciones;1 baños;66 m²;Vivienda completamente reformada, SOLO PARA PROFESORES. El inmueble está situado junto al instituto de las Espeñetas. A menos de 5 min del centro...;Hace 1 día;Vadevender;Alicante
1.050€;Alquiler para estudiantes;https://rd.clk.thribee.com/id.g1GJPo1i1vR/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.2/;03690, San Vicente del Raspeig/Sant Vicent del Raspeig, Provincia de Alicante;3  habitaciones;2  baños;105  m²;A de corta temporada destinado a estudiantes. Piso con ascensor, salón con terraza, cocina nueva, 3 habitaciones y 2 baños. A 10 minutos de la un...;Hace 4 días;Vadevender;Alicante
1.200€;Chalet en alquiler en Pego;https://rd.clk.thribee.com/id.7tA1z1Q151xg/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.3/;46716, Pego, Provincia de Alicante;2  habitaciones;1  baños;61  m²;A v Bonita villa situada a 500 metros de Pego, lista para entrar a vivir, con una parcela vallada de 1600 m2 y una superficie construida de 60 m2...;Hace 4 días;Vadevender;Alicante
650€;Apartamento en La Mata;https://rd.clk.thribee.com/id.b11l1JyWPj/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.4/;03188, La Mata, Torrevieja, Provincia de Alicante;2  habitaciones;1  baños;62  m²;Temporada larga. La Mata. Apartamento en la tercera planta con ascensor. Apartamento de 60m2 con 2 dormitorios, 1 baño, salón, cocina independien...;Hace 4 días;Vadevender;Alicante
700€;Atico en alquiler en Denia - Ref: 320;https://rd.clk.thribee.com/id.DJau1j1A_I/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.5/;03700, Dénia, Provincia de Alicante;2  habitaciones;1  baños;100  m²;A de temporada A 300 metros del centro de Denia, se ubica este ático con bonitas vistas. Se ubica en un 4 con ascensor y se ditribuye en dos habi...;Hace 4 días;Vadevender;Alicante
1.000€;Se alquila piso en altea centro;https://rd.clk.thribee.com/id.O1fgWNP1A1K/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.6/;03590, Altea La Vella, Altea, Provincia de Alicante;4  habitaciones;2  baños;145  m²;Se alquila amplio piso de 4 dormitorios. Cocina independiente totalmente equipada, con galería y despensa. Salón comedor totalmente amueblado y s...;Hace 4 días;Vadevender;Alicante
800€;¡Piso con Fantástica Ubicación PARA LARGA TEMPORADA! ?;https://rd.clk.thribee.com/id.ALsbX1Vh1i/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.7/;03690, San Vicente del Raspeig/Sant Vicent del Raspeig, Provincia de Alicante;3  habitaciones;1  baños;96  m²;Abstenerse estudiantes. Solo para larga temporada. Ubicación: En el corazón de San Vicente, a tan solo 150 metros de la Plaza de España y muy pró...;Hace 4 días;Vadevender;Alicante
775€;Abstenerse estudiantes. Piso de 2 dormitorios con GARAJE en zona Sur de San Vicente;https://rd.clk.thribee.com/id.22aeO0tk/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.27708trovit-web-85d48c649-5ls6d6699661008767/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.22/cookieid.102012066996610083a37.18617489/pos.8/;03690, San Vicente del Raspeig/Sant Vicent del Raspeig, Provincia de Alicante;2  habitaciones;1  baños;65  m²;Solo larga temporada. Se alquila piso en planta baja en la zona Sur de San Vicente a tan solo 550 metros de la Universidad y junto al Centro de S...;Hace 4 días;Vadevender;Alicante
