precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
285.000 €;;/comprar/piso-almayate29749-43422850584_520119/;Almayate (Vélez-Málaga);3 habs.;2 baños;203 m²;1ª planta;Grupo behome te presenta en exclusiva este espectacular piso en valle niza, con vistas al mar y una gran terraza donde disfrutarás...;36.724192595;-4.159086003;malaga
135.000 €;;/comprar/casa-archidona_centro_urbano-40070164404_100500/;Archidona;4 habs.;2 baños;183 m²;;"¿Eres de los que le gusta vivir en el centro y no tener que preocuparte por el aparcamiento?
Esta es tu vivienda 
Se encuentra a t...";37.095864928;-4.392277197;malaga
183.000 €;;/comprar/apartamento-mijas_las_lagunas29651-39179473973_103800/;Las Lagunas (Mijas);2 habs.;2 baños;85 m²;;"Residencial con viviendas de 1 ,2 y 3 dormitorios
Residencial mijasol es un bonito residencial de 56 apartamentos de 1, 2 y 3 dorm...";36.539511;-4.6454106;malaga
215.000 €;;/comprar/apartamento-los_boliches-43403645810_100500/;Los Boliches (Fuengirola);2 habs.;1 baño;57 m²;1ª planta;"Piso de dos dormitorios en el centro de los boliches.

El edificio cuenta con un ascensor nuevo, es muy tranquilo y se encuentra e...";36.5530588;-4.6175859;malaga
1.015.000 €;Ático en Urbanización Nueva Andalucía J,  9;/comprar/atico-los_naranjos_las_brisas29660-3785558360_109700/;Los Naranjos-Las Brisas (Distrito Nueva Andalucía. Marbella);3 habs.;2 baños;118 m²;;B12 - at - 4. Ático en un inmueble de obra nueva de 118 m² de superficie construida y situado en la zona de marbella. Está estruct...;36.505452;-4.9732447;malaga
270.000 €;;/comprar/piso-la_victoria_conde_urena-45869444216_516849/;La Victoria-Conde Ureña (Distrito Centro. Málaga Capital);3 habs.;1 baño;116 m²;Principal;Exclusivo piso, para entrar a vivir,  se encuentra en la zona de gibralfaro, cuenta con amplio garaje incluido en el precio con po...;36.7259219;-4.4119593;malaga
150.000 €;;/comprar/casa-canillas_de_aceituno_centro_urbano-97565910018_108500/;Canillas de Aceituno;4 habs.;2 baños;188 m²;;Casa en  el centro de la hermosa villa de alcaucín, en pleno corazón de la axarquía. Cuenta con un gran patio con barbacoa y exist...;36.8732782;-4.0824057;malaga
189.000 €;;/comprar/piso-la_chullera-45862381487_515126/;La Chullera (Manilva);3 habs.;2 baños;87 m²;1ª planta;¿Estás en busca del hogar ideal para ti? ¡Comprar piso en manilva puede ser una de las mejores decisiones de tu vida! Este moderno...;36.3389116;-5.2520828;malaga
290.000 €;;/comprar/apartamento-la_campana_altos_del_rodeo-39258031065_100500/;La Campana-Altos del Rodeo (Distrito Nueva Andalucía. Marbella);4 habs.;2 baños;95 m²;Bajo;Amplia y luminosa propiedad en el corazón de nueva andalucía consta de un gran recibidor  lo suficientemente grande como para aloj...;36.501875522;-4.978568659;malaga
771.000 €;;/comprar/casa-ojen_centro_urbano-42549323109_106200/;Ojén;3 habs.;3 baños;227 m²;;Lucas fox tiene el placer de presentar evergreen homes, una maravillosa y exclusiva promoción de viviendas de obra nueva ubicada j...;36.5340618;-4.7540687;malaga
950.000 €;;/comprar/chalet-playamar_benyamina-45836926045_100500/;Playamar-Benyamina (Torremolinos);2 habs.;1 baño;550 m²;;"Chalet pareado de 5 plantas
550 m² construidos, 370 m² útiles

Planta media: jardín, salón, cocina, terraza
Planta primera: 4 habi...";36.63256702;-4.49689707;malaga
138.000 €;;/comprar/piso-hispanidad_vivar_tellez_nuevas_urbanizaciones29700-45090020221_101800/;Hispanidad-Vivar Téllez-Nuevas Urbanizaciones (Distrito Núcleo Urbano. Vélez-Málaga);3 habs.;1 baño;95 m²;3ª planta;¡Oportunidad única en vélez málaga! Este amplio piso de 95 m² construidos, ubicado en una zona privilegiada cerca de todos los ser...;36.772980325;-4.099367305;malaga
267.000 €;;/comprar/apartamento-playa_bahia_dorada-45015341348_100500/;Playa Bahía Dorada (Estepona);3 habs.;2 baños;97 m²;1ª planta;"Apartamento en venta en estepona.
¿Estás buscando más que una vivienda? En esta  urbanización  encontrarás un hogar donde la natur...";36.3958945;-5.2033897;malaga
995.000 €;;/comprar/chalet-la_mairena-39216512838_100500/;La Mairena (Ojén);4 habs.;4 baños;472 m²;;¡Oportunidad! Lujosa villa en urb. La mairena, calle velazquez, ojén. A la venta encantadora villa en la magnífica urbanización la...;36.5314592;-4.7445424;malaga
549.000 €;;/comprar/piso-puerto_deportivo-39243911176_100500/;Puerto Deportivo (Fuengirola);3 habs.;3 baños;179 m²;6ª planta;Fantástica vivienda frontal al mar, en primera línea de playa del paseo marítimo de fuengirola, tiene 165 m² construidos, son dos ...;36.5331162;-4.623972;malaga
220.000 €;;/comprar/piso-velez_malaga_torre_del_mar29740-44248568116_100500/;Torre del Mar (Vélez-Málaga);2 habs.;2 baños;85 m²;1ª planta;"2v-341 piso 2 dormitorios terraza y parking.

Posibilidad de adquirir 2º plaza de aparcamiento y trastero precio 250.000 €.

Acoge...";36.7450935;-4.0966668;malaga
680.000 €;;/comprar/chalet-rincon_de_la_victoria_rincon29730-37562141089_106000/;Rincón (Rincón de la Victoria);5 habs.;4 baños;384 m²;;Magnífico chalet independiente en dos plantas ( mas garaje / sótano ), piscina, jardin, trasero, zona de barbacoa, cinco amplios d...;36.7185858;-4.2784811;malaga
985.000 €;;/comprar/casa-villanueva_del_trabuco_centro_urbano-40051569820_106700/;Villanueva del Trabuco;7 habs.;7 baños;580 m²;;¿Desearía poseer un encantador y acogedor bed & breakfast en el corazón de andalucía? En este caso, tenemos la propiedad perfecta ...;37.028697582;-4.33872609;malaga
1.050.000 €;Casa adosada en Carril de Brijan,  s/n;/comprar/casa_adosada-bel_air_cancelada_saladillo29688-4349567449_109700/;Bel-Air-Cancelada-Saladillo (Estepona);3 habs.;4 baños;206 m²;;Nº 9. Casa adosada de obra nueva, de 206 m2 de superficie construida, y emplazada en la zona de Estepona.  Está dispuesta en 3 habitaciones, 4 baños completos, terraza cubierta de 28.50 m2, terraza descubierta de 86.85 m2 y jardín de 67.60 m2. La Casa adosada dispone de piscina. Cuenta como extras garaje.;36,4684369;-5,049071;malaga
265.000 €;Piso en Avenida de los Palmeras, 6;/comprar/piso-caleta_de_velez_lagos-40014630225_516822/;Caleta de Vélez-Lagos (Vélez-Málaga);3 habs.;2 baños;96 m²;1ª planta;Amplio piso en venta en campo de golf, dispone de 3 dormitorios y 2 cuartos de baño, salon-comedor con acceso a terraza cubierta, ...;36.7595375510565;-4.070913339350118;malaga
220.000 €;;/comprar/piso-martiricos_la_roca29009-43372871170_100200/;Martiricos-La Roca (Distrito La Rosaleda-La Roca. Málaga Capital);3 habs.;1 baño;82 m²;5ª planta;"Reservado
¡Gran oportunidad de inversión!
Consta de tres dormitorios, salón con salida a la terraza, y 1 baño con plato ducha equi...";36.7322416;-4.4279815;malaga
369.000 €;;/comprar/piso-el_ejido_cristo_de_la_epidemia_olletas_san_miguel2-44224858460_104700/;El Ejido-Cristo de la Epidemia-Olletas-San Miguel (Distrito Centro. Málaga Capital);4 habs.;2 baños;160 m²;;"Redpiso te presenta en exclusiva este fantástico piso de 160m², una verdadera joya en la zona el ejido. 
Este maravilloso inmueble...";36.7278711;-4.4197748;malaga
