precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
1.090 €/mes;;/alquilar/piso-centro_embajadores_lavapies28012-42547303659_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;50 m²;Vivienda en pleno centro de madrid con una reciente reforma con encanto que mezcla elementos modernos con otros tradicionales y co...;40.4114805;-3.7010901;;madrid
966 €/mes;;/alquilar/duplex-rosa_luxemburgo_padreron_poligono_industrial_norte-45929577672_996542/;Rosa Luxemburgo-Padrerón-Polígono Industrial Norte (San Sebastián de los Reyes);1 hab.;1 baño;67 m²;Diplomatic real estate ofrece bonito duplex en san sebastian de los reyes de 67 m², en buena ubicación, próximo al hospital infant...;40.5554776;-3.6168699;4ª planta;madrid
1.200 €/mes;;/alquilar/piso-pueblo28223-45061520819_101800/;Pueblo (Pozuelo de Alarcón);2 habs.;2 baños;95 m²;Descubre tu nuevo hogar en la mejor zona de la estación de pozuelo! Este piso reformado, disponible a partir de julio de 2024, te ...;40.439059485;-3.807947216;2ª planta;madrid
1.200 €/mes;;/alquilar/piso-las_rozas_de_madrid_centro28231-45909768666_101800/;Centro (Las Rozas de Madrid);2 habs.;2 baños;75 m²;Piso a estrenar, a 2 minutos andando de la estacion de tren y a 50 m de paradas de bus a moncloa, sin amueblar, la cocina se entre...;40.4921086;-3.8683209;2ª planta;madrid
1.200 €/mes;;/alquilar/piso-espartales28805-45897805996_100200/;Espartales (Distrito Ensanche-Espartales. Alcalá de Henares);;2 baños;136 m²;"Agencia inmobiliaria de alcalá de henares, oficina de tecnocasa, alquila excelente vivienda en ciudad 10.

La zona cuenta con todo...";40.5116577;-3.3522892;4ª planta;madrid
3.800 €/mes;Piso en calle;/alquilar/piso-salamanca_castellana28006-45926767729_107700/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;220 m²;¡Excepcional oportunidad de alquiler en el codiciado barrio de salamanca! Este lujoso piso de 215 metros cuadrados cuenta con 4 am...;40.4339;-3.68285;;madrid
1.900 €/mes;;/alquilar/piso-centro_embajadores_lavapies28012-44169319978_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);3 habs.;2 baños;107 m²;Se alquila estupendo piso de 107m² construidos. Está ubicado en la calle jesús y maría de la zona de lavapiés, a solo 3 minutos de...;40.4110537;-3.7032964;1ª planta;madrid
990 €/mes;;/alquilar/piso-zona_sureste-45005410814_108900/;Zona Sureste (Torrejón de Ardoz);2 habs.;;74 m²;¡Alta de suministros gratis! Disfruta de tu hogar desde el primer momento, fidere te acompaña en la gestión de los suministros de ...;40.462992;-3.4381372;3ª planta;madrid
3.500 €/mes;;/alquilar/piso-la_moraleja_distrito28109-65933317483_179400/;La Moraleja (La Moraleja);4 habs.;4 baños;237 m²;"Magnapol alquila  piso de nueva construcción .
230 mts con magníficas vistas sobre el campo de golf ii del club de la moraleja.
-...";40.5111874;-3.6150061;2ª planta;madrid
3.500 €/mes;;/alquilar/piso-la_moraleja_encinar_de_los_reyes28109-45009439896_179400/;Encinar de los Reyes (La Moraleja);4 habs.;3 baños;195 m²;"Magnapol alquila magnífico bajo con jardín reformado:
Este magnífico piso  cuenta con una superficie total de 190 m²  más jardín p...";40.513322639;-3.653019468;Bajo;madrid
2.200 €/mes;;/alquilar/piso-rios_rosas28003-45871821639_109300/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;99 m²;Impresionante piso de 2 habitaciones dos baños se alquila en el barrio de chamberí. En un edificio de obra nueva dotado de piscina...;40.436354;-3.6980809;;madrid
950 €/mes;;/alquilar/duplex-san_nicasio_campo_de_tiro_solagua28913-45008206480_101800/;San Nicasio-Campo de Tiro-Solagua (Leganés);2 habs.;2 baños;;Encantador dúplex en leganés de 71 m²,  situado en las plantas 3ª y 4ª del edificio este magnífico inmueble cuenta con ascensor y ...;40.3325653;-3.7705626;3ª planta;madrid
950 €/mes;;/alquilar/piso-pueblo-7564837868_997117/;Pueblo (Pozuelo de Alarcón);1 hab.;1 baño;52 m²;"Oportunidad para vivir en una vivienda de nueva construcción en el centro de pozuelo de alarcón.
Ven a verlo sin compromiso!!!!";40.436283231;-3.817112502;1ª planta;madrid
2.300 €/mes;Apartamento en calle de Garellano, 3;/alquilar/apartamento-bellas_vistas28039-39173847142_527206/;Bellas Vistas (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;58 m²;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.44801310136708;-3.706098519316339;1ª planta;madrid
1.200 €/mes;Dúplex en calle Real, 41;/alquilar/duplex-torrelodones_casco_antiguo-45839313184_100500/;Casco Antiguo (Torrelodones);2 habs.;2 baños;85 m²;"¡¡¡¡¡¡¡¡ Alquiler en torrelodones !!!!!!!!

. Piso → se alquila precioso dúplex en torrelodones zona casco antiguo, 85 m. Construi...";40.5751;-3.92586;2ª planta;madrid
4.400 €/mes;;/alquilar/chalet_adosado-valdebebas_valdefuentes28055-45004090735_996152/;Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital);4 habs.;5 baños;308 m²;"Chalet adosado
Superficie construida: 308 m². Superficie útil: 250 m²
4 dormitorios. 4 baños. 1 aseo de invitados. Garaje. Traster...";40.5059151;-3.6421002;;madrid
1.500 €/mes;Estudio en Pasaje de la Virgen de la Alegría, 14;/alquilar/estudio-ciudad_lineal_quintana-38401942335_527206/;Quintana (Distrito Ciudad Lineal. Madrid Capital);1 hab.;1 baño;30 m²;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.43407326819552;-3.6571672857903486;;madrid
3.000 €/mes;;/alquilar/piso-moncloa_aravaca_arguelles28008-45048594848_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);4 habs.;2 baños;120 m²;"Finca representativa / reformado / exterior / ascensor / aire acondicionado

Ponemos a tu disposición este magnífico piso exterior...";40.4260957;-3.714636;4ª planta;madrid
2.300 €/mes;;/alquilar/piso-justicia_chueca28004-43412106619_106700/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;123 m²;Ubicación inmejorable: en pleno centro de la capital, una calle tranquila del popular barrio de chueca y a pocos minutos caminando...;40.423997;-3.7004482;;madrid
1.950 €/mes;;/alquilar/piso-valdemarin-13428012543_996542/;Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;100 m²;"Diplomatic real estate ofrece precioso bajo con jardín en valdemarín. Jardines y piscina comunitarios.
 Salón comedor con acceso a...";40.4679392;-3.7940263;Bajo;madrid
7.000 €/mes;;/alquilar/chalet-la_moraleja_encinar_de_los_reyes28109-958844720_179400/;Encinar de los Reyes (La Moraleja);5 habs.;5 baños;280 m²;"Magnapol alquila exclusivo chalet independiente dentro de urbanización cerrada con seguridad 24 hs, piscina y play house.
350 m² d...";40.5083988;-3.6270166;;madrid
6.500 €/mes;;/alquilar/casa_pareada-la_moraleja_distrito28109-5011162220_101800/;La Moraleja (La Moraleja);5 habs.;5 baños;342 m²;Vivienda de esquina, con las mejores vistas de la urbanización y muchas mejoras respecto a cómo las entregaban, piscina dentro de ...;40.5100597;-3.6082316;;madrid
750 €/mes;;/alquilar/piso-aranjuez_centro-45869767657_100500/;Centro (Aranjuez);2 habs.;1 baño;90 m²;A tan solo 30 minutos de madrid y perfectamente comunicado tanto en transporte público como en coche se alquila precioso piso en z...;40.0341082;-3.6019148;;madrid
970 €/mes;;/alquilar/piso-retiro_estrella28007-43373114215_100200/;Estrella (Distrito Retiro. Madrid Capital);1 hab.;1 baño;49 m²;"Agencia inmobiliaria de madrid – zona estrella – retiro – vende – piso – tecnocasa – hipoteca – alquiler – pez volador 

Tecnocasa...";40.4133278;-3.6673364;;madrid
8.500 €/mes;;/alquilar/chalet_unifamiliar-piovera28043-41682944155_996152/;Piovera (Distrito Hortaleza. Madrid Capital);5 habs.;7 baños;670 m²;"Halet independiente
Superficie construida: 670 m²
Parcela: 1330 m²
5 dormitorios, 6 baños, 1 aseo
1 dormitorio servicio, 1 baño se...";40.4534163;-3.639842;;madrid
1.550 €/mes;;/alquilar/piso-castillejos28020-5083945620_996542/;Castillejos (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;70 m²;"Piso moderno amueblado con menaje de cocina, ropa de cama y toallas. Disponible el 1 de mayo
Salón comedor de 24 m² con sofá cama ...";40.462375755;-3.693929437;3ª planta;madrid
1.600 €/mes;;/alquilar/atico-galapagar_la_navata28420-43338541420_100500/;La Navata (Galapagar);1 hab.;1 baño;90 m²;Remax people pone en alquiler varios áticos desde 1 hab hasta 3 hab en edificio de nueva construcción en la navata - galapagar. La...;40.586148562;-3.996056727;;madrid
1.100 €/mes;;/alquilar/piso-grinon_centro_urbano-44194083992_516127/;Griñón;1 hab.;2 baños;140 m²;Ij inmobiliaria, alquila loft nuevo a estrenar en griñon, distribuido en planta de arriba habitacion con armario empotrado y vesti...;40.2051971;-3.8599581;1ª planta;madrid
2.850 €/mes;;/alquilar/piso-chamartin_el_viso28002-45083687135_996542/;El Viso (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;120 m²;"Diplomatic real estate ofrece vivienda muy luminosa en el viso.
Amplio salón comedor de 40 m²., hall de entrada.
3 dormitorio y 2 ...";40.4489138;-3.6847636;3ª planta;madrid
3.800 €/mes;;/alquilar/piso-nueva_espana28046-35099995802_996542/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;230 m²;"Diploomatic real estate ofrece piso con mucha luz natural desde su planta 7ª.
Reformado.
Salón de 40 m²., con chimenea y ventanal ...";40.4499298;-3.6902226;7ª planta;madrid
1.200 €/mes;;/alquilar/piso-cortes_huertas28012-881495866_517093/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;53 m²;"Espectacular, reformado a estrenar,  amueblado y luminoso piso ubicado en el centro de madrid.

Consta de una habitación con armar...";40.4096852;-3.7047076;2ª planta;madrid
18.000 €/mes;;/alquilar/chalet-la_moraleja_encinar_de_los_reyes28109-41682288866_102100/;Encinar de los Reyes (La Moraleja);6 habs.;5 baños;1.150 m²;Chalet independiente en la moraleja de 1.150 m² en parcela de 2.500 m² repartido en planta.  Distribución:  planta baja: en la pla...;40.5077072;-3.6371688;;madrid
