precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
655€;Cosy double bedroom in Vila de Gràcia;https://rd.clk.thribee.com/id.wK1Qj1yNa1j/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.1/;08012, Provincia de Barcelona;8  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 3 días;Rentola;Barcelona
1.085€;Amazing double bedroom in a student flat, in Dreta de l'Eixample;https://rd.clk.thribee.com/id.1qN11eB1B1mF/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.2/;08037, Provincia de Barcelona;5  habitaciones;2  baños;-;Conocida por su historia y cultura, Barcelona es la ciudad estudiantil del tiempo de actividad. Está lleno de lugares encantadores para...;Hace 3 días;Rentola;Barcelona
650€;Double bedroom;https://rd.clk.thribee.com/id.WNS1J1ox1H1S/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.3/;08030, Provincia de Barcelona;2  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 3 días;Rentola;Barcelona
790€;Elegant single bedroom in trendy Barrio Gótico;https://rd.clk.thribee.com/id.1vJI1t19uN15/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.4/;08002, Provincia de Barcelona;6  habitaciones;2  baños;-;Tasa de limpieza después del check-out es 60.50 euros del depósito. Rental period for this listing is between 3. 24 months...;Hace 3 días;Rentola;Barcelona
681€;Snug double bedroom in El Raval;https://rd.clk.thribee.com/id.m1Xqu1u1qkM/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.5/;08001, Provincia de Barcelona;11  habitaciones;4  baños;-;Rental period for this listing is between 3. 24 months...;Hace 3 días;Rentola;Barcelona
995€;Fantastic apartment in La Barceloneta with a modern décor;https://rd.clk.thribee.com/id.131jj171c1X1p3/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.6/;Barcelona, Provincia de Barcelona;1  habitaciones;1  baños;32  m²;This is a stylish and modern one-bedroom apartment in Barcelona, situated only steps from the sunny Barceloneta beach. It is located in a...;Hace 3 días;Kuhamia;Barcelona
450€;Homely double bedroom in Sentmenat close to Plaça de la Vila;https://rd.clk.thribee.com/id.1n17EL71J31t/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.7/;08181, Provincia de Barcelona;8  habitaciones;1  baños;-;Apartment located on the outskirts of Barcelona in a very quiet area surrounded by nature where you can go walking or cycling. There is a bus...;Hace 3 días;Rentola;Barcelona
995€;Very cool double bedroom in Camp d'en Grassot i Gràcia Nova;https://rd.clk.thribee.com/id.Y1YQ1-1GD1P1m/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.8/;08037, Provincia de Barcelona;8  habitaciones;4  baños;-;Experience the authentic essence of Barcelona from this charming apartment located on a thoroughfare that reflects the fusion between the...;Hace 3 días;Rentola;Barcelona
1.300€;Studio with a nice terrace in Barcelona city center close to Mercat de la Boqueria;https://rd.clk.thribee.com/id.N_1TcWM1su/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.9/;08001, Provincia de Barcelona;1  habitaciones;1  baños;-;El inquilino ideal es un estudiante o trabajador internacional que venga por una temporada. Es necesario para la firma del contrato presentar DNI...;Hace 3 días;Rentola;Barcelona
680€;Double bedroom with private bathroom, near La Sagrada Família;https://rd.clk.thribee.com/id.n1V1X1D1MYl9/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.10/;08025, Provincia de Barcelona;3  habitaciones;2  baños;-;Barcelona! Uma cidade que tem tudo a ver com clima ensolarado, boa comida e atrações culturais deslumbrantes. Como esta será sua nova casa nos...;Hace 3 días;Rentola;Barcelona
650€;Bright double bedroom close to the Sant Antoni metro station;https://rd.clk.thribee.com/id.1NM1goYS1qM/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8606trovit-web-6f6984d597-w5zbl66a362d40c66c/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.100/cookieid.102115766a362d40c2c27.33115810/pos.11/;08001, Provincia de Barcelona;3  habitaciones;3  baños;-;El sol de Barcelona le da la bienvenida! Si usted desea tener una estancia inolvidable debe echar un vistazo a este apartamento en El Raval...;Hace 3 días;Rentola;Barcelona
