precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
725.000 €;Chalet en Areeta;/comprar/chalet-areeta-24210397148_100500/;Areeta (Getxo);5 habs.;4 baños;300 m²;Chalet individual en artaza en la zona del parque. Edificio especial con techos altos y con mucha luz. Orientacion suroeste. Parce...;43.3306378;-3.0042755;;vizcaya_bizkaia
398.750 €;Piso en calle Santa Ana de Bolueta;/comprar/piso-bolueta48004-41724065990_109700/;Bolueta (Distrito Begoña-Santutxu. Bilbao);3 habs.;2 baños;79 m²;Piso en un edificio de obra nueva de 79 m² de superficie construida y ubicado en la zona de bilbao. Está distribuido en 3 habitaci...;43.2464836;-2.9091514;;vizcaya_bizkaia
95.000 €;Piso en Arrigorriaga;/comprar/piso-arrigorriaga_centro_urbano-43380110496_100200/;Arrigorriaga;2 habs.;;52 m²;"La peña.
¡No dejes escapar esta oportunidad única de adquirir tu nuevo hogar en la encantadora zona de santa isabel (la peña)!

Pr...";43.2419082;-2.918037503;4ª planta;vizcaya_bizkaia
268.000 €;Piso en Habana Ontzia Kalea;/comprar/piso-santurtzi_centro-44189791405_519016/;Centro (Santurtzi);3 habs.;2 baños;86 m²;¡Oportunidad de adquirir esta vivienda en venta en el centro de santurtzi! Con una ubicación privilegiada en la zona de vapor haba...;43.3299082;-3.0335434;5ª planta;vizcaya_bizkaia
1.350.000 €;Dúplex en calle de San Isidro;/comprar/duplex-neguri_aiboa48992-44171122168_100500/;Neguri-Aiboa (Getxo);4 habs.;;215 m²;"Descripción de la vivienda

Precioso duplex, con un jardín de 205 m². Que rodea toda la vivienda, ubicado en una de las zonas resi...";43.3400005;-3.0093822;1ª planta;vizcaya_bizkaia
980.000 €;Dúplex en Avenida de los Chopos;/comprar/duplex-neguri_aiboa48992-85065773264_100100/;Neguri-Aiboa (Getxo);6 habs.;5 baños;340 m²;Vivienda en urbanizacion de lujo en neguri. Zonas ajardinadas, piscina y tenis en un entorno precioso, tranquilo y muy bien comuni...;43.3422664;-3.0009302;2ª planta;vizcaya_bizkaia
234.990 €;Piso en Ibaizabal-Abusu;/comprar/piso-ibaizabal_abusu48003-44236912780_100200/;Ibaizabal-Abusu (Distrito Ibaiondo. Bilbao);3 habs.;1 baño;78 m²;"La peña.
Se vende vivienda con 3 habitaciones de 78m² completamente reformada, exterior y muy luminosa gracias a la altura de la q...";43.2581853;-2.9252195;12ª planta;vizcaya_bizkaia
340.000 €;Piso en calle de Nicolás Alcorta;/comprar/piso-iralabarri48003-44181418809_101800/;Iralabarri (Distrito Errekalde. Bilbao);4 habs.;2 baños;115 m²;"Torres de zabalburu.  Rebajado .venta de piso completamente exterior con dos pequeñas terrazas.

Finca con dos ascensores a cota c...";43.2562933;-2.9342277;4ª planta;vizcaya_bizkaia
205.000 €;Piso en Leioa;/comprar/piso-leioa_centro_urbano-45056622510_101800/;Leioa;3 habs.;1 baño;70 m²;Inmobiliaria jose luis núñez pone en venta en el centro de leioa y cerca del metro piso con buena orientación, exterior con calefa...;43.3226156;-2.9872131;;vizcaya_bizkaia
118.000 €;Piso en calle de Sancho Archiniega;/comprar/piso-portugalete_buenavista-35000566912_519016/;Buenavista (Portugalete);1 hab.;1 baño;51 m²;"Vivienda tasada municipal para empadronados en portugalete.

Este estupendo apartamento, con una reforma integral y de diseño, es ...";43.3229577;-3.0279401;Bajo;vizcaya_bizkaia
575.000 €;Piso en calle de Atxekolandeta;/comprar/piso-neguri_aiboa48992-45020513842_100500/;Neguri-Aiboa (Getxo);1 hab.;;87 m²;"Descripción de la vivienda

""exclusiva"" 
Maravilloso apartamento de lujo en la mejor y mas exclusiva zona residencial de neguri en...";43.340592135;-3.011959079;2ª planta;vizcaya_bizkaia
399.000 €;Piso en calle Olalde Berria Kalea;/comprar/piso-mungia_centro_urbano-37517888887_103800/;Mungia;2 habs.;2 baños;89 m²;Mungia, vendemos piso bajo de 88,41 m² según catastro, en urbanización.  Con jardín privado, y piscina comunitaria. Bonitas zonas ...;43.3548591;-2.8471988;Bajo;vizcaya_bizkaia
200.000 €;Piso en Leioa;/comprar/piso-leioa_centro_urbano-44223519855_101800/;Leioa;2 habs.;1 baño;70 m²;Preciosa vivienda próxima al metro de leioa  y lamiako, con amplio salón comedor, 2 habitaciones, cocina equipada, baño, calefacci...;43.3201173;-2.9961092;5ª planta;vizcaya_bizkaia
304.000 €;Piso en calle de Langileria;/comprar/piso-leioa_centro_urbano-22537998752_109700/;Leioa;2 habs.;2 baños;68 m²;Piso en un inmueble de obra nueva de 68 m² de superficie construida y situado en la zona de leioa. Está estructurado en 2 habitaci...;43.3227842;-3.0028926;;vizcaya_bizkaia
410.000 €;Piso en calle Sipiri;/comprar/piso-sopela_centro_urbano-45052782218_991771/;Sopela;3 habs.;2 baños;106 m²;Bonito piso en el centro de sopela, zona peatonal. Bien distribuido, en hall, salón comedor con salida a terraza, cocina equipada ...;43.3811755;-2.9830062;1ª planta;vizcaya_bizkaia
330.000 €;Piso en calle de la Torre de Ugao;/comprar/piso-ugao_miraballes_centro_urbano-42575039953_100500/;Ugao-Miraballes;4 habs.;2 baños;115 m²;"Se vende en exclusiva piso en torre de ugao kalea en ugao-miraballes 
Vivienda muy céntrica junto a la plaza del ayuntamiento-herr...";43.1805911;-2.9023622;2ª planta;vizcaya_bizkaia
169.000 €;Piso en Zubeldia;/comprar/piso-errepelega48920-42566725587_102200/;Errepelega (Portugalete);2 habs.;1 baño;63 m²;Bienvenido a este encantador piso en la calle maestro zubeldia de portugalete, una oportunidad única para disfrutar de un hogar ac...;43.3165293;-3.0211542;4ª planta;vizcaya_bizkaia
1.500.000 €;Piso en calle de Atxekolandeta;/comprar/piso-neguri_aiboa48992-45024044678_100500/;Neguri-Aiboa (Getxo);4 habs.;;210 m²;"Descripción de la vivienda

En la zona mas exclusiva de neguri (atxekolandeta) se encuentra esta fantástica vivienda con terraza y...";43.340059434;-3.010295885;1ª planta;vizcaya_bizkaia
398.750 €;Piso en calle Santa Ana de Bolueta;/comprar/piso-bolueta48004-41724065990_109700/;Bolueta (Distrito Begoña-Santutxu. Bilbao);3 habs.;2 baños;79 m²;Piso en un edificio de obra nueva de 79 m2 de superficie construida y ubicado en la zona de Bilbao. Está distribuido en 3 habitaciones y terraza. Ofrece como acabados armarios empotrados 2 habitaciones.;43,2464836;-2,9091514;;vizcaya_bizkaia
1.900.000 €;Piso en Avenida de Algorta, 2;/comprar/piso-neguri_aiboa-22523212762_522327/;Neguri-Aiboa (Getxo);8 habs.;5 baños;382 m²;Exclusiva- magnifico piso, en una de las mejores zonas de neguri, con vistas frontales al mar, cerca de la playa, del metro y auto...;43.348300566134476;-3.0103982475299755;2ª planta;vizcaya_bizkaia
213.000 €;Piso en calle Santutxu;/comprar/piso-santutxu48004-31723256914_101800/;Santutxu (Distrito Begoña-Santutxu. Bilbao);3 habs.;1 baño;68 m²;Exclusiva inmobiliaria santutxu. Vendemos vivienda en el centro de santutxu, totalmente reformado y listo para entrar a vivir, con...;43.2543868;-2.9167692;1ª planta;vizcaya_bizkaia
1.135.000 €;Dúplex en Neguri-Aiboa;/comprar/duplex-neguri_aiboa48992-44197056380_100500/;Neguri-Aiboa (Getxo);5 habs.;4 baños;232 m²;Fantastica vivienda con terraza de 70 m² vivienda en la zona de el carmen de neguri. Totalmente exterior y en muy buen estado. Ult...;43.336888;-3.0046486;4ª planta;vizcaya_bizkaia
170.000 €;Piso en Arabella Etxaldea;/comprar/piso-txurdinaga48007-42558614034_100500/;Txurdinaga (Distrito Otxarkoaga-Txurdinaga. Bilbao);3 habs.;1 baño;82 m²;Bonita vivienda totalmente exterior y con vistas maravillosas hacia bilbao, situada en el grupo arabella, muy cerca del barrio de ...;43.263258;-2.9115811;4ª planta;vizcaya_bizkaia
329.000 €;Piso en calle de las Encartaciones de Bizcaia;/comprar/piso-kabiezes-44202449820_100500/;Kabiezes (Santurtzi);3 habs.;;100 m²;Norinmobiliaria os presenta, en exclusiva, este espectacular piso de 100 m² en kabiezes, rodeado de parques, comercios y transport...;43.321596;-3.0338146;2ª planta;vizcaya_bizkaia
160.000 €;Piso en calle de Langileria;/comprar/piso-leioa_centro_urbano-44240226700_101800/;Leioa;3 habs.;1 baño;60 m²;"Vivienda junto al metro. Como inversión vendemos vivienda de 3 habitaciones, sala, cocina, baño y balcón.

Muy bien comunicado con...";43.3221999;-3.0017617;;vizcaya_bizkaia
310.000 €;Piso en calle de La Florida;/comprar/piso-rontegui_pormetxeta48902-45007165296_102200/;Rontegui-Pormetxeta (Barakaldo);3 habs.;2 baños;89 m²;"Vivienda en pleno centro de barakaldo de 85 m² lista  para entrar a vivir 

Situado junto a la boca de metro , comercios , colegio...";43.2947617;-2.9881795;3ª planta;vizcaya_bizkaia
152.000 €;Piso en Zubeldia;/comprar/piso-errepelega48920-40850687917_102200/;Errepelega (Portugalete);2 habs.;1 baño;70 m²;Exclusiva compartida.  zona metro zubeldia. Con ascensora cota 0 y para entrar a vivir. Hall, sala, 2 habitaciones amplias, cocina...;43.3180595;-3.0182237;1ª planta;vizcaya_bizkaia
220.000 €;Piso en Maiatzaren Biko Kalea;/comprar/piso-abando_ensanche48003-33429142227_500479/;Abando Ensanche (Distrito Abando. Bilbao);2 habs.;1 baño;65 m²;"Bm inmuebles vende: bonito piso en zona emblemática de bilbao 
Tiene 2 habitaciones, 1 baño, cocina americana con todo tipo de ele...";43.2571568;-2.9290339;5ª planta;vizcaya_bizkaia
350.000 €;Piso en calle del Almirante Cristóbal Mello;/comprar/piso-alde_zaharra_portu-41691597270_100900/;Alde Zaharra-Portu (Portugalete);3 habs.;2 baños;99 m²;"Se vende en exclusiva esta vivienda en zona residencial ajardinada muy cotizada de portugalete
Incluye camarote y la posibilidad d...";43.3237054;-3.0199581;2ª planta;vizcaya_bizkaia
198.000 €;Piso en Etxebarria;/comprar/piso-etxebarria_centro_urbano-43403968452_102200/;Etxebarria;2 habs.;2 baños;143 m²;Piso completamente reformado situado en un edificio, antiguamente molino. Ubicado en un entorno natural espectacular, está a solo ...;43.256937669;-2.484832468;3ª planta;vizcaya_bizkaia
149.900 €;Piso en calle Somera;/comprar/piso-abando_ensanche48005-22520560182_500479/;Abando Ensanche (Distrito Abando. Bilbao);2 habs.;1 baño;55 m²;"Bm inmuebles, vende piso en segunda planta de 2 habitaciones, 1 baño, salita
Y cocina equipada, instalación sanitaria nueva, con b...";43.25639724955686;-2.922740642105593;2ª planta;vizcaya_bizkaia
440.000 €;Piso en Nagusia Kalea;/comprar/piso-areeta48930-100052374441_101800/;Areeta (Getxo);5 habs.;3 baños;131 m²;"En pleno centro de las arenas, en su calle principal, la calle mayor, encontramos este gran piso.
Tiene 130 m², buena altura ya qu...";43.324835888;-3.014719908;3ª planta;vizcaya_bizkaia
399.000 €;Piso en Maidagan;/comprar/piso-andra_mari48993-44179858144_102200/;Andra Mari (Getxo);3 habs.;2 baños;107 m²;"buen piso de 97 metros en santa maría de getxo!

Salón-comedor,cocina, tendedero , armarios empotrados, 2 baños completos, 3 habi...";43.358498418;-3.010643739;1ª planta;vizcaya_bizkaia
330.000 €;Piso en Santa Ana Etxaldea;/comprar/piso-bolueta48004-38394575099_109700/;Bolueta (Distrito Begoña-Santutxu. Bilbao);2 habs.;2 baños;72 m²;Piso en un inmueble de obra nueva de 72 m² de superficie construida y situado en la zona de bilbao. Está estructurado en 2 habitac...;43.262691;-2.9588616;;vizcaya_bizkaia
399.000 €;Piso en calle de Simón Bolívar;/comprar/piso-indautxu48011-43388681955_100500/;Indautxu (Bilbao);2 habs.;1 baño;89 m²;"Vivienda en el centro de bilbao, situada en la calle simón bolivar, junto a doctor areilza y a a un paso de la salida de metro. 

...";43.2601965;-2.9422533;6ª planta;vizcaya_bizkaia
848.000 €;Piso en Neguri-Aiboa;/comprar/piso-neguri_aiboa48992-39243468950_100500/;Neguri-Aiboa (Getxo);5 habs.;3 baños;208 m²;Neguri. Piso alto y en esquina con muy buena orientacion. Zona muy bonita y tranquila cerca del metro. 2 terrazas. 5 dormitorios. ...;43.3381107;-3.0054925;3ª planta;vizcaya_bizkaia
160.000 €;Piso en Las Viñas;/comprar/piso-santurtzi_las_vinas-43414332496_102200/;Las Viñas (Santurtzi);3 habs.;1 baño;75 m²;"Zona las viñas ref.- 2018

Os ofrecemos vivienda de tres dormitorios, sala con balcón al exterior con orientación suroeste, cocina...";43.3290177;-3.03774;2ª planta;vizcaya_bizkaia
229.000 €;Piso en calle Orixe;/comprar/piso-san_ignazio_elorrieta48015-43335163200_100500/;San Ignazio-Elorrieta (Distrito Deustu. Bilbao);3 habs.;1 baño;70 m²;Se vende piso en san ignacio de 70 m² ¡Reservado! Cerca de la parada del metro y del autobús. Frente al polideportivo. La vivienda...;43.280991;-2.959299;4ª planta;vizcaya_bizkaia
120.000 €;Piso en calle del Doctor Fleming, 55;/comprar/piso-santurtzi_las_vinas-32546710603_109300/;Las Viñas (Santurtzi);2 habs.;1 baño;60 m²;"¡¡Bonito piso para entrar a vivir!!

Distribuido en dos habitaciones, salón, cocina, baño y terraza.

Tiene un bonito patio interi...";43.32960404;-3.0411589;1ª planta;vizcaya_bizkaia
385.000 €;Casa en Arrieta;/comprar/casa-arrieta_centro_urbano-44252650464_103800/;Arrieta;4 habs.;3 baños;262 m²;"Arrieta, vendemos mitad de caserío bifamiliar.  Construido en 1800, y rehabilitado totalmente en 2005.

Fachada principal con port...";43.34411527;-2.768388669;;vizcaya_bizkaia
