precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
800€;1 dormitorio, Sevilla 41003 1ES74193-;https://rd.clk.thribee.com/id.Z1U1T1y1Ww111U/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.1/;41003, Sevilla, Provincia de Sevilla;1  habitaciones;-;-;...de supermercado, mercado tradicional de la plaza de la encarnaciÃ³n, Se tarda menos de 5 minutos andando en llegar a la Catedral de Sevilla...;Hace 11 días;Listanza;Sevilla
1.300€;Piso en alquiler en Sevilla, Pagés del Corro-López de Gomara;https://rd.clk.thribee.com/id.sG1v1r1E1rYm/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.2/;41010, Sevilla, Provincia de Sevilla;4  habitaciones;2  baños;105  m²;"...buenas manos”. En Inmobiliaria FINamp; Home, estamos aquí para ayudarte a encontrar tu hogar ideal en Sevilla. ¡No dudes en contactarnos! Web:...";Hace 13 días;Todopisos;Sevilla
950€;Piso en alquiler en Sevilla, Este;https://rd.clk.thribee.com/id.bN1Wx1ZI1x1y/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.3/;41020, Sevilla Este, Distrito Este-Alcosa-Torreblanca, Sevilla, Provincia de Sevilla;2  habitaciones;2  baños;80  m²;Credit home sevilla real estate ofrece piso en alquiler totalmente amueblado y equipado en sevilla este. Dispone de garaje y trastero. Piso a...;Hace 29 días;Todopisos;Sevilla
750€;Piso en alquiler en Sevilla, Avenida de la Solea, 41007;https://rd.clk.thribee.com/id.ACo121A2yD/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.4/;41011, Sevilla, Provincia de Sevilla;3  habitaciones;1  baños;68  m²;...de 2024! Piso para estudiantes y profesionales independientes. Temporal. Este piso se encuentra en Avenida de la Solea, 41007, Sevilla...;Hace 29 días;Todopisos;Sevilla
1.800€;Piso en alquiler en Sevilla, Santa Cruz - Alfalfa;https://rd.clk.thribee.com/id.1s1K1o1l1i1Ut1Y/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.5/;41004, Santa Cruz, Casco Antiguo, Sevilla, Provincia de Sevilla;4  habitaciones;2  baños;177  m²;Se alquila maravilloso piso en pleno centro de Sevilla, justo al lado de la Plaza del Salvador, con vistas a la Cuesta del Rosario y a la...;Hace +30 días;Todopisos;Sevilla
1.000€;Piso en alquiler en Sevilla, Gran Plaza-Marqués de Pickman-Ramon y C;https://rd.clk.thribee.com/id.1HU1Ir10c1D15/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.6/;41005, Sevilla, Provincia de Sevilla;1  habitaciones;1  baños;65  m²;Credit home sevilla real estate ofrece piso en alquiler en la zona de gran plaza, sevilla. Contrato de alquiler temporal. El apartamento...;Hace 25 días;Todopisos;Sevilla
1.200€;Duplex en alquiler en Sevilla, Centro;https://rd.clk.thribee.com/id.1e51M766121z/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.7/;41002, Sevilla, Provincia de Sevilla;2  habitaciones;2  baños;99  m²;Alquiler de temporada en el centro de sevilla. Piso nuevo en el Centro de Sevilla, calle Baños, zona San Vicente. Se ofrece para alquiler de...;Hace 13 días;Todopisos;Sevilla
1.200€;Piso en alquiler en Sevilla, Altozano - Pagés del Corro;https://rd.clk.thribee.com/id.qac14T1t1-1w/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.8/;41010, Sevilla, Provincia de Sevilla;2  habitaciones;1  baños;90  m²;Coqueto piso reformado de dos habitaciones listo para alquilar en el emblemático barrio de Triana, en Sevilla. Desde la Inmobiliaria FINamp...;Hace 21 días;Todopisos;Sevilla
1.653€;Apartamento Jardines de Murillo - Centro Sevilla;https://rd.clk.thribee.com/id.hf1U1x1i1L1Xd/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.9/;41004, Provincia de Sevilla;1  habitaciones;1  baños;40  m²;Apartamento Ideal para una pareja que desea descubrir Sevilla y estar alojado en un bonito apartamento que se encuentra en el Centro Histórico...;Hace 18 días;Rentola;Sevilla
750€;Cuenca del Alberche-Guadarrama, Área de, Sevilla la Nueva Vivienda 2 Habitaciones Capital Lpa;https://rd.clk.thribee.com/id.1We141M15fYN/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.10/;41005, Provincia de Sevilla;2  habitaciones;1  baños;48  m²;Te presento un magnífico piso reformado en la calle José Saramago, Sevilla. La vivienda está cuidadosamente diseñada para ofrecer comodidad y...;Hace 5 días;Rentola;Sevilla
850€;Sevilla 41002 1ES78417-;https://rd.clk.thribee.com/id.CAjpD19GL/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.11/;41002, Sevilla, Provincia de Sevilla;-;-;-;...Sevilla. El precio indicado se refiere a una estancia de 10 meses. Para otros periodos puede cambiar el precio. ConsÃºltanos por otros periodos...;Hace 1 día;Listanza;Sevilla
1.200€;Flat for rent in Sevilla of 101 m2;https://rd.clk.thribee.com/id.Fd1U41f1mF2/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.12/;41014, Sevilla, Provincia de Sevilla;3  habitaciones;2  baños;101  m²;This flat is at 41014, sevilla, sevilla, at bellavista. Jardines de hercules, on floor 6. It is a flat that has 0 m2 and has 3 rooms and 2...;Hace 9 días;Rentola;Sevilla
840€;Flat for rent in Sevilla of 50 m2;https://rd.clk.thribee.com/id.H1Jmx1iO1g/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18789trovit-web-7f7dc96976-l4r6p668833083d6ae/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.sevilla%20provincia/type.2/page.4/cookieid.1021153668833083d08e5.09807507/pos.13/;41010, Sevilla, Provincia de Sevilla;1  habitaciones;1  baños;50  m²;This flat is at 41010, sevilla, sevilla, is in the district of triana, on floor 1. It is a flat that has 50 m2 and has 1 rooms and 1 bathrooms...;Hace 9 días;Rentola;Sevilla
