precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta;CCAA
142.000 €;;/comprar/piso-zorrotza48013-43345282213_100200/;Zorrotza (Distrito Basurtu-Zorrotza. Bilbao);3 habs.;71 m²;¡Increíble oportunidad de adquirir este maravilloso piso ubicado en una de las mejores zonas de zorroza! Con 3 habitaciones, 1 sal...;43.2756644;-2.9738;;;vizcaya_bizkaia
A consultar;Ático en calle Kalea Gaztañatxu,  S/N;/comprar/atico-derio_centro_urbano-4589740115_109700/;Derio;3 habs.;89 m²;Sukia04132 - ático a - ático en un inmueble de obra nueva de 89 m² de superficie construida y situado en la zona de logroño. Está ...;43.3004;-2.88458;5 baños;;vizcaya_bizkaia
320.000 €;;/comprar/piso-mamariga_la_sardinera-39261817111_102200/;Mamariga-La Sardinera (Santurtzi);4 habs.;123 m²;Este encantador piso en la codiciada calle itsasalde de santurtzi ofrece una oportunidad excepcional para vivir cerca del mar en u...;43.3316763;-3.0349222;2 baños;1ª planta;vizcaya_bizkaia
95.000 €;;/comprar/piso-arrigorriaga_centro_urbano-43380110496_100200/;Arrigorriaga;2 habs.;52 m²;"La peña.
¡No dejes escapar esta oportunidad única de adquirir tu nuevo hogar en la encantadora zona de santa isabel (la peña)!

Pr...";43.2427559;-2.9175856;1 baño;4ª planta;vizcaya_bizkaia
380.000 €;;/comprar/casa_adosada-gordexola_centro_urbano-43349726165_100500/;Gordexola;4 habs.;200 m²;"Adosados con jardin de nueva construccion en gordexola.

Se distribuyen de la siguiente manera:

Planta sotano donde se encuentra ...";43.187191162;-3.056266451;3 baños;;vizcaya_bizkaia
330.000 €;;/comprar/piso-ugao_miraballes_centro_urbano-42575039953_100500/;Ugao-Miraballes;4 habs.;115 m²;"Se vende en exclusiva piso en torre de ugao kalea en ugao-miraballes 
Vivienda muy céntrica junto a la plaza del ayuntamiento-herr...";43.1805911;-2.9023622;2 baños;2ª planta;vizcaya_bizkaia
205.000 €;;/comprar/piso-leioa_centro_urbano-45056622510_101800/;Leioa;3 habs.;70 m²;Inmobiliaria jose luis núñez pone en venta en el centro de leioa y cerca del metro piso con buena orientación, exterior con calefa...;43.3226156;-2.9872131;1 baño;;vizcaya_bizkaia
525.000 €;;/comprar/piso-areeta48930-45026716563_109300/;Areeta (Getxo);3 habs.;110 m²;"Piso de 95m² en el centro de las arenas. 
La vivienda dispone de hall, salón, cocina con tendedero y despensa, salón, tres habitac...";43.327888419;-3.012026606;2 baños;;vizcaya_bizkaia
250.000 €;;/comprar/piso-zamudio_centro_urbano-41684320594_500479/;Zamudio;2 habs.;68 m²;"Bm inmuebles,  vende bonito piso exterior de 2 habitaciones, 1 baño, con ascensor
Y garaje, la vivienda se encuentra en el centro ...";43.283613;-2.8626162;1 baño;2ª planta;vizcaya_bizkaia
345.000 €;;/comprar/piso-bagatza_beurko_desertu48901-41731898103_102200/;Lasesarre (Barakaldo);2 habs.;92 m²;"Seminuevo en urban, 2 habitaciones y 2 baños, con garaje directo y trastero. Terraza con maravillosas vistas.

¡¡¡ Exclusiva !!! P...";43.3019592;-2.984154;2 baños;8ª planta;vizcaya_bizkaia
220.000 €;Piso en Alameda Serralta S/N;/comprar/piso-lutxana_llano48903-44213330864_109700/;Lutxana-Llano (Barakaldo);2 habs.;103 m²;Piso en un edificio de obra nueva de 103 m² de superficie construida y ubicado en la zona de barakaldo. Está distribuido en 2 habi...;43.289076;-2.980251;2 baños;;vizcaya_bizkaia
280.000 €;Piso en Urbanización Baratz Eder,  S/N;/comprar/piso-bermeo_centro_urbano-3733085417_109700/;Bermeo;2 habs.;100 m²;Portal 1 - planta 1ª - puerta b. Piso en un edificio de obra nueva de 100 m² de superficie construida y ubicado en la zona de berm...;43.4108;-2.7599;2 baños;1ª planta;vizcaya_bizkaia
329.000 €;;/comprar/piso-kabiezes-44202449820_100500/;Kabiezes (Santurtzi);3 habs.;100 m²;Norinmobiliaria os presenta, en exclusiva, este espectacular piso de 100 m² en kabiezes, rodeado de parques, comercios y transport...;43.321596;-3.0338146;;2ª planta;vizcaya_bizkaia
440.000 €;;/comprar/piso-casco_viejo_zazpi_kaleak48005-45042263478_109300/;Casco Viejo - Zazpi Kaleak (Distrito Ibaiondo. Bilbao);4 habs.;129 m²;Piso en venta en casco viejo (núcleo originario de la villa de bilbao, en el centro de las sietes calles.del casco viejo.) piso co...;43.257899;-2.9232693;2 baños;4ª planta;vizcaya_bizkaia
270.000 €;;/comprar/piso-santurtzi_las_vinas-98395383230_102200/;Las Viñas (Santurtzi);3 habs.;88 m²;Piso en venta en zona de las viñas de santurtzi. Tiene una superficie construida aproximada de 88 m² y consta de 3 habitaciones, s...;43.3286319;-3.0410427;2 baños;3ª planta;vizcaya_bizkaia
234.990 €;;/comprar/piso-ibaizabal_abusu48003-44236912780_100200/;Ibaizabal-Abusu (Distrito Ibaiondo. Bilbao);3 habs.;78 m²;"La peña.
Se vende vivienda con 3 habitaciones de 78m² completamente reformada, exterior y muy luminosa gracias a la altura de la q...";43.258314;-2.9249709;1 baño;12ª planta;vizcaya_bizkaia
1.135.000 €;;/comprar/duplex-neguri_aiboa48992-44197056380_100500/;Neguri-Aiboa (Getxo);5 habs.;232 m²;Fantastica vivienda con terraza de 70 m² vivienda en la zona de el carmen de neguri. Totalmente exterior y en muy buen estado. Ult...;43.336888;-3.0046486;4 baños;4ª planta;vizcaya_bizkaia
310.000 €;;/comprar/piso-txurdinaga48004-45919210010_100200/;Txurdinaga (Distrito Otxarkoaga-Txurdinaga. Bilbao);3 habs.;92 m²;"Piso en venta en el centro de txurdinaga.

Esta vivienda de 92 m² destaca por su luminosidad gracias a ser completamente exterior ...";43.2575092;-2.9055209;2 baños;3ª planta;vizcaya_bizkaia
551.000 €;Piso en  Paraje Sur Isla de Zorrozaurre;/comprar/piso-doneperiaga_deustuibarra_san_pedro_la_ribera48014-43375609830_109700/;Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao);3 habs.;78 m²;Piso en una finca de obra nueva de 78 m2 de superficie construida y emplazado en la zona de Bilbao. Está dispuesto en 3 habitaciones y terraza. Incluye como acabados armarios empotrados 2 habitaciones.;43,2657906;-2,9564469;2 baños;;vizcaya_bizkaia
329.000 €;;/comprar/piso-mungia_centro_urbano-45054536744_101800/;Mungia;2 habs.;92 m²;"Preciosa vivienda exterior, situada en la zona alta, junto al instituto.

Distribuida en hall-recibidor, amplio salón-comedor, 2 h...";43.3531559;-2.8419214;2 baños;;vizcaya_bizkaia
260.000 €;;/comprar/piso-mamariga_la_sardinera-40914949105_102200/;Mamariga-La Sardinera (Santurtzi);4 habs.;112 m²;"Exclusiva oportunidad en santurtzi: espaciosa y luminosa propiedad en calle itsasalde

Descubra la perfecta combinación de comodid...";43.3322157;-3.0353751;2 baños;3ª planta;vizcaya_bizkaia
359.000 €;;/comprar/piso-arteagabeitia_zuhatzu48902-43370879551_102200/;Bagatza-San Vicente (Barakaldo);2 habs.;81 m²;"Seminuevo, 2 habitaciones y 2 baños completos, con parcela de garaje directo y trastero

¡¡¡ Exclusiva !!!  inmobiliaria broker po...";43.2932544;-2.9928807;2 baños;4ª planta;vizcaya_bizkaia
725.000 €;;/comprar/chalet-areeta-24210397148_100500/;Areeta (Getxo);5 habs.;300 m²;Chalet individual en artaza en la zona del parque. Edificio especial con techos altos y con mucha luz. Orientacion suroeste. Parce...;43.3306378;-3.0042755;4 baños;;vizcaya_bizkaia
215.000 €;;/comprar/piso-san_ignazio_elorrieta48015-44205119413_100500/;San Ignazio-Elorrieta (Distrito Deustu. Bilbao);3 habs.;75 m²;San ignacio.- 75 m². Se vende piso semiexterior en la calle orixe. Primera planta sin ascensor. Muy luminoso. La vivienda está dis...;43.2777035;-2.9574307;1 baño;1ª planta;vizcaya_bizkaia
198.000 €;;/comprar/piso-etxebarria_centro_urbano-43403968452_102200/;Etxebarria;2 habs.;143 m²;Piso completamente reformado situado en un edificio, antiguamente molino. Ubicado en un entorno natural espectacular, está a solo ...;43.256937669;-2.484832468;2 baños;3ª planta;vizcaya_bizkaia
276.500 €;;/comprar/duplex-alonsotegui-42500671490_101800/;Alonsotegui (Alonsotegi);4 habs.;114 m²;¡Increible oportunidad! Precioso y espectacular dúplex en alonsotegui, calle lasao. Cerca de todo tipo de comercios, farmacias, y ...;43.24516051;-2.988622744;2 baños;4ª planta;vizcaya_bizkaia
275.000 €;;/comprar/piso-arteagabeitia_zuhatzu48902-42579369908_102200/;Bagatza-San Vicente (Barakaldo);2 habs.;81 m²;"**no cobramos gastos de gestión al comprador**

Fantástico piso exterior en arteagabeitia con gran terraza en un edificio del año ...";43.2932999;-2.9939645;2 baños;;vizcaya_bizkaia
360.000 €;;/comprar/piso-mamariga_la_sardinera-28336223252_102200/;Mamariga-La Sardinera (Santurtzi);2 habs.;112 m²;Espectacular vivienda en venta exclusiva en la calle itsasalde de santurtzi. Tiene una superficie construida de 112 m² y consta de...;43.3325804;-3.0365246;2 baños;3ª planta;vizcaya_bizkaia
980.000 €;;/comprar/duplex-neguri_aiboa48992-85065773264_100100/;Neguri-Aiboa (Getxo);6 habs.;340 m²;Vivienda en urbanizacion de lujo en neguri. Zonas ajardinadas, piscina y tenis en un entorno precioso, tranquilo y muy bien comuni...;43.3422664;-3.0009302;5 baños;2ª planta;vizcaya_bizkaia
525.000 €;;/comprar/piso-santurtziko_parkea_txitxarra-30864924414_102200/;Santurtziko Parkea-Txitxarra (Santurtzi);4 habs.;132 m²;Magnífica propiedad en venta en el parque de santurtzi. Es un gran piso con una superficie construida aproximada de 132 m² el cual...;43.3283713;-3.0322005;2 baños;6ª planta;vizcaya_bizkaia
310.000 €;;/comprar/piso-rontegui_pormetxeta48902-45007165296_102200/;Rontegui-Pormetxeta (Barakaldo);3 habs.;89 m²;"Vivienda en pleno centro de barakaldo de 85 m² lista  para entrar a vivir 

Situado junto a la boca de metro , comercios , colegio...";43.2947617;-2.9881795;2 baños;3ª planta;vizcaya_bizkaia
118.000 €;;/comprar/piso-uretamendi-43409841442_100200/;Uretamendi (Distrito Errekalde. Bilbao);3 habs.;74 m²;"Uretamendi
Se vende piso completamente exterior, muy luminoso y amplio en el barrio de uretamendi muy cerca del ascensor municipal...";43.2488296;-2.9491009;1 baño;;vizcaya_bizkaia
848.700 €;;/comprar/piso-abando_hurtado_de_amezaga48008-45074622029_100500/;Abando Hurtado de Amézaga (Distrito Abando. Bilbao);5 habs.;244 m²;"¿Quieres vivir en el centro de bilbao en un maravilloso piso reformado?

¡Este es el piso que conecta contigo!

Espectacular piso...";43.2592888;-2.9337411;;;vizcaya_bizkaia
500.000 €;;/comprar/piso-alde_zaharra_portu-45033849083_100500/;Alde Zaharra-Portu (Portugalete);3 habs.;138 m²;"¿Quieres vivir en una urbanización privada en el centro de portugalete? 

¡Este es el piso que conecta contigo! 

Preciosa vivien...";43.3235668;-3.0215808;;;vizcaya_bizkaia
690.000 €;;/comprar/piso-areeta48930-22557188869_100500/;Areeta (Getxo);5 habs.;235 m²;Exclusiva vivienda en la urbanizacion ondategui. Terraza grande. Amplios espacios y muy buena distribución. Zonas comunes ajardina...;43.3319864;-3.005661;3 baños;1ª planta;vizcaya_bizkaia
236.000 €;;/comprar/piso-txabarri_kueto-45907843781_100900/;Txabarri-Kueto (Sestao);3 habs.;110 m²;Se vende piso en sestao, zona txabarri, vivienda del 2.005, para entrar a vivir, 110m² repartidos en 3 dormitorios, 2 cuartos de b...;43.3102284;-3.0016726;2 baños;1ª planta;vizcaya_bizkaia
440.000 €;;/comprar/piso-bagatza_san_vicente48902-45858103453_102200/;Bagatza-San Vicente (Barakaldo);4 habs.;130 m²;"Gernikako arbola, 4 habitaciones y 2 baños con gran salón comedor. Garaje directo y trastero

¡¡¡ Exclusiva !!!  inmobiliaria brok...";43.2944885;-2.9921886;2 baños;4ª planta;vizcaya_bizkaia
285.000 €;;/comprar/piso-lasesarre-44265195898_102200/;Lasesarre (Barakaldo);3 habs.;90 m²;Espectacular vivienda de 90m² a 5 minutos de la herriko plaza. A la vivienda se le ha realizado una reforma integral ¡Todo ello a ...;43.298977;-2.9854665;1 baño;7ª planta;vizcaya_bizkaia
238.000 €;;/comprar/piso-rontegui_pormetxeta48902-44235276530_102200/;Rontegui-Pormetxeta (Barakaldo);4 habs.;110 m²;Ven a vivir en la exclusiva propiedad que tenemos para ti. Un hermoso piso, con todas las comodidades que necesitas para disfrutar...;43.2934947;-2.985749;1 baño;6ª planta;vizcaya_bizkaia
308.000 €;;/comprar/piso-zalla_centro_urbano-45061650965_100500/;Zalla;3 habs.;105 m²;¡Oportunidad única en el corazón de zalla! Se vende precioso piso de 105 m² construidos, listo para entrar a vivir y con todas las...;43.2129506;-3.1309756;2 baños;1ª planta;vizcaya_bizkaia
257.000 €;;/comprar/piso-lasesarre-45070877808_102200/;Lasesarre (Barakaldo);3 habs.;98 m²;Vivienda  en exclusiva , muy luminosa y con vistas. Distribuida en 3 dormitorios, salón comedor con terraza, 2 baños con duchas, c...;43.3008346;-2.9893703;2 baños;4ª planta;vizcaya_bizkaia
