precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
450.000€;Piso Venta Sevilla Capital, San José-San Carlos-Fontanal;https://rd.clk.thribee.com/id.L1A1f1a171r1x1R/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.1/;41003, Distrito San Pablo-Santa Justa, Sevilla, Provincia de Sevilla;4  habitaciones;2  baños;165  m²;Piso en venta, primera planta, tiene ascensor, con trastero, mobiliario: a consultar, ubicado en Sevilla capital, con una superficie de 165...;Hace +30 días;Pisos;Sevilla
540.000€;Piso Venta Sevilla Capital, Arenal;https://rd.clk.thribee.com/id.Og2Ck1m1Y1M/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.2/;41001, Casco Antiguo, Sevilla, Provincia de Sevilla;3  habitaciones;2  baños;146  m²;Se vende piso en segunda planta, de 3 habitaciones con 2 baños, equipado con aire acondicionado, con garaje, dispone de 1 armario empotrado...;Hace +1 año;Pisos;Sevilla
154.800€;Piso Venta Sevilla Capital, Avenida de las Ciencias-Emilio Lemos;https://rd.clk.thribee.com/id.R131s1-x1H1g1h/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.3/;41020, Distrito Este-Alcosa-Torreblanca, Sevilla, Provincia de Sevilla;2  habitaciones;1  baños;75  m²;Piso obra nueva, planta baja, con trastero, mobiliario: a consultar, ubicado en Sevilla capital, en avenida de las ciencias con una superficie...;Hace +30 días;Pisos;Sevilla
265.000€;Piso Venta Sevilla Capital, Bellavista;https://rd.clk.thribee.com/id.1h81l1e1l1j1PE/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.4/;41012, Distrito Bellavista-La Palmera, Sevilla, Provincia de Sevilla;2  habitaciones;2  baños;150  m²;Inmueble de obra nueva, piso en Sevilla capital en palmas altas con una superficie de 150 metros, mobiliario: a consultar, estado: listo para...;Hace +30 días;Pisos;Sevilla
780.000€;Piso Venta Sevilla Capital, San Vicente;https://rd.clk.thribee.com/id.1kqM1c1Z1LoW/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.5/;41002, San Vicente, Casco Antiguo, Sevilla, Provincia de Sevilla;3  habitaciones;2  baños;420  m²;Se vende piso de 3 habitaciones con 2 baños, equipado con aire acondicionado, con garaje, dispone de 1 armario empotrado, con trastero...;Hace +1 año;Pisos;Sevilla
330.000€;Piso Venta Sevilla Capital, Triana Casco Antiguo;https://rd.clk.thribee.com/id.1ls1k1g1xj1nd/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.6/;41010, Casco Antiguo, Sevilla, Provincia de Sevilla;4  habitaciones;2  baños;130  m²;Venta de piso, segunda planta, equipado con aire acondicionado, 4 habitaciones, 2 baños, con balcón, mobiliario: a consultar, grande, situado...;Hace +30 días;Pisos;Sevilla
399.995€;Piso Venta Sevilla Capital, San Roque-La Calzada;https://rd.clk.thribee.com/id.1c_f1zTkPa/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.7/;41003, San Roque, Nervión, Sevilla, Provincia de Sevilla;5  habitaciones;3  baños;144  m²;Venta de piso, quinta planta, más de 4 habitaciones, más de 2 baños, tiene ascensor, con trastero, mobiliario: a consultar, grande, situado en...;Hace 16 días;Pisos;Sevilla
182.500€;Piso Venta, Sevilla Capital;https://rd.clk.thribee.com/id.LE1g1U1u1f1lD/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.8/;41807, Sevilla, Provincia de Sevilla;2  habitaciones;2  baños;103  m²;Piso obra nueva, planta baja, equipado con aire acondicionado, terraza, mobiliario: a consultar, ubicado en Sevilla capital, en avenida...;Hace 27 días;Pisos;Sevilla
550.000€;Piso Venta Sevilla Capital, La Palmera-Reina Mercedes;https://rd.clk.thribee.com/id.1_141MJ1BZG1_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.9/;41013, Distrito Bellavista-La Palmera, Sevilla, Provincia de Sevilla;3  habitaciones;-;138  m²;Piso en venta, cuarta planta, equipado con aire acondicionado, con garaje, tiene ascensor, con trastero, terraza, con balcón, mobiliario: a...;Hace +30 días;Pisos;Sevilla
465.000€;Piso Venta Sevilla Capital, Los Remedios;https://rd.clk.thribee.com/id.1ca1wnq1t1Rg/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.24521trovit-web-7f7dc96976-m8lf666870faf78692/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20sevilla%20provincia/type.1/page.39/cookieid.102115366870faf65db49.11157158/pos.10/;41011, Los Remedios, Sevilla, Provincia de Sevilla;3  habitaciones;-;156  m²;Venta de piso, primera planta, equipado con aire acondicionado, 3 habitaciones, gastos de comunidad más de 100 €, tiene ascensor, con trastero...;Hace 20 días;Pisos;Sevilla
