precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
246.200 €;Piso en Avenida de las Ciencias, 3;/comprar/piso-avenida_de_las_ciencias_emilio_lemos41020-4669365171_109700/;Avenida de las Ciencias-Emilio Lemos (Distrito Este-Alcosa-Torreblanca. Sevilla Capital);3 habs.;2 baños;110 m²;6ª planta;Portal 2 - planta 6ª - puerta d. Piso en un edificio de obra nueva de 110  m² de superficie construida y ubicado en la zona de sev...;37.3921537;-5.9203836;sevilla
94.990 €;;/comprar/casa_unifamiliar-castilblanco_de_los_arroyos_centro_urbano-34235335861_525238/;Castilblanco de los Arroyos;3 habs.;1 baño;120 m²;;"Fantástica  casa en castiblanco de los arroyos. En urbanización privada de solo 8 casas cada una independiente , 
La casa es una s...";37.6752204;-5.9893048;sevilla
292.000 €;Casa adosada en calle de Nuestra Señora de los Dolores,  s/n;/comprar/casa_adosada-bormujos_centro-4028317850_109700/;Centro (Bormujos);3 habs.;3 baños;135 m²;;Vvda. 14. Casa adosada de obra nueva, de 135 m² de superficie construida, y situada en la zona de bormujos.  Está estructurada en ...;37.3683597;-6.0731894;sevilla
220.000 €;Casa adosada en calle Carnaval, 49;/comprar/casa_adosada-las_pajanosas-37538729222_525238/;Las Pajanosas (Guillena);3 habs.;3 baños;120 m²;;Alvaross real estate les ofrece esta maravilla de casa adosada con todo lujo de detalles y totalmente reformada durante la pandemi...;37.57809816718865;-6.105238131767186;sevilla
140.000 €;;/comprar/piso-pino_montano41015-45071511309_100200/;Pino Montano (Distrito Norte. Sevilla Capital);3 habs.;1 baño;80 m²;;¡Oportunidad única en pino montano! Te presentamos este magnífico piso ubicado en la zona de los oficios, justo frente al hermoso ...;37.4233549;-5.9594926;sevilla
198.300 €;Piso en Avenida de José Rodríguez de la Borbolla Camoyán,  s/n;/comprar/piso-montequinto_el_colmenar41089-4642022225_109700/;Montequinto-El Colmenar (Dos Hermanas);2 habs.;2 baños;95 m²;4ª planta;3, 4ºd. Piso en un edificio de obra nueva de 95 m² de superficie construida y ubicado en la zona de dos hermanas, enclavado en pla...;37.3224;-5.92488;sevilla
175.000 €;Piso en Avenida de Manuel Clavero Arévalo,  s/n;/comprar/piso-montequinto_el_colmenar41089-4591783279_109700/;Montequinto-El Colmenar (Dos Hermanas);2 habs.;2 baños;94 m²;1ª planta;Portal 1, 1º c. Piso en una finca de obra nueva de 94 m² de superficie construida y emplazado en la zona de dos hermanas, posicion...;37.3184;-5.93677;sevilla
110.000 €;;/comprar/piso-zona_esperanza_de_triana41010-45055534118_104700/;Zona Esperanza de Triana (Distrito Triana. Sevilla Capital);1 hab.;;61 m²;;"Apartamento en triana

 Características del inmueble: apartamento de 50 m² útiles, distribuido en 1 dormitorio, salón-comedor con ...";37.3772014;-6.0056879;sevilla
203.000 €;Piso en calle del Aire,  s/n;/comprar/piso-aljamar-4670478475_109700/;Aljamar (Tomares);2 habs.;2 baños;94 m²;;Piso en un inmueble de obra nueva de 94 m² de superficie construida y situado en la zona de tomares. Está estructurado en 2 habita...;37.3735577;-6.0600354;sevilla
210.000 €;;/comprar/casa_unifamiliar-zona_plazas_el_arenal_la_polvora41701-44240857140_521710/;Zona Plazas El Arenal-La Pólvora (Distrito Zona Centro. Dos Hermanas);4 habs.;3 baños;165 m²;;"Casa en venta en calle lope de vega.

Esta magnífica vivienda de 165 m² consta de planta baja, planta primera y castillete.

En pl...";37.2862896;-5.928243;sevilla
303.500 €;Piso en Avenida Palmas Altas,  Rodas nº 7;/comprar/piso-bellavista_la_palmera_bellavista41014-45875705981_109700/;Bellavista (Distrito Bellavista-La Palmera. Sevilla Capital);3 habs.;2 baños;152 m²;;Piso en un inmueble de obra nueva de 152 m² de superficie construida y situado en la zona de sevilla capital, con orientación oest...;37.334161;-5.981342;sevilla
279.800 €;;/comprar/casa_adosada-san_juan_de_aznalfarache_barrio_alto-42588893207_100500/;Barrio Alto (San Juan de Aznalfarache);4 habs.;3 baños;170 m²;;Te presentamos ésta preciosa casa, oportunidad de vivir en un sitio tranquilo, muy bien comunicado y cerca de todos los servicios,...;37.3511981;-6.0294282;sevilla
432.000 €;;/comprar/chalet-zona_avenida_de_juan_diego-43408190055_100500/;Zona Avenida de Juan Diego (Bormujos);6 habs.;5 baños;357 m²;;"Chalet unifamiliar en venta junto al parque los álamos ii, bormujos.

Características básicas:

-357 m² construidos en parcela de ...";37.372855;-6.0766813;sevilla
110.000 €;;/comprar/piso-san_jose_de_la_rinconada-40921243403_525238/;San José de La Rinconada (La Rinconada);3 habs.;1 baño;70 m²;Bajo;Alvaross inmobiliaria les ofrece este fantastico piso en una zona muy trnquila de san jose de la rinconada . A pocos mints de sevi...;37.4859753;-5.9482189;sevilla
164.700 €;Piso en Avenida Felipe González Márquez,  s/n;/comprar/piso-montequinto_el_colmenar41704-4513578578_109700/;Montequinto-El Colmenar (Dos Hermanas);2 habs.;2 baños;79 m²;1ª planta;2 dormitorios en plantas intermedias de 58,30 m² útiles y 9,50 m² de terraza útil desde 164.700 € + iva. Con garaje y trastero inc...;37.3041103;-5.9365007;sevilla
188.039 €;Piso en calle Vía Federico de Castro Bravo,  s/n;/comprar/piso-cerro_amate-3585783743_109700/;Cerro Amate (Sevilla Capital);3 habs.;2 baños;81 m²;Bajo;P1 bajo b. Piso en un edificio de obra nueva de 81 m² de superficie construida y ubicado en la zona de sevilla capital, enclavado ...;37.3802;-5.9082;sevilla
189.000 €;Piso en Avenida de Manuel Clavero Arévalo;/comprar/piso-montequinto_el_colmenar41704-4608183038_109700/;Montequinto-El Colmenar (Dos Hermanas);3 habs.;2 baños;113 m²;1ª planta;Portal 1, 1º c. Piso en un edificio de obra nueva de 113 m² de superficie construida y ubicado en la zona de dos hermanas, enclava...;37.3154976;-5.9327895;sevilla
545.000 €;Piso en calle de Juan Antonio Cavestany, 9;/comprar/piso-san_roque_la_calzada41003-4433332588_109700/;San Roque-La Calzada (Distrito Nervión. Sevilla Capital);3 habs.;2 baños;113 m²;4ª planta;Piso en un edificio de obra nueva de 113 m² de superficie construida y ubicado en la zona de sevilla capital, enclavado en planta ...;37.3889682;-5.9818249;sevilla
