precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
2.630 €/mes;;/alquilar/piso-eixample_sant_antoni08015-40850977494_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;77 m²;2ª planta;"*completamente amueblado* 
*alquiler mensual de 1 a 11 meses* 

Otaka es un apartamento inspirado en las montañas hotaka, con un á...";41.376094463;2.159884709;barcelona
8.000 €/mes;;/alquilar/duplex-el_putxet_el_farro08006-43372845610_522145/;El Putxet-El Farró (Distrito Sarrià-Sant Gervasi. Barcelona Capital);5 habs.;6 baños;320 m²;8ª planta;"Este increíble triplex con piscina y múltiples terrazas ya está disponible.

En la primera planta, la entrada principal, el dormit...";41.3973871;2.1476813;barcelona
1.648 €/mes;;/alquilar/piso-la_vila_de_gracia08012-45867440498_101800/;La Vila de Gràcia (Distrito Gràcia. Barcelona Capital);2 habs.;1 baño;90 m²;;"Gran tenedor: no
Último contrato: 1.600 €
Precio de alquiler según índice de precios de referencia: 1.093,64 €

En plena vila de g...";41.404393435;2.154642123;barcelona
3.170 €/mes;;/alquilar/piso-les_tres_torres08017-40924617667_100500/;Les Tres Torres (Distrito Sarrià-Sant Gervasi. Barcelona Capital);3 habs.;2 baños;100 m²;2ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Ven a casa a tu propio mundo al entrar en este relajante y espac...";41.3939082;2.1318426;barcelona
3.400 €/mes;;/alquilar/piso-pedralbes08034-45836750221_101800/;Pedralbes (Distrito Les Corts. Barcelona Capital);4 habs.;4 baños;252 m²;2ª planta;Excelente piso amueblado y reformado de 190m² ubicado en la avenida diagonal al lado de metro maria cristina y edificio la caixa. ...;41.3884265;2.126081;barcelona
2.760 €/mes;;/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-40846992695_100500/;Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital);2 habs.;2 baños;91 m²;2ª planta;"*apartamento con balcón*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Espectacular apartamento en carrer de l...";41.387386957;2.174488522;barcelona
3.190 €/mes;;/alquilar/piso-la_dreta_de_eixample08010-40871939160_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);1 hab.;1 baño;60 m²;2ª planta;"*apartamento con piscina comunitaria* 
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Dando gracia al ajetreo d...";41.3961006;2.1595228;barcelona
2.865 €/mes;;/alquilar/piso-eixample_sant_antoni08011-40838957603_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;69 m²;2ª planta;"*apartamento con oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido al apartamento de sus sueño...";41.3832985;2.1596826;barcelona
3.995 €/mes;;/alquilar/piso-la_dreta_de_eixample08009-40911155416_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);4 habs.;2 baños;150 m²;;"*apartamento con oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a arlet, un impresionante a...";41.3954901;2.170412;barcelona
2.550 €/mes;;/alquilar/piso-antiga_esquerra_de_eixample08011-40835990173_100500/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;1 baño;58 m²;2ª planta;"*apartamento con oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

¿Buscas un apartamento elegante y conf...";41.3837024;2.1602361;barcelona
3.490 €/mes;;/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-40838833073_100500/;Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital);2 habs.;2 baños;76 m²;3ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Presentamos fiore, un encantador santuario de 76 metros cuadrado...";41.3865457;2.1818842;barcelona
2.770 €/mes;;/alquilar/piso-el_parc_la_llacuna_del_poblenou08018-40855106247_100500/;El Parc-La Llacuna del Poblenou (Distrito Sant Martí. Barcelona Capital);2 habs.;2 baños;67 m²;4ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a gragnano, un encantador apartamento de 2 dormitorio...";41.404039895;2.19059138;barcelona
3.135 €/mes;;/alquilar/piso-eixample_sant_antoni08011-40905444242_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;69 m²;5ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Inspirado en las acogedoras sensaciones de la montaña, viella co...";41.3846977;2.1624068;barcelona
5.000 €/mes;;/alquilar/piso-la_dreta_de_eixample08008-35002884422_517277/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);4 habs.;3 baños;150 m²;3ª planta;"Piso de lujo en l’eixample de barcelona de alquiler

La inmobiliaria gpcasa les presenta este piso de lujo en alquiler en barcelon...";41.394106504;2.16525049;barcelona
