precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
990€;Studio;https://rd.clk.thribee.com/id.1w1mo1hS1_Mw/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.1/;08013, Provincia de Barcelona;1  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
1.450€;1 dormitorio, Barcelona 08037 1ES73052-;https://rd.clk.thribee.com/id.1Q1Z1zg1W1FYc/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.1/;08037, Barcelona, Provincia de Barcelona;1 habitaciones;-;-;...se encuentra en Barcelona Barcelona 08037. Tiene 1 dormitorio. Esta 1 dormitorio apartamentos en Barcelona Barcelona es para alquilar por 1450...;Hace 2 días;Listanza;Barcelona
3.552€;2 dormitorio, Barcelona 08013 1ES79669-;https://rd.clk.thribee.com/id.I19u1a1N1UkU/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.2/;08013, Barcelona, Provincia de Barcelona;2 habitaciones;-;-;...se encuentra en Barcelona Barcelona 08013. Tiene 2 dormitorios. Esta 2 dormitorio apartamentos en Barcelona Barcelona es para alquilar por 3552...;Hace 2 días;Listanza;Barcelona
2.200€;Very cool 2-bedroom apartment near Platja del Bogatell;https://rd.clk.thribee.com/id.B1T1Y11Y1R1q1s/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.2/;08005, Provincia de Barcelona;2  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
985€;Beautiful double bedroom close to Universidad Internacional Menéndez Pelayo - Barcelona campus;https://rd.clk.thribee.com/id.y1A1h1fBB1B16/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.3/;08002, Provincia de Barcelona;3  habitaciones;1  baños;-;Dirigiéndose a Barcelona este año Barcelona es genial y contemporánea y te encantará su arte y arquitectura, comida, fútbol, playas y gente...;Hace 1 día;Rentola;Barcelona
550€;Very cosy double bedroom with a balcony, near Parc de la Ciutadella;https://rd.clk.thribee.com/id.1aN0-1k131v8/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.4/;08003, Provincia de Barcelona;3  habitaciones;1  baños;-;Interesado en vivir en un lugar de Barcelona en el corazón de la ciudad y que está bien conectado con el resto del mundo. No busque más, este...;Hace 1 día;Rentola;Barcelona
690€;Stylish 4 Bedroom Apartment with Central Heating and Wi-Fi in Vila de Gràcia;https://rd.clk.thribee.com/id.h1a1HTC1h1TU/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.5/;08012, Provincia de Barcelona;4  habitaciones;2  baños;-;Si está buscando un alojamiento en la cálida Barcelona, considere esta encantadora propiedad ubicada en el centro de la ciudad. Estarás...;Hace 1 día;Rentola;Barcelona
650€;Cozy double bedroom in Barcelona city center close to Playa de la Barceloneta;https://rd.clk.thribee.com/id.16W1s1h141jPx/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.6/;08003, Provincia de Barcelona;3  habitaciones;1  baños;-;Compartirás el piso con la propietarias, sus dos perritos y otros inquilinos/as que pueden vivir en el piso. Rental period for this listing is be...;Hace 1 día;Rentola;Barcelona
640€;RH4-R3 Alluring single bedroom close to Monumental metro station;https://rd.clk.thribee.com/id.j13kka1ZH1K/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.7/;08013, Provincia de Barcelona;3  habitaciones;1  baños;-;Este dormitorio y las habitaciones del apartamento están totalmente diseñados y amueblados con estilo por nuestro equipo de diseñadores de interi...;Hace 1 día;Rentola;Barcelona
840€;Beautiful double bedroom near Liceu metro station;https://rd.clk.thribee.com/id.s1Q18KK151HQ/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.8/;08001, Provincia de Barcelona;4  habitaciones;1  baños;-;La cocina y el baño serán compartidos con un máximo de 4 personas. Servicio de mantenimiento Cambio de sábanas y toallas. Rental period for this...;Hace 1 día;Rentola;Barcelona
744€;Homely double bedroom near Plaça de Catalunya;https://rd.clk.thribee.com/id.1z1cm1q1w10v1a/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.9/;08007, Provincia de Barcelona;6  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
550€;Cozy bedroom in amazing shared flat in Eixample;https://rd.clk.thribee.com/id.1C1tz1G1B151t1o/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.10/;08036, Provincia de Barcelona;4  habitaciones;1  baños;-;...Barcelona or the local Administrations. It also includes community fees, garbage tax, property tax and VAT. We can also help you obtain any...;Hace 1 día;Rentola;Barcelona
1.895€;Delightful 4-bedroom flat near the Poble Sec metro;https://rd.clk.thribee.com/id.qr1ee1r1R4E/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.11/;08004, Provincia de Barcelona;4  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
671€;Lovely single bedroom near Verdaguer station;https://rd.clk.thribee.com/id.N1Vi11TP151u/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.12/;08037, Provincia de Barcelona;5  habitaciones;3  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
1.097€;Comfy double ensuite bedroom in Dreta de l'Eixample;https://rd.clk.thribee.com/id.1-1J3Ixl1XE/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.13/;08037, Provincia de Barcelona;6  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
685€;Comfy single bedroom in a 5-bedroom flat, near the Sants train station;https://rd.clk.thribee.com/id._1PbkV7p3/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.14/;08014, Provincia de Barcelona;5  habitaciones;1  baños;-;...Barcelona. Además, cuenta con numerosas paradas de autobuses con excelentes conexiones por toda la ciudad. Tasa de limpieza después del...;Hace 1 día;Rentola;Barcelona
595€;Double bedroom in a 6-bedroom apartment close to Universitat de Barcelona;https://rd.clk.thribee.com/id.1Mx1m1X16A1w1u/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.15/;08007, Provincia de Barcelona;7  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
672€;Warm single bedroom in El Putxet i el Farró;https://rd.clk.thribee.com/id.x171T1M0ou1i/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.9641trovit-web-6b8f4f4cc8-24znv66a8208cbebcb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.13/cookieid.102115666a8208cbe8ab3.45983431/pos.16/;08022, Provincia de Barcelona;6  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
