precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
249.900 €;;/comprar/piso-galdakao_centro_urbano-43407240931_528008/;Galdakao;3 habs.;2 baños;88 m²;2ª planta;"En venta, precioso piso ubicado en la zona nueva de aperribai.
Este inmueble destaca por su decoración con muy buen gusto y su exc...";43.242176561;-2.874229218;vizcaya_bizkaia
218.900 €;Piso en Antonio Eguiluz Sendagilearen Kalea;/comprar/piso-santutxu48004-40910472822_991908/;Santutxu (Distrito Begoña-Santutxu. Bilbao);3 habs.;1 baño;75 m²;1ª planta;"En la calle médico antonio eguiluz, en pleno barrio de santutxu, se encuentra este estupendo piso en venta.

Con una ubicación pri...";43.25101308040295;-2.913766472417239;vizcaya_bizkaia
232.000 €;;/comprar/piso-portugalete_centro-43349958628_102200/;Centro (Portugalete);3 habs.;1 baño;87 m²;3ª planta;"¡Bienvenido al corazón de portugalete!

Te presentamos esta increíble oportunidad de adquirir un piso situado en pleno centro de l...";43.3222889;-3.0213052;vizcaya_bizkaia
165.000 €;;/comprar/piso-santutxu48004-45098566352_991908/;Santutxu (Distrito Begoña-Santutxu. Bilbao);3 habs.;1 baño;62 m²;2ª planta;¡Oportunidad única en la parte alta de la calle luis luciano bonaparte! Este encantador piso de 62 m² construidos (55 m² útiles) t...;43.2516719;-2.9123017;vizcaya_bizkaia
169.000 €;;/comprar/piso-errepelega48920-42566725587_102200/;Errepelega (Portugalete);2 habs.;1 baño;63 m²;4ª planta;Bienvenido a este encantador piso en la calle maestro zubeldia de portugalete, una oportunidad única para disfrutar de un hogar ac...;43.3165293;-3.0211542;vizcaya_bizkaia
285.000 €;;/comprar/piso-berango_centro_urbano-45056469053_997764/;Berango;3 habs.;2 baños;95 m²;1ª planta;"Oportunidad

Sacamos a la venta este precioso piso totalmente exterior, despejado y con mucho sol.
Hace esquina por lo que tiene v...";43.358287731;-2.998328968;vizcaya_bizkaia
200.000 €;;/comprar/piso-leioa_centro_urbano-44223519855_101800/;Leioa;2 habs.;1 baño;70 m²;5ª planta;Preciosa vivienda próxima al metro de leioa  y lamiako, con amplio salón comedor, 2 habitaciones, cocina equipada, baño, calefacci...;43.3201173;-2.9961092;vizcaya_bizkaia
195.000 €;;/comprar/piso-santutxu48004-45022671541_514976/;Santutxu (Distrito Begoña-Santutxu. Bilbao);3 habs.;1 baño;63 m²;1ª planta;"Totalmente reformado

 Dt inmobiliaria te ofrece piso totalmente reformado recientemente, de 70 m² ideal tanto para vivienda hab...";43.2504795;-2.9137902;vizcaya_bizkaia
170.000 €;;/comprar/piso-txurdinaga48007-42558614034_100500/;Txurdinaga (Distrito Otxarkoaga-Txurdinaga. Bilbao);3 habs.;1 baño;82 m²;4ª planta;Bonita vivienda totalmente exterior y con vistas maravillosas hacia bilbao, situada en el grupo arabella, muy cerca del barrio de ...;43.263258;-2.9115811;vizcaya_bizkaia
268.000 €;;/comprar/piso-santurtzi_centro-44189791405_519016/;Centro (Santurtzi);3 habs.;2 baños;86 m²;5ª planta;¡Oportunidad de adquirir esta vivienda en venta en el centro de santurtzi! Con una ubicación privilegiada en la zona de vapor haba...;43.3299082;-3.0335434;vizcaya_bizkaia
