precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
248.000 €;Piso en calle de Leonardo Rucabado;/comprar/piso-castro_urdiales_centro-44188641314_519016/;Centro (Castro Urdiales);3 habs.;2 baños;108 m²;4ª planta;En exclusiva una amplia vivienda en la zona de leonardo rucabado a escasos metro de la plaza de la barrera y parque de la música. ...;43.379267825;-3.219488784;cantabria
215.000 €;Casa en Diseminado de Adino;/comprar/casa-guriezo_revilla-45089877514_528259/;Revilla (Guriezo);3 habs.;3 baños;181 m²;;"Portex inmobiliaria: regalamos el seguro de hogar básico el primer año y un 5% de descuento en cualquier obra o reforma.

Estoy se...";43.344410851;-3.330199665;cantabria
95.000 €;Piso en calle del Barón de Adzaneta;/comprar/piso-ramales-39242000436_100500/;Ramales (Ramales de la Victoria);2 habs.;1 baño;69 m²;;"Norinmobiliaria vende un maravilloso piso de 2 habitaciones, de 69 m² construidos, en el centro de ramales.

El piso consta de un ...";43.255293396;-3.46385952;cantabria
450.000 €;Casa rústica en Cacicedo;/comprar/casa_rustica-camargo_cacicedo39600-35093215997_100500/;Cacicedo (Camargo);5 habs.;2 baños;252 m²;;"Impresionante casa solariega, con escudo en la fachada y con mucha historia, situada en cacicedo de camargo.

La casa de 250 m² es...";43.431350879;-3.870121907;cantabria
59.000 €;Piso en calle del Río Ebro;/comprar/piso-covadonga_campuzano_ciudad_vergel39300-45075387897_996790/;Covadonga-Campuzano-Ciudad Vergel (Torrelavega);2 habs.;1 baño;66 m²;4ª planta;"En torrelavega, vivienda de dos dormitorios, salón cocina con balcón y un baño 
Luminosa con orientación oeste
Ventanas de pvc.";43.346398619;-4.061015737;cantabria
150.000 €;Casa rústica en calle del Pozo;/comprar/casa_rustica-limpias_centro_urbano-20910411053_100500/;Limpias;3 habs.;2 baños;353 m²;;Se vende en exclusiva casa adosada de 353 m² construidos, en el centro del pueblo, al lado del paseo de la ria del ason de limpias...;43.366552389;-3.427949511;cantabria
55.000 €;Piso en calle de Julián Urbina;/comprar/piso-la_inmobiliaria_barreda-35841917486_996790/;La Inmobiliaria-Barreda (Torrelavega);3 habs.;1 baño;106 m²;4ª planta;Piso en venta en edificio de hormigón, en torrelavega, con una superficie de 98 m²,  con 3 dormitorios, salón-comedor muy amplio, ...;43.352635741;-4.045821229;cantabria
312.500 €;Casa adosada en calle Mies de Domañas,  2;/comprar/casa_adosada-maono-4368286849_109700/;Maoño (Santa Cruz de Bezana);4 habs.;3 baños;175 m²;;Nº 58. Casa adosada de obra nueva, de 175 m² de superficie construida, y emplazada en la zona de santa cruz de bezana.  Está dispu...;43.456420541;-3.908587246;cantabria
178.000 €;Piso en Barrio callejo;/comprar/piso-liencres-45058161714_100500/;Liencres (Piélagos);2 habs.;;55 m²;1ª planta;"Siempre has querido vivir en liencres pero, ¿No has encontrado aún tu oportunidad?
Atento porque esto te va a interesar. Fresno te...";43.458271427;-3.929697323;cantabria
113.000 €;Piso en Barrio Badames;/comprar/piso-badames-40889551118_501239/;Bádames (Voto);3 habs.;2 baños;93 m²;2ª planta;En la apacible localidad de bádames, en el municipio de voto, se presenta esta  vivienda en exclusiva que capturará tu atención de...;43.35735153;-3.496220933;cantabria
105.000 €;Piso en calle de Juan de Herrera;/comprar/piso-colindres_centro_urbano-30871303496_102200/;Colindres;3 habs.;1 baño;100 m²;1ª planta;En el centro de colindres se ubica este amplio piso totalmente exterior, con  terraza de 50mt y balcón de 5mt, en edificio con apa...;43.397756534;-3.452457348;cantabria
110.000 €;Piso en calle de Aurelio Ruiz Crespo;/comprar/piso-santander_general_davila39001-45058653990_100500/;General Dávila (Santander);2 habs.;;53 m²;5ª planta;"Se propietario y deja de pagar alquileres. O si prefieres como inversión en la bonita y demandada ciudad de santander.
Estupendas ...";43.4660345;-3.806356;cantabria
119.000 €;Piso en calle de Vicente Aleixandre;/comprar/piso-cazona_la_albericia_el_alisal-34243026342_996790/;El Alisal-Cazoña (Santander);1 hab.;1 baño;68 m²;1ª planta;Pisos en venta junto al complejo deportivo del albericia, en una zona residencial, junto a un parque, en un edifíco con ascensor, ...;43.4626234;-3.8424021;cantabria
45.000 €;Piso en Barrio de Puente San Miguel;/comprar/piso-puente_san_miguel-94240927035_996790/;Puente San Miguel (Reocín);2 habs.;1 baño;60 m²;Bajo;En puente san miguel, a unos 4 km de torrelavega, próximo a la autovía, vivienda en en una tercera planta con una superficie aprox...;43.359281322;-4.086231663;cantabria
99.900 €;Piso en Ramales;/comprar/piso-ramales-45004949384_108500/;Ramales (Ramales de la Victoria);2 habs.;1 baño;76 m²;;Desde inmobiliaria uranga les presentamos este piso en ramales de la victoria. El inmueble cuenta con unos 70 m² útiles aproximada...;43.254753901;-3.463557875;cantabria
269.000 €;Piso en calle de Menéndez Pelayo, 13;/comprar/piso-laredo_centro39770-3686112731_109700/;Centro (Laredo);3 habs.;2 baños;88 m²;1ª planta;Portal 6, 1º d. Piso en un inmueble de obra nueva de 88 m² de superficie construida y situado en la zona de laredo, acomodado en p...;43.411759536;-3.41279115;cantabria
457.000 €;Piso en Monte de La Torre,  17;/comprar/piso-valdenoja_la_pereda39012-1035485774_109700/;Monte (Santander);2 habs.;2 baños;133 m²;;Piso en una finca de obra nueva de 133 m² de superficie construida y emplazado en la zona de santander. Está dispuesto en 2 habita...;43.4729467;-3.81765340000004;cantabria
