precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
110.900 €;;/comprar/piso-monachil_centro_urbano-43407054934_100200/;Monachil;3 habs.;2 baños;108 m²;"¡¡Oportunidad única en el barrio de monachil!!
Nuestra vivienda de 3 dormitorios, ofrece una amplia habitación principal que alber...";37.1316125;-3.5399751;;granada
115.000 €;;/comprar/piso-granada_capital_chana18015-45919947129_100500/;Chana (Granada Capital);3 habs.;1 baño;74 m²;"Ponemos a la venta un piso en la mejor zona de la chana ideal para invertir o como primera vivienda. 

El espacio de 74 metros con...";37.1890635;-3.6255793;3ª planta;granada
269.900 €;;/comprar/casa_adosada-villa_de_otura_centro_urbano-42501779393_100500/;Villa de Otura;4 habs.;3 baños;239 m²;¡Descubre tu nuevo hogar en el corazón de otura! Este encantador chalet, con piscina y generosa parcela, te ofrece la combinación...;37.0886962;-3.6371981;;granada
225.000 €;Piso en calle Santa Aurelia, 1;/comprar/piso-figares_san_anton18005-44209802412_516199/;Figares-San Antón (Granada Capital);2 habs.;1 baño;82 m²;Bonito piso situado en cuarta planta con ascensor ubicado entre calle alhamar y agustina de aragón , amueblado con dos dormitorios...;37.16788;-3.6016784;4ª planta;granada
242.000 €;;/comprar/piso-camino_de_los_neveros_serrallo-45077718537_100500/;Camino de los Neveros-Serrallo (Distrito Genil. Granada Capital);2 habs.;1 baño;89 m²;Deja de buscar, te traemos este precios piso de dos habitaciones ubicado en una zona inmejorable. Venta a vivir al camino real de ...;37.1596102;-3.5825215;1ª planta;granada
255.000 €;;/comprar/piso-camino_de_ronda18002-45089002747_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);4 habs.;;144 m²;"Estupendo piso céntrico de 144m² construidos catastrales en la calle solarillo de gracia, . 
La vivienda consta de 4 dormitorios, ...";37.1727073;-3.6039635;1ª planta;granada
198.500 €;Casa adosada en Avenida Alcalde Francisco García Lara,  S/N;/comprar/casa_adosada-pulianillas-3066687011_109700/;Pulianillas (Pulianas);3 habs.;3 baños;113 m²;Nº 5. Casa adosada de obra nueva, de 113 m² de superficie construida, y situada en la zona de pulianas.  Está estructurada en 3 ha...;37.2181924;-3.6083413;;granada
189.000 €;;/comprar/piso-granada_capital_chana18015-45848588385_100500/;Chana (Granada Capital);4 habs.;1 baño;84 m²;"Te presentamos tu nuevo hogar !!!

¡Magnífica oportunidad de vivienda o inversión en en el barrio de la chana.
Con acceso inmediat...";37.1910371;-3.626354;4ª planta;granada
270.000 €;Piso en Avenida de Federico García Lorca, 31;/comprar/piso-los_periodistas_parque_almunia_albayda18014-45065719254_100500/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);3 habs.;2 baños;100 m²;"No te pierdas este precioso piso en la mejor zona de granada!!

Este piso residencial en la zona de albayda cuenta con una cocina ...";37.2032;-3.62174;4ª planta;granada
150.000 €;;/comprar/piso-zaidin_vergeles18007-45898435620_518018/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);3 habs.;1 baño;81 m²;¡Oportunidad única en la avenida de don bosco junto a las fuentes! Este encantador piso en la sexta y penúltima planta del edifici...;37.1596637;-3.6000922;6ª planta;granada
215.000 €;Casa en calle de Jacinto Benavente, 1;/comprar/casa-maracena_centro_urbano-43411471641_100500/;Maracena;3 habs.;2 baños;109 m²;"Espectacular casa de una sola planta en el centro de maracena !!!!

Esta cómoda casa en una planta,  con una reforma integral con ...";37.2046;-3.63428;;granada
206.000 €;Ático en calle de Alicante, 27;/comprar/atico-zona_calle_poniente_avenida_cristobal_colon18100-45030934477_100500/;Zona Calle Poniente-Avenida Cristóbal Colón (Armilla);3 habs.;2 baños;113 m²;1 -  ático en armilla zona san cayetano , 113 m² construidos, 8.07 m² de cocina independiente, 22.10 m² de salón con salida a terr...;37.1446;-3.63116;;granada
125.000 €;Piso en calle de Vicente Aleixandre, 4;/comprar/piso-albolote_centro_urbano-45001219077_100500/;Albolote;3 habs.;1 baño;93 m²;"Presentamos este magnífico piso ubicado en el corazón de albolote, ideal para familias o como inversión. La vivienda consta de:

...";37.23;-3.65374;3ª planta;granada
250.000 €;Casa adosada en calle de Dolores Ibárruri, 29;/comprar/casa_adosada-peligros_centro_urbano-45870988286_100500/;Peligros;3 habs.;3 baños;214 m²;"Esta es la vivienda perfecta si deseas tener las comodidades de una magnifica adosada, en una de las mejores zonas de peligros. 
 ...";37.2303;-3.62346;;granada
270.000 €;Piso en Avenida de Federico García Lorca, 31;/comprar/piso-los_periodistas_parque_almunia_albayda18014-45012636667_525372/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);3 habs.;2 baños;100 m²;"No te pierdas este precioso piso en la mejor zona de granada!!

Este piso residencial en la zona de albayda cuenta con una cocina ...";37.203213;-3.6217377;4ª planta;granada
251.000 €;;/comprar/atico-calahonda_carchuna18730-45845100649_998887/;Calahonda-Carchuna (Motril);3 habs.;2 baños;92 m²;¡¡ Te quedarás sin aliento!!!. Cuando visite este ático en calahonda, sentirá que ya es suyo. Genere grandes momentos en familia y...;36.698966;-3.4201329;;granada
162.500 €;;/comprar/piso-carretera_de_la_sierra18008-45871120527_516199/;Carretera de la Sierra (Distrito Genil. Granada Capital);2 habs.;1 baño;78 m²;Magnífica vivienda a estrenar en ctra. De la alhambra, junto al hospital vhitas, excelente ubicación con vistas despejadas y acces...;37.1636386;-3.5699021;1ª planta;granada
73.000 €;Piso en calle Gabarra, 9;/comprar/piso-playa_granada18613-45013627962_100500/;Playa Granada (Motril);2 habs.;1 baño;86 m²;Junto a la playa de poniente, entre varadero y santa adela se encuentra este acogedor piso, en una zona muy tranquila y a la vez r...;36.7258;-3.5282;1ª planta;granada
198.500 €;Casa adosada en Avenida Alcalde Francisco García Lara,  S/N;/comprar/casa_adosada-pulianillas-3066687011_109700/;Pulianillas (Pulianas);3 habs.;3 baños;113 m²;Nº 5. Casa adosada de obra nueva, de 113 m2 de superficie construida, y situada en la zona de Pulianas.  Está estructurada en 3 habitaciones, 3 baños ( 2 completos, 1 auxiliar) y jardín. Aporta como extras garaje.;37,2181924;-3,6083413;;granada
207.000 €;Casa adosada en calle de los Segadores, 12;/comprar/casa_adosada-la_zubia_centro_urbano-45833738515_100500/;La Zubia;3 habs.;3 baños;177 m²;"Venta de casa pareada junto parque natural.
Si te gusta vivir rodeado de naturaleza y tranquilidad. Esta es tu oportunidad !!!!
Te...";37.1138;-3.58059;;granada
238.900 €;;/comprar/casa_adosada-zona_de_san_cayetano_avenida_cristobal_colon-45881426047_100500/;Zona de San Cayetano-Avenida Cristóbal Colón (Churriana de La Vega);3 habs.;3 baños;180 m²;"""se vende encantadora casa adosada en churriana de la vega, a pocos minutos andando de armilla, en el vial.
Esta maravillosa propi...";37.1480924;-3.6285833;;granada
180.000 €;;/comprar/casa-atarfe_centro_urbano-31704206920_100500/;Atarfe;4 habs.;1 baño;455 m²;"Casa antigua en zona céntrica de atarfe.

La vivienda cuenta con 151 m² por planta. En la planta baja se encuentra la cocina, un a...";37.223820712;-3.689398623;;granada
59.000 €;;/comprar/casa-molvizar_centro_urbano-45044192613_100500/;Molvízar;4 habs.;1 baño;108 m²;Ponemos a la venta esta coqueta casa situada en el pueblo de molvízar y a unos 15 minutos de la playa, conectando con salobreña y ...;36.787376661;-3.610872563;;granada
79.990 €;Piso en calle Real;/comprar/piso-la_mamola-40898667863_105400/;La Mamola (Polopos);1 hab.;1 baño;47 m²;"Referencia: 66ca9  se vende en la mamola granada 
Estupendo apartamento ideal como inversion o para pasar una vacaciones.    De un...";36.7469173;-3.2787127;2ª planta;granada
300.000 €;;/comprar/chalet-gojar_centro_urbano-44227873596_100500/;Gójar;4 habs.;3 baños;215 m²;"Ponemos a la venta esta magnífica casa en una tranquila zona residencial, en urbanización santa marta, gojar.
La vivienda consta d...";37.0945248;-3.6031947;;granada
420.000 €;Chalet en calle de la Veleta, 5;/comprar/chalet-ogijares_centro_urbano-42558967180_525372/;Ogíjares;4 habs.;3 baños;152 m²;"¿¿ Estas buscando un chalet en ogijares zona loma linda ?? 152.00 m construidos y 1080 m. De superficie parcela.

El chalet está d...";37.112656;-3.617363;;granada
