precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
184.900 €;;/comprar/piso-este11406-45086155573_100200/;Este (Jerez de la Frontera);3 habs.;1 baño;90 m²;¡Descubre tu nuevo hogar en la zona de la canaleja! Este magnífico piso en residencial te ofrece la combinación perfecta de comodi...;36.6824236;-6.1082397;;cadiz
186.300 €;;/comprar/apartamento-centro_calzada-43336669000_100500/;Centro-Calzada (Sanlúcar de Barrameda);2 habs.;2 baños;76 m²;Piso recién reformado ubicado en pleno centro de sanlúcar, con todas las comodidades urbanas alrededor: comercios, bancos, superme...;36.778248;-6.3527202;1ª planta;cadiz
253.000 €;;/comprar/piso-jerez_de_la_frontera_norte11407-43400975966_103800/;Norte (Jerez de la Frontera);3 habs.;2 baños;115 m²;Inmobiliaria carmen pozoalbero, les ofrece estupendo piso en zona norte rodeado de todo tipo de servicios colegios, supermercados ...;36.705233;-6.1203272;Bajo;cadiz
650.000 €;;/comprar/chalet-san_garcia_getares-45009218652_500832/;San García-Getares (Algeciras);5 habs.;3 baños;386 m²;Se vende chalet en la zona de san garcia (algeciras) de una sola planta con 5 dormitorios, salon-comedor, cocina, 3 baños, 2 porch...;36.1052858;-5.4377428;;cadiz
295.000 €;;/comprar/casa_adosada-costa_ballena-45051918416_100200/;Costa Ballena (Rota);2 habs.;2 baños;100 m²;En costa ballena, casa adosada en el residencial de paraíso vip playa. Disponibilidad inmediata, para disfrutar este mismo verano....;36.687738;-6.4112255;;cadiz
650.000 €;;/comprar/piso-playa_de_santa_maria_del_mar_bahia_blanca11007-35034340426_100500/;Playa de Santa María del Mar-Bahía Blanca (Cádiz Capital);5 habs.;3 baños;245 m²;"Vivienda de dimensiones muy generosas busca familia que la llene de vida.

Posibilidades:
- con dos retoques que le hagas, tendrás...";36.525713;-6.285939;2ª planta;cadiz
199.000 €;;/comprar/piso-cadiz_capital_centro_historico11003-44233674221_100500/;Centro Histórico (Cádiz Capital);3 habs.;1 baño;67 m²;Plaza san antonio - piso situado en una de las mejores y más tranquilas zona residenciales del centro de la ciudad, a escasos metr...;36.5340572;-6.2987991;1ª planta;cadiz
144.000 €;;/comprar/piso-puerto_real_centro_urbano-45017391677_100200/;Puerto Real;3 habs.;1 baño;75 m²;"Fantástico piso en el centro de puerto real, en una magnífica zona, rodeada de todas las comodidades.
La vivienda consta de 75m² d...";36.5285625;-6.18662;2ª planta;cadiz
295.000 €;;/comprar/piso-el_mentidero_teatro_falla_alameda11003-43361324430_100500/;El Mentidero-Teatro Falla-Alameda (Cádiz Capital);2 habs.;1 baño;78 m²;Zona teatro falla - gran ocasión de piso situado en pleno centro de la ciudad, rodeado de actividades culturales, gastronómicas y ...;36.5340495;-6.3011923;1ª planta;cadiz
300.000 €;;/comprar/chalet_rustico-la_jara_distrito-43349602329_521550/;La Jara (Sanlúcar de Barrameda);5 habs.;2 baños;214 m²;Este encantador chalet rústico de 214 m² en venta en sanlúcar de barrameda, ubicado en la zona de la jara, zona muy tranquila en u...;36.762472072;-6.377337831;;cadiz
249.000 €;;/comprar/casa-jerez_de_la_frontera_centro11401-45003628519_106700/;Centro (Jerez de la Frontera);20 habs.;;300 m²;¡¡ Casa amplia con patio central y azotea !! Vivienda situada muy proxima al centro de jerez y cercana a la estacion de trenes y a...;36.6784021;-6.1272692;;cadiz
325.000 €;;/comprar/chalet-arcos_de_la_frontera_centro_urbano-31727695757_103800/;Arcos de la Frontera;4 habs.;5 baños;131 m²;Os presentamos este chalet en arcos de la frontera, en plena sierra de cádiz, ubicación idónea para relajarse y tener las comodida...;36.760790808;-5.784986757;;cadiz
469.000 €;;/comprar/casa-jerez_de_la_frontera_norte-30921823524_517119/;Norte (Jerez de la Frontera);5 habs.;3 baños;640 m²;Casa independiente, vivienda casa de autoconstruccion haciendo esquina. , consta de cuatro dormitorios, dos baños completos con ba...;36.706955344;-6.099598472;;cadiz
159.640 €;Piso en calle Calzada de La Infanta,  22;/comprar/piso-centro_calzada-4598218376_109700/;Centro-Calzada (Sanlúcar de Barrameda);2 habs.;1 baño;75 m²;Vivienda 6. Piso en un inmueble de obra nueva de 75 m² de superficie construida y situado en la zona de sanlúcar de barrameda, aco...;36.7794;-6.35905;1ª planta;cadiz
218.000 €;;/comprar/piso-chipiona_la_laguna-42565444870_100500/;La Laguna (Chipiona);3 habs.;2 baños;124 m²;"Situado en la zona de la laguna, a solo 150 metros de la playa del camaron, vista al mar, a solo 550 metros del santuario.

Consta...";36.7250242;-6.4365902;2ª planta;cadiz
119.900 €;;/comprar/piso-puerto_real_centro_urbano-45083057895_100200/;Puerto Real;3 habs.;;82 m²;¿Buscas el hogar perfecto en una ubicación privilegiada? ¡Lo has encontrado! Te presentamos esta magnífica vivienda de protección ...;36.5218227;-6.2271934;;cadiz
190.000 €;;/comprar/piso-cadiz_capital_centro_historico11001-45031364855_511045/;Centro Histórico (Cádiz Capital);2 habs.;1 baño;90 m²;Este piso en venta se encuentra en el municipio de cádiz capital junto al mercado de abastos, una zona con encanto y cerca de todo...;36.531593;-6.2973618;1ª planta;cadiz
90.000 €;;/comprar/casa-el_puerto_de_santa_maria_centro-45845444677_100500/;Centro (El Puerto de Santa María);3 habs.;3 baños;130 m²;Magnífica casa independiente para reformar localizada el centro alto de el puerto de santa maría, cuenta con almacén en planta baj...;36.6035971;-6.2285533;;cadiz
775.000 €;Dúplex en calle de la Sierra del Retín,  s/n;/comprar/duplex-zahara_de_los_atunes-4561849967_109700/;Zahara de los Atunes (Barbate);3 habs.;3 baños;158 m²;Dúplex bajo en un edificio de obra nueva de 158 m2 de superficie construida y ubicado en la zona de Zaragoza Capital, enclavado en planta baja. Está distribuido en 3 habitaciones, 3 baños completos y terraza. Incluye extras como ascensor, garaje y trastero.;36,1354248;-5,8412992;Bajo;cadiz
249.000 €;;/comprar/atico-centro_calzada-43403935812_512750/;Centro-Calzada (Sanlúcar de Barrameda);2 habs.;1 baño;122 m²;Ático en casa palacio del siglo xix con patio andaluz, este edificio singular ha sido recientemente totalmente reformado combinand...;36.7791952;-6.3528162;;cadiz
