precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
320.000 €;;/comprar/piso-bellavista_el_morlaco29016-43391472010_998474/;Bellavista-El Morlaco (Distrito Este. Málaga Capital);1 hab.;1 baño;110 m²;2ª planta;Bonito piso en baños del carmen. Situado en la avenida pintor sorolla. Muy bien conectado con el resto de la ciudad con todas las ...;36.721476513;-4.379981264;malaga
2.200.000 €;;/comprar/chalet_unifamiliar-el_paraiso_atalaya_benamara-42560579415_513992/;El Paraíso-Atalaya-Benamara (Estepona);4 habs.;5 baños;445 m²;;Atencion inversores!!!!!  Villa en una sola planta con 445 metros construidos, y con una parcela de 2.944 metros, tiene la posibil...;36.4720386;-5.012671;malaga
510.000 €;;/comprar/apartamento-la_campana_altos_del_rodeo-40858424671_109300/;La Campana-Altos del Rodeo (Distrito Nueva Andalucía. Marbella);3 habs.;2 baños;204 m²;1ª planta;¿Buscas localización en la zona de marbella y san pedro de alcántara?, os presentamos este fantástico apartamento, en la prestigio...;36.487803186;-4.969901848;malaga
179.000 €;;/comprar/apartamento-puerto_marina29630-45017700755_108500/;Puerto Marina (Distrito Benalmádena Costa. Benalmádena);1 hab.;1 baño;67 m²;;¡Oportunidad!. Descubre este encantador apartamento de un dormitorio y un baño en la prestigiosa urbanización bonanza. Perfecto pa...;36.5969199;-4.5249452;malaga
349.965 €;;/comprar/piso-puerto_deportivo-40002776992_100500/;Puerto Deportivo (Fuengirola);2 habs.;2 baños;100 m²;2ª planta;"Que te parece vivir junto a la playa y en un enclave a mano de todo!?
¡Pues lo hemos vuelto a hacer, te traemos un piso para que c...";36.538423;-4.6210221;malaga
630.000 €;Chalet adosado en calle Madrid;/comprar/chalet_adosado-puerto_deportivo-37562982575_108900/;Puerto Deportivo (Fuengirola);3 habs.;3 baños;202 m²;;"¡Presentamos una exquisita y lujosa casa adosada en fuengirola!

Situada a sólo 50 metros de la playa, esta propiedad está conveni...";36.53395;-4.62486;malaga
495.000 €;;/comprar/duplex-nueva_andalucia_centro29660-42530129467_109300/;Nueva Andalucía-Centro (Distrito Nueva Andalucía. Marbella);2 habs.;3 baños;140 m²;Bajo;Amplia y céntrica casa adosada de dos dormitorios con orientación oeste, terraza en la azotea y a poca distancia de todos los serv...;36.4989523;-4.9588483;malaga
52.745 €;;/comprar/piso-villanueva_de_algaidas_centro_urbano-42587680065_100500/;Villanueva de Algaidas;3 habs.;;85 m²;1ª planta;"Encantador piso de 3 dormitorios en villanueva de algaidas: ¡Tu hogar ideal te espera!

Bienvenido al lugar donde los sueños de en...";37.185165491;-4.448364563;malaga
215.000 €;;/comprar/apartamento-mijas_las_lagunas29651-45094561274_103200/;Las Lagunas (Mijas);1 hab.;1 baño;48 m²;;Moderno, elegante, luminoso, como nuevo, cocina abierta bien equipada , salón comedor, dormitorio con...;36.5387372;-4.6409315;malaga
2.500.000 €;;/comprar/chalet-centro_casco_antiguo-41678643038_100500/;Casco Antiguo (Distrito Centro. Estepona);8 habs.;6 baños;981 m²;;"Villa ubicada en forest hills, asentada sobre una gran parcela

Esta propiedad se distribuye en 4 niveles. En la planta baja, un e...";36.4250825;-5.1453853;malaga
210.000 €;Piso en calle del Caserío;/comprar/piso-el_paraiso_atalaya_benamara-44169047738_100500/;El Paraíso-Atalaya-Benamara (Estepona);1 hab.;1 baño;105 m²;2ª planta;"Amplisima vivienda de 1 dormitorio en la zona del campanario (estepona)

Distribución: gran hall de entrada con amplia zona de arm...";36.4719;-5.02534;malaga
725.000 €;;/comprar/casa_rustica-altos_de_estepona29680-45029680543_514704/;Altos de Estepona (Estepona);3 habs.;2 baños;228 m²;;Kenea presenta una exclusiva finca rústica, situada en un enclave privilegiado. Esta propiedad se extiende sobre una generosa pa...;36.462376;-5.131166;malaga
286.500 €;;/comprar/atico-alhaurin_de_la_torre_centro-43405265450_521565/;Centro (Alhaurín de la Torre);2 habs.;2 baños;88 m²;;Creta residencial, se complace en presentarles su nueva promoción en alhaurín de la torre tan sólo 15 minutos de la capital y del ...;36.65839731;-4.564602276;malaga
1.930.000 €;Piso en calle Pacífico,  s/n;/comprar/piso-la_termica_sacaba_beach-3507700163_109700/;La Térmica-Sacaba Beach (Distrito Carretera de Cádiz. Málaga Capital);4 habs.;3 baños;168 m²;8ª planta;V37_octavia. Piso en un edificio de obra nueva de 168 m² de superficie construida y ubicado en la zona de málaga capital, enclavad...;36.6815394;-4.4483058;malaga
3.285.000 €;;/comprar/casa-san_pedro_de_alcantara_guadalmina-41726080686_999251/;Guadalmina (Distrito San Pedro de Alcántara. Marbella);6 habs.;6 baños;607 m²;;"Villa limon es una nueva villa de diseño de última generación, ubicada en la zona más solicitada, guadalmina baja.

Con nuestro pr...";36.472338306;-4.996369791;malaga
316.000 €;Piso en calle Yerbabuena,  S/N;/comprar/piso-algarrobo_costa-3549679386_109700/;Algarrobo Costa (Algarrobo);3 habs.;;91 m²;1ª planta;Vi-a-1-a. Piso en un edificio de obra nueva de 91 m² de superficie construida y ubicado en la zona de algarrobo, enclavado en plan...;36.7451584;-4.041854;malaga
60.000 €;;/comprar/piso-ronda_centro_urbano-44187939960_100500/;Ronda;3 habs.;1 baño;70 m²;;"Oportunidad en ronda: planta baja en barrio san francisco

Una zona tranquila y bonita para vivir. Esta planta baja económica ofre...";36.733444165;-5.165117904;malaga
550.000 €;;/comprar/casa_adosada-rincon_de_la_victoria_torre_de_benagalbon-41757824187_100500/;Torre de Benagalbón (Rincón de la Victoria);3 habs.;4 baños;173 m²;;Increíble adosado con orientación este y situado en una maravillosa urbanización con jardines y gran piscina comunitaria, en la zo...;36.7129239;-4.2556872;malaga
606.000 €;Piso en Avenida Sierra Nieves,  s/n;/comprar/piso-mijas_costa_la_cala_de_mijas-4080825930_109700/;La Cala de Mijas (Distrito Mijas Costa. Mijas);3 habs.;3 baños;137 m²;;Piso en un inmueble de obra nueva de 137 m2 de superficie construida y situado en la zona de Mijas. Está estructurado en 3 habitaciones, 2 baños completos y 1 aseo, terraza de 18 m2 y jardín privado de 17 m2. Aporta como extras ascensor, garaje y trastero.;36,5083283;-4,682311;malaga
210.000 €;Piso en calle Domingo Ortega;/comprar/piso-los_boliches-42546911989_107700/;Los Boliches (Fuengirola);3 habs.;1 baño;91 m²;;"Fantástica ubicación de piso vpo en los boliches. 

Apartamento amplio, cómodo y muy luninoso situado en una zona privilegiada dón...";36.5558524738764;-4.61946065032015;malaga
