precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
1.750 €/mes;;/alquilar/casa-vilassar_de_mar_centro_urbano-45910608355_520227/;Vilassar de Mar;3 habs.;3 baños;197 m²;Esta espaciosa casa en alquiler en vilassar de mar, ubicada en pleno centro del casco antiguo. Orientada al norte y al sur dispone...;41.504984047;2.393145316;;barcelona
3.220 €/mes;;/alquilar/piso-antiga_esquerra_de_eixample08036-40926097191_100500/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;110 m²;"*apartamento con terraza*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Babinga lleva el estilo congoleño a la...";41.410258673;2.17754901;5ª planta;barcelona
2.000 €/mes;;/alquilar/apartamento-granollers_centre08401-45008957880_101800/;Centre (Granollers);3 habs.;2 baños;100 m²;Engel & völkers presenta esta magnífica planta baja con el parking ,piscina y jardín comunitarios, en una de las zonas más exclusi...;41.6052732;2.2875865;;barcelona
3.750 €/mes;Ático en Avinguda Sant Andreu, 7;/alquilar/atico-port_balis_platges-45849057449_108700/;Port Balís-Platges (Sant Andreu de Llavaneres);6 habs.;4 baños;210 m²;Ático totalmente reformado y amueblado con vistas al mar increíbles en alquiler en sant andreu de llavaneres - maresme, a solo 35 ...;41.5578;2.49863;;barcelona
5.055 €/mes;;/alquilar/atico-antiga_esquerra_de_eixample08036-40931168606_100500/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;187 m²;"*apartamento con terraza*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Espectacular piso en la avenida diagon...";41.3937098;2.1493428;;barcelona
2.550 €/mes;;/alquilar/piso-la_dreta_de_eixample08009-40899914717_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;78 m²;"*completamente amueblado* 
*alquiler mensual de 1 a 11 meses* 

Sande es un apartamento inspirado en las playas de indonesia, recu...";41.3970744;2.1711422;1ª planta;barcelona
2.895 €/mes;;/alquilar/piso-el_parc_la_llacuna_del_poblenou08018-40877177846_100500/;El Parc-La Llacuna del Poblenou (Distrito Sant Martí. Barcelona Capital);2 habs.;2 baños;67 m²;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a sole, un encantador apartamento de 2 dormitorios si...";41.403826804;2.191015511;6ª planta;barcelona
2.450 €/mes;;/alquilar/estudio-sant_pere_santa_caterina_la_ribera08003-40858784886_100500/;Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital);;1 baño;64 m²;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Inspirado en las praderas, este estudio combina una variedad de ...";41.3823744;2.1844458;;barcelona
1.200 €/mes;;/alquilar/casa_rustica-perafita_centro_urbano-44262844893_513880/;Perafita;3 habs.;2 baños;200 m²;"Es lloga casa de poble a perafita totalment reformada.
Casa amb gran jardí de 200 mtrs.
Consta de planta baixa amb cuina amb sorti...";42.042231203;2.106715583;;barcelona
2.340 €/mes;;/alquilar/piso-la_dreta_de_eixample08007-40854786251_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);1 hab.;1 baño;49 m²;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Siéntase transportado a un paraíso de pradera en esta propiedad ...";41.3866618;2.1650307;3ª planta;barcelona
2.520 €/mes;;/alquilar/piso-antiga_esquerra_de_eixample08036-40862910550_100500/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;1 baño;90 m²;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Inspirada en la pradera, esta propiedad única de 2 dormitorios c...";41.3897941;2.1486684;2ª planta;barcelona
4.290 €/mes;;/alquilar/piso-sant_gervasi_la_bonanova08022-40854087679_100500/;Sant Gervasi-La Bonanova (Distrito Sarrià-Sant Gervasi. Barcelona Capital);3 habs.;2 baños;114 m²;"*apartamento con terraza y parking*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Espectacular piso en la call...";41.402236;2.133238;1ª planta;barcelona
2.350 €/mes;;/alquilar/piso-antiga_esquerra_de_eixample08036-40907345891_100500/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);1 hab.;1 baño;65 m²;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a biescas, tu refugio perfecto en el corazón de l'ant...";41.3837431;2.1588721;2ª planta;barcelona
2.300 €/mes;Chalet en Avinguda del Regadiu, 58;/alquilar/chalet-sant_vicenc_de_montalt_centro_urbano-45882670430_108700/;Sant Vicenç de Montalt;4 habs.;3 baños;244 m²;Situada en el encantador municipio de sant vicenç de montalt, en la costa del maresme a 35 km al norte de barcelona, esta luminosa...;41.5688;2.50807;;barcelona
3.135 €/mes;;/alquilar/piso-eixample_sant_antoni08011-40905444242_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;69 m²;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Inspirado en las acogedoras sensaciones de la montaña, viella co...";41.3846977;2.1624068;5ª planta;barcelona
2.850 €/mes;;/alquilar/atico-el_barri_gotic08003-38369080701_522145/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);2 habs.;1 baño;100 m²;"Espectacular ático con terraza y piscina privada
No es fácil encontrar un piso de estas características. La finca se ha rehabilita...";41.3797855;2.1795655;;barcelona
3.995 €/mes;;/alquilar/piso-la_dreta_de_eixample08009-40911155416_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);4 habs.;2 baños;150 m²;"*apartamento con oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a arlet, un impresionante a...";41.3954901;2.170412;;barcelona
6.340 €/mes;;/alquilar/duplex-el_putxet_el_farro08023-40902662494_100500/;El Putxet-El Farró (Distrito Sarrià-Sant Gervasi. Barcelona Capital);3 habs.;3 baños;212 m²;"*apartamento con terraza y oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a gaudí, un espac...";41.4066508;2.1449923;;barcelona
2.173 €/mes;;/alquilar/piso-la_vila_de_gracia08008-45040213794_522145/;La Vila de Gràcia (Distrito Gràcia. Barcelona Capital);1 hab.;1 baño;60 m²;"Exclusivo piso de obra nueva en paseo de gracia con piscina y terraza

Descubre el lujo y la comodidad en este impresionante piso ...";41.397974;2.1582048;Bajo;barcelona
4.080 €/mes;;/alquilar/piso-la_dreta_de_eixample08007-40865655374_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;134 m²;"*apartamento con terraza*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Inspirado en la pradera, anora combina...";41.3953347;2.157341;2ª planta;barcelona
2.200 €/mes;;/alquilar/casa-cabrils_centro_urbano-45913992538_520227/;Cabrils;4 habs.;4 baños;288 m²;Esta espectacular casa en alquiler se encuentra en el municipio de cabrils, ubicada a pocos metros del centro del pueblo y zona co...;41.518221463;2.371689199;;barcelona
2.200 €/mes;;/alquilar/apartamento-vallpineda_santa_barbara-45064235376_101800/;Vallpineda-Santa Bàrbara (Sitges);3 habs.;2 baños;110 m²;Ubicado en la nueva zona residencial de sitges, la plana,  a un paso del centro del pueblo de sus playas, estación de tren y autob...;41.239475;1.800545;;barcelona
2.885 €/mes;;/alquilar/piso-la_vila_de_gracia08012-40848020626_100500/;La Vila de Gràcia (Distrito Gràcia. Barcelona Capital);3 habs.;2 baños;135 m²;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Situado en el moderno, artístico y céntrico barrio de gracia, an...";41.3986174;2.1564035;4ª planta;barcelona
8.000 €/mes;;/alquilar/duplex-el_putxet_el_farro08006-43372845610_522145/;El Putxet-El Farró (Distrito Sarrià-Sant Gervasi. Barcelona Capital);5 habs.;6 baños;320 m²;"Este increíble triplex con piscina y múltiples terrazas ya está disponible.

En la primera planta, la entrada principal, el dormit...";41.3973871;2.1476813;8ª planta;barcelona
9.000 €/mes;;/alquilar/casa_adosada-gava_mar-45099891499_101800/;Gavà Mar (Gavà);5 habs.;3 baños;239 m²;¡Disfruta de tus vacaciones de verano en esta magnífica casa adosada situada a tan solo unos minutos a pie del mar! Con una excele...;41.2678071;2.0085539;;barcelona
3.925 €/mes;;/alquilar/piso-sant_gervasi_galvany08006-40841563990_100500/;Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital);3 habs.;2 baños;137 m²;"*apartamento con terraza y oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Espectacular piso en ronda g...";41.40451212;2.141225605;8ª planta;barcelona
4.000 €/mes;;/alquilar/piso-la_dreta_de_eixample08007-45045452259_522145/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);4 habs.;4 baños;220 m²;"Alquiler temporal 
Ubicado en el corazón de la dreta de l'eixample, este impresionante piso de 220 m² en la segunda planta ofrece ...";41.386879;2.166777;2ª planta;barcelona
3.400 €/mes;;/alquilar/piso-la_dreta_de_eixample08008-40910359008_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;120 m²;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Inspirada en los diferentes colores y texturas que se encuentran...";41.4081548;2.1858538;5ª planta;barcelona
2.645 €/mes;;/alquilar/piso-eixample_sant_antoni08011-40909098839_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);2 habs.;1 baño;58 m²;"*apartamento con oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Pinar es un apartamento radiante en el...";41.3832598;2.1605046;3ª planta;barcelona
2.660 €/mes;;/alquilar/piso-sant_gervasi_galvany08006-40915698135_100500/;Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital);2 habs.;1 baño;96 m²;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a equense, un encantador refugio situado en el presti...";41.400495;2.1372962;;barcelona
1.500 €/mes;Piso en Carrer de la Mercè;/alquilar/piso-el_barri_gotic08002-27506947104_108900/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);1 hab.;1 baño;63 m²;El apartamento está situado en el barrio gótico que realmente es el verdadero corazón de barcelona. Se encuentra en la zona cercan...;41.37884;2.179383;4ª planta;barcelona
2.500 €/mes;;/alquilar/piso-granollers_centre08402-42566129553_501329/;Centre (Granollers);4 habs.;2 baños;100 m²;Vivienda en piso primero, de 4 habitaciones y 2 despachos que se alquila conjuntamente con el local de la planta baja en el pleno ...;41.6053253;2.289154;1ª planta;barcelona
1.457 €/mes;;/alquilar/piso-sarria_sant_gervasi_sarria08034-45883170040_100500/;Sarrià (Distrito Sarrià-Sant Gervasi. Barcelona Capital);1 hab.;2 baños;87 m²;Loft muy especial. Bajos dúplex totalmente amueblado y equipado, sala de estar con techos altos. Cocina office con comedor integra...;41.3950497;2.1222339;Bajo;barcelona
950 €/mes;;/alquilar/piso-la_vila_de_gracia08012-45884778898_523105/;La Vila de Gràcia (Distrito Gràcia. Barcelona Capital);1 hab.;1 baño;43 m²;Piso en alquiler en barcelona amueblado y equipado, te presentamos este inmueble totalmente equipado en c/ benet mercader de barce...;41.4003992;2.152379;3ª planta;barcelona
1.600 €/mes;;/alquilar/piso-el_putxet_el_farro08006-45866715606_994552/;El Putxet-El Farró (Distrito Sarrià-Sant Gervasi. Barcelona Capital);3 habs.;2 baños;85 m²;"Precioso piso en alquiler zona de sarria- sant gervasi, próximo a la plaza lesseps; dispone de comodidad en transporte publico y b...";41.4050791;2.1463162;Entresuelo;barcelona
2.950 €/mes;;/alquilar/atico-la_dreta_de_eixample08013-45096306753_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;110 m²;"Espectacular ático en alquiler en sagrada familia.

Este ático recién reformado es una joya en medio de la ciudad ya que sus vista...";41.3986875;2.1729555;;barcelona
5.000 €/mes;;/alquilar/piso-la_dreta_de_eixample08009-40033752866_101800/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;170 m²;Alquiler de temporada - 32 dias. Exclusivo piso de diseño en el precioso paseo de sant joan de barcelona, compuesto de 170m² de in...;41.3967197;2.1726812;Entresuelo;barcelona
4.290 €/mes;;/alquilar/piso-pedralbes08034-45933285821_106700/;Pedralbes (Distrito Les Corts. Barcelona Capital);5 habs.;4 baños;308 m²;Excepcional residencia familiar de esquina, abarcando 191m² en la prestigiosa zona de pedralbes. Este impresionante hogar ofrece u...;41.392163017;2.117516495;;barcelona
1.500 €/mes;;/alquilar/piso-el_barri_gotic08002-45073663314_992744/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);2 habs.;1 baño;45 m²;"Alquiler temporal
¡Descubre este encantador piso de alquiler temporal en el emblemático barrio gótico de barcelona! Con dos habita...";41.3820943;2.1732823;5ª planta;barcelona
1.790 €/mes;;/alquilar/piso-la_dreta_de_eixample08013-34250547954_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;84 m²;"Alquiler de temporada, mínimo: 6 meses, máximo: 11 meses o mientras dure el motivo temporal.

¿Tenemos que renunciar a un hogar si...";41.3982782;2.1757475;2ª planta;barcelona
1.100 €/mes;Piso en Carrer de Berenguer Mallol, 1;/alquilar/piso-ciutat_vella_la_barceloneta08003-45089729800_108900/;La Barceloneta (Distrito Ciutat Vella. Barcelona Capital);1 hab.;1 baño;35 m²;"Disponible para alquiler temporal  a partir de 01.08.20224

Importante: 
Estancia mínima seis meses
Solicitud documentación como n...";41.3803997;2.1918299;;barcelona
1.500 €/mes;;/alquilar/piso-sant_feliu_de_llobregat_centro_urbano08980-42577962963_109300/;Sant Feliu de Llobregat;3 habs.;2 baños;89 m²;Exclusiva promocion de obra nueva con acabados de alta calidad que garantizan el confort y la elegancia en cada rincón. Situada en...;41.385365641;2.04188796;;barcelona
