precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
97.000 €;Casa rústica en calle Real, 18;/comprar/casa_rustica-lecrin_centro_urbano-32504300812_100500/;Lecrín;4 habs.;2 baños;170 m²;"Magnifica casa con vistas increibles, terraza enorme y soleada.
Una casa para reformar a tu gusto y disfrutar del buen clima y tra...";36.9273;-3.54118;;granada
159.000 €;Casa en calle de Jorge Guillén;/comprar/casa-fuente_vaqueros_centro_urbano-41705247404_519240/;Fuente Vaqueros;4 habs.;2 baños;227 m²;En venta casa muy amplia y luminosa con buena ubicación en fuente vaqueros de dos plantas, terraza y gran patio, en zona tranquila...;37.2214429;-3.7807561;;granada
215.000 €;Piso en Avenida de Andalucía;/comprar/piso-almunecar_casco_urbano-42521163378_524883/;Casco Urbano (Almuñécar);3 habs.;1 baño;100 m²;Ponemos a la venta este magnifico piso en pleno corazón de almuñécar, con 94 metros cuadrados, completamente renovado y con todas ...;36.7332856;-3.6889018;2ª planta;granada
125.000 €;Casa en calle Real;/comprar/casa-otivar_centro_urbano-20897913753_103200/;Otívar;3 habs.;2 baños;183 m²;"Excelente casa  en venta en el bonito pueblo de la costa tropical, otivar, granada, andalucia.
Esta e...";36.8151;-3.68209;;granada
146.000 €;Casa adosada en calle de las Balsas;/comprar/casa_adosada-durcal_centro_urbano-43402655835_100500/;Dúrcal;4 habs.;3 baños;198 m²;Se pone a la venta este estupendo adosado en la localidad de dúrcal, situado en una tranquila urbanización con un garaje comunitar...;36.9904688;-3.5639439;;granada
79.990 €;Piso en calle Real;/comprar/piso-la_mamola-40898667863_105400/;La Mamola (Polopos);1 hab.;1 baño;47 m²;"Referencia: 66ca9  se vende en la mamola granada 
Estupendo apartamento ideal como inversion o para pasar una vacaciones.    De un...";36.7469173;-3.2787127;2ª planta;granada
220.000 €;Ático en Urbanización El Sotillo Ii;/comprar/atico-castell_de_ferro-35869029659_109300/;Castell de Ferro (Gualchos);2 habs.;2 baños;80 m²;"Espectacular  atico en castell de ferro con vistas al mar. Un paraiso donde disfrutar todo el año. 
Ponemos a la venta éste espect...";36.72287;-3.35777;;granada
198.500 €;Casa adosada en Avenida Alcalde Francisco García Lara,  S/N;/comprar/casa_adosada-pulianillas-3092851817_109700/;Pulianillas (Pulianas);3 habs.;3 baños;113 m²;Nº 7.  Casa adosada de obra nueva, de 113 m² de superficie construida, y ubicada en la zona de pulianas.  Está distribuida en 3 ha...;37.2181924;-3.6083413;;granada
98.000 €;Casa en calle Olivillo;/comprar/casa-lentegi_centro_urbano-40057526857_103200/;Lentegí;4 habs.;1 baño;129 m²;Casa en venta en lentegi: un bonito pueblo con encanto, situado en un paraje exclusivo natural y a ta...;36.8359;-3.67443;;granada
195.000 €;Casa en Plaza de Martín Recuerda;/comprar/casa-almunecar_casco_urbano-43336536527_103200/;Casco Urbano (Almuñécar);3 habs.;3 baños;120 m²;Amplia casa de pueblo en la zona del casco histórico de almuñécar, propiedad  en muy buen estado de 1...;36.7324;-3.69287;;granada
158.000 €;Casa en calle de Pío XII, 1;/comprar/casa-zona_calle_san_francisco_pedro_verde-45064821499_526983/;Zona Calle San Francisco-Pedro Verde (Las Gabias);3 habs.;3 baños;181 m²;¡Descubre tu nuevo hogar en las gabias! Esta encantadora casa adosada de 181 m² construidos y 150 m² útiles te ofrece todo lo que ...;37.133366;-3.6693304;;granada
336.000 €;Apartamento en Paseo de Velilla;/comprar/apartamento-velilla_distrito-42569011090_524883/;Velilla (Almuñécar);3 habs.;2 baños;87 m²;Magnífico apartamento de 3 dormitorios a la venta en primera línea de playa, con terraza orientada al suroeste y preciosas vistas ...;36.7424936;-3.6653982;6ª planta;granada
335.000 €;Piso en Plaza Puntal de Vacares,  s/n;/comprar/piso-bola_de_oro-3909551674_109700/;Bola de Oro (Distrito Genil. Granada Capital);2 habs.;2 baños;95 m²;V6_vita. Piso en un edificio de obra nueva de 95 m² de superficie construida y ubicado en la zona de granada capital, enclavado en...;37.1653133;-3.5875651;2ª planta;granada
