precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
158.000 €;;/comprar/piso-els_hostalets_de_balenya-41667641753_501452/;Els Hostalets de Balenyà (Balenyà);2 habs.;1 baño;61 m²;1ª planta;¿Buscas un pisito acogedor, soleado, con plaza de parking, trastero, ascensor, pocos vecinos, cantonero y con un pueblo y zona tra...;41.817581295;2.237237399;barcelona
1.190.000 €;;/comprar/piso-la_dreta_de_eixample08037-45897264081_109300/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);6 habs.;2 baños;190 m²;3ª planta;Mallorca - pg. Gràcia: espectacular vivienda de 200 m² en finca regia de l\''exiample barcelonés piso de grandes dimensiones, tech...;41.395787089;2.165194175;barcelona
160.000 €;;/comprar/piso-la_torrassa08903-42540033598_100200/;La Torrassa (L'Hospitalet de Llobregat);2 habs.;1 baño;52 m²;2ª planta;Montseny. - piso reformado, listo para entrar a vivir. La vivienda dispone de 2 habitaciones de las cuales 1 doble y otra mediana,...;41.3726024;2.1241195;barcelona
169.000 €;;/comprar/piso-peramas08303-44189675752_100500/;Peramàs (Mataró);3 habs.;1 baño;72 m²;6ª planta;"V-1707.peramás. Inmueble de 72 metros cuadrados

Se distribuye en amplio salón comedor amplio ,cocina independiente ,3 habitacione...";41.5376708;2.4318113;barcelona
310.000 €;;/comprar/piso-baixador-43375017808_100500/;Baixador (Castelldefels);2 habs.;1 baño;62 m²;3ª planta;"Fantástico ático en 2ª línea de playa en castelldefels 
Piso de 62m² construidos con 2 habitaciones una doble y otra mediana, baño...";41.2672571;1.9641078;barcelona
510.000 €;;/comprar/piso-antiga_esquerra_de_eixample08036-45853572065_100500/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);4 habs.;2 baños;96 m²;2ª planta;"Excelente piso a reformar en calle paris, tranquilo, luminoso, amplio, balcón, trastero.

Se vende este piso con muchas posibilida...";41.3902953;2.1489848;barcelona
255.000 €;;/comprar/piso-terrassa_vista_alegre-44228197561_523966/;Vista Alegre (Terrassa);3 habs.;2 baños;133 m²;2ª planta;"¡Novedad en el barrio de la cogullada!
Este amplio dúplex que consta de 133 m² (según catastro), en la planta baja encontramos hal...";41.5525772;2.0027621;barcelona
450.000 €;;/comprar/piso-antiga_esquerra_de_eixample08011-45053084816_100200/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;1 baño;107 m²;;"Comentario del anunciante
Disponible en: español english otros idiomas piso de 70m² en una 1ª planta real con terraza muy amplia y...";41.3830045;2.1576672;barcelona
315.000 €;Piso en calle Montaña de Sales,  S/N;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-4476115533_109700/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);3 habs.;2 baños;106 m²;;Planta tipo. Piso en una finca de obra nueva de 106 m² de superficie construida y emplazado en la zona de viladecans. Está dispues...;41.321598755;2.021146642;barcelona
374.000 €;Piso en Parcelas 42, 43, 44;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-24191641106_109700/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);4 habs.;2 baños;128 m²;;Piso en una finca de obra nueva de 98 m² de superficie construida y emplazado en la zona de viladecans, con orientación este. Está...;41.324046;2.021818;barcelona
89.000 €;;/comprar/piso-nou_barris_ciutat_meridiana-43405013875_108900/;Ciutat Meridiana (Distrito Nou Barris. Barcelona Capital);2 habs.;1 baño;61 m²;5ª planta;Ubicado en una de las calles más tranquilas del barrio, este encantador piso ofrece una combinación perfecta de comodidad y potenc...;41.459586987;2.170206469;barcelona
260.000 €;;/comprar/piso-vallpineda_rocamar-45096387970_108700/;Vallpineda-Rocamar (Sant Pere de Ribes);3 habs.;1 baño;70 m²;;Vanessa schneider, en nombre de iad españa, les presenta esta excelente oportunidad de adquirir una propiedad completamente reform...;41.238384442;1.756922598;barcelona
