precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
1.415€;1 dormitorio, La Ermita 1ES77949-;https://rd.clk.thribee.com/id.1R1_11117sr1t/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.1/;La Ermita, La Vila Joiosa, Provincia de Alicante;1  habitaciones;1  baños;-;TRV77949---. Esta casa se encuentra en La Ermita La Ermita. Tiene 1 dormitorio, 1 baño. Esta 1 dormitorio apartamentos en La Ermita La Ermita es...;Hace 12 días;Listanza;Alicante
650€;3 dormitorio, Almoradí 1ES78646-;https://rd.clk.thribee.com/id.1U1S1g91HONw/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.2/;Almoradí, Provincia de Alicante;3  habitaciones;2  baños;-;TRV78646---. Esta casa se encuentra en Almoradí Almoradí. Tiene 3 dormitorios, 2 baños. Esta 3 dormitorio apartamentos en Almoradí Almoradí es pa...;Hace 3 días;Listanza;Alicante
970€;Se alquila Piso En San Viecente del Raspeig;https://rd.clk.thribee.com/id.Zsr1Z1D1T1Ai/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.3/;03690, San Vicente del Raspeig/Sant Vicent del Raspeig, Provincia de Alicante;2  habitaciones;2  baños;98  m²;Se Alquilo Piso Amueblado en Rotonda Lo Torrent en urbanización con piscina. Dispone de amplio salón comedor muy luminoso con acceso a balcón ext...;Hace 26 días;Vadevender;Alicante
450€;Apartamento de dos dormitorios, un baño y Salón-Comedor-Cocina. Piscina comunitaria. Posibilidad de;https://rd.clk.thribee.com/id.1X1751tku1EE/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.4/;03179, Formentera del Segura, Provincia de Alicante;2  habitaciones;1  baños;65  m²;Apartamento de dos dormitorios, dos baño, cocina con Salón. Orientación Este y Norte. Piscina y gimnasio en zona comunitaria. Posibilidad de a de...;Hace 6 días;Vadevender;Alicante
550€;INMOBILIARIA SOL 8 VIDAL, alquila piso de lujo en la famosa Avenida Teodomiro de la ciudad de Orihue;https://rd.clk.thribee.com/id.p1l-1A1qudV/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.5/;03300, Orihuela, Provincia de Alicante;3  habitaciones;2  baños;110  m²;INMOBILIARIA SOL 8 VIDAL, alquila piso de lujo en la famosa Avenida Teodomiro de la ciudad de Orihuela. Dispone de 3 dormitorios, dos baños, coci...;Hace 4 días;Vadevender;Alicante
1.250€;Chalet en alquiler en Gata de Gorgos, Residencial Gata;https://rd.clk.thribee.com/id.1xlu1Z1q1Y12t/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.6/;03740, Gata de Gorgos, Provincia de Alicante;3  habitaciones;2  baños;150  m²;SE ALQUILA ANUAL A PARTIR DEL 1 DE JUNIO 2024 Adosado en una zona residencial y muy tranquila y con una vistas maravillosa a la montaña y algo de...;Hace +30 días;Todopisos;Alicante
950€;Chalet en alquiler en Denia (Les Deveses) - Ref: 67;https://rd.clk.thribee.com/id.1y1XA1i1h1N1U1I/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.7/;03700, Dénia, Provincia de Alicante;4  habitaciones;2  baños;163  m²;Bonita casa situada en la zona de Les Deveses, a 12 km de Denia y a unos 10 km de Oliva, con una parcela de 830 m2 y una casa de 140 m2 distribui...;Hace 13 días;Vadevender;Alicante
975€;A tan solo 150 metros de la playa, ideal para turismo termal, desplazados;https://rd.clk.thribee.com/id.1ykY1311131QR/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.8/;03560, El Campello, Provincia de Alicante;2  habitaciones;1  baños;78  m²;¡Disponible desde ahora, entrada inmediata! En a vivienda excepcional se encuentra en Carrer de la Mar, a tan solo 150 metros de la vibrante play...;Hace 11 días;Vadevender;Alicante
790€;2 dormitorio, Santa Pola 1ES77941-;https://rd.clk.thribee.com/id.1gs1snq1T1CO/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.9/;Santa Pola, Provincia de Alicante;2  habitaciones;1  baños;-;TRV77941---. Esta casa se encuentra en Santa Pola Santa Pola. Tiene 2 dormitorios, 1 baño. Esta 2 dormitorio apartamentos en Santa Pola Santa Pol...;Hace 12 días;Listanza;Alicante
2.200€;Chalet de 3 habitaciones, piscina propia, garaje y apartamento independiente en La Nucía;https://rd.clk.thribee.com/id.1j1ALX13B1t1K/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.10/;03530, La Nucia, Provincia de Alicante;3  habitaciones;3  baños;142  m²;Precioso chalet de 3 habitaciones, jardines, piscina propia, garaje y apartamento independiente en zona tranquila de La Nucía a sólo 5min en coch...;Hace 3 días;Vadevender;Alicante
865€;4 dormitorio, Alcoi 1ES77947-;https://rd.clk.thribee.com/id.1kZ-m1o12wH/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.11/;Alcoi, Provincia de Alicante;4  habitaciones;2  baños;-;TRV77947---. Esta casa se encuentra en Alcoi Alcoi. Tiene 4 dormitorios, 2 baños. Esta 4 dormitorio apartamentos en Alcoi Alcoi es para alquilar...;Hace 12 días;Listanza;Alicante
;Guardamar del Segura Spanien 1ES77156-;https://rd.clk.thribee.com/id.1l146Uy91v1_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.12/;Guardamar del Segura, Provincia de Alicante;-;2  baños;-;TRV77156---. Esta casa se encuentra en Guardamar del Segura Spanien. Tiene 2 baños. Esta dormitorio apartamentos en Guardamar del Segura Spanien...;Hace 14 días;Listanza;Alicante
1.300€;Piso en alquiler en El Campello, (el);https://rd.clk.thribee.com/id.1nK1Q1I1qF14Y/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.5481trovit-web-7f645b5d67-6s8pg668eb487d5169/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.65/cookieid.1020104668eb487d4d668.46191087/pos.13/;El Campello, Provincia de Alicante;1  habitaciones;1  baños;45  m²;Se alquila estudio para el mes de JULIO. Consultar tarifas. Estudio de 45 m2, una cama en el mismo salón-cocina...;Hace +30 días;Todopisos;Alicante
