precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
1.650 €/mes;;/alquilar/piso-zona_nord_la_serreta-40870030952_525162/;Zona Nord-La Serreta (Rubí);3 habs.;1 baño;70 m²;1ª planta;Se alquila piso en rubí solo a empresas(con contrato y factura a nombre de la empresa) de forma temporal, para periodos de entre 3...;41.5014215;2.0341842;barcelona
1.600 €/mes;;/alquilar/piso-ripollet_centre-40931007811_525162/;Centre (Ripollet);3 habs.;1 baño;50 m²;3ª planta;Se alquila piso en ripollet solo a empresas (con contrato y factura a nombre de la empresa) de forma temporal, para periodos de en...;41.494737996;2.166475873;barcelona
2.150 €/mes;;/alquilar/casa_adosada-el_guinardo08041-45854199337_100200/;El Guinardó (Distrito Horta-Guinardó. Barcelona Capital);5 habs.;2 baños;160 m²;;Casa adosada de 160m² aprox. Ubicada en la zona del guinardó. Distribuida en 4 plantas, 5 dormitorios, salón-comedor y cocina inde...;41.4202071;2.1717746;barcelona
1.200 €/mes;;/alquilar/estudio-eixample_sant_antoni08007-45880895863_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);;1 baño;50 m²;;"Disponible 1 septiembre - exclusivamente alquileres temporales - 

Loft de diseño en calle valdoncella, junto a calle tallers, a 3...";41.3833959;2.1649742;barcelona
2.250 €/mes;;/alquilar/piso-la_maternitat_sant_ramon08028-45917037011_512584/;La Maternitat-Sant Ramon (Distrito Les Corts. Barcelona Capital);4 habs.;2 baños;105 m²;2ª planta;"En alquiler temporal este maravilloso piso en barcelona capital. Se encuentra en la zona de la maternitat-sant ramon, cerca del ""c...";41.3790756;2.1262373;barcelona
1.600 €/mes;;/alquilar/piso-eixample_sant_oleguer-38359255316_525162/;Eixample-Sant Oleguer (Sabadell);4 habs.;2 baños;110 m²;1ª planta;Se alquila piso en sabadell solo a empresas (con contrato y factura a nombre de la empresa) de forma temporal, para periodos de en...;41.5329584;2.1197788;barcelona
592 €/mes;;/alquilar/piso-manresa_sagrada_familia08243-45919876051_109300/;Sagrada Família (Manresa);1 hab.;1 baño;55 m²;;Piso en manresa de 2º mano, consta de 55 m² construidos i 50 m² útiles , está ubicado en una planta baja, consta de 1 habitación d...;41.72919729;1.834719046;barcelona
675 €/mes;;/alquilar/piso-escodines08241-45909489706_500831/;Escodines (Manresa);3 habs.;2 baños;85 m²;2ª planta;Altura piso 2º, piso superficie total 85 m², superficie útil 85 m², hab. Individuales: 1, habitaciones dobles: 2, 2 baños, balcón,...;41.724890962;1.829553123;barcelona
1.050 €/mes;;/alquilar/piso-els_canyars-45932926861_500567/;Els Canyars (Castelldefels);2 habs.;1 baño;74 m²;2ª planta;"En castelldefels, en pleno centro del pueblo.
Situado en calle peatonal, rodeado de todos los servicios y perfectamente comunicado...";41.2804933;1.977402;barcelona
2.200 €/mes;;/alquilar/piso-can_girona_terramar_vinyet-45871883360_100500/;Can Girona-Terramar-Vinyet (Sitges);3 habs.;2 baños;118 m²;2ª planta;"Descubre esta exclusiva vivienda de lujo en una de las mejores zonas de sitges. En plena avenida sofía. 

Esta moderna propiedad, ...";41.234270677;1.803889567;barcelona
7.466 €/mes;;/alquilar/piso-sant_gervasi_la_bonanova08017-45065623142_100500/;Sant Gervasi-La Bonanova (Distrito Sarrià-Sant Gervasi. Barcelona Capital);4 habs.;3 baños;252 m²;1ª planta;Complejo residencial situado a los pies de la montaña del tibidabo con acceso a más de 17.000 m² de zonas ajardinadas, piscinas, p...;41.411573849;2.123662247;barcelona
1.250 €/mes;;/alquilar/piso-provencals_del_poblenou08020-45883088288_109300/;Provençals del Poblenou (Distrito Sant Martí. Barcelona Capital);3 habs.;1 baño;60 m²;;"Si quieres un trato más directo, síguenos en instagram @immobarcelo. 
Alquiler de temporada por 11 meses.- para entrar a partir de...";41.4173137;2.209176491;barcelona
818 €/mes;;/alquilar/piso-el_raval08001-45881530144_100500/;El Raval (Distrito Ciutat Vella. Barcelona Capital);1 hab.;1 baño;46 m²;3ª planta;Encantador piso de 45m² reformado en alquiler en la calle vistalegre, en el raval, cerca de la ronda sant pau y la rambla del rava...;41.3789763;2.1670482;barcelona
1.600 €/mes;;/alquilar/piso-el_putxet_el_farro08022-12535815296_996754/;El Putxet-El Farró (Distrito Sarrià-Sant Gervasi. Barcelona Capital);1 hab.;1 baño;49 m²;3ª planta;"Disponible 01/08/2024
Apartamento luminoso y cómodo en barcelona ubicado en una de los mejores barrios de la ciudad. A tan solo 2 ...";41.4069545;2.1374164;barcelona
830 €/mes;;/alquilar/loft-cerdanyola_sud-35897622739_525213/;Cerdanyola Sud (Mataró);1 hab.;1 baño;45 m²;;"Os presentamos este loft en un 1r piso de altura que consta de 45 m² construidos.
El piso es un mono ambiente totalmente nuevo a e...";41.5385819;2.4252787;barcelona
