precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
340.000 €;Casa en calle de Via;/comprar/casa-hinojedo-44224610497_996790/;Hinojedo (Suances);3 habs.;2 baños;384 m²;Chalet individual amplio con una superficie aproximadamente de 348 m², con un jardín de unos 900 m² aproximadamente. Distribuido e...;43.395061005;-4.042691516;;cantabria
89.000 €;Piso en calle Barrio La Somadilla;/comprar/piso-badames-45898378952_996790/;Bádames (Voto);2 habs.;1 baño;72 m²;Estpenda vivienda en venta en bádames,  vivienda de 2 dormitorios, con salón-comedor amplio, cocina amueblada con tendedero, 2 dor...;43.355139016;-3.497027576;2ª planta;cantabria
105.000 €;Piso en calle de Juan de Herrera;/comprar/piso-colindres_centro_urbano-30871303496_102200/;Colindres;3 habs.;1 baño;100 m²;En el centro de colindres se ubica este amplio piso totalmente exterior, con  terraza de 50mt y balcón de 5mt, en edificio con apa...;43.397756534;-3.452457348;1ª planta;cantabria
195.000 €;Casa en Barrio de Bollacín;/comprar/casa-bollacin-33414778296_990805/;Bollacín (Luena);3 habs.;3 baños;370 m²;"Casona de piedra, ideal para vivienda o negocio en san miguel de luena:
 Les presentamos esta extraordinaria casona de piedra, de ...";43.0845;-3.89161;;cantabria
150.000 €;Casa rústica en calle del Pozo;/comprar/casa_rustica-limpias_centro_urbano-20910411053_100500/;Limpias;3 habs.;2 baños;353 m²;Se vende en exclusiva casa adosada de 353 m² construidos, en el centro del pueblo, al lado del paseo de la ria del ason de limpias...;43.366552389;-3.427949511;;cantabria
58.000 €;Estudio en Avenida de la Libertad, 84;/comprar/estudio-laredo_el_puntal-44166824287_501237/;El Puntal (Laredo);2 habs.;1 baño;20 m²;"¡Oportunidad única en zona ever! A la venta chambres en planta baja de residencia privada.

¡Descubre esta increíble oportunidad e...";43.42381;-3.4475183;;cantabria
90.000 €;Casa adosada en calle Carazón;/comprar/casa_adosada-revilla_guriezo-34223359982_102200/;Revilla (Guriezo);4 habs.;1 baño;480 m²;En guriezo, en el barrio de carazón, cerca del centro se pone a la venta esta amplia casa de piedra con derecho de uso de dos terr...;43.3371;-3.31988;;cantabria
415.000 €;Chalet unifamiliar en calle Cierro La Sara Alto San Mateo;/comprar/chalet_unifamiliar-boo_de_pielagos-44206829348_996790/;Boo de Piélagos (Piélagos);4 habs.;2 baños;357 m²;Chalet individual en el alto de san mateo, buenas comunicaciones con santander, en una zona residencial y tranquila, con una super...;43.431449466;-3.94640588;;cantabria
123.000 €;Piso en Avenida de la Cerrada;/comprar/piso-camargo_maliano-45863943059_996790/;Maliaño (Camargo);1 hab.;1 baño;56 m²;Apartamento en maliaño  de unos 56 m², distribuido en 1 dormitorio, salón comedor con cocina americana amueblada, con tendedero y ...;43.415175868;-3.837392886;7ª planta;cantabria
375.000 €;Chalet en calle los Corrales, nº 51;/comprar/chalet-gajano-41691069539_109300/;Gajano (Marina de Cudeyo);5 habs.;3 baños;562 m²;"¡Bienvenid@ a esta casa que combina el encanto de lo antiguo con una acertada restauración!  
Esta casa de piedra, antiguamente un...";43.411449;-3.767387;;cantabria
