precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
606.000 €;Piso en Avenida Sierra Nieves,  s/n;/comprar/piso-mijas_costa_la_cala_de_mijas-4080825930_109700/;La Cala de Mijas (Distrito Mijas Costa. Mijas);3 habs.;3 baños;137 m²;Piso en un inmueble de obra nueva de 137 m² de superficie construida y situado en la zona de mijas. Está estructurado en 3 habitac...;36.5083283;-4.682311;;malaga
201.500 €;;/comprar/piso-urbanizacion_el_hacho_la_duquesa_golf-43346190827_106700/;Urbanización El Hacho-La Duquesa Golf (Manilva);2 habs.;2 baños;138 m²;"Luminoso piso de 2 habitaciones en la duquesa a solo 1 km del puerto de la duquesa.
Se trata de una propiedad muy espaciosa en tod...";36.3590629;-5.2343857;;malaga
360.000 €;;/comprar/piso-benalmadena_arroyo_de_la_miel29631-40839384025_100500/;Arroyo de la Miel (Benalmádena);4 habs.;2 baños;138 m²;"Características generales
**vivienda con ascensor**
Descubre la esencia de vivir en benalmádena con este espacioso y luminoso piso...";36.604342987;-4.541644355;1ª planta;malaga
545.000 €;Piso en Urbanización Altos de los Monteros,  S/N;/comprar/piso-los_monteros_bahia_de_marbella29603-3541127884_109700/;Los Monteros-Bahía de Marbella (Distrito Las Chapas. Marbella);2 habs.;2 baños;124 m²;111b. Piso en un inmueble de obra nueva de 124 m² de superficie construida y situado en la zona de marbella, acomodado en planta 1...;36.5241806;-4.8438718;1ª planta;malaga
296.000 €;Casa adosada en calle Gea, 14;/comprar/casa_adosada-cruz_de_humilladero_los_prados29006-44222170535_501323/;Los Prados (Distrito Cruz de Humilladero. Málaga Capital);3 habs.;2 baños;118 m²;¿Estás buscando una casa familiar práctica y llena de luz en una tranquila zona de málaga? ¡No busques más! Esta encantadora y rec...;36.698074;-4.472514;;malaga
601.500 €;;/comprar/atico-casares_costa29690-2569009953_109700/;Casares Costa (Casares);2 habs.;2 baños;91 m²;Bloque 4. Ático a. Ático en un edificio de obra nueva de 91 m² de superficie construida y ubicado en la zona de casares, enclavado...;36.375032202;-5.22712418;;malaga
850.000 €;;/comprar/chalet_unifamiliar-este_el_palo29018-44241281429_990526/;El Palo (Distrito Este. Málaga Capital);6 habs.;4 baños;376 m²;Chalet independiente ubicado en miraflores del palo, cerca del colegio unamuno. La vivienda se encuentra en una sola planta, rodea...;36.7272702;-4.3532834;;malaga
595.000 €;Ático en Carretera de Peñoncillo,  s/n;/comprar/atico-manilva_san_luis_de_sabinillas-3623599004_109700/;San Luis de Sabinillas (Manilva);3 habs.;2 baños;133 m²;Portal 2. 2º a. Ático en un edificio de obra nueva de 131 m² de superficie construida y ubicado en la zona de manilva, enclavado e...;36.361343684;-5.231437872;;malaga
1.700.000 €;;/comprar/casa-bel_air_cancelada_saladillo-41709959542_527703/;Bel-Air-Cancelada-Saladillo (Estepona);2 habs.;2 baños;127 m²;Este apartamento en planta baja es una joya en la prestigiosa zona de cabo bermejo en estepona, málaga. Ubicada en un complejo de ...;36.452750035;-5.065563955;;malaga
247.000 €;;/comprar/piso-puerto_deportivo-37532891761_105400/;Puerto Deportivo (Fuengirola);3 habs.;1 baño;80 m²;Referencia: 65e00  ref: 65e00. Piso en venta en el centro de fuengirola a pocos metros de la playa la caracola. La vivienda se enc...;36.539792046;-4.620623939;3ª planta;malaga
246.000 €;Piso en calle Marqués de Valle-Niza, 1;/comprar/piso-almayate29749-41726074451_100500/;Almayate (Vélez-Málaga);2 habs.;2 baños;65 m²;Últimas viviendas en residencial marinsa costa niza, ubicado frente al mar en una zona privilegiada de la costa del sol, a 10 minu...;36.7214;-4.1587;1ª planta;malaga
339.900 €;;/comprar/piso-la_carihuela-42524492350_108900/;La Carihuela (Torremolinos);2 habs.;2 baños;53 m²;"¡Atención: última unidad disponible!  Toda una joya en pleno corazón de la carihuela. 
Apartamento a tan solo 3 minutos andando a ...";36.613702803;-4.500873984;;malaga
433.000 €;Apartamento en Avenida del Golf, 1;/comprar/apartamento-la_cala_golf_lagar_martell29649-3928030145_109700/;La Cala Golf-Lagar Martell (Mijas);3 habs.;2 baños;108 m²;B2-01-5. Apartamento en un inmueble de obra nueva de 108 m² de superficie construida y situado en la zona de mijas. Está estructur...;36.508857302;-4.688061482;;malaga
520.000 €;Piso en calle Tres Banderas, 62;/comprar/piso-centro_huerta_nueva-2995842552_109700/;Huerta Nueva (Distrito Centro. Estepona);2 habs.;2 baños;199 m²;Bloque b. 2.0.1. Piso en un edificio de obra nueva de 199 m² de superficie construida y ubicado en la zona de estepona. Está distr...;36.4240889;-5.1617095;;malaga
645.000 €;;/comprar/atico-benalmadena_montealto-4593266501_109700/;Montealto (Benalmádena);3 habs.;2 baños;95 m²;"Mr-5221.
Ático dúplex con 95,41 m² de  vivienda y 92,00 m² de espacios exteriores entre terraza cubierta, descubierta y solarium¡¡...";36.6053079;-4.543055;;malaga
420.000 €;Apartamento en Urbanización Arroyo Parrilla,  5B;/comprar/apartamento-casares_costa29690-3561684691_109700/;Casares Costa (Casares);3 habs.;2 baños;105 m²;B3 - 01 - 4. Apartamento en una finca de obra nueva de 105 m² de superficie construida y emplazado en la zona de casares, posicion...;36.378943;-5.2199139;1ª planta;malaga
425.000 €;;/comprar/apartamento-finca_cortesin-39194246033_109300/;Finca Cortesín (Casares);2 habs.;2 baños;127 m²;Este hermoso apartamento de lujo se encuentra en la exclusiva zona de altos de cortesín, en casares, málaga. Con una ubicación pri...;36.3852973;-5.2167161;1ª planta;malaga
353.000 €;Piso en calle Yerbabuena,  S/N;/comprar/piso-algarrobo_costa-3512027281_109700/;Algarrobo Costa (Algarrobo);3 habs.;;97 m²;Vi-b-baj-d. Piso en un edificio de obra nueva de 97 m² de superficie construida y ubicado en la zona de algarrobo, enclavado en pl...;36.7451584;-4.041854;Bajo;malaga
265.000 €;Apartamento en Carretera de Peñoncillo,  s/n;/comprar/apartamento-el_penoncillo-2505766004_109700/;El Peñoncillo (Torrox);2 habs.;2 baños;74 m²;Apartamento 1102. Piso en un inmueble de obra nueva de 74 m2 de superficie construida y situado en la zona de Torrox. Está estructurado en 2 habitaciones, 2 baños completos y terraza. Aporta como extras garaje y trastero.;36,7376758;-3,9335049;;malaga
524.000 €;Piso en Avenida Arrigo Boito, 1;/comprar/piso-el_limonar_el_mayorazgo_peinado_grande29016-4497750845_109700/;El Limonar-El Mayorazgo-Peinado Grande (Distrito Este. Málaga Capital);2 habs.;2 baños;109 m²;6, bajo a. Piso en una finca de obra nueva de 109 m² de superficie construida y emplazado en la zona de málaga capital, posicionad...;36.7353922;-4.4008014;Bajo;malaga
2.190.000 €;;/comprar/chalet_unifamiliar-las_chapas_elviria-45030126672_514704/;Elviria (Distrito Las Chapas. Marbella);6 habs.;6 baños;584 m²;"Kenea pone a la venta ¡Increíble villa de lujo en la exclusiva zona de marbesa, marbella!
 Esta amplia villa de planta abierta cue...";36.48945;-4.7554755;;malaga
