precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
750.000€;Piso de alto standing de 200 m2 en venta en Santander, Cantabria;https://rd.clk.thribee.com/id.Kb121Zv1R1p19/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.1/;39010, Santander, Provincia de Cantabria;-;3  baños;200  m²;¡Gran oportunidad! Descubre tu nuevo hogar en este encantador quinto piso ubicado en una zona exclusiva y residencial. Con una distribución...;Hace +30 días;LuxuryEstate;Cantabria
960.000€;Piso exclusivo de 158 m2 en venta en Santander, España;https://rd.clk.thribee.com/id.d1E1fvnk1q1E/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.2/;Santander, Provincia de Cantabria;-;3  baños;158  m²;En pleno Sardinero a 50 metros de la primera playa del Sardieno y de la magnifica Plaza de Italia de encuentra esta magnífica vivienda. En concre...;Hace +30 días;LuxuryEstate;Cantabria
130.000€;Piso en Venta en Santoña;https://rd.clk.thribee.com/id.Q1YiQj1S1-4/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.3/;Santoña, Provincia de Cantabria;2  habitaciones;1  baños;66  m²;Arriluze inmobiliaria piso en venta en argo��os. Cantabria, en urbanizaci��n privada econ zonas verdes, piscina y pista de tenis, muy cercano...;Hace +1 año;Indomio;Cantabria
159.000€;Piso en Venta en Torrelavega;https://rd.clk.thribee.com/id.o1E1kF1B1y1K1u/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.4/;Barreda, Torrelavega, Provincia de Cantabria;4  habitaciones;2  baños;137  m²;Piso en venta en Torrelavega, segunda ciudad de Cantabria. Este inmueble destaca por su gran calidad y su ubicación en el centro de la ciudad...;Hace +30 días;Indomio;Cantabria
275.000€;Piso en Venta en Santander;https://rd.clk.thribee.com/id.p1A1QT171mSN/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.5/;39012, La Pereda, Santander, Provincia de Cantabria;2  habitaciones;1  baños;64  m²;PISO A ESCASOS MINUTOS DEL SARDINERO Deluxe Santander pone en venta en primera línea de Avenida de Cantabria, fantástica ubicación. A tan solo...;Hace +30 días;Indomio;Cantabria
215.000€;Piso en Venta en Laredo;https://rd.clk.thribee.com/id.1R7P1HL1K1M_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.6/;Laredo, Provincia de Cantabria;3  habitaciones;2  baños;93  m²;"Servicios Inmobiliarios, INMOGALDE"", dispone en venta EXCLUSIVA de piso en R. Cantabria (frente a la Residencia Palmanova). El edificio...";Hace +30 días;Indomio;Cantabria
750.000€;Piso en Venta en Santander;https://rd.clk.thribee.com/id.RUpj1iO1Ud/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.7/;Centro, Santander, Provincia de Cantabria;4  habitaciones;3  baños;319  m²;LF Cantabria se complace en presentarles una magnífica oportunidad para construir una vivienda de lujo a dos alturas en pleno centro de...;Hace 20 días;Indomio;Cantabria
150.000€;Piso en Venta en Laredo;https://rd.clk.thribee.com/id.1jP1o9j1m1X1M/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.8/;Laredo, Provincia de Cantabria;2  habitaciones;-;59  m²;Laredo. A 200 metros de la playa. FLAT INMOBILIARIA vende precioso apartamento en Laredo-Cantabria a 200 m. De la playa y al lado del hospital...;Hace +30 días;Indomio;Cantabria
825.000€;Piso en Venta en Santander;https://rd.clk.thribee.com/id._141y1H1W161C1v/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.9/;39002, Centro, Santander, Provincia de Cantabria;6  habitaciones;3  baños;194  m²;Esta impresionante propiedad se encuentra situada en el corazón de la capital de Cantabria, Santander. Con una ubicación privilegiada, a pocos...;Hace +30 días;Indomio;Cantabria
55.000€;Piso en Venta en Ampuero;https://rd.clk.thribee.com/id.1X67xq1j1S1K/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.10/;39840, Ampuero, Provincia de Cantabria;3  habitaciones;1  baños;77  m²;¿Quieres comprar piso de 3 habitaciones en Ampuero de 78 metros cuadrados? En un edificio señorial y centrico. Excelente oportunidad de...;Hace +30 días;Indomio;Cantabria
250.000€;Piso en Venta en Castro Urdiales;https://rd.clk.thribee.com/id.5C1o0Ap1J9/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.11/;Castro-Urdiales, Provincia de Cantabria;3  habitaciones;2  baños;-;En Gestión Inmobiliaria Victoria, tenemos a la venta un estupendo piso céntrico con características que lo hacen único. Este piso es muy...;Hace +30 días;Indomio;Cantabria
79.000€;Piso en Venta en Piélagos;https://rd.clk.thribee.com/id.Vgt6M412K/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.221776trovit-web-7f7dc96976-h5kkr66870369e64c7/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20cantabria%20provincia/type.1/page.1/cookieid.102010466870369d08f69.60055390/pos.12/;39470, Piélagos, Provincia de Cantabria;3  habitaciones;2  baños;94  m²;Piso de 66 m² útiles, con 3 habitaciones y 2 baños en el centro de Renedo de Piélagos. La vivienda se sitúa en un tercer piso sin ascensor...;Hace +30 días;Indomio;Cantabria
