precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
406.750 €;Piso en calle Santa Ana de Bolueta;/comprar/piso-bolueta48004-41704816390_109700/;Bolueta (Distrito Begoña-Santutxu. Bilbao);3 habs.;2 baños;79 m²;Piso en una finca de obra nueva de 79 m² de superficie construida y emplazado en la zona de bilbao. Está dispuesto en 3 habitacion...;43.2463828;-2.9084632;;vizcaya_bizkaia
399.000 €;Piso en calle Olalde Berria Kalea;/comprar/piso-mungia_centro_urbano-37517888887_103800/;Mungia;2 habs.;2 baños;89 m²;Mungia, vendemos piso bajo de 88,41 m² según catastro, en urbanización.  Con jardín privado, y piscina comunitaria. Bonitas zonas ...;43.3548591;-2.8471988;Bajo;vizcaya_bizkaia
200.000 €;Piso en Leioa;/comprar/piso-leioa_centro_urbano-44223519855_101800/;Leioa;2 habs.;1 baño;70 m²;Preciosa vivienda próxima al metro de leioa  y lamiako, con amplio salón comedor, 2 habitaciones, cocina equipada, baño, calefacci...;43.3201173;-2.9961092;5ª planta;vizcaya_bizkaia
725.000 €;Chalet en Areeta;/comprar/chalet-areeta-24210397148_100500/;Areeta (Getxo);5 habs.;4 baños;300 m²;Chalet individual en artaza en la zona del parque. Edificio especial con techos altos y con mucha luz. Orientacion suroeste. Parce...;43.3306378;-3.0042755;;vizcaya_bizkaia
410.000 €;Piso en calle Sipiri;/comprar/piso-sopela_centro_urbano-45052782218_991771/;Sopela;3 habs.;2 baños;106 m²;Bonito piso en el centro de sopela, zona peatonal. Bien distribuido, en hall, salón comedor con salida a terraza, cocina equipada ...;43.3811755;-2.9830062;1ª planta;vizcaya_bizkaia
118.000 €;Piso en calle de Sancho Archiniega;/comprar/piso-portugalete_buenavista-35000566912_519016/;Buenavista (Portugalete);1 hab.;1 baño;51 m²;"Vivienda tasada municipal para empadronados en portugalete.

Este estupendo apartamento, con una reforma integral y de diseño, es ...";43.3229577;-3.0279401;Bajo;vizcaya_bizkaia
234.990 €;Piso en Ibaizabal-Abusu;/comprar/piso-ibaizabal_abusu48003-44236912780_100200/;Ibaizabal-Abusu (Distrito Ibaiondo. Bilbao);3 habs.;1 baño;78 m²;"La peña.
Se vende vivienda con 3 habitaciones de 78m² completamente reformada, exterior y muy luminosa gracias a la altura de la q...";43.2581853;-2.9252195;12ª planta;vizcaya_bizkaia
185.000 €;Piso en Centro;/comprar/piso-portugalete_centro-13388746920_102200/;Centro (Portugalete);3 habs.;1 baño;81 m²;Piso en venta en pleno centro de portugalete. Tiene una superficie construida aproximada de 81 m² y consta de 3 habitaciones, sala...;43.32049;-3.0210003;4ª planta;vizcaya_bizkaia
385.000 €;Casa en Arrieta;/comprar/casa-arrieta_centro_urbano-44252650464_103800/;Arrieta;4 habs.;3 baños;262 m²;"Arrieta, vendemos mitad de caserío bifamiliar.  Construido en 1800, y rehabilitado totalmente en 2005.

Fachada principal con port...";43.34411527;-2.768388669;;vizcaya_bizkaia
205.000 €;Piso en Leioa;/comprar/piso-leioa_centro_urbano-45056622510_101800/;Leioa;3 habs.;1 baño;70 m²;Inmobiliaria jose luis núñez pone en venta en el centro de leioa y cerca del metro piso con buena orientación, exterior con calefa...;43.3226156;-2.9872131;;vizcaya_bizkaia
179.000 €;Piso en calle Errioxa Kalea;/comprar/piso-rontegui_pormetxeta48901-45083289415_102200/;Rontegui-Pormetxeta (Barakaldo);3 habs.;1 baño;83 m²;La búsqueda de la vivienda ideal, ya sea como primera vivienda o como inversión, requiere considerar múltiples aspectos que van de...;43.2954175;-2.9846978;2ª planta;vizcaya_bizkaia
160.000 €;Piso en calle de Langileria;/comprar/piso-leioa_centro_urbano-44240226700_101800/;Leioa;3 habs.;1 baño;60 m²;"Vivienda junto al metro. Como inversión vendemos vivienda de 3 habitaciones, sala, cocina, baño y balcón.

Muy bien comunicado con...";43.3226308;-3.0026254;;vizcaya_bizkaia
340.000 €;Piso en calle de Nicolás Alcorta;/comprar/piso-iralabarri48003-44181418809_101800/;Iralabarri (Distrito Errekalde. Bilbao);4 habs.;2 baños;115 m²;"Torres de zabalburu.  Rebajado .venta de piso completamente exterior con dos pequeñas terrazas.

Finca con dos ascensores a cota c...";43.2562933;-2.9342277;4ª planta;vizcaya_bizkaia
179.000 €;Piso en calle Arturo Campión;/comprar/piso-san_ignazio_elorrieta48015-44209797384_102200/;San Ignazio-Elorrieta (Distrito Deustu. Bilbao);2 habs.;1 baño;67 m²;"¡Gran oportunidad de inversión o primera vivienda !

Se vende piso de 60 m² en una ubicación inmejorable, junto al polideportivo y...";43.2802782;-2.9614521;;vizcaya_bizkaia
289.300 €;Piso en calle de Lauaxeta Olerkari;/comprar/piso-mungia_centro_urbano-43368833927_109700/;Mungia;2 habs.;2 baños;69 m²;Piso en una finca de obra nueva de 69 m² de superficie construida y emplazado en la zona de mungia. Está dispuesto en 2 habitacion...;43.35713608;-2.851717949;;vizcaya_bizkaia
152.000 €;Piso en Zubeldia;/comprar/piso-errepelega48920-40850687917_102200/;Errepelega (Portugalete);2 habs.;1 baño;70 m²;Exclusiva compartida.  zona metro zubeldia. Con ascensora cota 0 y para entrar a vivir. Hall, sala, 2 habitaciones amplias, cocina...;43.3180595;-3.0182237;1ª planta;vizcaya_bizkaia
402.600 €;Piso en Ibarrekolanda;/comprar/piso-ibarrekolanda48015-3937183576_109700/;Ibarrekolanda (Distrito Deustu. Bilbao);3 habs.;2 baños;81 m²;Piso en una finca de obra nueva de 81 m² de superficie construida y emplazado en la zona de bilbao. Está dispuesto en 3 habitacion...;43.2687108;-2.9544841;;vizcaya_bizkaia
334.800 €;Piso en Santa Ana Etxaldea;/comprar/piso-bolueta48004-35027219895_109700/;Bolueta (Distrito Begoña-Santutxu. Bilbao);2 habs.;2 baños;58 m²;Piso en una finca de obra nueva de 58 m² de superficie construida y emplazado en la zona de bilbao. Está dispuesto en 2 habitacion...;43.2624791;-2.9589018;;vizcaya_bizkaia
