precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
3.500.000 €;Chalet en Atlanterra;/comprar/chalet-atlanterra-34214219468_998161/;Atlanterra (Tarifa);4 habs.;4 baños;573 m²;"Villa en venta en la parte alta de la urbanización atlanterra con 180º de vistas al mar.
La vivienda se distribuye en tres plantas...";36.017428775;-5.60492077;;cadiz
590.000 €;Casa en Plaza Ponponio Mela, 3;/comprar/casa-tarifa_centro_urbano-42506583255_100500/;Tarifa;1 hab.;1 baño;106 m²;"Una pequeña joya mirando a africa en el centro historico de tarifa

La ubicación de esta casita en la plaza de pomponio mela 3 es ...";36.0124;-5.60038;;cadiz
345.000 €;Piso en Bahía Blanca;/comprar/piso-playa_de_santa_maria_del_mar_bahia_blanca-32547132966_101000/;Playa de Santa María del Mar-Bahía Blanca (Cádiz Capital);3 habs.;2 baños;120 m²;No cobramos honorarios al comprador por este inmueble. Trato directo con la propiedad, total transparencia. Y si necesitas mejor f...;36.522534275;-6.283593897;;cadiz
285.000 €;Ático en Avenida del Golf, 10;/comprar/atico-san_roque_nucleo11360-45002331777_528336/;Núcleo (San Roque);2 habs.;2 baños;150 m²;Este magnífico ático en venta se encuentra en urbanización del golf. Con una superficie total de 150 m² y 2 habitaciones dobles, e...;36.24670771789625;-5.325257920024729;;cadiz
475.000 €;Apartamento en calle Mesilla del Diente,  S/N;/comprar/apartamento-san_roque_nucleo11360-4285295717_109700/;Núcleo (San Roque);3 habs.;2 baños;116 m²;B8 - 01 - 6. Apartamento en un edificio de obra nueva de 116 m² de superficie construida y ubicado en la zona de sotogrande, encla...;36.233;-5.38134;1ª planta;cadiz
180.000 €;Ático en El Pópulo-Santa María;/comprar/atico-el_populo_santa_maria11005-44253102773_106700/;El Pópulo-Santa María (Cádiz Capital);1 hab.;1 baño;42 m²;"¡Descubre este encantador ático de un dormitorio en pleno corazón de cádiz!
Situado a solo unos pasos del campo del sur y el ayunt...";36.5290863;-6.2922037;;cadiz
970.000 €;Piso en calle A-2100;/comprar/piso-sotogrande_alto11310-30057374394_101800/;Sotogrande Alto (Sotogrande);2 habs.;2 baños;216 m²;"Obra nueva en sotogrande (cádiz), 33 unidades, varios tamaños y alturas.

""walking distance"" del sotogrande international school, ...";36.2758574;-5.3332484;1ª planta;cadiz
210.000 €;Piso en Norte;/comprar/piso-rota_zona_norte11520-43425735222_103800/;Zona Norte (Rota);3 habs.;1 baño;130 m²;Espectacular y amplio piso situado en una de las principales avenidas de rota, consta de amplio vestíbulo, 3 dormitorios, salón co...;36.624999;-6.3605204;2ª planta;cadiz
595.000 €;Apartamento en Puerto de Sotogrande-La Marina;/comprar/apartamento-puerto_de_sotogrande_la_marina11310-42507023608_109300/;Puerto de Sotogrande-La Marina (Sotogrande);2 habs.;3 baños;111 m²;"Fabuloso piso de dos dormitorios y dos baños en el puerto de sotogrande con magníficas vistas al mar.
Este piso ofrece un amplio s...";36.295686475;-5.278044768;4ª planta;cadiz
530.000 €;Chalet en Bahía de Cádiz;/comprar/chalet-nucleo_urbano_urbanizaciones-44183712652_108700/;Núcleo Urbano-Urbanizaciones (Chiclana de la Frontera);4 habs.;2 baños;192 m²;"*honorarios a cargo del vendedor incluidos en el precio*
¡Exclusividad iad españa! Chiclana de la frontera hermosa villa urbana en...";36.405386;-6.1307956;;cadiz
155.000 €;Casa en calle Guindo;/comprar/casa-este-38387805153_522800/;Este (Jerez de la Frontera);4 habs.;2 baños;193 m²;"Finca urbana dividida en 2 apartamentos , garaje , 2 trasteros y azotea .
En planta baja cuenta con el garaje con trastero de unos...";36.6800579;-6.113185;;cadiz
122.000 €;Piso en Avenida del Guadalquivir;/comprar/piso-centro_calzada-44168061307_104700/;Centro-Calzada (Sanlúcar de Barrameda);2 habs.;1 baño;55 m²;Nuevo piso en venta en el centro de sanlúcar de barrameda, zona inmejorable, rodeado de todo tipo de comercias de alta calidad, un...;36.7828956;-6.3533983;;cadiz
220.000 €;Casa en calle Campo de Hockey;/comprar/casa-camposoto_gallineras11100-41758199095_103800/;Camposoto-Gallineras (San Fernando);3 habs.;2 baños;106 m²;Camposoto, zona campo de hockey. Casa reformada en venta en san fernando de tres dormitorios con armarios empotrados, uno de ellos...;36.4462155;-6.2094117;;cadiz
298.000 €;Piso en Palacio Congreso;/comprar/piso-san_jose_varela_la_laguna11008-43382542036_103800/;San José-Varela-La Laguna (Cádiz Capital);4 habs.;1 baño;135 m²;Se vende luminoso piso en cádiz, ubicado junto al palacio de congresos. Este inmueble cuenta con cuatro dormitorios amplios, un ba...;36.5298599;-6.2915887;;cadiz
80.000 €;Casa unifamiliar en Arcos de la Frontera;/comprar/casa_unifamiliar-arcos_de_la_frontera_centro_urbano-44186154834_100200/;Arcos de la Frontera;3 habs.;;155 m²;Casco antiguo: se vende casa de pueblo junto a el arco matrera, la vivienda consta de 3 dormitorios, salón, cocina, baño, patio y ...;36.7450835;-5.8000048;;cadiz
395.000 €;Apartamento en calle del Pargo;/comprar/apartamento-costa_de_sancti_petri_playa_de_la_barrosa11139-44206334047_528241/;Costa de Sancti Petri-Playa de La Barrosa (Chiclana de la Frontera);3 habs.;2 baños;98 m²;Espectacular apartamento en planta baja, situado en una privilegiada urbanización en la barrosa, en chiclana de la frontera, en 2ª...;36.3649611;-6.1766351;Bajo;cadiz
238.000 €;Apartamento en calle de Manila;/comprar/apartamento-jerez_de_la_frontera_norte11405-43376627966_103800/;Norte (Jerez de la Frontera);4 habs.;2 baños;119 m²;Precioso piso en zona altillo, muy amplio, con un total de 119 m² construidos. La vivienda se compone de un amplio hall de entrada...;36.7060432;-6.1202221;2ª planta;cadiz
510.000 €;Finca rústica en Benalup-Casas Viejas;/comprar/finca_rustica-benalup_casas_viejas_centro_urbano-41708845859_105600/;Benalup-Casas Viejas;2 habs.;2 baños;195 m²;"Descripción del objeto:
Preciosa finca de 4,6 ha con casa y 2 naves grandes (ideal para amantes de los caballos)

-	~ 46.000 m² te...";36.3498354;-5.8067525;;cadiz
223.500 €;Piso en Avenida José Manuel Caballero Bonald,  s/n;/comprar/piso-noreste11405-3920023363_109700/;Noreste (Jerez de la Frontera);4 habs.;2 baños;129 m²;Esc. 10, 2º C. Piso en un edificio de obra nueva de 129 m2 de superficie construida y ubicado en la zona de Jerez de la Frontera, enclavado en planta 2. Está distribuido en 4 habitaciones, 2 baños completos y terraza. Incluye extras como ascensor.;36,7002516;-6,1088684;2ª planta;cadiz
3.100.000 €;Chalet en Avenida Pacifico, nº 39;/comprar/chalet-atlanterra-22566183981_998161/;Atlanterra (Tarifa);5 habs.;3 baños;410 m²;Esta vivienda no sólo destaca por sus bellas líneas arquitectónicas, sus bellas vistas al mar o su funcionalidad sino que, junto c...;36.09517777139197;-5.807939531514422;;cadiz
700.000 €;Casa en calle de la Sirena, 1;/comprar/casa-zahara_de_los_atunes-43364229118_515011/;Zahara de los Atunes (Barbate);5 habs.;5 baños;220 m²;"Excelente casa en pleno centro de zahara de los atunes.

Esta casa se encuentra totalmente reformada, ya que se trata de un inmueb...";36.13651;-5.8458858;;cadiz
155.500 €;Piso en Rotonda de Las Manos;/comprar/piso-centro_historico_la_costilla-43336630967_100500/;Centro Histórico-La Costilla (Rota);2 habs.;1 baño;74 m²;Ahora es tu momento de independizarte o de tener un piso en la playa!!! Zona rotonda de las manos, cerquita de la costilla, con to...;36.624315;-6.3589892;1ª planta;cadiz
750.000 €;Chalet en Campo de Gibraltar;/comprar/chalet-tarifa_centro_urbano-45017006330_108700/;Tarifa;4 habs.;2 baños;166 m²;Villa de una sola planta en venta en tarifa, en la zona de el cuartón, un lugar privilegiado en pleno parque natural de los alcorn...;36.0180653;-5.5984816;;cadiz
