precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
237.500 €;Piso en calle Notarios de Riviera, 1;/comprar/piso-urbanizacion_calahonda_golf_riviera_del_sol_mirafl-45868189735_100500/;Urbanización Calahonda-Golf-Riviera del Sol-Miraflores (Distrito Mijas Costa. Mijas);2 habs.;2 baños;128 m²;2ª planta;¡Bienvenido a tu nuevo hogar en la hermosa riviera del sol! Este moderno apartamento cuenta con impresionantes vistas al mar, 2 do...;36.5073;-4.71294;malaga
395.000 €;Apartamento en calle Jardines de Sierra Blanca, nº 1;/comprar/apartamento-nagueles_alto29602-40916387740_100500/;Nagüeles Alto (Distrito Milla de Oro. Marbella);2 habs.;2 baños;128 m²;Bajo;"Amplio y tranquilo, bajo 2 dorm +2 en jardines de sierra blanca, nagueles, marbella.

Jardines de sierra blanca es una magnífica u...";36.5142;-4.92092;malaga
1.070.000 €;Casa adosada en Carril de Brijan,  s/n;/comprar/casa_adosada-bel_air_cancelada_saladillo29688-4359001409_109700/;Bel-Air-Cancelada-Saladillo (Estepona);3 habs.;4 baños;206 m²;;Nº 7. Casa adosada de obra nueva, de 206 m² de superficie construida, y emplazada en la zona de estepona.  Está dispuesta en 3 hab...;36.4684369;-5.049071;malaga
339.950 €;;/comprar/apartamento-los_pacos-43431630513_108500/;Los Pacos (Fuengirola);2 habs.;2 baños;116 m²;;Este apartamento está situado en fuengirola, específicamente en el barrio los pacos, una zona residencial, multicultural y multili...;36.5682385;-4.6168566;malaga
228.000 €;;/comprar/apartamento-santangelo29639-42597542333_100500/;Santangelo (Benalmádena);2 habs.;1 baño;75 m²;1ª planta;"Cuidada vivienda en santangelo norte

La propiedad abarca un total de 75m², distribuidos en 63m² para el interior y 6m² destinados...";36.6093168;-4.5473984;malaga
220.000 €;;/comprar/apartamento-puerto_deportivo-44182392179_103200/;Puerto Deportivo (Fuengirola);1 hab.;1 baño;60 m²;;Ofrecemos este espléndido  apartamento céntrico y cerca de la playa en la zona de las rampas,  ideal ...;36.540287;-4.6232352;malaga
360.000 €;;/comprar/piso-los_monteros_bahia_de_marbella29603-37539584605_108500/;Los Monteros-Bahía de Marbella (Distrito Las Chapas. Marbella);2 habs.;2 baños;113 m²;;Esta excepcional propiedad forma parte de un complejo residencial único, moderno y funcional que crea un lugar idóneo donde vivir ...;36.528098532;-4.837009963;malaga
799.000 €;;/comprar/atico-torreblanca_del_sol-43362136909_100500/;Torreblanca del Sol (Fuengirola);3 habs.;2 baños;193 m²;;Este lujoso ático totalmente amueblado de 3 dormitorios, 2 baños y una amplia terraza, tiene espectaculares vistas al mar y se enc...;36.5760023;-4.5950188;malaga
295.000 €;;/comprar/piso-costa_natura29693-43399265012_100500/;Costa Natura (Estepona);2 habs.;2 baños;143 m²;1ª planta;"¡Bienvenido a tu oasis de lujo en la prestigiosa comunidad residencial doña lucía resort en estepona!

Este exquisito apartamento ...";36.423827135;-5.199345271;malaga
320.000 €;;/comprar/piso-camino_de_suarez29010-37513620662_100500/;Camino de Suárez (Distrito Bailén-Miraflores. Málaga Capital);4 habs.;2 baños;120 m²;2ª planta;Este piso se encuentra en calle enrique de egas, 29010, málaga, málaga, en la zona del suarez, en la planta bajo. Es un piso, cons...;36.727877;-4.4416886;malaga
320.000 €;;/comprar/casa-capistrano_cueva_de_nerja29780-32588799611_100500/;Capistrano-Cueva de Nerja (Nerja);4 habs.;1 baño;164 m²;;"Esta preciosa casa de pueblo se encuentra en el corazón de maro, un pequeño y hermoso pueblo justo en las afueras de nerja.
La pro...";36.7583074;-3.8427958;malaga
482.000 €;;/comprar/piso-torreblanca_del_sol-45069518601_100500/;Torreblanca del Sol (Fuengirola);3 habs.;2 baños;186 m²;1ª planta;"Vivienda a estrenar en fuengirola, zona carvajal

Distribuida en 3 dormitorios dobles, todos con salida a la gran terraza, 2 baños...";36.570322;-4.5966192;malaga
368.000 €;Piso en Urbanización Camarate Golf;/comprar/piso-finca_cortesin-3270895040_109700/;Finca Cortesín (Casares);3 habs.;2 baños;129 m²;1ª planta;Ed.1, esc.2. Planta 1, letra b. Piso en un inmueble de obra nueva de 129 m² de superficie construida y situado en la zona de casar...;36.3955865;-5.2115884;malaga
530.000 €;;/comprar/apartamento-mijas_pueblo_sierra29650-38341252505_103200/;Centro (Mijas);2 habs.;2 baños;169 m²;;Excelentes pisos, dúplex y áticos en cala de mijas! Áticos de 2 dormitorios y 2 baños con amplias ter...;36.5948968;-4.638252;malaga
275.000 €;Apartamento en Avenida de Juan Carlos I, 1;/comprar/apartamento-centro_puerto-43350892448_512568/;Puerto (Distrito Centro. Estepona);2 habs.;2 baños;110 m²;4ª planta;Este magnífico piso en venta en la nueva zona de estepona, el final de la av. Juan carlos i que enlaza con la nueva parte de la zo...;36.42833063929787;-5.155879730253247;malaga
1.299.000 €;;/comprar/atico-teatinos_universidad_ciudad_universitaria29010-44167189140_106700/;Ciudad Universitaria (Distrito Teatinos-Universidad. Málaga Capital);4 habs.;3 baños;245 m²;;"Exclusivo y singular ático - dúplex en teatinos! Una de las mejores zonas de málaga.

Te ofrecemos un inmueble increíble, en una d...";36.7177714;-4.461307;malaga
250.000 €;;/comprar/atico-mijas_centro29650-40011465082_108700/;Centro (Mijas);2 habs.;1 baño;103 m²;;"En venta: ático de 2 dormitorios y 1 baño en el corazón de mijas, costa del sol.
Este espacioso ático, situado en el vibrante cent...";36.5956002;-4.6404179;malaga
390.000 €;;/comprar/piso-torremolinos_centro-35089971790_379000/;Centro (Torremolinos);3 habs.;2 baños;116 m²;1ª planta;Piso situado en el centro de torremolinos, con un acceso inmejorable a la autopista a-7 y a las principales redes viarias de la pr...;36.620921677;-4.499939439;malaga
269.300 €;Piso en calle de Almería, 31;/comprar/piso-torrox_los_llanos-4135431182_109700/;Los Llanos (Torrox);2 habs.;2 baños;84 m²;;Piso en un inmueble de obra nueva de 84 m2 de superficie construida y situado en la zona de Torrox. Está estructurado en 2 habitaciones, 2 baños completos y terraza de 09,40 m2. Aporta como extras ascensor, garaje y trastero.;36,7364567;-3,9845988;malaga
1.150.000 €;Ático en calle Urbanización Balcones de Sierra Blanca, nº 36;/comprar/atico-sierra_blanca-80043351094_100100/;Sierra Blanca (Distrito Milla de Oro. Marbella);3 habs.;2 baños;265 m²;;Ático de tres dormitorios situado en una comunidad cerrada en condado de sierra blanca dentro de cinco minutos en coche de marbell...;36.5257;-4.90325;malaga
394.000 €;;/comprar/atico-parque_victoria_sierra_cortijos29738-40022307755_108500/;Parque Victoria-Sierra-Cortijos (Rincón de la Victoria);3 habs.;2 baños;144 m²;;Si buscas un ático donde soñar, ya lo has encontrado. La naturaleza y la arquitectura se mimetizan en este proyecto. Tanto sus van...;36.72703;-4.3030119;malaga
360.000 €;;/comprar/piso-huelin_la_princesa_jardin_de_la_abadia29002-45908931317_100500/;Huelin-La Princesa-Jardín de la Abadía (Distrito Carretera de Cádiz. Málaga Capital);4 habs.;2 baños;100 m²;3ª planta;"Situado en calle leopoldo alas en la zona de huelin, junto al parque huelin a 500m de la playa. 
A 5 minutos andando del centro co...";36.7073345;-4.4338709;malaga
500.000 €;;/comprar/atico-centro_casco_antiguo-45099511176_109300/;Casco Antiguo (Distrito Centro. Estepona);2 habs.;2 baños;180 m²;;Se presenta un espectacular ático de nueva construcción situado en la exclusiva new golden mile de estepona, málaga. Este inmueble...;36.435389143;-5.140231921;malaga
165.000 €;;/comprar/piso-este_el_palo29017-31697915941_524647/;El Palo (Distrito Este. Málaga Capital);1 hab.;1 baño;53 m²;Bajo;"Reservado  redpiso vende ¡Oportunidad! Piso en el palo.

Estupendo piso a 4 minutos andando de la playa, en una calle muy tranquil...";36.7226459;-4.3604345;malaga
252.000 €;Piso en Avenida de Salvador Allende, 1;/comprar/piso-manantiales_cortijos_del_sol_fuensanguinea-40042731604_100500/;Manantiales-Cortijos del Sol-Fuensanguínea (Alhaurín de la Torre);2 habs.;2 baños;54 m²;2ª planta;Piso a estrenar de dos habitaciones en pleno centro de alhaurín de la torre. Consta de dos baños, amplio salón-comedor-cocina, lav...;36.6593;-4.56397;malaga
521.950 €;Chalet en calle Tiepolo, nº 19B;/comprar/chalet-el_atabal_el_chaparral_los_morales29190-25050934959_524912/;El Atabal-El Chaparral-Los Morales (Distrito Puerto de la Torre. Málaga Capital);3 habs.;3 baños;213 m²;;"Próxima construcción de 2 chalets unifamiliares aislados, con sótano, planta baja y planta alta. 
Sita en calle tiépolo, nº 19 en ...";36.7471404822185;-4.474957587841396;malaga
285.000 €;;/comprar/piso-mijas_las_lagunas29651-44186028208_100500/;Las Lagunas (Mijas);3 habs.;2 baños;135 m²;Bajo;"Piso nuevo en planta baja,  con plaza de garaje y trasterto incluido. 

El interior de las vivienda sorprenderá por sus acabados c...";36.545658646;-4.642788611;malaga
241.000 €;;/comprar/piso-mijas_las_lagunas29651-45849158969_100500/;Las Lagunas (Mijas);2 habs.;1 baño;90 m²;1ª planta;"¡¡¡Obras ya iniciadas!!! ¡¡¡A la venta 3ª fase!!! 1ªfase entregada
 
Ultimos apartamentos en venta, pisos y áticos desde 2 y 3 dor...";36.545658646;-4.642788611;malaga
325.000 €;Piso en calle Urbanizacion Supr1. 3, nº 2V;/comprar/piso-el_pinillo29620-30095059584_101800/;El Pinillo (Torremolinos);2 habs.;2 baños;107 m²;;"Promocion nueva en torremolinos
 
Topinmo sl le ofrece una nueva promoción ubicado en una zona tranquila de torremolinos. Consta d...";36.6167;-4.51206;malaga
230.000 €;Piso en Urbanización Brisas II,  s/n;/comprar/piso-urbanizacion_el_hacho_la_duquesa_golf-3890836393_109700/;Urbanización El Hacho-La Duquesa Golf (Manilva);2 habs.;2 baños;103 m²;;Piso en un edificio de obra nueva de 103 m² de superficie construida y ubicado en la zona de manilva. Está distribuido en 2 habita...;36.3592607;-5.2344914;malaga
249.500 €;;/comprar/apartamento-urbanizacion_calahonda_golf_riviera_del_sol_mirafl-45925490067_109300/;Urbanización Calahonda-Golf-Riviera del Sol-Miraflores (Distrito Mijas Costa. Mijas);3 habs.;1 baño;101 m²;2ª planta;"Fabuloso piso con vistas _ riviera del sol

Tres dormitorios. Gran piso situado en una zona residencial muy apreciada por su tranq...";36.5039621;-4.7144986;malaga
1.150.000 €;;/comprar/casa-torreblanca_del_sol-39229776363_500607/;Torreblanca del Sol (Fuengirola);3 habs.;2 baños;172 m²;;"Promoción de apartamentos y villas de lujo en higuerón, fuengirola, a un kilómetro de la playa de carvajal.
Todas las terminacione...";36.5797869;-4.5948319;malaga
4.975.000 €;;/comprar/chalet-zona_del_castillo_de_sohail-8431794578_100500/;Zona del Castillo de Sohail (Fuengirola);5 habs.;3 baños;771 m²;;Caracterizada por la fuerza visual de su estilo vanguardista y sus espectaculares vistas al mar, esta villa de lujo se alza como l...;36.5228685;-4.6313449;malaga
1.790.000 €;;/comprar/casa-caleta_de_velez_lagos29751-44172118134_109300/;Caleta de Vélez-Lagos (Vélez-Málaga);4 habs.;5 baños;550 m²;;¡Descubre la joya de la axarquía! Presentamos una espectacular villa en construcción en baviera golf, diseñada con un estilo exqui...;36.7515737;-4.0714658;malaga
1.250.000 €;;/comprar/casa-nagueles_alto29660-32502516315_105300/;Nagüeles Alto (Distrito Milla de Oro. Marbella);4 habs.;4 baños;300 m²;;Bonita adosada de esquina con piscina privada, muy independiente, fantástica ubicación en nueva andalucia muy cerca del club de go...;36.5137885;-4.9211434;malaga
995.000 €;;/comprar/chalet-la_mairena-39216512838_100500/;La Mairena (Ojén);4 habs.;4 baños;472 m²;;¡Oportunidad! Lujosa villa en urb. La mairena, calle velazquez, ojén. A la venta encantadora villa en la magnífica urbanización la...;36.5314592;-4.7445424;malaga
850.000 €;;/comprar/casa-el_candado_camino_de_olias_camino_de_los_montes290-38418109456_106200/;El Candado-Camino de Olías-Camino de los Montes (Distrito Este. Málaga Capital);6 habs.;3 baños;236 m²;;A pie de calle tenemos, junto a la zona privada de parking y el garaje, la entrada a la terraza frontal de la vivienda, donde tene...;36.7192593;-4.3479149;malaga
340.000 €;;/comprar/apartamento-casares_costa-40087768905_100500/;Casares Costa (Casares);3 habs.;2 baños;170 m²;Bajo;"¡Exclusiva de naimar homes!

Apartamento  en venta dentro de resort de golf en la costa de casares, corazón de la costa del sol.

...";36.381176745;-5.21934909;malaga
