precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
120.000 €;Piso en calle de la Virgen del Perpetuo Socorro;/comprar/piso-centro_zona_noreste-43416328073_100500/;Centro-Zona Noreste (Chipiona);3 habs.;1 baño;75 m²;4ª planta;Precioso piso en 4º planta con la instalación de ascensor aprobada por la comunidad junto a la aceptación de presupuesto y financi...;36.73925256;-6.42813871;cadiz
105.000 €;Piso en Madre de Dios;/comprar/piso-jerez_de_la_frontera_centro11401-40845937905_100500/;Centro (Jerez de la Frontera);2 habs.;2 baños;63 m²;Bajo;En el centro, en la plaza de madre de dios, tenemos este bonito piso de dos habitaciones, cocina, salón comedor de buenas dimensio...;36.6792888;-6.1293366;cadiz
269.990 €;Casa en Arcos Centro;/comprar/casa-arcos_de_la_frontera_centro_urbano-40092278869_100500/;Arcos de la Frontera;3 habs.;5 baños;472 m²;;"Gran oportunidad de adquirir una casa palacio del s. Xvi con negocio de restauración y vivienda!

La propiedad se ubica en una de ...";36.7481265;-5.8055324;cadiz
139.990 €;Piso en Casco Histórico;/comprar/piso-centro_calzada-30010140555_100500/;Centro-Calzada (Sanlúcar de Barrameda);2 habs.;1 baño;70 m²;1ª planta;Od1012. ¡Estás a punto de descubrir tu nuevo hogar! Este moderno piso está ubicado en una zona residencial privada y tranquila en ...;36.7763898;-6.3513248;cadiz
280.000 €;Casa en Este;/comprar/casa-este11406-45899495018_100500/;Este (Jerez de la Frontera);3 habs.;3 baños;258 m²;;"Casa en muy buena zona que cuenta con planta baja totalmente diáfana con dos baños y patio donde poder montar su negocio.
La vivie...";36.687839;-6.109663;cadiz
257.000 €;Piso en Playa de las Tres Piedras-Costa Ballena;/comprar/piso-playa_de_las_tres_piedras_costa_ballena-39259498766_990821/;Playa de las Tres Piedras-Costa Ballena (Chipiona);2 habs.;2 baños;85 m²;1ª planta;Excelente piso en cuanto a calidades se refiere, solería de piedra natural , cocina y baños con mármol y estuco, ventanas de alumi...;36.694761367;-6.41608217;cadiz
370.000 €;Chalet en Camino Pista de Montijo;/comprar/chalet-centro_zona_noreste-44183948116_104700/;Centro-Zona Noreste (Chipiona);4 habs.;3 baños;194 m²;;La oportunidad de comprar la vivienda de tus sueños, este espectacular chalet se encuentra en valdeconejos - montijo, en una urban...;36.757996456;-6.405688275;cadiz
700.000 €;Chalet en Avenida del Pinar;/comprar/chalet-jerez_de_la_frontera_norte11407-41748670471_103800/;Norte (Jerez de la Frontera);4 habs.;4 baños;657 m²;;Chalet en monte alto en venta en avenida del pinar, en parcela de 650 m² y 495 m² construidos, toda la construcción en planta baja...;36.7028236;-6.1359933;cadiz
189.000 €;Piso en Centro;/comprar/piso-jerez_de_la_frontera_centro11403-43418221055_101800/;Centro (Jerez de la Frontera);3 habs.;2 baños;106 m²;1ª planta;Sin comision al comprador. Piso ubicado en el centro de jerez, barrio san miguel a un minuto de la plaza del arenal, totalmente am...;36.6784412;-6.1369615;cadiz
250.000 €;Ático en Centro;/comprar/atico-el_mentidero_teatro_falla_alameda11003-42525936749_100500/;El Mentidero-Teatro Falla-Alameda (Cádiz Capital);2 habs.;2 baños;80 m²;;Inmobiliaria vivencadiz os presenta este espectacular ático, ubicado en una de las mejores zonas del centro, te ofrece un estilo d...;36.5353575;-6.2982215;cadiz
