precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
2.530 €/mes;Casa adosada en Costa Natura;/alquilar/casa_adosada-costa_natura29693-45026708074_101800/;Costa Natura (Estepona);4 habs.;4 baños;181 m²;Azata golf villas se encuentra en el corazón del campo de golf azata, de 18 hoyos y además está situado entre estepona golf club y...;36.4136379;-5.1960501;;malaga
150 €/día;Estudio en Avenida de José Banus;/alquilar/estudio-puerto_banus29660-43415532645_997232/;Puerto Banús (Distrito Nueva Andalucía. Marbella);1 hab.;1 baño;70 m²;Estudio para 2 ó 3 personas, elegante y moderno inmejorable situación en la prestigiosa urbanización de jardines del puerto, en el...;36.4875742;-4.9559535;;malaga
2.000 €/mes;Piso en Urbanización Dominion Beach;/alquilar/piso-el_padron_el_velerin_voladilla-945856909051740_109700/;Altos de Estepona (Estepona);2 habs.;3 baños;150 m²;Se alquilan apartamentos de lujo en primera línea del mar en la emblemática urbanización dominion beach. Para corta y larga tempor...;36.4763;-5.16406;Bajo;malaga
1.450 €/mes;Apartamento en Costabella-El Rosario-Ricmar;/alquilar/apartamento-los_monteros_bahia_de_marbella29604-35847270291_108400/;Los Monteros-Bahía de Marbella (Distrito Las Chapas. Marbella);2 habs.;2 baños;115 m²;Septiembre a junio. Apartamento en 1ª planta completamente amueblado y orientado al sureste con vistas al jardín tropical de alica...;36.505215314;-4.813981776;1ª planta;malaga
2.500 €/mes;Apartamento en Martiricos-La Roca;/alquilar/apartamento-martiricos_la_roca29009-43355016993_108500/;Martiricos-La Roca (Distrito La Rosaleda-La Roca. Málaga Capital);2 habs.;2 baños;85 m²;Exclusiva propiedad en planta 28 en la torre urban. La vivienda  forma parte del conjunto más innovador y con más altura de toda a...;36.7309548;-4.4268935;;malaga
3.500 €/mes;Piso en Marbella Este;/alquilar/piso-las_chapas_elviria-41715707717_102100/;Elviria (Distrito Las Chapas. Marbella);3 habs.;3 baños;231 m²;Gilmar consulting inmobiliario presenta este inmueble ubicado en marbella este, en la provincia de málaga. Se trata de un bajo de ...;36.5105231;-4.7828914;;malaga
1.450 €/mes;Apartamento en Los Monteros-Bahía de Marbella;/alquilar/apartamento-los_monteros_bahia_de_marbella29603-36711806580_108400/;Los Monteros-Bahía de Marbella (Distrito Las Chapas. Marbella);2 habs.;2 baños;90 m²;Septiembre a junio - precioso apartamento totalmente amueblado orientado al sur, con vistas sobre la piscina comunitaria y el jard...;36.50542598;-4.822504695;2ª planta;malaga
2.000 €/mes;Apartamento en Alcazaba (Estepona);/alquilar/apartamento-selwo29689-39204318290_102100/;Selwo (Estepona);3 habs.;2 baños;130 m²;Fijémonos en una de las ubicaciones más prestigiosas y codiciadas de la costa del sol: la nueva milla de oro. En ella encontraremo...;36.4435464;-5.1062797;;malaga
1.200 €/mes;Piso en Nagüeles Alto;/alquilar/piso-nagueles_alto29602-45074315063_108400/;Nagüeles Alto (Distrito Milla de Oro. Marbella);1 hab.;1 baño;60 m²;Apartamento en planta baja totalmente amueblado con orientación sur situado en una pequeña urbanización cerrada frente al hotel pu...;36.5149005;-4.916655;;malaga
3.000 €/mes;Ático en calle Bolivia, 260;/alquilar/atico-pedregalejo29017-15888381384_992766/;Pedregalejo (Distrito Este. Málaga Capital);1 hab.;1 baño;60 m²;Amplio y luminoso ático en la playa de pedregalejo,  abstenerse fines turisticos,  se alquila totalmete amueblado, vistas muy boni...;36.72052514133136;-4.370151143643172;;malaga
1.850 €/mes;Apartamento en Nueva Andalucía-Centro;/alquilar/apartamento-los_naranjos_las_brisas29660-9264880158_108400/;Los Naranjos-Las Brisas (Distrito Nueva Andalucía. Marbella);2 habs.;2 baños;135 m²;Se alquila larga temporada solamente a residentes en marbella todo el año. Apartamento en 1ª planta parcialmente amueblado orienta...;36.5094624;-4.9660678;1ª planta;malaga
50 €/día;Apartamento en calle del Mar;/alquilar/apartamento-velez_malaga_torre_del_mar29740-12521451793_103200/;Torre del Mar (Vélez-Málaga);1 hab.;1 baño;50 m²;"Alquiler vacacional
Consultar precios de las diferentes temporadas
Fantástico ático con 1 dormitorio ...";36.7401;-4.09321;;malaga
2.200 €/mes;Apartamento en Martiricos-La Roca;/alquilar/apartamento-martiricos_la_roca29009-43340877698_108500/;Martiricos-La Roca (Distrito La Rosaleda-La Roca. Málaga Capital);2 habs.;2 baños;78 m²;Exclusiva propiedad en planta 26 en la torre urban. La vivienda forma parte del conjunto más innovador y con más altura de toda an...;36.7316612;-4.4268376;;malaga
