precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
55.000 €;;/comprar/piso-la_inmobiliaria_barreda-35841917486_996790/;La Inmobiliaria-Barreda (Torrelavega);3 habs.;1 baño;106 m²;4ª planta;Piso en venta en edificio de hormigón, en torrelavega, con una superficie de 98 m²,  con 3 dormitorios, salón-comedor muy amplio, ...;43.352635741;-4.045821229;cantabria
59.000 €;;/comprar/piso-covadonga_campuzano_ciudad_vergel39300-45075387897_996790/;Covadonga-Campuzano-Ciudad Vergel (Torrelavega);2 habs.;1 baño;66 m²;4ª planta;"En torrelavega, vivienda de dos dormitorios, salón cocina con balcón y un baño 
Luminosa con orientación oeste
Ventanas de pvc.";43.346398619;-4.061015737;cantabria
140.000 €;Piso en Avenida de Francia, 34;/comprar/piso-zona_playa-35075202479_102200/;Zona Playa (Laredo);2 habs.;1 baño;60 m²;;Enntre la playa y el hospital de laredo, se encuentra este piso en planta baja en muy buen estado de conservación con parking comu...;43.4172;-3.44157;cantabria
132.000 €;;/comprar/piso-penacastillo_nueva_montana39011-42546619248_100500/;Peñacastillo-Nueva Montaña (Santander);2 habs.;;75 m²;2ª planta;Si quieres vivir muy cerquita de santander, con todos los servicios al alcance de tu mano y en un piso listo para entrar a vivir…....;43.4492281;-3.8495138;cantabria
105.000 €;;/comprar/piso-colindres_centro_urbano-30871303496_102200/;Colindres;3 habs.;1 baño;100 m²;1ª planta;En el centro de colindres se ubica este amplio piso totalmente exterior, con  terraza de 50mt y balcón de 5mt, en edificio con apa...;43.397756534;-3.452457348;cantabria
333.500 €;Casa adosada en calle Mies de Domañas,  2;/comprar/casa_adosada-maono-4390627864_109700/;Maoño (Santa Cruz de Bezana);4 habs.;3 baños;175 m²;;Nº 12. Casa adosada de obra nueva, de 175 m² de superficie construida, y emplazada en la zona de santa cruz de bezana.  Está dispu...;43.4284;-3.91681;cantabria
150.000 €;;/comprar/piso-miengo_centro_urbano-43405051293_993117/;Miengo;2 habs.;1 baño;67 m²;Bajo;En miengo, localidad de cantabria, situada a 15 kms de santander, y 10 kms de torrelavega, por la a67,situado en zona del litoral,...;43.431783348;-4.006579026;cantabria
35.000 €;Casa adosada en Barrio del Marrón, 59;/comprar/casa_adosada-marron-43346584698_501239/;Marrón (Ampuero);3 habs.;2 baños;138 m²;;"Ubicada en  marrón  (ampuero), esta casa de campo adosada en exclusiva ofrece una oportunidad de rehabilitación única.

El inmuebl...";43.34843168157852;-3.4342144154247243;cantabria
340.000 €;;/comprar/casa-hinojedo-44224610497_996790/;Hinojedo (Suances);3 habs.;2 baños;384 m²;;Chalet individual amplio con una superficie aproximadamente de 348 m², con un jardín de unos 900 m² aproximadamente. Distribuido e...;43.395061005;-4.042691516;cantabria
150.000 €;;/comprar/casa_rustica-limpias_centro_urbano-20910411053_100500/;Limpias;3 habs.;2 baños;353 m²;;Se vende en exclusiva casa adosada de 353 m² construidos, en el centro del pueblo, al lado del paseo de la ria del ason de limpias...;43.366552389;-3.427949511;cantabria
95.000 €;;/comprar/piso-badames-45898378952_996790/;Bádames (Voto);2 habs.;1 baño;72 m²;2ª planta;Estpenda vivienda en venta en bádames,  vivienda de 2 dormitorios, con salón-comedor amplio, cocina amueblada con tendedero, 2 dor...;43.355139016;-3.497027576;cantabria
350.000 €;;/comprar/chalet_adosado-soto_de_la_marina-45922812913_993117/;Soto de La Marina (Santa Cruz de Bezana);5 habs.;3 baños;268 m²;;"¡Oportunidad única en soto de la marina!
Se vende chalet en esquina, en urbanización con piscina y zonas verdes, a un paso de la p...";43.4694015;-3.8903057;cantabria
210.000 €;Casa en Barrio de Nocina;/comprar/casa-rioseco_de_guriezo-18405744813_102200/;Rioseco de Guriezo (Guriezo);3 habs.;1 baño;295 m²;;En la entrada del municipio de guriezo se encuentra esta ocasión de poder adquirir un inmueble con 2550 mt de terreno urbano a un ...;43.3804;-3.31832;cantabria
248.000 €;;/comprar/piso-castro_urdiales_centro-44188641314_519016/;Centro (Castro Urdiales);3 habs.;2 baños;108 m²;4ª planta;En exclusiva una amplia vivienda en la zona de leonardo rucabado a escasos metro de la plaza de la barrera y parque de la música. ...;43.379267825;-3.219488784;cantabria
142.000 €;Piso en calle Pelegrín, nº 29;/comprar/piso-laredo_centro39777-41759951117_501239/;Centro (Laredo);3 habs.;1 baño;86 m²;1ª planta;Os presentamos en multiexclusiva este amplio piso totalmente exterior a escasos metros del centro de laredo.  Un piso para vivir c...;43.40794;-3.4150712;cantabria
270.000 €;;/comprar/casa_unifamiliar-somo-21695085209_511103/;Somo (Ribamontán Al Mar);3 habs.;1 baño;500 m²;;"Se vende casa de piedra en somo
Casa de 501 m² construidos en parcela de 1068 m², para reformar, la casa se divide en dos plantas,...";43.45160307546898;-3.737602436330411;cantabria
90.000 €;Casa adosada en calle Carazón;/comprar/casa_adosada-revilla_guriezo-34223359982_102200/;Revilla (Guriezo);4 habs.;1 baño;480 m²;;En guriezo, en el barrio de carazón, cerca del centro se pone a la venta esta amplia casa de piedra con derecho de uso de dos terr...;43.3371;-3.31988;cantabria
45.000 €;;/comprar/piso-puente_san_miguel-94240927035_996790/;Puente San Miguel (Reocín);2 habs.;1 baño;60 m²;Bajo;En puente san miguel, a unos 4 km de torrelavega, próximo a la autovía, vivienda en en una tercera planta con una superficie aprox...;43.359281322;-4.086231663;cantabria
297.200 €;Dúplex en Barrio de la Iglesia, 1;/comprar/duplex-liencres-2809954077_109700/;Liencres (Piélagos);3 habs.;3 baños;140 m²;;Bloque 2, Dúplex B. Dúplex en una finca de obra nueva de 140 m2 de superficie construida y emplazado en la zona de Piélagos. Está dispuesto en 3 habitaciones, 3 baños ( 2 completos, 1 auxiliar) y terraza.;43,46001;-3,9277129;cantabria
299.000 €;;/comprar/piso-penacastillo_nueva_montana39011-44168518255_100500/;Peñacastillo-Nueva Montaña (Santander);4 habs.;;155 m²;2ª planta;Junto al alisal, se encuentra este amplio piso en urbanización privada, ubicado en campogiro, bien para vivir todo el año o como i...;43.4542534;-3.8443809;cantabria
210.000 €;;/comprar/chalet_adosado-carasa-40896638613_100900/;Carasa (Voto);3 habs.;3 baños;166 m²;;"Se vende en carasa, este estupendo chalet adosado de tres habitaciones.
Carasa es una localidad a escasos kms de colindres y lared...";43.371345;-3.4613491;cantabria
58.000 €;Estudio en Avenida de la Libertad, 84;/comprar/estudio-laredo_el_puntal-44166824287_501237/;El Puntal (Laredo);2 habs.;1 baño;20 m²;;"¡Oportunidad única en zona ever! A la venta chambres en planta baja de residencia privada.

¡Descubre esta increíble oportunidad e...";43.42381;-3.4475183;cantabria
249.000 €;Casa adosada en Barrio de Adino;/comprar/casa_adosada-rioseco_de_guriezo-43353989748_102200/;Rioseco de Guriezo (Guriezo);3 habs.;2 baños;206 m²;;"Amplio chalet en guriezo - centrico

En la zona de adino más cercana al centro de guriezo encontramos este amplio chalet adosado c...";43.3442;-3.3266;cantabria
450.000 €;;/comprar/casa_rustica-camargo_cacicedo39600-35093215997_100500/;Cacicedo (Camargo);5 habs.;2 baños;252 m²;;"Impresionante casa solariega, con escudo en la fachada y con mucha historia, situada en cacicedo de camargo.

La casa de 250 m² es...";43.431350879;-3.870121907;cantabria
720.000 €;;/comprar/chalet-santa_cruz_de_bezana_centro_urbano-40868072310_100500/;Santa Cruz de Bezana;5 habs.;4 baños;384 m²;;El esplendor de este chalet concebido al más depurado estilo montañés con un grado de exquisitez elevado a su máxima expresión, br...;43.432370433;-3.911373614;cantabria
110.000 €;;/comprar/piso-santander_general_davila39001-45058653990_100500/;General Dávila (Santander);2 habs.;;53 m²;5ª planta;"Se propietario y deja de pagar alquileres. O si prefieres como inversión en la bonita y demandada ciudad de santander.
Estupendas ...";43.4660345;-3.806356;cantabria
72.500 €;;/comprar/piso-ampuero_centro_urbano-34174405840_996790/;Ampuero;4 habs.;1 baño;97 m²;3ª planta;Piso en venta en el centro de ampuero, amplio, dispone de 4 dormitorios, salón con balcón, cocina vacia con tendedero, 1 baño. Sue...;43.34250709;-3.415740265;cantabria
199.000 €;;/comprar/casa_adosada-miono_santullan39709-37528935934_100500/;Mioño-Santullán (Castro Urdiales);3 habs.;1 baño;100 m²;;"Mioño, castro urdiales, a un kilómetro de castro urdiales y cercano a la tranquila playa de dicido.
Pareado con terraza, zona de j...";43.3614443;-3.2009893;cantabria
280.000 €;;/comprar/piso-cotolino39709-40840440748_100500/;Cotolino (Castro Urdiales);3 habs.;;105 m²;;Inmobiliaria ubicate castro urdiales vende *** en exclusiva*** en la zona de cotolino vivienda lista para entrar a vivir con espec...;43.370706099;-3.201839224;cantabria
119.000 €;;/comprar/piso-cazona_la_albericia_el_alisal-34243026342_996790/;El Alisal-Cazoña (Santander);1 hab.;1 baño;68 m²;1ª planta;Pisos en venta junto al complejo deportivo del albericia, en una zona residencial, junto a un parque, en un edifíco con ascensor, ...;43.4626234;-3.8424021;cantabria
318.000 €;;/comprar/casa-carasa-16688747056_501237/;Carasa (Voto);4 habs.;3 baños;217 m²;;"Observaciones
Observaciones públicas:
En exclusiva a la venta os presentamos este impresionante chalet individual ubicado en caras...";43.369716595;-3.46396324;cantabria
339.000 €;Chalet en Carretera N-634,  S/N;/comprar/chalet-treto-3744156628_109700/;Treto (Bárcena de Cicero);4 habs.;4 baños;170 m²;;Chalet 5. Chalet de obra nueva de 170 m² de superficie construida y ubicado en la zona de bárcena de cicero. Está distribuido en 4...;43.3930311;-3.4666612;cantabria
225.000 €;Piso en calle del Comandante Villar, 1;/comprar/piso-laredo_centro39770-41677354713_515274/;Centro (Laredo);3 habs.;2 baños;106 m²;1ª planta;Desde pisos laredo tenemos el placer de presentarles esta vivienda en el centro de laredo, a tan solo unos pasos de la increíble...;43.4101;-3.41519;cantabria
159.000 €;;/comprar/piso-argonos_centro_urbano-42550231575_108500/;Argoños;1 hab.;1 baño;55 m²;;Te presentamos sobre imágenes en 3d esta fabulosa promoción ubicada en la zona de argoños, cantabria. Se trata de una urbanización...;43.4543554;-3.4922723;cantabria
79.000 €;;/comprar/estudio-zona_playa-45012134011_106000/;Zona Playa (Laredo);1 hab.;1 baño;45 m²;;"¡Local reformado en tranquila urbanización!

Desde inmobiliaria mi villa les presentamos este estudio de 45m² distribuidos en un e...";43.414673465;-3.439421177;cantabria
109.000 €;;/comprar/piso-ampuero_centro_urbano-44252224155_106000/;Ampuero;3 habs.;2 baños;;3ª planta;"¡Amplio piso en ampuero!

Desde inmobiliaria mi villa les presentamos este increíble piso de 128m² distribuidos en un salón comedo...";43.342478215;-3.412520838;cantabria
67.000 €;;/comprar/piso-camargo_maliano-27572013771_521736/;Maliaño (Camargo);3 habs.;1 baño;75 m²;3ª planta;Necesitas una vivienda con muy buen precio y en zona ranquila? . Ponemos a la venta este piso de 3 dormitorios , salón, cocina y ...;43.418059124;-3.832067718;cantabria
572.000 €;;/comprar/chalet-loredo-38363240775_109300/;Loredo (Ribamontán Al Mar);4 habs.;3 baños;223 m²;;"Chalet en la playa de loredo
Esta casa es tu mejor opción si buscas una casa con mucho espacio, cerca de la playa y del núcleo urb...";43.462570049;-3.71511765;cantabria
149.000 €;;/comprar/casa-potes_centro_urbano-40854692779_102200/;Potes;6 habs.;2 baños;268 m²;;"Liébana: se vende edificio de tres plantas situado sobre parcela urbana, en el conjunto histórico de potes.

La construcción dispo...";43.153347663;-4.622305639;cantabria
499.000 €;Ático en calle de Menéndez Pelayo, 13;/comprar/atico-laredo_centro39770-3632267415_109700/;Centro (Laredo);3 habs.;2 baños;140 m²;;Portal 6, ático b. Ático en un inmueble de obra nueva de 140 m² de superficie construida y situado en la zona de laredo, acomodado...;43.411759536;-3.41279115;cantabria
149.000 €;;/comprar/duplex-laredo_centro39770-40840078676_108900/;Centro (Laredo);3 habs.;2 baños;177 m²;3ª planta;"Duplex céntrico de tres habitaciones para entrar a vivir

Desde fincasa norte les presentamos esta vivienda dúplex en pleno centro...";43.4113312;-3.4124286;cantabria
390.000 €;Chalet unifamiliar en calle Torres Arriba, nº 54;/comprar/chalet_unifamiliar-dualez_ganzo_torres-45031797950_990805/;Duález-Ganzo-Torres (Torrelavega);4 habs.;3 baños;300 m²;;¡Descubre tu nuevo hogar en un entorno de ensueño! Presentamos esta magnífica casa independiente, construida en 2004 con las más a...;43.35187;-4.069045;cantabria
230.000 €;;/comprar/casa-escobedo39609-43386729541_521736/;Escobedo (Camargo);4 habs.;2 baños;510 m²;;A tan sólo 15 minutos de las playas de liencres y de santander, ponemos a la venta esta magnifica construcción de 510 metros cuadr...;43.40711339;-3.904626628;cantabria
850.000 €;Piso en calle de Hernán Cortés, 23;/comprar/piso-puertochico-562751417_427100/;Puerto Chico (Santander);4 habs.;3 baños;195 m²;5ª planta;Plaza pombo, en una de las plazas más emblemáticas de la ciudad, un inmmueble  actualizado, amplio y con muy buena luz. Distribuid...;43.46281281282361;-3.8020296085074623;cantabria
