precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
3.500 €/mes;Dúplex en calle de los Pirineos;/alquilar/duplex-ciudad_universitaria28040-45854399529_103800/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);4 habs.;3 baños;250 m²;1ª planta;Impresionantes vistas! Espectacular vivienda en madrid, consta de hall de entrada, cuatro dormitorios dobles, con terrazas con vis...;40.4556532;-3.7171221;madrid
1.000 €/mes;Dúplex en calle Avenida Matapiñoneras;/alquilar/duplex-ciudalcampo_fuente_del_fresno28703-45092233363_103800/;Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes);1 hab.;1 baño;75 m²;2ª planta;Dúplex  en matapiñoneras, con 75 m² construidos, 70 m² útiles, 1 dormitorios, 1 baños, 1 garaje/s, buen estado, exterior, planta 2...;40.5470086;-3.6178378;madrid
2.650 €/mes;Piso en calle;/alquilar/piso-chamberi_vallehermoso28003-45910734831_107700/;Vallehermoso (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;120 m²;;Century 21 abc home alquila esta espectacular vivienda totalmente reformada con materiales de alta calidad, a la que no le falta d...;40.4437;-3.71402;madrid
1.700 €/mes;Piso en calle Triunfo;/alquilar/piso-puerta_del_angel-45874220990_104700/;Puerta del Ángel (Distrito Latina. Madrid Capital);3 habs.;1 baño;86 m²;;Fantástico piso en alquiler situado  en la calle triunfo. Se trata de un inmueble de 86m² compuesta de 3 dormitorios, salón, cocin...;40.4082457;-3.7338028;madrid
810 €/mes;Piso en calle del Valle de Boi;/alquilar/piso-cuatro_vientos28054-46674852018_108900/;Cuatro Vientos (Distrito Latina. Madrid Capital);1 hab.;;55 m²;5ª planta;"Estupenda vivienda de 1 dormitorio en perfecto estado de alquiler. Y además, ¡Con garaje incluido!
 
¡Alta de suministros gratis! ...";40.366693128;-3.762661893;madrid
1.400 €/mes;Piso en calle de Luisa Muriel;/alquilar/piso-latina_carmenes28047-45838082688_523960/;Cármenes (Distrito Latina. Madrid Capital);3 habs.;2 baños;80 m²;2ª planta;¡Descubre tu nuevo hogar en el prestigioso barrio goya! Este encantador piso de 80 m² construidos y 75 m² útiles se encuentra en l...;40.4040228;-3.7328316;madrid
2.000 €/mes;Piso en Paseo de la Dirección, 161;/alquilar/piso-valdeacederas28039-31727575101_519466/;Valdeacederas (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;Más de 20;;Skyline madrid (paseo dirección 161), planta 22, piso de 2 habitaciones, 111 m² construidos, 2 baños, orientación noreste, traster...;40.46451612819204;-3.7057481763555327;madrid
950 €/mes;Dúplex en Algete;/alquilar/duplex-algete_centro_urbano-46703159312_106700/;Algete;2 habs.;2 baños;95 m²;;"Inmobiliaria tecnica norte alquila,
Dúplex de 95m² en algete con electrodomésticos.
La vivienda dispone de dos plantas:
Planta baj...";40.5946187;-3.4971377;madrid
2.800 €/mes;Piso en Almagro;/alquilar/piso-chamberi_almagro28010-25040881078_100500/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;1 baño;110 m²;3ª planta;"“en almagro, 4 dormitorios, 1 baño, calefaccion y comunidad incluidas en el precio"" 

En un edificio representativo y ubicado en u...";40.4314481;-3.6917536;madrid
1.350 €/mes;Piso en calle de Santa Engracia;/alquilar/piso-rios_rosas28003-46709488495_104700/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;1 baño;44 m²;;"Redpiso rios rosas – chamberí alquila vivienda recientemente reformada, sin amueblar.  
Cuenta con todo lo necesario para hacer de...";40.4455054;-3.7030779;madrid
995 €/mes;Piso en Palacio;/alquilar/piso-centro_palacio28013-45890523816_100200/;Palacio (Distrito Centro. Madrid Capital);1 hab.;;27 m²;5ª planta;"'agencia inmobiliaria de madrid zona tirso de molina - huertas - opera oficina tecnocasa
Alquila! Precio para entradas en agosto. ...";40.4165966;-3.7105662;madrid
