precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
357.000 €;Piso en calle Estación de Atocha, 4;/comprar/piso-san_crispin_la_estacion-4010442005_109700/;San Crispín-La Estación (Colmenar Viejo);2 habs.;2 baños;125 m²;Bajo;Portal 2, bjºb. Vt02.  Piso en un edificio de obra nueva de 125m² de superficie construida y ubicado en la zona de colmenar viejo,...;40.6489219;-3.7895497;madrid
250.000 €;;/comprar/piso-valdeacederas28039-45010895807_100200/;Valdeacederas (Distrito Tetuán. Madrid Capital);;1 baño;62 m²;3ª planta;"Oficina tetuan sl - madrid oficina tecnocasa

Venta - piso en 3º planta 
Situado en la calle ceuta, cuenta con dos dormitorios, sa...";40.4625822;-3.6984129;madrid
299.000 €;;/comprar/piso-pueblo28223-29228717888_100200/;Pueblo (Pozuelo de Alarcón);4 habs.;1 baño;120 m²;;"Agencia inmobiliaria de pozuelo de alarcón estudio inmobiliario pozuelo sl
Tecnocasa ofrece en exclusiva esta propiedad para que u...";40.4355597;-3.8134211;madrid
549.700 €;Piso en calle de La Bañeza, 41;/comprar/piso-penagrande28035-43414984569_100500/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;2 baños;120 m²;1ª planta;Magnífica vivienda de lujo, dentro de exclusiva urbanizacion privada (baluarte) con piscina cubierta, aire libre, gimnasio, zona d...;40.4753;-3.71745;madrid
175.000 €;;/comprar/piso-centro_arroyo_la_fuente28944-45849476959_515002/;Centro-Arroyo-La Fuente (Fuenlabrada);3 habs.;1 baño;75 m²;6ª planta;Eadc servicios inmobiliarios vende piso totalmente exterior, con muchas posibilidades, situado en fuenlabrada en la zona del arroy...;40.2754088;-3.80182;madrid
445.000 €;;/comprar/chalet_unifamiliar-el_guijo_colonia_espana-13415381352_992271/;El Guijo-Colonia España (Galapagar);3 habs.;3 baños;285 m²;;Chalet independiente en zona tranquila y agradable, muy cuidado. En parcela de 1.150 m² y 285 m² construidos. La primera planta co...;40.6275699;-4.0328696;madrid
314.000 €;Piso en Avenida Levantge,  S/N;/comprar/piso-los_berrocales28052-4564990090_109700/;Los Berrocales (Distrito Vicálvaro. Madrid Capital);2 habs.;2 baños;103 m²;Bajo;Vi-1-4-1-p00-d. Piso en un edificio de obra nueva de 103 m² de superficie construida y ubicado en la zona de madrid capital, encla...;40.393904724;-3.58149909;madrid
498.000 €;;/comprar/atico-los_berrocales28031-4666816647_109700/;Los Berrocales (Distrito Vicálvaro. Madrid Capital);3 habs.;2 baños;157 m²;;Portal 2, a c. Ático en una finca de obra nueva de 157 m² de superficie construida y emplazado en la zona de madrid capital, posic...;40.393904724;-3.58149909;madrid
175.000 €;;/comprar/piso-numancia28038-45929530206_100200/;Numancia (Distrito Puente de Vallecas. Madrid Capital);;;58 m²;;"Tecnocasa-nueva numancia-vende piso de w 2 dormitorios, salón, cocina y baño. Ubicado en una de las mejores zonas de madrid.
Cerca...";40.3978371;-3.6652669;madrid
235.000 €;;/comprar/piso-pryconsa_juan_de_austria28804-35907878493_100200/;Pryconsa, Juan de Austria (Distrito El Val. Alcalá de Henares);3 habs.;1 baño;81 m²;8ª planta;"Agencia inmobiliaria de alcalá de henares, tecnocasa zona centro vende vivienda reformada en plaza juan xxiii:
La vivienda tiene u...";40.4845137;-3.3565454;madrid
395.000 €;;/comprar/chalet-el_berrueco_centro_urbano-45865969693_100500/;El Berrueco;5 habs.;2 baños;270 m²;;Brem global inmobiliaria presenta amplio y luminoso chalet independiente reformado en el año 2004 con las mejores calidades en el ...;40.8786638;-3.5833456;madrid
270.000 €;;/comprar/piso-zona_puerto28821-44260037724_100200/;Zona Puerto (Coslada);3 habs.;2 baños;80 m²;;"Agencia inmobiliaria de coslada zona coslada pueblo, barrio del puerto tecnocasa estudio nuevo coslada pueblo
Piso en venta: ¡Pres...";40.417592;-3.5733166;madrid
290.000 €;;/comprar/piso-chamartin_prosperidad28002-45080249579_100200/;Prosperidad (Distrito Chamartín. Madrid Capital);;;42 m²;;"Agencia inmobiliaria de madrid zona barrio prosperidad oficina tecnocasa de madrid vende estudioen la calle luis cabrera.

El estu...";40.4442441;-3.6724057;madrid
169.000 €;;/comprar/estudio-hortaleza_canillas28043-41706200652_100500/;Canillas (Distrito Hortaleza. Madrid Capital);;1 baño;39 m²;;"Vohome propiedades vende en exclusiva estudio en calle mota del cuervo ""villarrosa""

Estudio con reforma integral en 2022, cuenta ...";40.4642761;-3.6336259;madrid
195.000 €;;/comprar/atico-galapagar_centro-20892742147_101800/;Centro (Galapagar);3 habs.;2 baños;90 m²;;^**^espectacular atico de lujo en la mejor zona de galapagar, junto zona comercial y ayuntamiento en rentabilidad con alquiler de ...;40.5761881;-4.0056609;madrid
1.060.000 €;;/comprar/piso-atocha28007-43384179509_102100/;Atocha (Distrito Arganzuela. Madrid Capital);5 habs.;3 baños;225 m²;;Gilmar retiro pone a su disposición esta magnífica vivienda en el exclusivo barrio de niño jesús, a escasos minutos del parque del...;40.3990851;-3.6837328;madrid
365.000 €;;/comprar/piso-torrelodones_casco_antiguo-45897602297_100200/;Casco Antiguo (Torrelodones);2 habs.;3 baños;103 m²;1ª planta;"Tecnocasa torrelodones vende en exclusiva:

 Espléndido dúplex en una de las zonas más demandadas de la torrelodones por su ubicac...";40.576696849;-3.934549079;madrid
160.000 €;;/comprar/piso-carabanchel_vista_alegre28025-44168944514_104700/;Vista Alegre (Distrito Carabanchel. Madrid Capital);2 habs.;;63 m²;;"Tenemos el piso que necesitas si lo que buscas es comodidad y accesibilidad.
Te presentamos esta planta baja reformada y pensada p...";40.3885266;-3.7379645;madrid
246.300 €;Piso en Avenida de la Comunidad de Madrid, 4;/comprar/piso-humanes_de_madrid_centro_urbano-4425191359_109700/;Humanes de Madrid;3 habs.;2 baños;133 m²;1ª planta;Portal 3, 1º D. Piso en una finca de obra nueva de 133  m2 de superficie construida y emplazado en la zona de Humanes de Madrid, posicionado en planta 1. Está dispuesto en 3 habitaciones, 2 baños completos y terraza. Cuenta como extras ascensor, 2 garajes y trastero.;40,257666487;-3,819075087;madrid
465.000 €;;/comprar/piso-retiro_pacifico28007-43375960923_109100/;Pacífico (Distrito Retiro. Madrid Capital);1 hab.;;175 m²;Bajo;Donpiso retiro vende piso muy luminoso en el barrio de pacífico.  Con una superficie total de 165 metros cuadrados útiles distribu...;40.4064949;-3.6760185;madrid
890.000 €;;/comprar/casa_unifamiliar-las_conejeras_el_esparragal28822-45840750440_100200/;Las Conejeras-El Esparragal (Coslada);5 habs.;3 baños;463 m²;;"Agencia inmobiliaria estudio plaza mayor-pinilla s. L,
 Tecnocasa coslada; vende chalet independiente con parcela de 463m² y 332m²...";40.4214039;-3.5551589;madrid
