precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
166.000 €;;/comprar/piso-estacio_del_nord_estacio_de_franca-39225103005_100500/;Estació del Nord-Estació de França (Mollet del Vallès);3 habs.;1 baño;81 m²;3ª planta;¡Atención! Oportunidad única en el corazón de la ciudad: piso luminoso y estratégicamente ubicado, perfecto para quienes adoran la...;41.534959257;2.20783032;barcelona
1.600.000 €;;/comprar/chalet-zona_universitaria_gran_via_mar_cami_ral-40868753624_100500/;Zona Universitària-Gran Via Mar-Camí Ral (Castelldefels);6 habs.;5 baños;379 m²;;Descubre el lujo de vivir en la prestigiosa zona residencial de gran via mar, en castelldefels. Presentamos una magnífica casa ind...;41.2724237;1.9869716;barcelona
110.000 €;;/comprar/piso-verdun-44259888413_100200/;Verdun (Distrito Nou Barris. Barcelona Capital);2 habs.;1 baño;45 m²;1ª planta;"Tecnocasa plaza francesc layret tiene el placer de presentarles esta vivienda en exclusiva:
Acogedor piso de 45 m², exterior a la ...";41.443177;2.173298443;barcelona
680.000 €;;/comprar/chalet-cabrils_centro_urbano-43335417525_108700/;Cabrils;5 habs.;3 baños;212 m²;;"Hasha grajera, iad españa y su equipo tienen el placer de presentarles esta verdadera joya con vistas al mar en cabrils.
Es una pr...";41.520962839;2.384210538;barcelona
355.000 €;;/comprar/piso-sant_miquel_tres_torres-45030711497_110400/;Sant Miquel-Tres Torres (Granollers);5 habs.;2 baños;130 m²;2ª planta;Presentamos este espacioso piso de 122 m² útiles, ubicado en la zona de la estación granollers centre. Esta propiedad es ideal par...;41.6002862;2.2889641;barcelona
1.790.000 €;;/comprar/chalet-vallpineda_santa_barbara-44170977079_108900/;Vallpineda-Santa Bàrbara (Sitges);6 habs.;5 baños;590 m²;;Descubre esta espaciosa villa en vallpineda, sitges, con impresionantes vistas al mar. Esta casa de estilo mediterráneo con influe...;41.2521577;1.8997824;barcelona
110.000 €;;/comprar/piso-el_besos_el_maresme08019-42501576185_100500/;El Besòs-El Maresme (Distrito Sant Martí. Barcelona Capital);2 habs.;1 baño;54 m²;5ª planta;"¡Bienvenido a esta luminosa y acogedora vivienda que te invita a disfrutar de un estilo de vida cómodo y práctico!

Ubicada en una...";41.414794917;2.217587084;barcelona
145.000 €;;/comprar/piso-canovelles_centro_urbano-90052062949_112100/;Canovelles;3 habs.;2 baños;83 m²;2ª planta;Piso de 83 m² en una de las mejores zonas de canovellas. Dispone de 3 habitaciones ( 1 doble ), 2 baños completos, cocina equipada...;41.618636436;2.284036391;barcelona
269.000 €;;/comprar/piso-el_barri_gotic08002-45091560992_990014/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);1 hab.;1 baño;48 m²;Principal;"""¡Oportunidad única en el corazón de barcelona!

Descubre este encantador piso tipo loft dúplex en venta, ubicado en la emblemátic...";41.3838139;2.1737963;barcelona
570.000 €;Casa en calle Can Canudas- Villa Conxita, nº 46;/comprar/casa-sant_salvador_de_guardiola_centro_urbano-44233587822_437300/;Sant Salvador de Guardiola;6 habs.;3 baños;548 m²;;"Masía del siglo xviii ubicada en sant salvador de guardiola.

Construida en 1900 y rehabilitada hace aproximadamente 10 años. Con ...";41.68059836348936;1.7671209111557167;barcelona
1.500.000 €;;/comprar/finca_rustica-aiguafreda_centro_urbano-34250565789_513145/;Aiguafreda;15 habs.;9 baños;1.619 m²;;"Excepcional conjunto de 3 masías en una parcela de 79 hectáreas en pleno montseny.
 
La propiedad se compone de 3 masías + un alma...";41.763974463;2.252314345;barcelona
425.000 €;;/comprar/piso-granollers_centre08401-43369429391_501329/;Centre (Granollers);3 habs.;2 baños;119 m²;3ª planta;"Si quieres vivir en el centro de granollers y disfrutar de todas sus ventajas no hay otro igual.

Llámame y lo verás!

Mira un res...";41.6069054;2.2893397;barcelona
319.800 €;;/comprar/piso-el_carmel08032-43397276214_512736/;El Carmel (Distrito Horta-Guinardó. Barcelona Capital);3 habs.;1 baño;118 m²;Bajo;Piso de 3 dormitorios nuevo a estrenar, totalmente exterior y muy luminoso. En el interior, 1 baño con plato de ducha y un salón c...;41.4241747;2.1531727;barcelona
340.000 €;;/comprar/piso-ciutat_vella_la_barceloneta08003-45843883904_992744/;La Barceloneta (Distrito Ciutat Vella. Barcelona Capital);2 habs.;2 baños;50 m²;2ª planta;"Century21 welhome comercializa esta impresionante vivienda exclusiva de diseño en la barceloneta, que promociona rootar realty.
Se...";41.3824313;2.1886872;barcelona
450.000 €;;/comprar/piso-antiga_esquerra_de_eixample08011-45053084816_100200/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;1 baño;107 m²;;"Comentario del anunciante
Disponible en: español english otros idiomas piso de 70m² en una 1ª planta real con terraza muy amplia y...";41.3830045;2.1576672;barcelona
299.900 €;;/comprar/piso-la_prosperitat08016-42509322862_108900/;La Prosperitat (Distrito Nou Barris. Barcelona Capital);3 habs.;2 baños;95 m²;1ª planta;Piso con 3 habitaciones y 2 baños, superficie util de 95 metros cuadrados, aire acondicionado sí tiene, antigüedad entre 10 y 20 a...;41.4444516;2.1817109;barcelona
175.000 €;;/comprar/chalet-sant_cebria_de_vallalta_centro_urbano-44185084042_100500/;Sant Cebrià de Vallalta;2 habs.;1 baño;60 m²;;Torre 2º mano en urbanización, terreno 800m², semillano con muros y huerto edif, 56m², casa de 1 planta de unos 56 m², consta: 3hb...;41.646251171;2.613773185;barcelona
600.000 €;Dúplex en Passeig d'Olof Palme, 16;/comprar/duplex-montigala_sant_crist08917-4546478485_109700/;Montigalà-Sant Crist (Badalona);4 habs.;3 baños;138 m²;11ª planta;Vi-0 -c -11 -b. Dúplex en un inmueble de obra nueva de 138 m² de superficie construida y situado en la zona de badalona, acomodado...;41.4544613;2.2274818;barcelona
260.000 €;Piso en Carrer del Foc, 44;/comprar/piso-la_marina_del_prat_vermell_zona_franca_port08038-42504420562_109700/;La Marina del Prat Vermell-Zona Franca-Port (Distrito Sants-Montjuïc. Barcelona Capital);1 hab.;1 baño;;;"Edificio Oslo forma parte de AQ URBAN FIRA, un proyecto inmobiliario de reducido impacto ecológico situado en La Marina del Prat Vermell.

Dispone de viviendas de 2 y 3 dormitorios, con amplias y luminosas estancias, así como acceso a zonas comunes con todo tipo de servicios y comodidades: piscina, gimnasio, parque infantil, sala polivalente o zonas verdes.
Además, podrás elegir entre diferentes acabados para que puedas personalizar a tu gusto tu nuevo hogar, y dispone de un sistema Smart Home que facilitará tu día a día, con control de climatización o cierre total de luces al salir de casa mediante app o sensor de ventanas abiertas entre otros.

UN HOGAR QUE CUIDA DE TI Y DEL ENTORNO
Se trata de un proyecto de viviendas modernas y sostenibles, en favor de un modelo de urbanización responsable y comprometido con nuestro entorno: cuenta con el certificado Breeam nivel Very Good* método que evalúa y certifica la sostenibilidad en la edificación, además de tener eficiencia energética A y un sistema de aguas regeneradas.
La energía térmica viene de la mano de Ecoenergies, lo que supone numerosas ventajas tanto para tu hogar como para el medio ambiente, con una reducción de las emisiones de CO2 o una mejor calidad del aire.

LOS MEJORES PLANES, A 10 MINUTOS

El complejo se encuentra ubicado dentro del barrio de Sans-Montjuic, en Barcelona, donde tendrás a tu disposición una fantástica oferta cultural, además de las mejores alternativas de ocio al aire libre en la playa o en la montaña.

¿Quieres saber más sobre tu futuro hogar? Visita nuestra oficina de ventas en Carrer del Foc, 30

Características de las viviendas

– Viviendas de 2 y 3 dormitorios
– Plaza de garaje
– Amplias terrazas
– Piscina
– Gimnasio
– Sala polivalente
– Aparcamiento para bicicletas
– Zonas verdes
– Smart Home


*certificados provisionales referentes a la Fase de Diseño

Imágenes no contractuales y meramente ilustrativas sujetas a modificaciones por necesidades técnicas, jurídicas o comerciales de la dirección facultativa o exigencias municipales.";41,354893;2,138648;barcelona
550.000 €;;/comprar/casa-dosrius_centro_urbano-45035962433_992878/;Dosrius;4 habs.;2 baños;310 m²;;Situada en el corazón del parque natural de montnegre y corredor, esta impresionante masía totalmente reformada de canyamars ofrec...;41.594732662;2.405920761;barcelona
321.000 €;Piso en Carrer de Fernando Pessoa, 20;/comprar/piso-baro_de_viver-35859767063_992912/;Baró de Viver (Distrito Sant Andreu. Barcelona Capital);2 habs.;1 baño;67 m²;1ª planta;¡Descubre nou sant andreu gardens nuestra promoción de pisos de obra nueva en el barrio de sant andreu! Con opciones de 2 y 3 dorm...;41.43960591076306;2.193281681942018;barcelona
87.000 €;Apartamento en Carrer del Mas, 112;/comprar/apartamento-collblanc08904-45019778931_512584/;Collblanc (L'Hospitalet de Llobregat);1 hab.;1 baño;28 m²;1ª planta;¡¡ Ideal inversores!! Le ofrecemos una oportunidad única de inversión en la zona de collblanc cerca de metro, autobuses, colegios ...;41.370747;2.1186676;barcelona
240.000 €;;/comprar/piso-torello_centro_urbano-32512148379_100500/;Torelló;3 habs.;2 baños;83 m²;;;42.046806596;2.26417729;barcelona
288.000 €;;/comprar/casa_adosada-palafolls_centro_urbano-41706314744_100500/;Palafolls;3 habs.;2 baños;96 m²;;Adosada en el pueblo, en la planta de abajo está el recibidor y justo al lado tiene un baño completo con ducha, dispone de un gran...;41.674930102;2.750917937;barcelona
279.000 €;;/comprar/piso-arenys_de_mar_centro_urbano-10876432092_100500/;Arenys de Mar;2 habs.;2 baños;80 m²;3ª planta;"Piso en planta tercera.
 Finques la riera.
 Obra nueva en construcción en el corazón de la riera de arenys de mar, en el nº 15 d...";41.582478867;2.548456645;barcelona
439.000 €;;/comprar/atico-el_guinardo08032-40894343641_100200/;El Guinardó (Distrito Horta-Guinardó. Barcelona Capital);3 habs.;2 baños;80 m²;;Ático con terraza de 40m². Ubicado en una 5ª planta con ascensor, distribuido en 3 dormitorios (1 doble y 2 individuales) 2 baños ...;41.4219842;2.1728073;barcelona
240.000 €;;/comprar/piso-martorell_centro_urbano-44234309013_100500/;Martorell;3 habs.;2 baños;74 m²;2ª planta;"¡Oportunidad única en el centro de martorell!

Se vende magnífico piso de 3 habitaciones en una ubicación inmejorable. Este espaci...";41.4759603;1.9160589;barcelona
1.240.000 €;;/comprar/casa-bellaterra_distrito08193-41758824908_106700/;Bellaterra (Cerdanyola del Vallès);3 habs.;4 baños;309 m²;;Coldwell banker tiene el placer de presentarles esta casa situada en la zona centro de bellaterra, muy cerca de la estación de tre...;41.5039157;2.0834834;barcelona
339.500 €;;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-45850336077_511678/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);3 habs.;2 baños;110 m²;2ª planta;"¡Déjate enamorar por este hogar en viladecans!

Te presentamos este maravilloso piso de 110m² construidos con 3 habitaciones y 2 b...";41.3197256;2.0289163;barcelona
350.000 €;;/comprar/casa_unifamiliar-la_torre_roja_camprecios_grup_sant_jordi-44224947126_100200/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);3 habs.;;106 m²;;"Nova viladecans tiene el placer de presentarles este excepcional inmueble en carretera sant climent, de viladecans.

 Casa a pie d...";41.320973379;2.016951285;barcelona
795.000 €;Casa en calle Francesc Tàrrega, nº 26;/comprar/casa-ca_nalzamora-41684950632_519629/;Ca n'Alzamora (Rubí);4 habs.;4 baños;204 m²;;Descubre tu nuevo hogar en esta maravillosa residencia de dos plantas, cuidadosamente diseñada para ofrecer un estilo de vida cómo...;41.47105;2.0302465;barcelona
386.200 €;Piso en Avinguda d'Europa, 29;/comprar/piso-mas_rampinyo_carrerada_mas_pomada-3561172789_109700/;Mas Rampinyo-Carrerada-Mas Pomada (Montcada i Reixac);4 habs.;2 baños;140 m²;;Piso en un inmueble de obra nueva de 140 m² de superficie construida y situado en la zona de montcada i reixac. Está estructurado ...;41.4983681;2.1804847;barcelona
215.000 €;;/comprar/piso-sant_pere_zona_esportiva_sant_pere08226-44241425353_100500/;Sant Pere (Distrito Sant Pere-Zona Esportiva. Terrassa);2 habs.;2 baños;90 m²;1ª planta;"Descripción
Bienvenidos a esta oportunidad de rehabilitación integral de este piso combinando encanto y comodidades modernas.

Pre...";41.5736373;2.0181134;barcelona
239.000 €;;/comprar/piso-el_poble_sec08004-38382023677_100500/;El Poble-sec (Distrito Sants-Montjuïc. Barcelona Capital);3 habs.;1 baño;69 m²;Bajo;"Excelente piso en poble sec, en el precioso paseo de la exposición.
En el corazón de poble sec encontramos este fantanstico piso d...";41.3713088;2.1637927;barcelona
473.500 €;;/comprar/casa-montigala_sant_crist-95097195503_100100/;Montigalà-Sant Crist (Badalona);3 habs.;1 baño;275 m²;;"Germà juli - ref 0312       
          
Fantástica casa en montigalá! Esta vivienda se encuentra situada junto a la rambla de fran...";41.4562614;2.2200532;barcelona
250.000 €;;/comprar/piso-la_roureda-34176119410_526373/;La Roureda (Sabadell);4 habs.;1 baño;123 m²;Bajo;Ser propietario de una vivienda es genial, pero ser propietario de este piso en planta baja de 123m² en un entorno tranquilo es aú...;41.5711922;2.0806856;barcelona
272.000 €;Piso en Avinguda del Parlament, 2;/comprar/piso-can_roca08225-4500004675_109700/;Can Roca (Distrito Can Roca-Pla del Bon Aire. Terrassa);3 habs.;2 baños;111 m²;4ª planta;A-4-a. Piso en una finca de obra nueva de 111 m² de superficie construida y emplazado en la zona de terrassa, posicionado en plant...;41.580391;2.0135233;barcelona
2.450.000 €;;/comprar/piso-la_dreta_de_eixample08008-4183988916_109700/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;3 baños;243 m²;;Piso en una finca de obra nueva de 243 m² de superficie construida y emplazado en la zona de barcelona capital. Está dispuesto en ...;41.392457567;2.158513377;barcelona
299.000 €;Piso en Carrer de Prat de la Riba, 189;/comprar/piso-sant_pere_zona_esportiva_sant_pere08226-25875765335_109700/;Sant Pere (Distrito Sant Pere-Zona Esportiva. Terrassa);3 habs.;2 baños;154 m²;;Piso en una finca de obra nueva de 118 m² de superficie construida y emplazado en la zona de terrassa, con orientación este. Está ...;41.5708709985919;2.0220219554802594;barcelona
220.000 €;;/comprar/piso-malgrat_de_mar_centro_urbano-45884251116_169200/;Malgrat de Mar;3 habs.;2 baños;95 m²;Bajo;Bonito piso en 2º linea de mar, dispone de tres habitaciones dobles, una con baño en suite ,  aseo con plato de ducha,comedor de 2...;41.6410306;2.7322085;barcelona
230.000 €;;/comprar/piso-hospitalet_de_llobregat_la_florida08905-45931796083_525021/;La Florida (L'Hospitalet de Llobregat);3 habs.;1 baño;84 m²;7ª planta;"*whatsapp para visitas.-6.0.2-2.5-4.5-1.2*
(seis-cero-dos-veinticinco-cuarenta y cinco- doce) 

_____________estudio miraflores l...";41.371348;2.1087517;barcelona
590.000 €;;/comprar/piso-el_barri_gotic08002-44238567816_109300/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);2 habs.;1 baño;93 m²;3ª planta;La finca es del año 1850, es una tercera planta altura real con ascensor. El piso esta totalmente reformado, consta de 93m² constr...;41.3821837;2.1750667;barcelona
257.000 €;;/comprar/piso-sant_pere_santa_caterina_la_ribera08003-43368581039_100200/;Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital);3 habs.;;57 m²;2ª planta;Piso de 60m² en el barrio de st pere - santa caterina. Actualmente con 3 dormitorios, salón, cocina independiente, baño y balcón, ...;41.3898462;2.1798101;barcelona
395.000 €;;/comprar/casa-santa_eulalia_de_riuprimer_centro_urbano-20006264548_253600/;Santa Eulàlia de Riuprimer;4 habs.;2 baños;184 m²;;Casa tipus xalet adossat a tres vents  d’obra nova de 184 m² construït en un solar d’uns 290 m² ubicat en zona residencial, a pocs...;41.91076823470261;2.1919431921686794;barcelona
280.000 €;;/comprar/casa_unifamiliar-sant_andreu_navas08027-44231392775_100200/;Navas (Distrito Sant Andreu. Barcelona Capital);4 habs.;1 baño;150 m²;;¡Oportunidad única! Casa de 150m² para reformar, situada en una calle tranquila y accesible. Esta propiedad a pie de calle ofrece ...;41.4199512;2.1833721;barcelona
