precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
1.300 €/mes;;/alquilar/piso-la_nova_esquerra_de_eixample08015-45848571796_526470/;La Nova Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;1 baño;67 m²;3ª planta;Alquiler de temporada. Magnifico piso 2 habitaciones, cocina office, comedor con salida a balcón y baño. Totalmente amueblado y eq...;41.3819465;2.156387;barcelona
1.700 €/mes;;/alquilar/piso-sarria_sant_gervasi_sarria08034-35921443710_100500/;Sarrià (Distrito Sarrià-Sant Gervasi. Barcelona Capital);1 hab.;2 baños;87 m²;1ª planta;Loft muy especial. Bajos dúplex totalmente amueblado y equipado, sala de estar con techos altos. Cocina office con comedor integra...;41.394976;2.1221339;barcelona
1.300 €/mes;;/alquilar/apartamento-ciutat_vella_la_barceloneta08003-18335645920_100500/;La Barceloneta (Distrito Ciutat Vella. Barcelona Capital);1 hab.;1 baño;50 m²;4ª planta;Disponible solo a partir del 3 de julio. La estancia deberá ser de 3 a 11 meses: contrato de arrendamiento temporal (2 meses de fi...;41.3807494;2.1879691;barcelona
900 €/mes;;/alquilar/piso-vic_centre_historic-45904300053_526052/;Centre Històric (Vic);3 habs.;1 baño;150 m²;2ª planta;Pis en lloguer per 3 estudiants de medecina o   odontologia , amb vistes a la plaça major de vic. Disposa de 3 habitacions, 1 bany...;41.930649066;2.254930536;barcelona
1.800 €/mes;Piso en Carrer del Taulat, 7;/alquilar/piso-la_vila_olimpica_del_poblenou08005-45920035509_100500/;La Vila Olímpica del Poblenou (Distrito Sant Martí. Barcelona Capital);2 habs.;1 baño;78 m²;2ª planta;"Piso de alquiler de uso temporal para uso profesional, por estudios o provisional.
Exclusivo piso de lujo en calle taulat nº 7 de ...";41.3957;2.20034;barcelona
2.800 €/mes;;/alquilar/piso-pedralbes08017-14213489709_520471/;Pedralbes (Distrito Les Corts. Barcelona Capital);4 habs.;2 baños;120 m²;9ª planta;"Excelente oportunidad!
Cómodo piso de cuatro habitaciones al lado de pedralbes. 
Si está buscando un lugar cómodo y moderno para q...";41.391567819;2.134222995;barcelona
1.550 €/mes;;/alquilar/piso-la_sagrada_familia08013-45073623732_106700/;La Sagrada Família (Distrito Eixample. Barcelona Capital);3 habs.;1 baño;73 m²;;Laudor xxi alquila piso con muebles en buen estado de conservación, situado en la calle enamorats, frente calle lepanto, bien comu...;41.4066412;2.182081;barcelona
2.224 €/mes;;/alquilar/piso-parc_central08173-45064681545_910100/;Parc Central (Sant Cugat del Vallès);4 habs.;2 baños;157 m²;3ª planta;"Se alquila amplio piso a tres vientos en la zona de turó de can matas de sant cugat del vallès. 
Esta luminosa vivienda se encuent...";41.4720964;2.0583179;barcelona
900 €/mes;;/alquilar/piso-mataro_centre08302-45839005778_100500/;Centre (Mataró);2 habs.;1 baño;58 m²;Bajo;"Situada en mataró, en pleno centro y con todos los servicios a mano, nos acaba de entrar esta genial planta baja.
 
 Nos llamó la ...";41.542659;2.4395043;barcelona
1.595 €/mes;;/alquilar/piso-sant_andreu_la_sagrera08027-45025139547_100500/;La Sagrera (Distrito Sant Andreu. Barcelona Capital);3 habs.;2 baños;110 m²;6ª planta;"Alquiler temporal  hasta un máximo de 11 meses. El inmueble se entregara amueblado y equipado con electrodomésticos. 
Espectacular...";41.426093626;2.193631109;barcelona
2.250 €/mes;;/alquilar/piso-la_maternitat_sant_ramon08028-45917037011_512584/;La Maternitat-Sant Ramon (Distrito Les Corts. Barcelona Capital);4 habs.;2 baños;105 m²;2ª planta;"En alquiler temporal este maravilloso piso en barcelona capital. Se encuentra en la zona de la maternitat-sant ramon, cerca del ""c...";41.3790756;2.1262373;barcelona
1.450 €/mes;;/alquilar/piso-el_camp_de_arpa_del_clot08041-45865403935_101800/;El Camp de l'Arpa del Clot (Distrito Sant Martí. Barcelona Capital);2 habs.;2 baños;56 m²;3ª planta;"Cerca del hospital de sant pau.

Se alquila por temporada   de un mes a once meses.

Descubre este encantador piso, ubicado en el ...";41.4115109;2.1768332;barcelona
1.490 €/mes;;/alquilar/piso-la_sagrada_familia08013-45906794954_100200/;La Sagrada Família (Distrito Eixample. Barcelona Capital);4 habs.;2 baños;68 m²;7ª planta;"Alquiler de temporada
Piso con vistas directas a la sagrada familia.
Ubicado en una 7ª planta real con ascensor a pie de planta, d...";41.4046943;2.1765157;barcelona
1.500 €/mes;Piso en Carretera de la Bunyola, 74;/alquilar/piso-el_prat_de_llobregat_centre-39245899999_501106/;Centre (El Prat de Llobregat);3 habs.;2 baños;83 m²;1ª planta;"En el prat  de llobregat, carretera de la bunyola  
Se alquila piso de  obra nueva, dispone de tres habitaciones, dos baños , balc...";41.320151805022114;2.102102680603886;barcelona
2.500 €/mes;;/alquilar/piso-arxius08173-41752343046_109300/;Arxius (Sant Cugat del Vallès);3 habs.;2 baños;113 m²;;"Planta baja de obra nueva con jardín&nbsp; situada cerca&nbsp; del centro de&nbsp; sant cugat, en zona residencial muy tranquila y...";41.4661391;2.0758959;barcelona
1.600 €/mes;Piso en Carrer de Sevilla, 1;/alquilar/piso-ciutat_vella_la_barceloneta08003-45911351061_108700/;La Barceloneta (Distrito Ciutat Vella. Barcelona Capital);3 habs.;1 baño;54 m²;;"Se alquila acogedora vivienda amueblada en perfecto estado cerca del mar en barceloneta. Disponible a partir del 1 de septiembre.
...";41.3795;2.18912;barcelona
820 €/mes;;/alquilar/piso-segle_xx08223-45030396576_500806/;Segle XX (Distrito Segle XX-La Cogullada. Terrassa);2 habs.;1 baño;60 m²;Bajo;Acogedor piso de  60 m² con 2 habitaciones dobles,  1 baño completo con bañera, cocina office de 10m² equipada con nevera y lavava...;41.5558567;2.0103638;barcelona
1.276 €/mes;;/alquilar/piso-terrassa_centre08221-45910009926_142700/;Centre (Terrassa);3 habs.;2 baños;138 m²;Bajo;Fantástico piso totalmente reformado de 130m², ubicado en el centro de terrassa, en el paseo conde d'egara, con unas espectaculare...;41.563534;2.0162386;barcelona
