precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
320.000€;Casa Venta Sopuerta;https://rd.clk.thribee.com/id.1QcJ1-101vBd/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.1/;48190, Carral, Sopuerta, Provincia de Bizkaia;3  habitaciones;1  baños;109  m²;Casa en venta, equipado con aire acondicionado, con garaje, suelo de tipo gres, cocina equipada, semiamueblado, ubicado en Sopuerta, en El Carral...;Hace 1 día;Pisos;Bizkaia
190.000€;Piso, Bilbao;https://rd.clk.thribee.com/id.1zj1K21l1s1cS/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.1/;Otxarkoaga, Bilbao, Provincia de Bizkaia;3 habitaciones;2 baños;89 m²;OTXARKOAGA, vivienda en venta en Grupo Makaldi, EXCLUSIVA! Con garaje. Dispone de una superficie aproximada de 80 m². Distribuidos en hall, 3 dor...;Hace 1 día;Idealista;Bizkaia
520.000€;Piso, Zona Usategui - Trinitarios, Getxo;https://rd.clk.thribee.com/id.18hK1Qu1b8S/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.2/;Getxo, Provincia de Bizkaia;4 habitaciones;3 baños;175 m²;Exclusiva. Preciosa vivienda de 160 m2. Con vistas parciales al mar, situada en la zona de usategui en un entorno residencial privilegiado. A poc...;Hace 1 día;Idealista;Bizkaia
299.000€;Piso, Alhondiga, Bilbao;https://rd.clk.thribee.com/id.H1tr_1CF1F1x/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.2/;Bilbao, Provincia de Bizkaia;2  habitaciones;1  baños;80  m²;Inmobiliaria basagoiti vende bonito ático junto a la alhóndiga, edificio rehabilitado, ite recién pasada, reforma interior (3 años). Zona residen...;Hace 1 día;Idealista;Bizkaia
875.000€;Piso, Zabalburu-Diputación, Bilbao;https://rd.clk.thribee.com/id.1A-1F1f1b17Eg/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.3/;Zabalburu, Bilbao, Provincia de Bizkaia;5  habitaciones;3  baños;224  m²;NIDO SOLUCIONES INMOBILIARIAS les presenta esta exclusiva vivienda en el centro de Bilbao. Ubicada junto a la estación de metro MOYUA, a 220 m de...;Hace 1 día;Idealista;Bizkaia
785.000€;Chalet adosado Venta Berango;https://rd.clk.thribee.com/id.1_WtT1G1dt1h/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.4/;48640, Berango, Provincia de Bizkaia;3  habitaciones;3  baños;203  m²;Chalet adosado en venta, planta baja, equipado con aire acondicionado, con garaje, mobiliario: a consultar, ubicado en Berango, en camino gorrond...;Hace 1 día;Pisos;Bizkaia
788.000€;Chalet adosado Venta Berango;https://rd.clk.thribee.com/id.1Hx1Xa21u31y/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.5/;48640, Berango, Provincia de Bizkaia;4  habitaciones;3  baños;195  m²;Chalet adosado en venta, planta baja, equipado con aire acondicionado, con garaje, mobiliario: a consultar, ubicado en Berango, en calle gorronda...;Hace 1 día;Pisos;Bizkaia
360.000€;Piso en Venta en Amorebieta-Etxano;https://rd.clk.thribee.com/id.1WNw81C111V1L/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.6/;48340, Amorebieta-Etxano, Provincia de Bizkaia;3  habitaciones;2  baños;108  m²;IMPECABLE VIVIENDA para entrar a vivir muy cerca del Ambulatorio. Garaje y camarote incluidos en el precio. Dispone de amplio hall, salón-comedor...;Hace 1 día;Indomio;Bizkaia
320.000€;Casa en Venta en Sopuerta;https://rd.clk.thribee.com/id.T1rMYH1jH-/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.7/;48190, Sopuerta, Provincia de Bizkaia;3  habitaciones;1  baños;2.000  m²;¡Extraordinaria oportunidad! Olatz Inmobiliaria te presenta esta magnífica finca de 2000 metros cuadrados, ideal para vivir en plena naturaleza a...;Hace 1 día;Indomio;Bizkaia
359.000€;Piso en venta con 100 m2, 3 dormitorios en Portugalete;https://rd.clk.thribee.com/id.yh1EP1o1VW1C/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.17183trovit-web-6b8f4f4cc8-jmqlr66a7dcfd29c03/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.1/page.1/cookieid.102011266a7dcfd298129.76874772/pos.8/;48920, Portugalete, Provincia de Bizkaia;3  habitaciones;2  baños;100  m²;Piso, con 100 m2, 3 dorm, 2 baños, cocina Cocina equipada | Balcón, Orientado hacia el Sur|Oeste. Precioso Piso en Venta en el Corazón de Portuga...;Hace 1 día;Tucasa;Bizkaia
