precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
690.000 €;Piso en Areeta;/comprar/piso-areeta48930-22557188869_100500/;Areeta (Getxo);5 habs.;3 baños;235 m²;1ª planta;Exclusiva vivienda en la urbanizacion ondategui. Terraza grande. Amplios espacios y muy buena distribución. Zonas comunes ajardina...;43.3319864;-3.005661;vizcaya_bizkaia
213.000 €;Piso en calle Santutxu;/comprar/piso-santutxu48004-31723256914_101800/;Santutxu (Distrito Begoña-Santutxu. Bilbao);3 habs.;1 baño;68 m²;1ª planta;Exclusiva inmobiliaria santutxu. Vendemos vivienda en el centro de santutxu, totalmente reformado y listo para entrar a vivir, con...;43.2543868;-2.9167692;vizcaya_bizkaia
329.000 €;Piso en calle del General Castaños;/comprar/piso-portugalete_buenavista-45916600936_527197/;Buenavista (Portugalete);3 habs.;2 baños;94 m²;2ª planta;"Precioso piso totalmente reformado con ascensor a cota 0, garaje directo con parcela amplia y espacioso trastero.

Esta distribuid...";43.3239799;-3.0282639;vizcaya_bizkaia
465.000 €;Piso en calle de Andra Mari;/comprar/piso-gorliz_centro_urbano-45929899161_991771/;Gorliz;4 habs.;2 baños;105 m²;2ª planta;Luminoso y amplio piso en el centro de gorliz. Dispone de un amplio hall, salón comedor, cocina con tendedero, habitación principa...;43.41387174;-2.927726975;vizcaya_bizkaia
175.000 €;Piso en Junto Parada Metro Uribarri.;/comprar/piso-uribarri_barrio-44260167381_109100/;Uribarri (Distrito Uribarri. Bilbao);2 habs.;1 baño;78 m²;6ª planta;Inmobiliaria donpiso  pone a la venta piso en la zona de uribarri, concretamente en la calle maurice ravel.  ( el pvp indicado no ...;43.2681372;-2.9194379;vizcaya_bizkaia
650.000 €;Piso en Puente Colgante;/comprar/piso-alde_zaharra_portu-21708515348_102200/;Alde Zaharra-Portu (Portugalete);5 habs.;3 baños;200 m²;2ª planta;Piso en venta en maría díaz de haro, junto al puente colgante en portugalete. Tiene una superficie construida aproximada de 200 m²...;43.3230223;-3.0186069;vizcaya_bizkaia
395.000 €;Casa en calle Iturritxe;/comprar/casa-lemoa_centro_urbano-45917324381_528008/;Lemoa;4 habs.;1 baño;126 m²;;¡Descubre tu refugio ideal en plena naturaleza! Esta encantadora casa independiente, construida en 1970 y en buen estado, te ofrec...;43.2029104;-2.7697753;vizcaya_bizkaia
A consultar;Piso en calle de la Autonomía, 9;/comprar/piso-centro_arizgoiti-3910454225_109700/;Centro-Arizgoiti (Basauri);3 habs.;2 baños;92 m²;4ª planta;P2 4º b. Piso en una finca de obra nueva de 92 m² de superficie construida y emplazado en la zona de basauri, posicionado en plant...;43.2366;-2.88866;vizcaya_bizkaia
A consultar;Piso en calle San Nicolás de Olabeaga, 10;/comprar/piso-olabeaga48013-3937649583_109700/;Olabeaga (Distrito Basurtu-Zorrotza. Bilbao);3 habs.;2 baños;88 m²;2ª planta;Portal 1, 2º3º b. Piso en una finca de obra nueva de 88 m² de superficie construida y emplazado en la zona de bilbao, posicionado ...;43.2645812;-2.9548197;vizcaya_bizkaia
289.300 €;Piso en calle de Lauaxeta Olerkari;/comprar/piso-mungia_centro_urbano-43368833927_109700/;Mungia;2 habs.;2 baños;69 m²;;Piso en una finca de obra nueva de 69 m² de superficie construida y emplazado en la zona de mungia. Está dispuesto en 2 habitacion...;43.35713608;-2.851717949;vizcaya_bizkaia
165.000 €;Piso en Centro;/comprar/piso-portugalete_centro_urbano-75040124206_102200/;Centro (Portugalete);2 habs.;1 baño;55 m²;1ª planta;Piso en venta 55 m², 2 habitaciones, sala de estar, equipada - comedor, completo. Interior. Buen estado.;43.3228408;-3.0231262;vizcaya_bizkaia
189.000 €;Piso en Olatxu Auzoa;/comprar/piso-arrigorriaga_la_pena-41705338338_100200/;La Peña (Arrigorriaga);4 habs.;2 baños;104 m²;3ª planta;"La peña.
Se vende amplio y luminoso dúplex de 105m² en la zona de olatxu.
En la primera planta, encontrarás una cocina equipada, u...";43.2407612;-2.9189965;vizcaya_bizkaia
980.000 €;Dúplex en Avenida de los Chopos;/comprar/duplex-neguri_aiboa48992-85065773264_100100/;Neguri-Aiboa (Getxo);6 habs.;5 baños;340 m²;2ª planta;Vivienda en urbanizacion de lujo en neguri. Zonas ajardinadas, piscina y tenis en un entorno precioso, tranquilo y muy bien comuni...;43.3441;-3.00071;vizcaya_bizkaia
270.000 €;Piso en Las Viñas;/comprar/piso-santurtzi_las_vinas-98395383230_102200/;Las Viñas (Santurtzi);3 habs.;2 baños;88 m²;3ª planta;Piso en venta en zona de las viñas de santurtzi. Tiene una superficie construida aproximada de 88 m² y consta de 3 habitaciones, s...;43.3286319;-3.0410427;vizcaya_bizkaia
250.000 €;Piso en calle Barrenkale,  S/N;/comprar/piso-alonsotegui-9061059659_109700/;Alonsotegui (Alonsotegi);3 habs.;2 baños;113 m²;2ª planta;Edificio 2. 2º f. Piso en un edificio de obra nueva de 113 m² de superficie construida y ubicado en la zona de alonsotegi, enclava...;43.245823;-2.9877671;vizcaya_bizkaia
