precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
271.000 €;Piso en Alameda Serralta S/N;/comprar/piso-lutxana_burtzena_llano48903-44214905984_109700/;Lutxana-Llano (Barakaldo);3 habs.;2 baños;114 m²;Piso en una finca de obra nueva de 114 m² de superficie construida y emplazado en la zona de barakaldo. Está dispuesto en 3 habita...;43.289076;-2.980251;;vizcaya_bizkaia
525.000 €;;/comprar/piso-santurtziko_parkea_txitxarra-30864924414_102200/;Santurtziko Parkea-Txitxarra (Santurtzi);4 habs.;2 baños;132 m²;Magnífica propiedad en venta en el parque de santurtzi. Es un gran piso con una superficie construida aproximada de 132 m² el cual...;43.3283713;-3.0322005;6ª planta;vizcaya_bizkaia
129.900 €;;/comprar/piso-zalla_centro_urbano-45028480622_100500/;Zalla;3 habs.;1 baño;65 m²;"Se vende piso céntrico en zalla, ideal para quienes buscan comodidad y calidad de vida. 
Este acogedor inmueble de 65 m² construid...";43.2163623;-3.136879;Bajo;vizcaya_bizkaia
215.000 €;Piso en Plaza de San Agustín, 4;/comprar/piso-erandio_centro_urbano-35034412228_521979/;Erandio;3 habs.;2 baños;100 m²;Compuesto de cocina abierta, salon, hall, 3 habitaciones, una de ellas tipo suite y dos baños completos.-edificio nuevo localizad...;43.304662624445825;-2.9734415567412986;Bajo;vizcaya_bizkaia
219.000 €;;/comprar/piso-bagatza_san_vicente48902-45010963210_102200/;Bagatza-San Vicente (Barakaldo);2 habs.;1 baño;63 m²;"Beurko berria, 2 habitaciones con garaje directo y trastero

¡¡¡ Exclusiva !!!  ¡¡¡ Beurko berria !!!  tenemos la vivienda que est...";43.2961441;-2.9951001;1ª planta;vizcaya_bizkaia
90.000 €;;/comprar/casa-sopuerta_centro_urbano-34255822550_100500/;Sopuerta;1 hab.;1 baño;433 m²;"Se vende casa con jardin en sopuerta

La vivienda se compone de 3 plantas.

La planta baja antiguamente destinada a cuadra.

La pl...";43.249265329;-3.155881064;;vizcaya_bizkaia
150.000 €;Piso en calle Gpo. Ayuntamiento, nº 5;/comprar/piso-mamariga_la_sardinera-35017541726_109300/;Mamariga-La Sardinera (Santurtzi);2 habs.;1 baño;93 m²;"Luz, sol, servicios próximos, y completamente exterior con vistas despejadas!!!

Etxegune, te ofrece en excluxiva un bonito piso e...";43.33431257;-3.03924557;3ª planta;vizcaya_bizkaia
360.000 €;;/comprar/piso-mamariga_la_sardinera-28336223252_102200/;Mamariga-La Sardinera (Santurtzi);2 habs.;2 baños;112 m²;Espectacular vivienda en venta exclusiva en la calle itsasalde de santurtzi. Tiene una superficie construida de 112 m² y consta de...;43.3325804;-3.0365246;3ª planta;vizcaya_bizkaia
650.000 €;;/comprar/piso-alde_zaharra_portu-21708515348_102200/;Alde Zaharra-Portu (Portugalete);5 habs.;3 baños;200 m²;Piso en venta en maría díaz de haro, junto al puente colgante en portugalete. Tiene una superficie construida aproximada de 200 m²...;43.3230223;-3.0186069;2ª planta;vizcaya_bizkaia
215.000 €;;/comprar/piso-san_ignazio_elorrieta48015-44205119413_100500/;San Ignazio-Elorrieta (Distrito Deustu. Bilbao);3 habs.;1 baño;75 m²;San ignacio.- 75 m². Se vende piso semiexterior en la calle orixe. Primera planta sin ascensor. Muy luminoso. La vivienda está dis...;43.2777035;-2.9574307;1ª planta;vizcaya_bizkaia
260.000 €;;/comprar/piso-mamariga_la_sardinera-40914949105_102200/;Mamariga-La Sardinera (Santurtzi);4 habs.;2 baños;112 m²;"Exclusiva oportunidad en santurtzi: espaciosa y luminosa propiedad en calle itsasalde

Descubra la perfecta combinación de comodid...";43.3322157;-3.0353751;3ª planta;vizcaya_bizkaia
200.000 €;;/comprar/piso-leioa_centro_urbano-44223519855_101800/;Leioa;2 habs.;1 baño;70 m²;Preciosa vivienda próxima al metro de leioa  y lamiako, con amplio salón comedor, 2 habitaciones, cocina equipada, baño, calefacci...;43.3201173;-2.9961092;5ª planta;vizcaya_bizkaia
125.000 €;;/comprar/piso-lemoa_centro_urbano-45839471584_528008/;Lemoa;2 habs.;1 baño;70 m²;"¡Descubre tu nuevo hogar en un entorno natural inigualable!

Un piso ideal para invertir y vivir tranquilamente

 Este encantador ...";43.2067893;-2.7678587;2ª planta;vizcaya_bizkaia
324.000 €;;/comprar/piso-gallarta-45051465722_528008/;Gallarta (Abanto-Zierbena);3 habs.;2 baños;109 m²;"¡Descubre tu nuevo hogar en plena naturaleza!
Este espectacular piso de 109 m² construidos y 97 m² útiles, ubicado en una luminosa...";43.321828746;-3.069199433;4ª planta;vizcaya_bizkaia
365.000 €;;/comprar/piso-santutxu48004-14248440872_106700/;Santutxu (Distrito Begoña-Santutxu. Bilbao);3 habs.;2 baños;86 m²;"Dt ofrece piso con excelentes vistas en pleno centro de santutxu, totalmente exterior y con la mejor orientacion.
El piso consta d...";43.253369;-2.9118748;11ª planta;vizcaya_bizkaia
330.000 €;;/comprar/piso-ugao_miraballes_centro_urbano-42575039953_100500/;Ugao-Miraballes;4 habs.;2 baños;115 m²;"Se vende en exclusiva piso en torre de ugao kalea en ugao-miraballes 
Vivienda muy céntrica junto a la plaza del ayuntamiento-herr...";43.1805911;-2.9023622;2ª planta;vizcaya_bizkaia
270.000 €;;/comprar/piso-santurtzi_las_vinas-98395383230_102200/;Las Viñas (Santurtzi);3 habs.;2 baños;88 m²;Piso en venta en zona de las viñas de santurtzi. Tiene una superficie construida aproximada de 88 m² y consta de 3 habitaciones, s...;43.3286319;-3.0410427;3ª planta;vizcaya_bizkaia
130.000 €;;/comprar/piso-otxarkoaga-44229351473_100200/;Otxarkoaga (Distrito Otxarkoaga-Txurdinaga. Bilbao);3 habs.;;52 m²;"Se vende piso completamente exterior y muy luminoso en langaran.

La vivienda cuenta con una superficie de 56m² según catastro, es...";43.2583597;-2.9247649;;vizcaya_bizkaia
271.000 €;Piso en Alameda Serralta S/N;/comprar/piso-lutxana_burtzena_llano48903-44214905984_109700/;Lutxana-Llano (Barakaldo);3 habs.;2 baños;114 m²;Piso en una finca de obra nueva de 114 m2 de superficie construida y emplazado en la zona de Barakaldo. Está dispuesto en 3 habitaciones dobles, 2 baños completos y dispone de certificación energética B. Cuenta como extras garaje y trastero.;43,289076;-2,980251;;vizcaya_bizkaia
848.000 €;;/comprar/piso-neguri_aiboa48992-39243468950_100500/;Neguri-Aiboa (Getxo);5 habs.;3 baños;208 m²;Neguri. Piso alto y en esquina con muy buena orientacion. Zona muy bonita y tranquila cerca del metro. 2 terrazas. 5 dormitorios. ...;43.3381107;-3.0054925;3ª planta;vizcaya_bizkaia
170.000 €;;/comprar/piso-txurdinaga48007-42558614034_100500/;Txurdinaga (Distrito Otxarkoaga-Txurdinaga. Bilbao);3 habs.;1 baño;82 m²;Bonita vivienda totalmente exterior y con vistas maravillosas hacia bilbao, situada en el grupo arabella, muy cerca del barrio de ...;43.263258;-2.9115811;4ª planta;vizcaya_bizkaia
360.000 €;;/comprar/piso-santurtzi_centro-30062770692_102200/;Centro (Santurtzi);4 habs.;2 baños;120 m²;Magnífica vivienda en venta en el centro de santurtzi, al comienzo de la calle itsasalde. Tiene una superficie construida aproxima...;43.3303614;-3.0334395;4ª planta;vizcaya_bizkaia
185.000 €;;/comprar/piso-atxuri48006-42565768752_991908/;Atxuri (Distrito Ibaiondo. Bilbao);2 habs.;1 baño;60 m²;Inmobiliaria villaro, te ofrece en venta exclusiva, este bonito piso, situado en la calle fika, junto al lidl, una zona tranquila,...;43.2540462;-2.9178673;6ª planta;vizcaya_bizkaia
275.000 €;;/comprar/piso-santurtzi_las_vinas-17525718775_102200/;Las Viñas (Santurtzi);3 habs.;2 baños;100 m²;"Piso en venta en zona céntrica de santurtzi; los ""pisos verdes"". Tiene una superficie construida aproximada de 100 m² y consta de ...";43.3278241;-3.0358199;7ª planta;vizcaya_bizkaia
249.000 €;;/comprar/piso-errepelega48920-41756994335_102200/;Errepelega (Portugalete);3 habs.;1 baño;85 m²;;43.3181276;-3.0195522;2ª planta;vizcaya_bizkaia
