precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
450.000 €;Casa rústica en Cacicedo;/comprar/casa_rustica-camargo_cacicedo39600-35093215997_100500/;Cacicedo (Camargo);5 habs.;2 baños;252 m²;"Impresionante casa solariega, con escudo en la fachada y con mucha historia, situada en cacicedo de camargo.

La casa de 250 m² es...";43.431350879;-3.870121907;;cantabria
215.000 €;Casa en Diseminado de Adino;/comprar/casa-guriezo_revilla-45089877514_528259/;Revilla (Guriezo);3 habs.;3 baños;181 m²;"Portex inmobiliaria: regalamos el seguro de hogar básico el primer año y un 5% de descuento en cualquier obra o reforma.

Estoy se...";43.344410851;-3.330199665;;cantabria
55.000 €;Piso en calle de Julián Urbina;/comprar/piso-la_inmobiliaria_barreda-35841917486_996790/;La Inmobiliaria-Barreda (Torrelavega);3 habs.;1 baño;106 m²;Piso en venta en edificio de hormigón, en torrelavega, con una superficie de 98 m²,  con 3 dormitorios, salón-comedor muy amplio, ...;43.352635741;-4.045821229;4ª planta;cantabria
248.000 €;Piso en calle de Leonardo Rucabado;/comprar/piso-castro_urdiales_centro-44188641314_519016/;Centro (Castro Urdiales);3 habs.;2 baños;108 m²;En exclusiva una amplia vivienda en la zona de leonardo rucabado a escasos metro de la plaza de la barrera y parque de la música. ...;43.379267825;-3.219488784;4ª planta;cantabria
312.500 €;Casa adosada en calle Mies de Domañas,  2;/comprar/casa_adosada-maono-4368286849_109700/;Maoño (Santa Cruz de Bezana);4 habs.;3 baños;175 m²;Nº 58. Casa adosada de obra nueva, de 175 m² de superficie construida, y emplazada en la zona de santa cruz de bezana.  Está dispu...;43.456420541;-3.908587246;;cantabria
720.000 €;Chalet en calle de la Tejera;/comprar/chalet-santa_cruz_de_bezana_centro_urbano-40868072310_100500/;Santa Cruz de Bezana;5 habs.;4 baños;384 m²;El esplendor de este chalet concebido al más depurado estilo montañés con un grado de exquisitez elevado a su máxima expresión, br...;43.432370433;-3.911373614;;cantabria
95.000 €;Piso en calle del Barón de Adzaneta;/comprar/piso-ramales-39242000436_100500/;Ramales (Ramales de la Victoria);2 habs.;1 baño;69 m²;"Norinmobiliaria vende un maravilloso piso de 2 habitaciones, de 69 m² construidos, en el centro de ramales.

El piso consta de un ...";43.255293396;-3.46385952;;cantabria
59.000 €;Piso en calle del Río Ebro;/comprar/piso-covadonga_campuzano_ciudad_vergel39300-45075387897_996790/;Covadonga-Campuzano-Ciudad Vergel (Torrelavega);2 habs.;1 baño;66 m²;"En torrelavega, vivienda de dos dormitorios, salón cocina con balcón y un baño 
Luminosa con orientación oeste
Ventanas de pvc.";43.346398619;-4.061015737;4ª planta;cantabria
340.000 €;Casa en calle de Via;/comprar/casa-hinojedo-44224610497_996790/;Hinojedo (Suances);3 habs.;2 baños;384 m²;Chalet individual amplio con una superficie aproximadamente de 348 m², con un jardín de unos 900 m² aproximadamente. Distribuido e...;43.395061005;-4.042691516;;cantabria
119.000 €;Piso en calle de Vicente Aleixandre;/comprar/piso-cazona_la_albericia_el_alisal-34243026342_996790/;El Alisal-Cazoña (Santander);1 hab.;1 baño;68 m²;Pisos en venta junto al complejo deportivo del albericia, en una zona residencial, junto a un parque, en un edifíco con ascensor, ...;43.4626234;-3.8424021;1ª planta;cantabria
132.000 €;Piso en Avenida de Eduardo García del Río;/comprar/piso-penacastillo_nueva_montana39011-42546619248_100500/;Peñacastillo-Nueva Montaña (Santander);2 habs.;;75 m²;Si quieres vivir muy cerquita de santander, con todos los servicios al alcance de tu mano y en un piso listo para entrar a vivir…....;43.4492281;-3.8495138;2ª planta;cantabria
312.500 €;Chalet en Avenida de Juan de Herrera;/comprar/chalet-maono-38418368660_993117/;Maoño (Santa Cruz de Bezana);4 habs.;3 baños;175 m²;Pida cita y visite nuestro chalet piloto. En maoño, rodeado de naturaleza -  chalets unifamiliares exclusivos, de 4 dormitorios, c...;43.430104157;-3.907614739;;cantabria
45.000 €;Piso en Barrio de Puente San Miguel;/comprar/piso-puente_san_miguel-94240927035_996790/;Puente San Miguel (Reocín);2 habs.;1 baño;60 m²;En puente san miguel, a unos 4 km de torrelavega, próximo a la autovía, vivienda en en una tercera planta con una superficie aprox...;43.359281322;-4.086231663;Bajo;cantabria
113.000 €;Piso en Barrio Badames;/comprar/piso-badames-40889551118_501239/;Bádames (Voto);3 habs.;2 baños;93 m²;En la apacible localidad de bádames, en el municipio de voto, se presenta esta  vivienda en exclusiva que capturará tu atención de...;43.35735153;-3.496220933;2ª planta;cantabria
325.000 €;Piso en calle Cuesta del Infierno, nº 2;/comprar/piso-laredo_centro39770-45064567154_501239/;Centro (Laredo);3 habs.;2 baños;120 m²;¡Presentamos esta magnífica vivienda en el emblemático edificio telefónica, construido en 2008! Este edificio destaca por su facha...;43.40733264319887;-3.417254222860548;2ª planta;cantabria
98.000 €;Piso en Ampuero;/comprar/piso-ampuero_centro_urbano-45075099756_520884/;Ampuero;3 habs.;2 baños;94 m²;¡Oportunidad en ampuero! Este magnífico piso de 94 m² construidos y 80 m² útiles está en perfecto estado de conservación y prepara...;43.345109699;-3.419788406;2ª planta;cantabria
358.500 €;Piso en Avenida de Cantabria, 1;/comprar/piso-laredo_centro39770-44183253041_501239/;Centro (Laredo);3 habs.;2 baños;123 m²;Descubre en exclusiva esta magnífica oportunidad en el corazón de laredo.  Esta encantadora propiedad de tres habitaciones goza de...;43.4108;-3.41831;3ª planta;cantabria
178.000 €;Piso en Barrio callejo;/comprar/piso-liencres-45058161714_100500/;Liencres (Piélagos);2 habs.;;55 m²;"Siempre has querido vivir en liencres pero, ¿No has encontrado aún tu oportunidad?
Atento porque esto te va a interesar. Fresno te...";43.458271427;-3.929697323;1ª planta;cantabria
297.200 €;Dúplex en Barrio de la Iglesia, 1;/comprar/duplex-liencres-2809954077_109700/;Liencres (Piélagos);3 habs.;3 baños;140 m²;Bloque 2, Dúplex B. Dúplex en una finca de obra nueva de 140 m2 de superficie construida y emplazado en la zona de Piélagos. Está dispuesto en 3 habitaciones, 3 baños ( 2 completos, 1 auxiliar) y terraza.;43,46001;-3,9277129;;cantabria
150.000 €;Dúplex en Urbanización Camino de Orconera;/comprar/duplex-el_astillero_centro_urbano-37517838619_100500/;El Astillero;2 habs.;;97 m²;"Astillero- ideal para primera vivienda de parejas jovenes, . Aprovechate de las ventajas fiscales!
Estupendo duplex de 2 dormitori...";43.39565401;-3.819771335;2ª planta;cantabria
820.000 €;Chalet en Avenida de Parayas, 104;/comprar/chalet-camargo_maliano-35906903523_108900/;Maliaño (Camargo);5 habs.;3 baños;388 m²;Tenemos un gran problema con esta casa. Pero gordo de verdad. Nos hemos puesto a seleccionar fotos para el anuncio y ¡No sabemos c...;43.41973;-3.82428;;cantabria
