precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
525€;Macabeo Room - Large sunny windows, open closet;https://rd.clk.thribee.com/id.G1c1G-1bS1V1K/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.1/;03004, Alicante, Provincia de Alicante;1  habitaciones;2  baños;120  m²;Room with large windows facing quiet street, open closet, desk, double bed, memory foam mattress, full of sun and light. Part of a gorgeous four...;Hace 6 días;Rentola;Alicante
3.700€;6 dormitorio, Jávea / Xàbia 03730 1ES79050-;https://rd.clk.thribee.com/id.1nA9YV1Ih0/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.1/;03730, Jávea/Xàbia, Provincia de Alicante;6 habitaciones;6 baños;-;TRV79050---. Esta casa se encuentra en Jávea Xàbia Jávea / Xàbia 03730. Tiene 6 dormitorios, 6 baños. Esta 6 dormitorio Casa en Jávea Xàbia Jávea...;Hace 1 día;Listanza;Alicante
650€;3 dormitorio, Alcoy / Alcoi 1ES79049-;https://rd.clk.thribee.com/id.bUC0L1EZz/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.2/;Alcoi, Provincia de Alicante;3 habitaciones;2 baños;-;TRV79049---. Esta casa se encuentra en Alcoy Alcoi Alcoy / Alcoi. Tiene 3 dormitorios, 2 baños. Esta 3 dormitorio apartamentos en Alcoy Alcoi Alc...;Hace 1 día;Listanza;Alicante
480€;Bright single bedroom in Alicante next to Parc del Tossal;https://rd.clk.thribee.com/id.-tMA1U1Z151i/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.2/;03010, Alicante, Provincia de Alicante;4  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 6 días;Rentola;Alicante
3.458€;K colors;https://rd.clk.thribee.com/id.GA1_1rA16wt/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.3/;03730, Jávea/Xàbia, Provincia de Alicante;5  habitaciones;2  baños;70  m²;The eclectic style connects each space creating a home full of colour and life. We will welcome you with our Welcome Pack, with Nespresso capsule...;Hace 6 días;Rentola;Alicante
1.000€;Piso en alquiler en Alicante, Pau I;https://rd.clk.thribee.com/id.14a1wg101h1z3/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.4/;Alicante, Provincia de Alicante;2  habitaciones;2  baños;79  m²;Amplio piso de 79 m2 situado en la zona de Pau I, Alicante. Cuenta con dos dormitorios dobles, dos baños completos y una cocina equipada lista...;Hace 6 días;Todopisos;Alicante
675€;Apartamento en alquiler en Alicante, Urbanova;https://rd.clk.thribee.com/id.1H12n1h171yV3/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.5/;03008, Alicante, Provincia de Alicante;2  habitaciones;2  baños;90  m²;Alquiler apartamento disponible de septiembre a 15 junio 2025 suministros no incluidos. El apartamento consta de dos habitaciones y dos baños. Sa...;Hace 6 días;Todopisos;Alicante
2.000€;Preciosa vivienda en la mismisima Plaza de los Luceros. (sin amueblar);https://rd.clk.thribee.com/id.1HC1P1t1N_1iq/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.6/;03004, Sant Joan d'Alacant, Provincia de Alicante;3  habitaciones;2  baños;150  m²;Este magnífico apartamento reformado en pleno centro de Alicante ofrece una experiencia de vida incomparable. Con una superficie de 150 m²...;Hace 6 días;Vadevender;Alicante
2.100€;Ático en Alicante zona Playa San Juan con terraza y plaza de garaje;https://rd.clk.thribee.com/id.1rC9jgIR-/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.7/;03540, Sant Joan d'Alacant, Provincia de Alicante;4  habitaciones;2  baños;170  m²;Espectacular ático en la zona exclusiva de Playa San Juan, con una superficie de 170.00 m2. Cuenta con una habitación doble y tres habitaciones s...;Hace 6 días;Vadevender;Alicante
950€;Se alquila bonito atico en la florida;https://rd.clk.thribee.com/id.Hp41cw1WbF/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39821trovit-web-85d48c649-zp67z66981cf68eb08/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Alicante/type.2/page.19/cookieid.10205566981cf68e6550.32037712/pos.8/;03006, Sant Joan d'Alacant, Provincia de Alicante;3  habitaciones;1  baños;110  m²;Amplio Ático en Alicante zona La Florida, 110 m. De superficie, todo exterior con muchísima luz, 12 m2 de cocina, 20 m2 de terraza, 3...;Hace 6 días;Vadevender;Alicante
