precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
1.500 €/mes;Piso en Carrer de la Mercè;/alquilar/piso-el_barri_gotic08002-27506947104_108900/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);1 hab.;1 baño;63 m²;4ª planta;El apartamento está situado en el barrio gótico que realmente es el verdadero corazón de barcelona. Se encuentra en la zona cercan...;41.37884;2.179383;barcelona
2.850 €/mes;;/alquilar/piso-el_barri_gotic08002-43393842587_101300/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);2 habs.;1 baño;79 m²;;Gdt realty union alquila este bonito piso de alto standing en barcelona!   Disponible a partir de junio 2024!! Alquiler de tempora...;41.3811665;2.1813335;barcelona
2.370 €/mes;;/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-40836613463_100500/;Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital);2 habs.;1 baño;70 m²;4ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Anfa nace del sincretismo de la inspiración sahariana y de los c...";41.3851935;2.1824931;barcelona
4.535 €/mes;;/alquilar/piso-la_nova_esquerra_de_eixample08029-43418147184_100500/;La Nova Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);4 habs.;3 baños;135 m²;6ª planta;"Completamente amueblado
Alquileres mensuales de 1 a 11 meses

Espectacular apartamento en londres, con 4 dormitorios y 3 baños. La...";41.3886954;2.14461;barcelona
3.500 €/mes;;/alquilar/piso-diagonal_mar_el_front_maritim_del_poblenou08019-32513478951_996884/;Diagonal Mar-El Front Marítim del Poblenou (Distrito Sant Martí. Barcelona Capital);3 habs.;3 baños;188 m²;1ª planta;"Fabuloso triplex en la zona de diagonal mar. 
 En el exclusivo complejo illa del llac con zonas ajardinas, piscinas, gimnasio, zon...";41.409580979;2.214837332;barcelona
1.990 €/mes;;/alquilar/piso-la_sagrada_familia08013-45062909927_106700/;La Sagrada Família (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;129 m²;;"Rebajado - *alquiler temporal de 11 a 18 meses*
Laudor xxi alquila temporalmente piso completamente amueblado con muebles en el co...";41.4024885;2.1799631;barcelona
1.650 €/mes;;/alquilar/piso-zona_nord_la_serreta-40870030952_525162/;Zona Nord-La Serreta (Rubí);3 habs.;1 baño;70 m²;1ª planta;Se alquila piso en rubí solo a empresas(con contrato y factura a nombre de la empresa) de forma temporal, para periodos de entre 3...;41.5014215;2.0341842;barcelona
1.505 €/mes;;/alquilar/piso-la_nova_esquerra_de_eixample08015-40917736582_100500/;La Nova Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;1 baño;57 m²;3ª planta;"*apartamento con balcón*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Veduto es un elegante apartamento de 57...";41.3818038;2.1497992;barcelona
2.200 €/mes;;/alquilar/piso-sant_sebastia_aiguadolc08870-44186463927_134500/;Sant Sebastià-Aiguadolç (Sitges);2 habs.;2 baños;86 m²;Bajo;Disponible a partir del 1 de julio. Bonito piso de alquiler de temporada amueblado en aiguadolç. 86 m² construidos, gran salón com...;41.2361587;1.8244914;barcelona
1.600 €/mes;;/alquilar/piso-eixample_sant_oleguer-38359255316_525162/;Eixample-Sant Oleguer (Sabadell);4 habs.;2 baños;110 m²;1ª planta;Se alquila piso en sabadell solo a empresas (con contrato y factura a nombre de la empresa) de forma temporal, para periodos de en...;41.5329584;2.1197788;barcelona
1.400 €/mes;;/alquilar/duplex-corro_avall-45880689564_112100/;Corró d'Avall (Les Franqueses del Vallès);4 habs.;2 baños;142 m²;2ª planta;Fantástico dúplex amueblado y con terraza en corró d'avall. Este inmueble está a pie de todos los servicios y comercios locales, a...;41.629430398;2.299381233;barcelona
1.500 €/mes;Piso en Carrer de l'Estrella, 18;/alquilar/piso-sant_josep08901-45839434164_513606/;Sant Josep (L'Hospitalet de Llobregat);2 habs.;1 baño;140 m²;Bajo;Disponible ya!! Todo nuevo reformado a estrenar, hermoso piso muy espacioso de 140 m² amueblado y listo para entrar a vivir en hos...;41.363106;2.107843;barcelona
4.000 €/mes;;/alquilar/piso-sant_gervasi_galvany08022-14174930221_500869/;Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital);5 habs.;3 baños;206 m²;1ª planta;"Piso de alto standing en alquiler por temporada en sant gervasi-galvany (diagonal – casanova)

Piso de 206m² en avda. Diagonal, ce...";41.393446;2.1463723;barcelona
375 €/mes;;/alquilar/piso-caputxins_santa_clara_hospital-40856351933_101300/;Caputxins-Santa Clara-Hospital (Vic);1 hab.;1 baño;11 m²;;Disponible el 25 juliol: estudiants / erasmus: es lloga habitació  doble  al costat de la universitat de medecina en un pis compar...;41.934273943;2.262264211;barcelona
4.000 €/mes;;/alquilar/casa_adosada-el_masnou_centro_urbano-42539468557_519977/;El Masnou;4 habs.;3 baños;280 m²;;Casa de alquiler temporal. Elegante casa adosada esquinera, de 280m²(227m² útiles) ubicada en la localidad de el masnou. Situada e...;41.480446092;2.309461085;barcelona
950 €/mes;;/alquilar/estudio-el_barri_gotic08002-27544878096_515865/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);;1 baño;45 m²;;"Rs6542

Estudio en barrio gotico disponible 10/7/2024
Alquiler temporal 

- bonito y tranquilo loft en la calle ferran, cuenta con...";41.3811884;2.1751734;barcelona
825 €/mes;;/alquilar/piso-olesa_de_montserrat_centro_urbano-9192187349_101300/;Olesa de Montserrat;1 hab.;1 baño;50 m²;;Vivienda ideal para alquiler de empresas o alquiler de temporada    ¡Por fin la has encontrado!      Magnífica vivienda, completam...;41.54370417;1.897457305;barcelona
