precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
400€;Spacious double bedroom in Alicante close to Plaza de San Blas;https://rd.clk.thribee.com/id.1p1J13p1A1o1NP/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.1/;03005, Alicante, Provincia de Alicante;5  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 13 días;Rentola;Alicante
890€;Apartamento de 1 dormitorio en alquiler en Alicante;https://rd.clk.thribee.com/id.1v41C1F1JbXx/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.2/;29014, Alicante, Provincia de Alicante;1  habitaciones;-;58  m²;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
400€;Habitación en piso compartido en Alicante;https://rd.clk.thribee.com/id.1Za1y1K318L1Q/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.3/;03007, Alicante, Provincia de Alicante;2  habitaciones;-;-;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
1.400€;Piso de lujo en Alicante con todas las comodidades;https://rd.clk.thribee.com/id.1e1HF1Qa1uM1f/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.4/;03550, Alicante, Provincia de Alicante;4  habitaciones;2  baños;123  m²;Libre 1 de Septiembre 2024 Este espectacular piso ubicado en la zona Centro, cuenta con una superficie de 123 metros cuadrados y está listo para...;Hace 18 días;Rentola;Alicante
1.160€;Piso en centro de Alicante| 15 min playa;https://rd.clk.thribee.com/id.1p1d5z1V1Q1Wx/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.5/;03013, Alicante, Provincia de Alicante;2  habitaciones;1  baños;87  m²;Este encantador apartamento te ofrece una experiencia de alojamiento inigualable. Con 2 habitaciones amplias y capacidad para 8 personas, es el l...;Hace 18 días;Rentola;Alicante
450€;Spacious Double Bedroom ensuite with a Terrace close to Alicante University;https://rd.clk.thribee.com/id.1r1q1Z1VroGC/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.6/;03690, Alicante, Provincia de Alicante;4  habitaciones;3  baños;-;Rental period for this listing is between 3. 24 months...;Hace 5 días;Rentola;Alicante
320€;Alquiler de habitaciones en piso de 4 habitaciones en Alicante;https://rd.clk.thribee.com/id.B17qk1c11g1t/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.7/;03004, Alicante, Provincia de Alicante;4  habitaciones;-;-;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
1.300€;C. de Juan de Herrera, Alicante - Amsterdam Apartments for Rent;https://rd.clk.thribee.com/id.1v1yx6n1B1h1F/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.8/;03004, Alicante, Provincia de Alicante;2  habitaciones;-;65  m²;Furnished 2-bedroom apartment for rent on C. De Juan De Herrera. The property is on the 1st floor of a building with an elevator. The property in...;Hace 1 día;Rentola;Alicante
280€;Habitación en piso compartido en Alicante;https://rd.clk.thribee.com/id.1q1D19v1Csq2/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.9/;03006, Alicante, Provincia de Alicante;2  habitaciones;-;-;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
780€;Casa de 1 dormitorio en alquiler en San Gabriel, Alicante;https://rd.clk.thribee.com/id.1i1bv21J_1O1_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.10/;03007, Alicante, Provincia de Alicante;1  habitaciones;-;65  m²;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
325€;Habitación en piso compartido en Alicante (Alacant);https://rd.clk.thribee.com/id.1k141NJ1vY1211/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.11/;37008, Alicante, Provincia de Alicante;4  habitaciones;-;92  m²;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
1.500€;Casa en alquiler en Altea, Alicante (MONTAHUD);https://rd.clk.thribee.com/id.1wHu1tXF1K16/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.12/;03590, Alicante, Provincia de Alicante;6  habitaciones;4  baños;250  m²;Bonita casa situada a 3 km de Altea, en montahud, a 800 m de un supermercado, con unas preciosas vistas desde sus 3 terrazas a la montaña y al ma...;Hace 18 días;Rentola;Alicante
750€;Flat - alicante (pla del bon repos);https://rd.clk.thribee.com/id.1zO1U1RsVrY/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.13/;03590, Alicante, Provincia de Alicante;2  habitaciones;1  baños;81  m²;Wardrobes Furniture Air Conditioning Alarm...;Hace 18 días;Rentola;Alicante
320€;Homely single bedroom in Alicante next to Luceros metro station;https://rd.clk.thribee.com/id.1zV11Q151jVL/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.14/;03005, Alicante, Provincia de Alicante;5  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 12 días;Rentola;Alicante
875€;Avenida de Denia, Alicante - Amsterdam Apartments for Rent;https://rd.clk.thribee.com/id.2141L1r19RnR/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.15/;03013, Alicante, Provincia de Alicante;2  habitaciones;1  baños;-;Bright 2-bedroom apartment close to Postiguet Beach...;Hace 1 día;Rentola;Alicante
485€;Habitación en piso compartido en Alicante (Alacant);https://rd.clk.thribee.com/id.IE101i1a1l16v/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.16/;37008, Alicante, Provincia de Alicante;4  habitaciones;-;90  m²;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
1.800€;Piso en alquiler en Benidorm, Alicante;https://rd.clk.thribee.com/id.N1E1i1l61O6V/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.17/;03501, Alicante, Provincia de Alicante;2  habitaciones;2  baños;79  m²;Cuenta con 79 metros cuadrados repartidos en 2 dormitorios, 2 baños completos uno de ellos en suite, galería y cocina americana, gran salón con a...;Hace 18 días;Rentola;Alicante
230€;Habitación en piso compartido en Alicante;https://rd.clk.thribee.com/id.-Z1o11J1x19c/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.18/;03005, Alicante, Provincia de Alicante;1  habitaciones;-;-;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
1.950€;Piso en alquiler en Finestrat, Alicante;https://rd.clk.thribee.com/id.121-1G1Z1HMZ1X/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.19/;Alicante, Provincia de Alicante;2  habitaciones;2  baños;90  m²;Este apartamento está ubicado en el nuevo complejo Camporrosso. Se encuentra en las colinas a las afueras de Benidorm. Desde la terraza hay una v...;Hace 18 días;Rentola;Alicante
1.900€;Apartamento completo de 2 dormitorios en Alicante (Alacant);https://rd.clk.thribee.com/id.13P1_1U1w1B1S/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.20/;03430, Alicante, Provincia de Alicante;2  habitaciones;-;56  m²;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
450€;Luxury room close to Facultad de Educación Universidad de Alicante;https://rd.clk.thribee.com/id.-8GV1X1m1RH/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.21/;03690, Alicante, Provincia de Alicante;4  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 10 días;Rentola;Alicante
480€;Bright single bedroom in Alicante next to Parc del Tossal;https://rd.clk.thribee.com/id.-tMA1U1Z151i/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.22/;03004, Alicante, Provincia de Alicante;4  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 10 días;Rentola;Alicante
1.500€;Apartamento de 2 dormitorios en alquiler en Cap De L'Horta, Alicante;https://rd.clk.thribee.com/id.01Zn1m1RR101z/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.23/;17211, Alicante, Provincia de Alicante;2  habitaciones;-;70  m²;DISCLAIMER: By clicking the contact button, you will be able to get in touch with the property manager partner and to rent your home 100% online...;Hace 18 días;Rentola;Alicante
340€;Cool double bedroom in Alicante close to Mercat de Babel;https://rd.clk.thribee.com/id.01y81ewX69/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.26223trovit-web-7f7dc96976-ctngt668817b6c0eb0/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.alicante%20provincia/type.2/page.8/cookieid.1020104668817b6c0bc99.17941702/pos.24/;03008, Alicante, Provincia de Alicante;5  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 20 días;Rentola;Alicante
