precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
260.000 €;;/comprar/piso-remei_montseny_la_guixa08500-42515089727_100500/;Remei-Montseny-La Guixa (Vic);3 habs.;2 baños;94 m²;Nova promoció de pisos al centre de vic! El pis consta de 77,11 m² útils + una terrassa de 5,16 m² distribuïts amb cuina i sala d’...;41.944595633;2.258302605;;barcelona
985.000 €;;/comprar/casa-sant_quirze_del_valles_centro_urbano-34219402756_108900/;Sant Quirze del Vallès;5 habs.;4 baños;419 m²;"Espectacular casa rodeada de naturaleza y arboles frutales ubicada en una parcela de 2.230 m²&nbsp; en una de las zonas más bonita...";41.52782374;2.090802961;;barcelona
215.000 €;;/comprar/piso-eixample_sant_antoni08015-42548041271_100200/;Sant Antoni (Distrito Eixample. Barcelona Capital);2 habs.;;110 m²;110 metros de un excelente planta baja (local) donde se puede transformar en una espaciosa vivienda, en una de las calles semipeat...;41.3758052;2.1641484;;barcelona
128.000 €;;/comprar/piso-rubi_centre-35084746269_308400/;Centre (Rubí);2 habs.;1 baño;72 m²;Piso alto en el centro de rubi de 2 habitaciones.  1 doble y 1 individual. Salón comedor con salida a balcón. Cocina independiente...;41.4920149;2.0316534;3ª planta;barcelona
650.000 €;;/comprar/casa-arenys_de_munt_centro_urbano-43371392264_100500/;Arenys de Munt;5 habs.;3 baños;520 m²;Esta excepcional propiedad en arenys de munt ofrece un estilo de vida único, fusionando comodidad y elegancia en un entorno idílic...;41.595229889;2.545448223;;barcelona
350.000 €;;/comprar/casa-viladecavalls_centro_urbano-41670918664_199200/;Viladecavalls;4 habs.;2 baños;168 m²;"¡Preciosa casa adosada en venta en viladecavalls…! ¡¡¡Muy soleada!!! 

Superficie construida 168m², 2 patios 1 delantero de 60m² y...";41.5606909;1.9833914;;barcelona
340.000 €;;/comprar/atico-el_poble_sec08004-42514873661_101800/;El Poble-sec (Distrito Sants-Montjuïc. Barcelona Capital);2 habs.;1 baño;56 m²;¡Atención inversionistas y amantes de la comodidad! Este encantador ático, con licencia turística, ofrece una oportunidad única pa...;41.3721092;2.1598433;;barcelona
297.000 €;Piso en Carrer de Alsina, 28;/comprar/piso-mollet_del_valles_centre-43402018174_116800/;Centre (Mollet del Vallès);3 habs.;2 baños;78 m²;¿Te imaginas vivir tus sueños en un nuevo hogar disfrutando de una amplia zona comunitaria ajardinada y piscina en el centro de mo...;41.53588070511672;2.2096130538073107;2ª planta;barcelona
615.000 €;;/comprar/piso-les_corts_barrio08029-45053663800_513145/;Les Corts (Distrito Les Corts. Barcelona Capital);3 habs.;2 baños;115 m²;Piso reformado de 115 m² según el catastro (107,65 m² según el registro de la propiedad y 97 m² según cédula de habitabilidad) sit...;41.389020585;2.143516605;5ª planta;barcelona
390.000 €;;/comprar/piso-la_vila_olimpica_del_poblenou08005-45082125114_100200/;La Vila Olímpica del Poblenou (Distrito Sant Martí. Barcelona Capital);4 habs.;1 baño;77 m²;"¡Descubre este moderno y acogedor piso reformado listo para convertirse en tu nuevo hogar!
El piso es un tercero real de altura, o...";41.3921525;2.1908228;2ª planta;barcelona
69.000 €;;/comprar/piso-puig_reig_centro_urbano-41734084338_997923/;Puig-reig;3 habs.;1 baño;63 m²;"¡Piso en venta en puig-reig!

Oportunidad, piso económico listo para entrar a vivir, práctico y funcional.

1a planta sin ascensor...";41.975304575;1.879636625;1ª planta;barcelona
889.999 €;;/comprar/casa_adosada-el_mas_rates_la_montserratina_el_ginestar-45016045262_100500/;El Mas Ratés-La Montserratina-El Ginestar (Viladecans);6 habs.;3 baños;257 m²;Casa apareada totalmente reformada, dos viviendas,  en 1 vivienda tendremos un comedor  a nivel con cocina  y baño  y comedor  con...;41.3263861;2.0105897;;barcelona
216.000 €;;/comprar/piso-instituts_ponent08401-44253106604_100500/;Instituts-Ponent (Granollers);2 habs.;1 baño;68 m²;Piso totalmente reformado situado a 5 minutos del centro muy luminoso y soleado. Consta de 2 habitaciones dobles (una con armario ...;41.6034801;2.2830185;3ª planta;barcelona
244.000 €;;/comprar/piso-eixample_sant_oleguer08203-45037014412_100500/;Eixample-Sant Oleguer (Sabadell);3 habs.;2 baños;143 m²;"Gran piso en eixample: confort y comodidad en el corazón de la ciudad.

Descubre este amplio y luminoso piso de 143 m² construidos...";41.5395902;2.116629;1ª planta;barcelona
195.000 €;;/comprar/piso-caputxins_santa_clara_hospital-43431957803_100500/;Caputxins-Santa Clara-Hospital (Vic);2 habs.;1 baño;102 m²;Pis totalment reformat en venda amb una superfície total de 102 m², que ofereix un equilibri perfecte entre comoditat i funcionali...;41.934164689;2.255484437;;barcelona
380.000 €;;/comprar/piso-el_camp_de_arpa_del_clot08041-45856202607_100500/;El Camp de l'Arpa del Clot (Distrito Sant Martí. Barcelona Capital);3 habs.;1 baño;95 m²;"Maxicasa les presenta este fantástico ático ubicado en el barrio de l’eixample de  barcelona en la calle industria.

Ubicado en un...";41.4115526;2.1768856;7ª planta;barcelona
149.000 €;;/comprar/piso-collblanc08904-41707367132_526201/;Collblanc (L'Hospitalet de Llobregat);2 habs.;1 baño;60 m²;Casa teva os presenta este magnifico piso ubicado a pocos minutos del metro de la torrassa y del mercado de los pajaritos, colegio...;41.3701032;2.1176947;2ª planta;barcelona
299.000 €;;/comprar/piso-barri_de_mar_ribes_roges_placa_de_la_sardana-40083001021_522798/;Barri de Mar-Ribes Roges-Plaça de la Sardana (Vilanova i la Geltrú);2 habs.;1 baño;67 m²;"Piso en venta en el eixample de mar, vilanova i la geltrú. 

Este inmueble reformado se encuentra en una ubicación privilegiada, c...";41.217337634;1.728409865;1ª planta;barcelona
309.400 €;Piso en Carrer de Sant Jordi;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-45891272410_109700/;Esplugues de Llobregat;2 habs.;1 baño;53 m²;Piso en un inmueble de obra nueva de 53 m2 de superficie construida y situado en la zona de Esplugues de Llobregat. Está estructurado en 2 habitaciones y terraza. Proporciona como acabados armarios empotrados 1 habitación.;41,3683908;2,0863058;;barcelona
745.000 €;;/comprar/casa-vallromanes_centro_urbano-43371195007_100500/;Vallromanes;4 habs.;4 baños;363 m²;Esta magnífica casa ubicada en vallromanes, en la zona del golf, ofrece un estilo de vida exclusivo en un entorno natural y tranqu...;41.533579034;2.280139787;;barcelona
