precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
A consultar;;/comprar/finca_rustica-el_pelayo_parques_naturales11390-44208391186_100500/;El Pelayo-Parques Naturales (Algeciras);6 habs.;7 baños;496 m²;La ubicación de este cortijo es absolutamente excepcional. Se encuentra en el parque natural del estrecho, donde la naturaleza y l...;36.0839855;-5.4981016;;cadiz
255.000 €;;/comprar/piso-el_puerto_de_santa_maria_centro-44171014537_103800/;Centro (El Puerto de Santa María);3 habs.;2 baños;115 m²;Magnifico piso en zona centro-jardín de cano, consta de tres amplias habitaciones y dos baños completos, terraza , salón comedor i...;36.6049157;-6.2224547;3ª planta;cadiz
210.000 €;;/comprar/piso-centro_zona_playas-44262094442_528322/;Centro-Zona Playas (Chipiona);3 habs.;2 baños;85 m²;Increíbles vistas las que nos ofrece este piso en primera línea de playa en cruz del mar, es una de la pocas oportunidades de adqu...;36.7452498;-6.4323031;2ª planta;cadiz
650.000 €;;/comprar/chalet-costa_de_sancti_petri_playa_de_la_barrosa11139-45028627334_100500/;Costa de Sancti Petri-Playa de La Barrosa (Chiclana de la Frontera);4 habs.;2 baños;124 m²;"Chalet en chiclana situado en la zona de costa sancti petri, a 50 metros del mar, distribuido en dos plantas; en planta baja nos e...";36.3814307;-6.2008708;;cadiz
435.000 €;;/comprar/chalet-la_soledad_la_coquina_los_gallos-44175527116_100500/;La Soledad-La Coquina-Los Gallos (Chiclana de la Frontera);3 habs.;3 baños;180 m²;En venta un espectacular chalet próximo a la zona de los gallos, en el municipio de chiclana de la frontera (cádiz). Se encuentra ...;36.4034432;-6.1671925;;cadiz
189.000 €;;/comprar/piso-jerez_de_la_frontera_centro11403-43418221055_101800/;Centro (Jerez de la Frontera);3 habs.;2 baños;106 m²;Sin comision al comprador. Piso ubicado en el centro de jerez, barrio san miguel a un minuto de la plaza del arenal, totalmente am...;36.6784412;-6.1369615;1ª planta;cadiz
700.000 €;;/comprar/chalet-jerez_de_la_frontera_norte11407-41748670471_103800/;Norte (Jerez de la Frontera);4 habs.;4 baños;657 m²;Chalet en monte alto en venta en avenida del pinar, en parcela de 650 m² y 495 m² construidos, toda la construcción en planta baja...;36.7028236;-6.1359933;;cadiz
174.995 €;;/comprar/piso-este11406-45069074736_103800/;Este (Jerez de la Frontera);4 habs.;;119 m²;Piso  en este delicias, con 119 m² construidos, 92 m² útiles, 4 dormitorios, 2 baños, buen estado, exterior, planta 2, 3 armarios,...;36.683048;-6.1124623;2ª planta;cadiz
204.500 €;Piso en calle de la Batalla del Ebro,  s/n;/comprar/piso-caseria_de_ossio_san_carlos11100-4503097466_109700/;Casería de Ossio-San Carlos (San Fernando);4 habs.;2 baños;135 m²;P1, 1ºc. Piso en un edificio de obra nueva de 135 m² de superficie construida y ubicado en la zona de soto de la vega, enclavado e...;36.477489919;-6.197115636;1ª planta;cadiz
135.000 €;;/comprar/piso-centro_zona_noreste-43417669418_100500/;Centro-Zona Noreste (Chipiona);1 hab.;1 baño;38 m²;Od819. ¡Descubre tu nuevo hogar! Te presentamos este acogedor apartamento en planta baja, ideal para quienes buscan comodidad, acc...;36.7355907;-6.4313129;Bajo;cadiz
