precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
129.900 €;;/comprar/piso-residencial_triana_barrio_alto_hijar-43381547245_100500/;Residencial Triana-Barrio Alto-Híjar (Las Gabias);2 habs.;1 baño;71 m²;1ª planta;¡Oportunidad! Magnífico piso en urbanización con piscina, tiene muchísima luz y todo el sol de la mañana al estar orientado al es...;37.1381823;-3.6652715;granada
395.000 €;;/comprar/chalet-salobrena_centro_urbano-45084364112_109300/;Salobreña;6 habs.;3 baños;199 m²;;Descubre esta exclusiva propiedad situada en una zona privilegiada de salobreña, andalucía. Esta impresionante vivienda ofrece una...;36.744435;-3.6190275;granada
98.000 €;;/comprar/piso-atarfe_centro_urbano-45016909161_100500/;Atarfe;3 habs.;2 baños;110 m²;1ª planta;"¡Oportunidad en el centro de atarfe!!

Maravilloso piso de 3 dormitorios, haciendo esquina. 

Ponemos a la venta este magnífico pi...";37.222894466;-3.686092804;granada
239.999 €;;/comprar/chalet-huetor_vega_centro_urbano-45908032752_100500/;Huétor Vega;4 habs.;2 baños;204 m²;;"Atencion inversores!!!! 
Casa en pleno corazón de huétor vega.
Ponemos a la venta casa con terreno de amplio fachada especial para...";37.149926378;-3.57510137;granada
54.900 €;Casa pareada en Plaza San Sebastián, 11;/comprar/casa_pareada-huetor_de_santillan_centro_urbano-44243912845_100500/;Huétor de Santillán;3 habs.;1 baño;110 m²;;"¿Quieres vivir a tan sólo 15 minutos de granada? 

Pues aquí tienes esta estupenda casa pareada a reformar en el centro de huétor ...";37.2178;-3.51752;granada
100.000 €;;/comprar/piso-maracena_centro_urbano-45074396217_527046/;Maracena;3 habs.;1 baño;75 m²;3ª planta;Se pone a la venta piso para reformar en el centro de maracena, al lado de todos los comercios. Zona ayuntamiento. Es un bloque de...;37.2066989;-3.6328731;granada
80.000 €;;/comprar/casa-ventorros_de_balerma-43364828539_522517/;Ventorros de Balerma (Loja);6 habs.;1 baño;187 m²;;Esta gran casa, se encuentra en un precioso paraje natural, situado entre loja(granada) e iznájar (córdoba). Su cercanía al pantan...;37.229103646;-4.254459032;granada
197.000 €;;/comprar/piso-pajaritos_plaza_de_toros18012-45890986948_100200/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);6 habs.;;90 m²;1ª planta;¡Descubre tu nuevo hogar en una ubicación inmejorable! Este magnífico piso de 91 m² se encuentra junto a la emblemática plaza de t...;37.1899144;-3.610011;granada
168.000 €;;/comprar/casa-albolote_centro_urbano-44264879198_527574/;Albolote;5 habs.;3 baños;154 m²;;"Damos de alta esta casa en albolote con 154m.
Cuenta con amplio salón, cocina independiente con salida directa a un buen patio, 5 ...";37.2271887;-3.6539937;granada
225.000 €;;/comprar/chalet-guajar_alto-85929528439_107200/;Guájar Alto (Los Guájares);4 habs.;3 baños;137 m²;;Esta casa de pueblo se encuentra en la calle media luna, 18615, los guajares, granada. Se vende amueblada y tiene 137 m² de los cu...;36.841064396;-3.583550312;granada
