precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
50.000€;Casa-Chalet en Venta en Los Cerralbos;https://rd.clk.thribee.com/id.1sLF1G1s1o1z/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.1/;45682, Los Cerralbos, Provincia de Toledo;2  habitaciones;1  baños;80  m²;...sin humedades ni goteras, todo reformado, 2 dormitorios con opción a hacer uno mas con poca obra, buen patio con pozo, a una hora de madrid...;Hace 7 días;Fotocasa;Madrid
79.000€;Piso, Alcolea, Córdoba;https://rd.clk.thribee.com/id.17sm1B1z1PvX/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.1/;Alcolea, Córdoba, Provincia de Córdoba;3 habitaciones;1 baños;85 m²;Descubre este encantador piso reformado ubicado en la zona de Encinares de Alcolea, Córdoba. Con una superficie de 85 m2 y una hermosa terraza de...;Hace 1 día;Idealista;Madrid
231.000€;Chalet, Mieres del Camino;https://rd.clk.thribee.com/id.Qsp1hI1T21Y/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.2/;Turón, Mieres, Provincia de Asturias / Asturies;3 habitaciones;2 baños;117 m²;...y ferrocarril. A 30 km de Oviedo, a 45 km de Gijón (Playas) y 60 km de Avilés (Playas). Acceso-enlace con autovia de la plata (león-madrid)...;Hace 1 día;Idealista;Madrid
226.000€;Piso en Venta en Centro;https://rd.clk.thribee.com/id.121Oa11eEU1G/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.2/;28938, Móstoles, Comunidad de Madrid;3  habitaciones;1  baños;90  m²;Bbcin vende piso 90m2, 3 dormitorios con armarios empotrados, baño completo con plato de ducha, gran cocina amueblada con salida a la terraza, am...;Hace 7 días;Fotocasa;Madrid
479.000€;Ático en Venta en El Bercial;https://rd.clk.thribee.com/id.w1m1a161m1jFJ/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.3/;28907, El Bercial, Getafe, Comunidad de Madrid;3  habitaciones;2  baños;115  m²;Yourhabitat inmobiliaria vende exclusivo triplex ático en el bercial! Situado en la mejor y acomodada zona residencial de getafe. La vivienda con...;Hace 7 días;Fotocasa;Madrid
1.290.000€;Ático en Venta en Hispanoamérica - Bernabéu;https://rd.clk.thribee.com/id.I101eT1PZ1C1O/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.4/;28016, Comunidad de Madrid;4  habitaciones;3  baños;135  m²;Oportunidad única! Vivienda2 pone a la venta un ático especial y exclusivo, completamente reformado con mucho gusto, justo en la misma boca de me...;Hace 7 días;Fotocasa;Madrid
1.125.000€;Piso en Venta en Argüelles;https://rd.clk.thribee.com/id.Hr1T1Pb1S1r1g/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.5/;28008, Moncloa-Aravaca, Madrid, Comunidad de Madrid;4  habitaciones;2  baños;239  m²;Engel & völkers tiene el placer de presentarles esta oportunidad de vivir en madrid en una zona excepcional a cinco minutos del parque del...;Hace 7 días;Fotocasa;Madrid
350.000€;Finca rústica en Venta en Real;https://rd.clk.thribee.com/id.11Ln1Eu831t/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.6/;46194, Real, Provincia de Valencia/València;4  habitaciones;1  baños;542  m²;Casa de pueblo señorial de excelente conservacion, en real, perfecta para reconvertir en hotel rural o vivir en una casa de ensueño dentro de la...;Hace 7 días;Fotocasa;Madrid
180.000€;Casa-Chalet en Venta en Cardiel de los Montes;https://rd.clk.thribee.com/id.21Kn1L1718q1a/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.7/;45642, Cardiel de los Montes, Provincia de Toledo;4  habitaciones;2  baños;227  m²;Habitarium inmobiliaria vende: preciosa casa rústica en cardiel de los montes, municipio a 40min de madrid, a 90kms por la n-v. Entorno...;Hace 7 días;Fotocasa;Madrid
84.000€;Estudio en Venta en Chinchibarra;https://rd.clk.thribee.com/id.1w1Sq1fV1p1M_/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.8/;37005, Chinchibarra, Salamanca, Provincia de Salamanca;1  habitaciones;1  baños;42  m²;Apartamento de uso turístico junto plaza madrid. Inmobiliaria plaza mayor le ofrece un apartamento de 36 metros útiles. Salón y dormitorio...;Hace 7 días;Fotocasa;Madrid
154.000€;Piso en Venta en El Quiñón;https://rd.clk.thribee.com/id.hQ11v1eTY1Z/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.15256trovit-web-85d48c649-wxb9q669e969998c3b/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Madrid/type.1/page.75/cookieid.102001261669e9699989129.31768373/pos.9/;45224, El Quiñón, San Martín de la Vega, Comunidad de Madrid;4  habitaciones;3  baños;130  m²;Este inmueble se encuentra actualmente alquilado con una renta mensual de 831€ generando una rentabilidad bruta del 5,86% ¿quieres más informació...;Hace 7 días;Fotocasa;Madrid
