precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
895.000 €;;/comprar/chalet-el_candado_camino_de_olias_camino_de_los_montes290-44258936275_500898/;El Candado-Camino de Olías-Camino de los Montes (Distrito Este. Málaga Capital);5 habs.;3 baños;209 m²;"Acogedor chalet individual con vistas a la bahía de málaga- el candado

Este encantador chalet individual, situado en una de las z...";36.7215655;-4.3447086;;malaga
1.800.000 €;Chalet en Urbanización Lomas Marbella Club,  s/n;/comprar/chalet-lomas_de_marbella_club_puente_romano29602-2510462182_109700/;Lomas de Marbella Club-Puente Romano (Distrito Milla de Oro. Marbella);5 habs.;4 baños;403 m²;Cci-000-000042436. Chalet de obra nueva de 403 m² de superficie construida y situado en la zona de marbella. Está estructurado en ...;36.5029031;-4.9301085;;malaga
282.900 €;;/comprar/casa_adosada-velez_malaga_torre_del_mar29740-40847035234_100500/;Torre del Mar (Vélez-Málaga);5 habs.;2 baños;234 m²;Este chalet adosado se encuentra en torre del mar, málaga. Es un chalet luminoso, construido en el año 1988, que tiene 234 m² de l...;36.7504864;-4.0950506;;malaga
199.500 €;;/comprar/chalet-fuente_de_piedra_centro_urbano29520-45848022792_100500/;Fuente de Piedra;3 habs.;1 baño;100 m²;"¡Bienvenidos al oasis de sus sueños en fuente de piedra!

Desde el momento en que pone un pie en esta propiedad, se sentirá acogid...";37.1344908;-4.73614;;malaga
213.000 €;;/comprar/atico-rincon_de_la_victoria_torre_de_benagalbon-38432974529_169500/;Torre de Benagalbón (Rincón de la Victoria);2 habs.;1 baño;59 m²;¡¡¡ Vivienda reservada!!! Ático con piscina , garaje y trastero a 50 metros de la playa. Vivienda orientada al sur de 59 m² constr...;36.713429624;-4.260384598;;malaga
625.000 €;;/comprar/piso-la_aurora_la_alameda29007-43372867182_520406/;La Aurora-La Alameda (Distrito Cruz de Humilladero. Málaga Capital);5 habs.;2 baños;187 m²;"Ubicación privilegiada para este fantástico piso de 149 m² de vivienda más plaza de aparcamiento incluida en el precio.

Distribuc...";36.7189432;-4.4339462;9ª planta;malaga
549.900 €;;/comprar/piso-centro_historico_la_merced29008-41691857164_100500/;Centro Histórico-La Merced (Distrito Centro. Málaga Capital);3 habs.;2 baños;150 m²;La finca grupo inmobiliaria os presenta este  maravilloso piso de grandes dimensiones con terraza y parking en el casco antiguo de...;36.7237956;-4.4207385;3ª planta;malaga
395.000 €;;/comprar/piso-plaza_de_toros_las_albarizas_la_ermita29603-44188996089_515126/;Plaza de Toros-Las Albarizas-La Ermita (Distrito Centro. Marbella);3 habs.;3 baños;108 m²;"¡Descubre este increíble ático dúplex en venta en marbella, ubicado en la exclusiva zona del hospital quirón!

Este piso es todo u...";36.5105355;-4.8735907;9ª planta;malaga
220.000 €;;/comprar/piso-velez_malaga_torre_del_mar29740-44248568116_100500/;Torre del Mar (Vélez-Málaga);2 habs.;2 baños;85 m²;"2v-341 piso 2 dormitorios terraza y parking.

Posibilidad de adquirir 2º plaza de aparcamiento y trastero precio 250.000 €.

Acoge...";36.7450935;-4.0966668;1ª planta;malaga
280.000 €;Casa adosada en calle de la Parra, 12;/comprar/casa_adosada-alora_centro_urbano-43418186588_100500/;Álora;7 habs.;2 baños;394 m²;Fantástica casa señorial en alora, bien conservada, con techos altos, bodega, bonitas vistas desde sus terrazas, ubicado en una de...;36.8223;-4.70705;;malaga
700.000 €;;/comprar/chalet_rustico-estepona_guadalmansa-45042930111_514629/;Guadalmansa (Estepona);6 habs.;5 baños;240 m²;Fantástica finca en estepona que cuenta con 3 dormitorios, un baño completo, un aseo, tranquilidad y vistas panorámicas impresiona...;36.4525458;-5.0716187;;malaga
399.500 €;;/comprar/finca_rustica-coin_centro_urbano-42580054863_106700/;Coín;4 habs.;2 baños;190 m²;"Encantadora y característica casa familiar, idealmente ubicada a las afueras de coín, a 35 minutos de marbella y málaga.

En una z...";36.678512598;-4.7332486;;malaga
330.000 €;;/comprar/piso-teatinos_cortijo_alto29006-45899745201_100200/;Teatinos-Cortijo Alto (Distrito Teatinos-Universidad. Málaga Capital);4 habs.;2 baños;115 m²;Piso en zona hipercor, 4 dormitorios, 2 baños, cocina con lavadero, salón comedor con terraza, todo exterior, bloque con ascensor,...;36.7088944;-4.4645653;3ª planta;malaga
295.500 €;;/comprar/casa-alhaurin_de_la_torre_centro-44229568680_103200/;Centro (Alhaurín de la Torre);3 habs.;2 baños;150 m²;3429-v en el centro del pueblo se vende planta baja de una casa mata. Consta de un hall de entrada, u...;36.6652344;-4.5648977;;malaga
790.000 €;;/comprar/apartamento-benahavis_la_quinta-42579553746_109300/;La Quinta (Benahavís);3 habs.;2 baños;115 m²;Este lujoso apartamento de planta baja está situado en la hermosa zona de la quinta, benahavis. Con su impresionante ubicación en ...;36.499304605;-5.009086873;Bajo;malaga
239.000 €;;/comprar/apartamento-urbanizacion_el_hacho_la_duquesa_golf-43353519748_100500/;Urbanización El Hacho-La Duquesa Golf (Manilva);2 habs.;2 baños;112 m²;"¡Exclusiva de naimar homes!

Ático con vistas a toda la  costa dentro de resort de golf la duquesa, en manilva costa.

Esta vivien...";36.361554388;-5.244364629;3ª planta;malaga
210.000 €;;/comprar/piso-la_trinidad_marmoles_perchel_norte29009-45840343817_100200/;La Trinidad-Mármoles-Perchel Norte (Distrito Centro. Málaga Capital);3 habs.;1 baño;88 m²;Vivienda con muchas posibilidades, situada en el barrio de la trinidad, muy cerca del hospital civil, a escasos metros del centro ...;36.72524;-4.4292221;;malaga
990.000 €;;/comprar/piso-el_higueral_la_merced29602-45898603301_102100/;El Higueral-La Merced (Distrito Centro. Marbella);5 habs.;5 baños;259 m²;Este precioso apartamento con vistas al mar se encuentra en marbella ciudad, a escasos metros de la playa y con una vista privileg...;36.5133884;-4.8945006;;malaga
418.000 €;Piso en Urbanización Arroyo Enmedio;/comprar/piso-playa_bahia_dorada-45875789675_109700/;Playa Bahía Dorada (Estepona);2 habs.;2 baños;72 m²;Piso en un edificio de obra nueva de 72 m2 de superficie construida y ubicado en la zona de Estepona. Está distribuido en 2 habitaciones y terraza. Ofrece como acabados armarios empotrados 1 habitación.;36,40934046;-5,18969316;;malaga
193.900 €;;/comprar/piso-benalmadena_arroyo_de_la_miel29631-43394797278_516970/;Arroyo de la Miel (Benalmádena);3 habs.;1 baño;102 m²;Atencion: no es plaza de garaje, parking privado de uso exclusivo de residentes, solo unos bloques tienen acceso al parking comuni...;36.6037292;-4.5376794;Bajo;malaga
235.000 €;;/comprar/piso-boquetillo-43350427138_100200/;Boquetillo (Fuengirola);3 habs.;1 baño;126 m²;"¡Vivienda en fuengirola!
126m². Segunda planta con ascensor, 3 habitaciones, 1 baño, terraza, salón comedor, cocina independiente...";36.5456884;-4.6308038;;malaga
159.000 €;;/comprar/piso-mijas_las_lagunas29651-43361936082_994470/;Las Lagunas (Mijas);2 habs.;1 baño;70 m²;"Financiacion al 105%, solo tiene que aportar 8.000€ de entrada. Hipoteca a 30 años.
Piso de dos dormitorios con armarios empotrado...";36.5416816;-4.636313;1ª planta;malaga
258.000 €;;/comprar/piso-boquetillo-45004111906_100200/;Boquetillo (Fuengirola);3 habs.;3 baños;106 m²;Descripción del inmueble: este encantador piso de tres dormitorios, reformado con un estilo rústico, se encuentra en la segunda p...;36.5485729;-4.6278448;2ª planta;malaga
246.750 €;;/comprar/casa-fuente_de_piedra_centro_urbano29520-37543604869_101800/;Fuente de Piedra;3 habs.;2 baños;350 m²;"Se vende casa en la población de fuente de piedra (málaga).

Esta espaciosa vivienda cuenta con un amplio salón comedor, perfecto ...";37.1359391;-4.734;;malaga
110.000 €;;/comprar/piso-cruz_de_humilladero_los_prados29006-39200312906_524961/;Los Prados (Distrito Cruz de Humilladero. Málaga Capital);2 habs.;1 baño;68 m²;"¿Buscas para invertir?. ¡Esta es tu vivienda!

Redpiso vende de forma exclusiva, este precioso piso de 64m² , 2 dormitorios, 1 bañ...";36.6982874;-4.4730234;1ª planta;malaga
319.900 €;;/comprar/chalet-hispanidad_vivar_tellez_nuevas_urbanizaciones29700-44231847779_100500/;Hispanidad-Vivar Téllez-Nuevas Urbanizaciones (Distrito Núcleo Urbano. Vélez-Málaga);4 habs.;;229 m²;Descubre esta encantadora casa de 4 dormitorios y 2 baños, ubicada en una zona céntrica y tranquila. Construida en 1975, con refor...;36.7777116;-4.1023803;;malaga
255.000 €;;/comprar/chalet-velez_malaga_nucleo_urbano29700-45059246936_108500/;Núcleo Urbano (Vélez-Málaga);5 habs.;1 baño;398 m²;Casa construida en 1859, en buen estado estructural y de cubierta. Fue casa de familia y desde 1.970 a 2.000, aproximadamente fue ...;36.7850309;-4.1051359;;malaga
