precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
2.300 €/mes;Apartamento en calle de Claudio Coello, 55;/alquilar/apartamento-salamanca_castellana28001-40049102440_991150/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;80 m²;4ª planta;Piso en alquiler en la exclusiva calle claudio coello, en el prestigioso barrio de salamanca. Este apartamento de lujo, ubicado ...;40.427345965086275;-3.6863894819827565;madrid
4.500 €/mes;;/alquilar/piso-salamanca_castellana28006-1678983250_996542/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;4 baños;247 m²;2ª planta;"Diplomatic real estate ofrece piso de lujo en calle serrano.
Amplio salón con suelos de mármol y ventanales al exterior.
 2 dormit...";40.4349002;-3.6862899;madrid
3.000 €/mes;;/alquilar/piso-chamartin_hispanoamerica28016-36711813620_100500/;Hispanoamérica (Distrito Chamartín. Madrid Capital);4 habs.;2 baños;120 m²;5ª planta;"Piso, madrid (chamartín)

 Estancias cortas
4ªplanta completamente exterior. Muchísima luz. Buena finca con dos ascensores y porte...";40.4572979;-3.6765536;madrid
1.100 €/mes;;/alquilar/piso-chamartin_ciudad_jardin28002-45883339295_100200/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);;1 baño;65 m²;;Agencia inmobiliaria- chamartin - el viso - cuidad jardin - alquiler - zona prosperidad. Piso exterior muy bien ubicado. Salón, co...;40.4444244;-3.6748675;madrid
4.995 €/mes;;/alquilar/atico-chamberi_almagro28010-39171774397_996542/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;4 baños;180 m²;;"Diplomatic real estate ofrece ático dúplex en almagro. 
Planta inferior, hall de entrada.4 dormitorios , el principal con baño en ...";40.434844;-3.6978782;madrid
6.700 €/mes;;/alquilar/piso-recoletos28001-42502588572_996542/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;201 m²;4ª planta;Diplomatic real estate ofrece magnífico piso con reforma a estrenar y acabados de lujo en el corazón del barrio de recoletos en el...;40.4225413;-3.6859868;madrid
2.500 €/mes;;/alquilar/piso-cortes_huertas28012-25881705914_996542/;Cortes-Huertas (Distrito Centro. Madrid Capital);2 habs.;2 baños;100 m²;1ª planta;"Diplomatic real estate ofrece piso con mobiliario de diseño en cortes próximo a los principales museos de madrid
Salón con chimene...";40.4109059;-3.6955547;madrid
1.650 €/mes;;/alquilar/piso-universidad_malasana28004-45842604230_100200/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;1 baño;86 m²;3ª planta;Agencia inmobiliaria de madrid-tecnocasa consulting estudio tribunal, alquila magnifica vivienda en el corazón de madrid, en la ca...;40.4281508;-3.7048137;madrid
2.080 €/mes;;/alquilar/apartamento-centro_embajadores_lavapies28012-38339182576_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;55 m²;3ª planta;"Diza consultores les presenta esta fantástica promoción reformada en pleno centro histórico de madrid.

Se trata de una vivienda  ...";40.4139675;-3.7026475;madrid
2.600 €/mes;;/alquilar/piso-chamberi_almagro28010-33364756771_996542/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;1 baño;80 m²;2ª planta;"Diplomatic real estate ofrece piso moderno amueblado en el barrio de almagro con reforma del año 2021.
Salón con ventanal al exter...";40.4293034;-3.6945793;madrid
13.500 €/mes;;/alquilar/atico-goya28001-45894063498_100500/;Goya (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;279 m²;;Diza consultores presenta este impresionante ático sin amueblar situado en una de las zonas más emblemáticas y exclusivas de madri...;40.427223982;-3.679901885;madrid
5.000 €/mes;;/alquilar/piso-recoletos28001-9221338557_100500/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;3 baños;200 m²;2ª planta;"Diza consultores les presenta este fabuloso piso de 200 metros cuadrados en el barrio de salamanca.

La vivienda ubicada en la cal...";40.4226828;-3.6894614;madrid
750 €/mes;;/alquilar/apartamento-villaviciosa_de_odon_centro-45872789015_997897/;Centro (Villaviciosa de Odón);1 hab.;1 baño;50 m²;Bajo;Luminoso apartamento para estudiante de la universidad europea, recientemente reformado, en el centro de villaviciosa de odón, ent...;40.3572688;-3.9005411;madrid
1.660 €/mes;;/alquilar/chalet-el_alamo_centro_urbano-45845980775_104700/;El Álamo;4 habs.;3 baños;214 m²;;Redpiso te ofrece chalet independiente con 500m² de parcela en el álamo. La vivienda es ideal para familias grandes que quieran co...;40.2306006;-3.9949392;madrid
1.365 €/mes;;/alquilar/piso-parque_empresarial28232-45072926107_108900/;Parque Empresarial (Las Rozas de Madrid);2 habs.;;70 m²;Bajo;"Estupendo bajo de 2 dormitorios ¡Con dos plazas de garaje y trastero!!
 
¡Alta de suministros gratis! Disfruta de tu hogar desde e...";40.497902241;-3.881895236;madrid
6.500 €/mes;;/alquilar/casa_pareada-la_moraleja_distrito28109-5011162220_101800/;La Moraleja (La Moraleja);5 habs.;5 baños;342 m²;;Vivienda de esquina, con las mejores vistas de la urbanización y muchas mejoras respecto a cómo las entregaban, piscina dentro de ...;40.5100597;-3.6082316;madrid
4.200 €/mes;Dúplex en calle de Max Aub, 5;/alquilar/duplex-chamberi_almagro28003-39191654458_527206/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;2 baños;180 m²;7ª planta;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.4436001655324;-3.7133479236591835;madrid
1.550 €/mes;;/alquilar/piso-castillejos28020-5083945620_996542/;Castillejos (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;70 m²;3ª planta;"Piso moderno amueblado con menaje de cocina, ropa de cama y toallas. Disponible el 1 de mayo
Salón comedor de 24 m² con sofá cama ...";40.462375755;-3.693929437;madrid
2.500 €/mes;;/alquilar/piso-chamberi_almagro28010-35914979940_100500/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;2 baños;96 m²;5ª planta;"Piso, madrid (chamberí)

Disponible desde el 11 de octubre del 2024

Se alquila piso de lujo amueblado, totalmente reformado, a es...";40.4318099;-3.6963624;madrid
2.100 €/mes;;/alquilar/piso-jeronimos28001-15096570440_511891/;Jerónimos (Distrito Retiro. Madrid Capital);2 habs.;2 baños;100 m²;6ª planta;Keyok inmobiliaria gestiona este exclusivo y luminoso piso sin amueblar de 90 m², 2 dormitorios y 2 baños. El inmueble situado pró...;40.4281597;-3.6840996;madrid
850 €/mes;;/alquilar/piso-zona_club_deportivo_galapagar_los_almendros-44213910035_100500/;Zona Club Deportivo Galapagar-Los Almendros (Galapagar);1 hab.;1 baño;65 m²;1ª planta;"Rual inmobiliaria alquila piso de obra nueva a estrenar ubicado en el centro de galapagar. 

El inmueble se distribuye en un gran ...";40.578488;-4.0047596;madrid
1.050 €/mes;;/alquilar/piso-pryconsa_juan_de_austria28805-45867760771_271200/;Pryconsa, Juan de Austria (Distrito El Val. Alcalá de Henares);3 habs.;2 baños;86 m²;1ª planta;Atención estudiantes liderpiso inmobiliaria gestiona el alquiler de 3 habitaciones . Estas habitaciones forman parte de un céntric...;40.4870508;-3.35627;madrid
4.200 €/mes;;/alquilar/piso-trafalgar28015-35059825851_996542/;Trafalgar (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;126 m²;4ª planta;"Diplomatic real estate ofrece magnífico piso amueblado.
Disponible  el 19 de julio.
 A la renta hay  que añadirle el 10% de iva.
S...";40.4367417;-3.6945056;madrid
2.000 €/mes;;/alquilar/apartamento-goya-41689474893_996542/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;2 baños;95 m²;2ª planta;"Diplomatic real estate, ofrece piso moderno con buen mobiliario por temporadas cortas de 2 a 5 meses.
Gastos incluidos, excepto lu...";40.4271099;-3.66924;madrid
1.300 €/mes;;/alquilar/piso-castilla28046-45088024006_996542/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;46 m²;1ª planta;"Diplomatic real estate ofrece piso con mobilirio moderno próximo plaza de castilla.
Salón comedor con sofá cama y hall de entrada ...";40.4677268;-3.6883343;madrid
8.000 €/mes;;/alquilar/piso-recoletos28001-945856909415561_109700/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;4 baños;240 m²;3ª planta;Magnífico piso amueblado junto al retiro. Reforma integral a estrenar. Salón de 35 m² y comedor independiente. 3 dormitorio en sui...;40.4218797;-3.6872888;madrid
1.600 €/mes;;/alquilar/piso-recoletos28001-16735921421_996542/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;40 m²;3ª planta;"Diplomatic real estate ofrece piso con reforma a estrenar y mobiliario moderno. Se puede ver a partir del 15 de julio
 Contrato mí...";40.428902;-3.6775377;madrid
4.900 €/mes;;/alquilar/duplex-recoletos28001-15065560922_996542/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;140 m²;5ª planta;"Diplomatic real estate s. L. Ofrece dúplex con exquisita decoración y mobiliario a un paso de puerta de alcalá. Máximo 11 meses.
 ...";40.4214364;-3.6898192;madrid
4.000 €/mes;;/alquilar/chalet_adosado-el_soto_de_la_moraleja28109-13382917339_179400/;El Soto de la Moraleja (La Moraleja);5 habs.;5 baños;350 m²;;"Magnapol alquila chalet adosado  muy bien ubicado cerca de los colegios de el soto de la moraleja.

El chalet posee tres plantas:
...";40.525146;-3.6472;madrid
3.700 €/mes;;/alquilar/atico-chamartin_hispanoamerica28036-40927650130_994318/;Hispanoamérica (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;145 m²;;Vivienda tipo ático, muy especial situada en un entorno privilegiado, dentro del distrito de chamartín, considerado como residenci...;40.4575713;-3.6819337;madrid
900 €/mes;;/alquilar/piso-cortes_huertas28014-31711567736_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;24 m²;3ª planta;Vende direct ofrece alquiler temporal, preciosa buhardilla muy luminosa en zona de huertas, totalmente reformada, amueblada y equi...;40.4109987;-3.6946376;madrid
1.600 €/mes;;/alquilar/chalet-las_americas28983-40928479897_103800/;Las Américas (Parla);4 habs.;3 baños;180 m²;;¡No pierdas la oportunidad de vivir en este hermoso chalet adosado en parla! Con una ubicación privilegiada, este inmueble cuenta ...;40.2274999;-3.7652081;madrid
1.300 €/mes;;/alquilar/piso-hortaleza_canillas28043-45055305243_100500/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;1 baño;105 m²;1ª planta;"Vohome propiedades alquila en exclusiva este inmueble en carretera de canillas

Vivienda en 1ra planta con ascensor y orientación ...";40.4632291;-3.6462927;madrid
2.300 €/mes;;/alquilar/piso-rios_rosas28003-44191487174_104700/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;;97 m²;;"Maravilloso piso en alquiler, todo lo que necesita lo encontrará en esta propiedad que puede ser su próximo hogar. 

Redpiso ríos ...";40.4415998;-3.6964161;madrid
2.000 €/mes;;/alquilar/piso-san_juan_bautista28043-45063520937_101000/;San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;88 m²;;Fantástica vivienda en alquiler (87 m² útiles) a escasos 300 metros del centro comercial arturo soria plaza. Ubicada dentro de una...;40.448699;-3.653199;madrid
4.400 €/mes;;/alquilar/chalet_adosado-valdebebas_valdefuentes28055-45004090735_996152/;Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital);4 habs.;5 baños;308 m²;;"Chalet adosado
Superficie construida: 308 m². Superficie útil: 250 m²
4 dormitorios. 4 baños. 1 aseo de invitados. Garaje. Traster...";40.5059151;-3.6421002;madrid
