precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
327.000 €;Piso en calle del Montgó,  s/n;/comprar/piso-godella_centro_urbano-4599461414_109700/;Godella;3 habs.;2 baños;100 m²;1ª planta;Ilex bloque 2 portal 1 p02 puerta d. Piso en una finca de obra nueva de 100 m² de superficie construida y emplazado en la zona de ...;39.536051124;-0.429519661;valencia
588.000 €;Casa en calle de la Barraca;/comprar/casa-el_cabanyal_el_canyamelar46011-41691091576_994429/;El Cabanyal-El Canyamelar (Distrito Poblats Marítims. València Capital);2 habs.;3 baños;116 m²;;Casa exclusiva en pleno corazon del cabañal, situada a 300 m de la playa. La vivienda está completamente reformada con máximas cal...;39.4699892;-0.3289982;valencia
190.000 €;Piso en calle de Lucio del Valle;/comprar/piso-betero46022-41743286323_994429/;Beteró (Distrito Poblats Marítims. València Capital);2 habs.;1 baño;69 m²;Bajo;"Bonito piso en el barrio betero junto a facultades.
Tres dormitorios, un baño, cocina independiente grande.
Todo completamente ref...";39.4755631;-0.3359067;valencia
225.000 €;Piso en calle de Manuela Estellés;/comprar/piso-betero46022-44233392925_994429/;Beteró (Distrito Poblats Marítims. València Capital);4 habs.;2 baños;95 m²;3ª planta;".Buen piso ideal para estudiantes junto a facultades,en el barrio betero
Es un tercera planta con ascensor
Reformado para entrar a...";39.4718249;-0.3348692;valencia
215.000 €;Piso en calle de Berenguer de Montoliu;/comprar/piso-la_malva_rosa46011-45865980715_994429/;La Malva-rosa (Distrito Poblats Marítims. València Capital);2 habs.;1 baño;63 m²;4ª planta;"Inmobiliaria serreria vende en exclusiva este bonito piso en la malvarrosa
Ubicado a dos calles del paseo maritimo.
Se trata de un...";39.4799438;-0.3290753;valencia
550.000 €;Casa adosada en Carrer Bovalar,  s/n;/comprar/casa_adosada-rocafort_centro_urbano46111-4273939340_109700/;Rocafort;5 habs.;3 baños;184 m²;;Casa adosada de obra nueva, de 184 m² de superficie construida, y situada en la zona de rocafort.  Está estructurada en 5 habitaci...;39.538121326;-0.416701511;valencia
250.000 €;Piso en València, Zona de - Benicalap, Distrito - Ciutat Fallera;/comprar/piso-benicalap_barrio46015-45929448272_104700/;Benicalap (Distrito Benicalap. València Capital);2 habs.;1 baño;94 m²;;¡Redpiso en exclusiva presenta este encantador piso de 94 m² construidos, ideal para quienes buscan confort y funcionalidad. Ubica...;39.4902101;-0.3924977;valencia
45.000 €;Piso en Carrer de Jaime Barberán, 2;/comprar/piso-enguera_centro_urbano-33428615723_501520/;Enguera;3 habs.;1 baño;105 m²;3ª planta;Piso reformado con una superficie construida total de ciento cinco metros cuadrados, correspondientes noventa y seis a vivienda, s...;38.981504237045655;-0.6891964691293381;valencia
94.000 €;Piso en Su Santuari;/comprar/piso-cullera_sant_antoni-44236404362_108900/;Sant Antoni (Cullera);2 habs.;1 baño;62 m²;1ª planta;Bonito apartamento en san antonio (cullera)bienvenido a este apartamento situado en la zona de san antonio de cullera, en la subid...;39.167349829;-0.246442998;valencia
279.000 €;Chalet en Olocau;/comprar/chalet-olocau_centro_urbano-44195538125_992468/;Olocau;4 habs.;2 baños;191 m²;;"Acogedor chalet reformado situado en la urbanización pla de marco, a sólo 5 minutos en coche del pueblo de olocau.

La vivienda se...";39.6891111;-0.5449584;valencia
316.700 €;Piso en calle Mas del Cansalader,  S/N;/comprar/piso-massarrojos46112-44201405920_109700/;Massarrojos (Distrito Pobles del Nord. València Capital);3 habs.;2 baños;125 m²;;Piso en un edificio de obra nueva de 125 m² de superficie construida y ubicado en la zona de valència capital. Está distribuido en...;39.550175464876865;-0.42071518056128476;valencia
205.000 €;Piso en calle de los Molinos,  s/n;/comprar/piso-santa_rita_alborgi46980-4588200940_109700/;Santa Rita-Alborgí (Paterna);2 habs.;2 baños;104 m²;1ª planta;Tipo d. 1º-3. Piso en un inmueble de obra nueva de 104 m² de superficie construida y situado en la zona de paterna, acomodado en p...;39.5033777;-0.4467351;valencia
388.000 €;Casa en calle de Pedro Maza;/comprar/casa-el_cabanyal_el_canyamelar46011-41728130563_994429/;El Cabanyal-El Canyamelar (Distrito Poblats Marítims. València Capital);2 habs.;1 baño;157 m²;;Inmobiliaria serreria vende en exclusiva esta magnica casa en la mejor zona del cabañal el barrio de llamosi junto a sereria,muy c...;39.4733779;-0.3317155;valencia
430.000 €;Piso en Ciutat Vella;/comprar/piso-sant_francesc46001-43414033529_100500/;Sant Francesc (Distrito Ciutat Vella. València Capital);4 habs.;2 baños;136 m²;6ª planta;Grupo alain inmobiliaria vende piso próximo al ayuntamiento, de 136 m², sexta planta con ascensor muy luminoso,  4 habitaciones, 2...;39.469445155;-0.378974919;valencia
900.000 €;Ático en Carrer de San Vicente Mártir, 20;/comprar/atico-el_mercat46002-43354869421_992222/;El Mercat (Distrito Ciutat Vella. València Capital);4 habs.;2 baños;145 m²;;Este extraordinario ático, estratégicamente situado en el corazón vibrante de valencia, ocupa la décima planta de un edificio con ...;39.47166043849617;-0.3766582195726187;valencia
215.000 €;Piso en Marxalenes;/comprar/piso-la_saidia_tormos46009-45901784336_100500/;Tormos (Distrito La Saïdia. València Capital);4 habs.;2 baños;102 m²;7ª planta;My home inmobiliaria, te presenta una magnifica vivienda situada en una séptima planta con orientación sur este, vistas despejadas...;39.489579223;-0.381770997;valencia
199.000 €;Piso en Avinguda de la Malva-rosa;/comprar/piso-la_malva_rosa46011-45021920151_994429/;La Malva-rosa (Distrito Poblats Marítims. València Capital);3 habs.;1 baño;90 m²;1ª planta;"Inmobiliaria serreria pone a la venta esta magnifica vivienda en exclusiva.
En plena avenida malvarrosa,a una calle de las maravil...";39.4768351;-0.3281158;valencia
278.000 €;Piso en calle Luis Cuadau Marco, 17;/comprar/piso-sant_josep_els_metalls-28431996203_109700/;Sant Josep-Els Metalls (Distrito Port de Sagunt. Sagunt - Sagunto);3 habs.;2 baños;112 m²;;Piso en una finca de obra nueva de 98 m² de superficie construida y emplazado en la zona de sagunt - sagunto. Está dispuesto en 3 ...;39.664944;-0.219127;valencia
259.000 €;Casa adosada en Urbanització Bosque, 272;/comprar/casa_adosada-chiva_centro_urbano-2504033505_109700/;Chiva;4 habs.;4 baños;140 m²;;Vivienda 18. Casa pareada de obra nueva, de 140 m2 de superficie construida, y emplazada en la zona de València Capital.  Está dispuesta en 4 habitaciones y terraza, parcela de 321 m². Cuenta como extras garaje.;39,4464612;-0,6204204;valencia
62.000 €;Casa en Alborache;/comprar/casa-alborache_centro_urbano-34224410510_992277/;Alborache;3 habs.;1 baño;238 m²;;Casa de pueblo con 2 viviendas independientes planta baja y piso: se ubica sobre una parcela 156 m² y cuenta 238 m² construidos,pl...;39.3930711;-0.7727539;valencia
750.000 €;Casa adosada en El Calvari;/comprar/casa_adosada-el_calvari46025-44169365404_108500/;El Calvari (Distrito Campanar. València Capital);5 habs.;3 baños;295 m²;;Vendemos un excelente pareado esquinero ubicado en una antigua alqueria en la zona de nou benicalap. Este magnífico inmueble, que ...;39.4869911;-0.3883271;valencia
