precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
6.000 €/mes;Casa unifamiliar en Monte Alina-La Cabaña;/alquilar/casa_unifamiliar-monte_alina_la_cabana-945856908699791_109700/;Monte Alina-La Cabaña (Pozuelo de Alarcón);5 habs.;5 baños;550 m²;"Espectacular chalet amueblado en alquiler. Parcela 2.700 m² con piscina con gran tarima de madera, pérgola y pista de frontón. 
Co...";40.4365721;-3.8517523;;madrid
1.100 €/mes;Piso en calle del Olivar;/alquilar/piso-villanueva_de_la_canada_nucleo_urbano-4247849878_514966/;Núcleo Urbano (Villanueva de la Cañada);1 hab.;1 baño;53 m²;"Estudiantes curso 2024-2025
En alquiler estupendo piso de una habitación, un cuarto de baño, en edificio con plaza de garaje, asce...";40.448780572;-4.001571655;Entresuelo;madrid
1.250 €/mes;Dúplex en calle de Manuel Pombo Angulo;/alquilar/duplex-sanchinarro28050-45891478817_519466/;Sanchinarro (Distrito Hortaleza. Madrid Capital);1 hab.;1 baño;79 m²;"Uplex en sanchinarro, calle manuel pombo angulo. 

Apartamento duplex de 79 m², soleado y con amplias vistas, conserje, calefacció...";40.5062834;-3.6563987;1ª planta;madrid
1.050 €/mes;Piso en calle de Velarde;/alquilar/piso-universidad_malasana28004-44190693894_528374/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;55 m²;Se alquila piso amueblado junto a plaza del 2 de mayo. Tiene una habitación, salón, cocina y baño y dispone de una segunda habitac...;40.426838;-3.7025347;3ª planta;madrid
5.500 €/mes;Piso en El Viso;/alquilar/piso-chamartin_el_viso28006-34222259129_513885/;El Viso (Distrito Chamartín. Madrid Capital);6 habs.;4 baños;330 m²;Btco, alquila vivienda de semilujo en el mismo barrio de salamanca, dispone de un gran hall, 2 magníficos salones. Un gran comedor...;40.4381193;-3.6786929;5ª planta;madrid
1.250 €/mes;Piso en Madrid;/alquilar/piso-concepcion-44227395411_108900/;Concepción (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;100 m²;Estupenda vivienda con una superficie útil de 100m², distribuida en 4 dormitorios (uno de ellos dispuesto como vestidor), cocina c...;40.434818;-3.6593281;8ª planta;madrid
2.800 €/mes;Piso en Chueca;/alquilar/piso-justicia_chueca28004-945856909480195_109700/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;180 m²;Ibercorp vende en exclusiva fantástico piso recién reformado. Ubicado en el barrio de chueca en calle tranquila y con mucho encant...;40.4222665;-3.7000179;2ª planta;madrid
3.485 €/mes;Ático en calle de Jerónimo de la Quintana;/alquilar/atico-trafalgar28015-42513883264_100500/;Trafalgar (Distrito Chamberí. Madrid Capital);3 habs.;2 baños;90 m²;"*apartamento con terraza*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a casoria, un encantador ap...";40.4313033;-3.7046521;;madrid
2.375 €/mes;Ático en calle de la Infanta Mercedes;/alquilar/atico-castillejos28020-43425264252_992392/;Castillejos (Distrito Tetuán. Madrid Capital);2 habs.;3 baños;100 m²;"Magnífico ático con terraza!
Obra nueva a estrenar. Amueblado.

Gran salón exterior, cocina independiente equipada y amueblada.
Co...";40.4632899;-3.6940185;;madrid
1.500 €/mes;Piso en calle de las Eras de Móstoles;/alquilar/piso-villanueva_de_la_canada_nucleo_urbano-42521182445_514966/;Núcleo Urbano (Villanueva de la Cañada);1 hab.;1 baño;50 m²;"Estudiantes curso 2024-2025

Atención estudiantes universitarios, mm inmobiliaria os presenta esta magnífica oportunidad de vivir ...";40.444247533;-4.003325193;3ª planta;madrid
