precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
559.000 €;;/comprar/piso-hortaleza_canillas28043-43403869584_109300/;Canillas (Distrito Hortaleza. Madrid Capital);2 habs.;2 baños;105 m²;En la zona de arturo soria cerca del liceo francés y del metro (línea 4), se vende un bonito piso duplex de 87 metros cuadrados, t...;40.4580212;-3.6465685;;madrid
93.000 €;;/comprar/casa-grinon_centro_urbano-19194494379_520675/;Griñón;2 habs.;1 baño;70 m²;Casa en venta solar es lo que se vende la casa esta para rehabilitar o demoler y construir dos plantas y bajo cubierta con normati...;40.214076811;-3.851860478;;madrid
1.990.000 €;;/comprar/casa_adosada-piovera28043-42566538266_109300/;Piovera (Distrito Hortaleza. Madrid Capital);5 habs.;5 baños;395 m²;Te presentamos tu casa, un precioso chalet pareado de más de 350 metros útiles donde podrás construir tu hogar. Con 5 habitaciones...;40.4564005;-3.6323735;;madrid
665.000 €;;/comprar/piso-sol_barrio28013-43375169515_100500/;Sol (Distrito Centro. Madrid Capital);4 habs.;2 baños;161 m²;Descubre esta encantadora vivienda exterior de 139 m², ubicada en la planta segunda de un emblemático edificio con una historia ca...;40.4196037;-3.70755;2ª planta;madrid
179.000 €;;/comprar/piso-puerta_del_angel-43379535515_104700/;Puerta del Ángel (Distrito Latina. Madrid Capital);2 habs.;1 baño;76 m²;¡¡Si quieres invertir tenemos esta vivienda para ti en la calle costanilla de los olivos!! Situado en una primera planta, este pis...;40.4046575;-3.7374556;;madrid
169.000 €;;/comprar/piso-parque_ondarreta_urtinsa28923-45014503638_100200/;Parque Ondarreta-Urtinsa (Alcorcón);3 habs.;1 baño;72 m²;"Agencia inmobiliaria de alcorcón zona metro puerta del sur - parque ondarreta - maestro victoria oficina tecnocasa de alcorcón.

 ...";40.346773;-3.815561;;madrid
1.200.000 €;;/comprar/casa_pareada-pueblo28223-42577323463_101800/;Pueblo (Pozuelo de Alarcón);6 habs.;4 baños;404 m²;¡Bienvenidos a la casa de sus sueños! Este hermoso chalet pareado cuenta con una parcela de más de 500 m², lo que le brinda la tra...;40.4405076;-3.8170372;;madrid
599.000 €;;/comprar/piso-penagrande28035-43430510047_100500/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;115 m²;Grupo extra presenta exclusiva propiedad ubicada en zona de fuentelarreina. Destacamos su plaza de garaje de acceso directo inclui...;40.4832169;-3.7358038;1ª planta;madrid
287.000 €;;/comprar/piso-los_berrocales28031-4588865732_109700/;Los Berrocales (Distrito Vicálvaro. Madrid Capital);2 habs.;2 baños;92 m²;Portal 1, 1 b. Piso en una finca de obra nueva de 92 m² de superficie construida y emplazado en la zona de madrid capital, posicio...;40.393904724;-3.58149909;1ª planta;madrid
246.000 €;;/comprar/chalet_adosado-casarrubuelos_centro_urbano-40931920894_995801/;Casarrubuelos;3 habs.;3 baños;184 m²;"Chalet de 180 m² y tres plantas en casarrubuelos.

Planta baja;

Salón de 30 m² con aire acondicionado, amplia cocina de 10 m² amu...";40.1708226;-3.8296255;;madrid
309.000 €;;/comprar/casa_pareada-fuente_el_saz_de_jarama_centro_urbano-40873940090_106700/;Fuente el Saz de Jarama;4 habs.;3 baños;;Consulting inmobiliario ofrece, obra nueva ya en construcción. Tu chalet o duplex con jardín ya terminado en menos de 9 meses. No ...;40.634842325;-3.516666679;;madrid
189.000 €;;/comprar/piso-casco_antiguo_norte-44230574172_994627/;Casco Antiguo Norte (Ciempozuelos);3 habs.;1 baño;90 m²;Vivienda en el centro de ciempozuelos. La vivienda esta distribuida toda en planta baja. La vivienda consta de amplio salón comedo...;40.1619692;-3.6216166;Bajo;madrid
245.000 €;;/comprar/piso-norte_universidad28932-44247398271_100200/;Norte-Universidad (Móstoles);3 habs.;1 baño;104 m²;Inmueble en la zona de iviasa, vivienda de tres dormitorios. 1 cuarto de baño completo con plato de ducha. Salón con doble comunic...;40.3310546;-3.8643211;;madrid
170.000 €;;/comprar/piso-zona_noreste-41735891341_992672/;Zona Noreste (Torrejón de Ardoz);2 habs.;1 baño;51 m²;"Punto inmobiliario pone a la venta fantástica vivienda en torrejón de ardoz, zona juncal.
Local convertido en vivienda, con orient...";40.4620166;-3.4597632;Bajo;madrid
150.000 €;;/comprar/piso-getafe_juan_de_la_cierva28903-45068682624_100200/;Juan de la Cierva (Getafe);3 habs.;;70 m²;Agencia inmobiliaria de getafe zona juan de la cierva vende segunda planta en la calle andalucía compuesta por entrada, cocina, sa...;40.3103008;-3.7180783;;madrid
490.000 €;;/comprar/piso-chamartin_prosperidad28002-41744088706_101800/;Prosperidad (Distrito Chamartín. Madrid Capital);2 habs.;2 baños;85 m²;"Obra nueva. Junto principe de vergara y av américa. A dos pasos del ie. 
Magnifico piso con 2 dos dormitorios dobles, mucho armar...";40.4401276;-3.6776964;;madrid
1.560.000 €;;/comprar/piso-lista_barrio28028-43425863250_106700/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;153 m²;Esta casa de lujo, situada en el exclusivo barrio de salamanca, ofrece una experiencia de vida incomparable gracias a sus altas ca...;40.428539;-3.6700942;;madrid
270.000 €;;/comprar/piso-chamartin_prosperidad28002-45880550688_100200/;Prosperidad (Distrito Chamartín. Madrid Capital);2 habs.;1 baño;40 m²;"Agencia inmobiliaria de madrid zona barrio prosperidad oficina tecnocasa de madrid vende
Piso con 1 dormitorio, salón, cocina inde...";40.442857;-3.6720504;;madrid
361.000 €;Ático en Avenida de la Comunidad de Madrid, 4;/comprar/atico-humanes_de_madrid_centro_urbano-4681649212_109700/;Humanes de Madrid;3 habs.;2 baños;273 m²;Portal 3, Ático A. Ático en un edificio de obra nueva de 273 m2 de superficie construida y ubicado en la zona de Humanes de Madrid, enclavado en planta 6. Está distribuido en 3 habitaciones, 2 baños completos y terraza. Incluye extras como ascensor, garaje y trastero.;40,257666487;-3,819075087;;madrid
270.000 €;Ático en calle de Getafe, 12;/comprar/atico-centro_arroyo_la_fuente28944-3742401748_109700/;Centro-Arroyo-La Fuente (Fuenlabrada);2 habs.;2 baños;80 m²;Portal 2, ático  b. Ático en un edificio de obra nueva de 80 m² de superficie construida y ubicado en la zona de fuenlabrada, encl...;40.28231;-3.7889;;madrid
750.000 €;;/comprar/chalet-la_berzosilla-21728663176_108500/;La Berzosilla (Torrelodones);6 habs.;5 baños;834 m²;Chalet independiente en torrelodones. Zona la berzosilla. Proyecto iniciado en fase de construcción. Volumen construido actualment...;40.5828456;-3.9481858;;madrid
117.000 €;;/comprar/piso-san_blas_simancas28037-45035485589_100500/;Simancas (Distrito San Blas. Madrid Capital);2 habs.;1 baño;40 m²;"Piso en periodo de subasta, llámanos para más información

Descubre tu próximo hogar en la calle castillo de oropesa: un acogedor ...";40.4281642;-3.6283626;1ª planta;madrid
127.000 €;;/comprar/piso-puerta_de_madrid_el_juncal28802-45929106134_271200/;Puerta de Madrid, El Juncal (Distrito Reyes Católicos. Alcalá de Henares);3 habs.;1 baño;70 m²;"Tu hogar perfecto te espera en este piso a la venta acogedor y tranquilo.
¿Estás buscando inversión segura? Este piso te ofrece un...";40.474872;-3.3804913;3ª planta;madrid
360.000 €;;/comprar/casa-la_cabrera_centro_urbano-29213556209_501235/;La Cabrera;3 habs.;2 baños;190 m²;"Brem global inmobiliaria presenta chalet independiente
Construido con las mejores calidades en una sola planta en la cabrera, con ...";40.8728686;-3.6082612;;madrid
950.000 €;;/comprar/atico-chamberi_almagro28010-45895237506_100500/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;107 m²;Presentamos una excepcional oportunidad de adquirir una vivienda de diseño en la prestigiosa calle josé abascal. Este ático, con u...;40.4385463;-3.6979468;;madrid
265.000 €;;/comprar/piso-san_agustin_del_guadalix_centro_urbano-45022568476_100200/;San Agustín del Guadalix;3 habs.;2 baños;112 m²;Tecnocasa vende magnífica vivienda situado en un bajo con altura en san agustín del guadalix cerca del polideportivo y de todos lo...;40.6790241;-3.6169347;;madrid
248.500 €;;/comprar/atico-laguna_park28981-41729745838_524396/;Laguna Park (Parla);3 habs.;2 baños;135 m²;"Casalia presenta; ático dúplex con muchas reformas y mejoras, y una gran terraza que ofrece impresionantes vistas.

Ubicado en la ...";40.2442943;-3.7755879;;madrid
315.900 €;Casa adosada en calle de la Gran Vía, 12;/comprar/casa_adosada-camarma_de_esteruelas_centro_urbano-35856717666_109700/;Camarma de Esteruelas;3 habs.;2 baños;119 m²;Casa adosada de obra nueva, de 119 m² de superficie construida, y emplazada en la zona de camarma de esteruelas.  Está dispuesta e...;40.54455876322138;-3.3799266815185547;;madrid
749.000 €;;/comprar/atico-moncloa_aravaca_arguelles28008-44212060370_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;139 m²;En exclusiva, ático con terraza de más de 80 metros cuadrados entre los cuales, alrededor de 30 metros cuadrados están cubiertos c...;40.4259533;-3.714743;;madrid
760.000 €;Casa pareada en calle Urbanizacion Monte de La Villa M-6, nº 19;/comprar/casa_pareada-villaviciosa_de_odon_el_bosque28670-38365706947_100500/;El Bosque (Villaviciosa de Odón);5 habs.;3 baños;305 m²;"Fantástica vivienda de obra nueva en el monte de la villa (villaviciosa de odón).

Espectacular vivienda en dos plantas + una terc...";40.3695;-3.93324;;madrid
357.000 €;;/comprar/casa_pareada-torrejon_de_la_calzada_centro_urbano-45075542281_100500/;Torrejón de la Calzada;5 habs.;;288 m²;"Pareado con piscina, galaxia inmobiliaria, ofrece en venta en “parque el pinar - torrejón de la calzada”
Descripción: 288 m² catas...";40.198560009;-3.8041607;;madrid
169.500 €;;/comprar/piso-carabanchel_vista_alegre28025-43387488438_100200/;Vista Alegre (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;60 m²;"Agencia inmobiliaria de madrid - zona carabanchel, vista alegre - tecnocasa estudio carabanchel - vista alegre sl
Piso en venta en...";40.3857785;-3.7370915;4ª planta;madrid
699.000 €;;/comprar/chalet_unifamiliar-fontenebro_altavista-40000200106_992271/;Fontenebro-Altavista (Collado Villalba);6 habs.;5 baños;352 m²;Chalet independiente en magnífica zona residencial de 352 m² construidos en dos plantas sobre parcela de 4,223 m². Se vende junto ...;40.6540818;-3.956409;;madrid
149.000 €;;/comprar/piso-hispanoamerica_las_comunidades-44192269626_100500/;Hispanoamérica-Las Comunidades (Valdemoro);2 habs.;1 baño;71 m²;"Venta de vivienda en el centro de valdemoro: ¡Tu oportunidad de vivir en un lugar privilegiado!
Este acogedor piso se encuentra en...";40.1896515;-3.6825411;1ª planta;madrid
260.000 €;;/comprar/piso-tetuan_cuatro_caminos28020-45012158220_100500/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;41 m²;Esriv inmobiliaria le presenta esta increíble oportunidad de adquirir una vivienda en la prestigiosa y emblemática zona de cuatro ...;40.4489512;-3.701367;1ª planta;madrid
225.000 €;;/comprar/piso-berruguete28039-45066931883_100200/;Berruguete (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;106 m²;"Agencia inmobiliaria de madrid zona tetuán, berruguete tecnocasa oficina estrecho 2021 slu
En venta:vivienda exterior muy luminosa...";40.4589211;-3.7039373;;madrid
