precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
289.000 €;Apartamento en Calaburras-El Chaparral;/comprar/apartamento-calaburras_el_chaparral29649-44201042138_105300/;Calaburras-El Chaparral (Distrito Mijas Costa. Mijas);2 habs.;2 baños;91 m²;Se ofrece magnífico piso en una urbanización cerrada, ideal para aquellos que buscan comodidad y una ubicación excepcional. Este e...;36.5169914;-4.6326027;;malaga
895.000 €;Chalet unifamiliar en Los Nadales-Tío Charles;/comprar/chalet_unifamiliar-benalmadena_benalmadena_pueblo-37566090235_525166/;Los Nadales-Tío Charles (Distrito Benalmádena Pueblo. Benalmádena);4 habs.;3 baños;250 m²;"Espectacular chalet a estrenar en benalmádena pueblo.
Be real ofrece en venta este magnífico chalet a estrenar en benalmádena pueb...";36.5883114;-4.5791141;;malaga
610.000 €;Chalet en Playa Bahía Dorada;/comprar/chalet-playa_bahia_dorada-45050830526_525341/;Playa Bahía Dorada (Estepona);3 habs.;2 baños;162 m²;Os presentamos este chalet ubicado en buenas noches a unos minutos en coche de estepona y sabinillas. Con abundante luz natural de...;36.3959563;-5.2079158;;malaga
399.000 €;Piso en calle de José Iturbi;/comprar/piso-nueva_malaga_miraflores29010-45919584992_100500/;Nueva Málaga-Miraflores (Distrito Bailén-Miraflores. Málaga Capital);4 habs.;2 baños;128 m²;"Amplio piso en excelente ubicación de málaga capital

La vivienda hace esquina por lo que tiene varias orientaciones y es muy lumi...";36.7263;-4.44432;5ª planta;malaga
265.000 €;Piso en Los Boliches;/comprar/piso-los_boliches-44184038294_100500/;Los Boliches (Fuengirola);3 habs.;2 baños;102 m²;¡No pierdas la oportunidad de adquirir este fabuloso piso en fuengirola, ubicado en la zona de los boliches! Con una superficie de...;36.5534594;-4.6185832;6ª planta;malaga
289.000 €;Casa adosada en Urbanizacion Sierra Chica;/comprar/casa_adosada-coin_las_huertas-45085956767_100500/;Las Huertas (Coín);4 habs.;4 baños;172 m²;Ahora puedes tomar la mejor decisión de tu vida: mudarte a un adosado de 172 m² en coín. Desde el momento en el que abras la puert...;40.4533483;-3.6094126;;malaga
227.000 €;Piso en Avenida de los Condes de San Isidro, 1;/comprar/piso-puerto_deportivo-45838241542_521987/;Puerto Deportivo (Fuengirola);1 hab.;1 baño;56 m²;"Ref. 1153  atico reformado 1 dorm en fuengirola a 200 m de la playa.

Por favor, no contacten agencias, gracias.

Ático ubicado a ...";36.540596;-4.62309;3ª planta;malaga
219.500 €;Piso en calle Huerta Nueva;/comprar/piso-centro_huerta_nueva-44193560352_100500/;Huerta Nueva (Distrito Centro. Estepona);3 habs.;2 baños;93 m²;Nueva vivienda de 3 dormitorios a la venta en la mejor zona de estepona, el área de huerta nueva. Es la zona más demandada de la c...;36.4236093;-5.152656;4ª planta;malaga
540.000 €;Piso en calle John Lennon,  s/n;/comprar/piso-torremolinos_los_alamos29620-4227186261_109700/;Los Álamos (Torremolinos);3 habs.;2 baños;128 m²;301. Piso en una finca de obra nueva de 128 m² de superficie construida y emplazado en la zona de torremolinos. Está dispuesto en ...;36.6416827;-4.4909542;;malaga
288.000 €;Piso en Carretera N- 340,  km;/comprar/piso-velez_malaga_benajarafe29790-44227879438_109700/;Benajarafe (Vélez-Málaga);2 habs.;2 baños;106 m²;Piso en un inmueble de obra nueva de 106 m² de superficie construida y situado en la zona de vélez-málaga. Está estructurado en 2 ...;36.71807710103021;-4.179184821704784;;malaga
240.090 €;Casa adosada en calle Penelope,  s/n;/comprar/casa_adosada-coin_centro_urbano-4455926077_109700/;Coín;3 habs.;3 baños;100 m²;"Precio iva no incluido , intermedias. B y c. ,  chalet adosado de 3 plantas con terraza , 100 m² construidos ; plaza de garaje inc...";36.6726805;-4.7328492;;malaga
580.000 €;Casa en Bellavista-El Morlaco;/comprar/casa-bellavista_el_morlaco29017-38388984410_106200/;Bellavista-El Morlaco (Distrito Este. Málaga Capital);4 habs.;2 baños;225 m²;Lucas fox se complace en presentar esta magnífica oportunidad en pleno barrio de pedregalejo. Se trata de una casa construida en 1...;36.7218443;-4.3804435;;malaga
295.500 €;Casa en Centro;/comprar/casa-alhaurin_de_la_torre_centro-44229568680_103200/;Centro (Alhaurín de la Torre);3 habs.;2 baños;150 m²;3429-v en el centro del pueblo se vende planta baja de una casa mata. Consta de un hall de entrada, u...;36.6652344;-4.5648977;;malaga
1.625.000 €;Ático en Torreblanca del Sol;/comprar/atico-torreblanca_del_sol-43409192565_106200/;Torreblanca del Sol (Fuengirola);3 habs.;2 baños;185 m²;Con vistas al valle serpenteante que desciende naturalmente desde las estribaciones de la sierra de mijas, es donde usted este esp...;36.5793966;-4.599895;;malaga
1.695.000 €;Piso en calle Trajano;/comprar/piso-bel_air_cancelada_saladillo29680-46674663976_517126/;Bel-Air-Cancelada-Saladillo (Estepona);3 habs.;2 baños;170 m²;"¡Bienvenido al paraíso costero en costalita, nueva milla de oro, estepona!

 Este espectacular apartamento en planta baja, ubicado...";36.4639017;-5.053051;Bajo;malaga
850.000 €;Casa en Padrón;/comprar/casa-selwo29680-44169744665_106700/;Selwo (Estepona);5 habs.;3 baños;436 m²;Oasis de tranquilidad preciosa finca de 4.300 m² totalmente aprovechable con espaciosa casa de 195 m² cómodamente distribuida en u...;36.450541;-5.1178181;;malaga
375.000 €;Apartamento en Urbanización Calahonda-Golf-Riviera del Sol-Miraflores;/comprar/apartamento-urbanizacion_calahonda_golf_riviera_del_sol_mirafl-40910478909_106200/;Urbanización Calahonda-Golf-Riviera del Sol-Miraflores (Distrito Mijas Costa. Mijas);2 habs.;2 baños;162 m²;Lucas fox se complace en presentar bahía, un promoción de obra nueva que ofrece viviendas de 2 y 3 dormitorio ubicadas sobre el ca...;36.515354579;-4.712814928;;malaga
475.000 €;Casa en calle Ronda del Golf Este, nº 1;/comprar/casa-nueva_torrequebrada29630-45042154757_379000/;Nueva Torrequebrada (Distrito Benalmádena Costa. Benalmádena);3 habs.;3 baños;190 m²;Esta encantadora casa  se encuentra en una ubicación privilegiada en benalmádena. A pocos pasos, encontrarás el campo de golf, una...;36.58400918621052;-4.5421283873373;;malaga
220.000 €;Piso en calle de Abeto, 12;/comprar/piso-mijas_las_lagunas29651-4352325697_109700/;Las Lagunas (Mijas);2 habs.;1 baño;76 m²;1º C. Piso en una finca de obra nueva de 76 m2 de superficie construida y emplazado en la zona de Mijas, posicionado en planta 1. Está dispuesto en 2 habitaciones, 1 baño completo y terraza. Cuenta como extras garaje y trastero.;36,5483262;-4,6375948;1ª planta;malaga
159.000 €;Estudio en Avenida de Antonio Machado, 134;/comprar/estudio-cortijo_de_torrequebrada29630-45865735907_521987/;Cortijo de Torrequebrada (Distrito Benalmádena Costa. Benalmádena);;1 baño;28 m²;"Ref. 1136  estudio segunda linea de playa benalmadena costa.

Por favor, no contacten agencias, gracias.

A 3 minutos a pie de la ...";36.586678;-4.532333;;malaga
390.000 €;Apartamento en Selwo;/comprar/apartamento-selwo29680-45887188552_993396/;Selwo (Estepona);3 habs.;2 baños;123 m²;Welcome to capri, a new project of 2 and 3 bedroom apartments with views of the sea and mountains. The project is located in la re...;36.456803326;-5.082362953;1ª planta;malaga
415.000 €;Piso en Camino del Pinar, 1;/comprar/piso-los_monteros_bahia_de_marbella29603-44227422119_527055/;Los Monteros-Bahía de Marbella (Distrito Las Chapas. Marbella);2 habs.;2 baños;117 m²;"¡Descubre tu nuevo hogar frente al mar con impresionantes vistas a gibraltar y áfrica!

Este espectacular y amplio piso te ofrece ...";36.53144718844635;-4.831175432228747;Bajo;malaga
220.000 €;Piso en Urbanización Parque Botanico Las Lomas de Guadalm;/comprar/piso-los_flamingos-41744846666_515126/;Los Flamingos (Benahavís);2 habs.;2 baños;98 m²;Quiero que conozcas una urbanización privilegiada construida en 2005 que se encuentra a tan solo 4 kilómetros de la costa, adentrá...;36.484864;-5.0735509;3ª planta;malaga
975.000 €;Ático en Artola Baja;/comprar/atico-cabopino_reserva_de_marbella-29170643113_100500/;Cabopino-Reserva de Marbella (Distrito Las Chapas. Marbella);4 habs.;5 baños;253 m²;Ático con vistas al mar en artola baja, idealmente ubicado cerca de la costa y con una impresionante terraza en planta alta con un...;36.4892132;-4.7524141;;malaga
