precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
329.000 €;;/comprar/piso-getafe_el_bercial28907-43333412086_100200/;El Bercial (Getafe);3 habs.;2 baños;91 m²;1ª planta;Agencia inmobiliaria tecnocasa de getafe - zona el bercial - vende amplio piso muy luminoso situado en una urbanización cerrada de...;40.3194476;-3.7377945;madrid
1.250.000 €;;/comprar/duplex-salamanca_castellana28006-43393858503_101800/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;112 m²;;"A estrenar, interiorismo realizado por paty pombo.

Triplex con ascensor interno en la vivienda y terraza de 30m², en pleno centro...";40.4341261;-3.6853473;madrid
179.000 €;;/comprar/piso-orcasur28041-44247019045_100200/;Orcasur (Distrito Usera. Madrid Capital);3 habs.;1 baño;77 m²;;"Tecnocasa oficina orcasitas s.l
Agencia inmobiliaria de madrid, zona usera - orcasitas - orcasur, inscrita en rain 000240/2018 ven...";40.3706559;-3.6987626;madrid
1.300.000 €;;/comprar/piso-recoletos28001-35907011640_149200/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;116 m²;2ª planta;Única inmuebles presenta fantástico piso recién reformado por el prestigioso arquitecto tristán domecq en la conocida calle de núñ...;40.4233902;-3.6827847;madrid
670.000 €;;/comprar/piso-tetuan_almenara28029-41680844794_101800/;Almenara (Distrito Tetuán. Madrid Capital);3 habs.;3 baños;167 m²;6ª planta;Grupo inmobiliario ares, vende piso en castilla, calle cuatro amigos. Situado en una sexta planta con vistas espejadas, se encuent...;40.4664617;-3.6911544;madrid
165.000 €;;/comprar/piso-parla_este28983-43373137742_100200/;Parla Este (Parla);2 habs.;2 baños;75 m²;11ª planta;"Agencia inmobiliaria de parla - zona parla este. Piso a la venta en parla, situado en la zona de parla este.

Vivienda situada en ...";40.2288384;-3.7541025;madrid
750.000 €;;/comprar/piso-fuencarral_el_pardo_la_paz28029-43427046068_998146/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;157 m²;10ª planta;"Alfa hortaleza 380, pone en venta esta amplia y luminosa vivienda de 157 m² construidos, situada en urbanización privada.

Ubicada...";40.482333855;-3.696925948;madrid
305.000 €;;/comprar/piso-universidad_malasana28015-45080208942_100200/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;;52 m²;4ª planta;"Agencia inmobiliaria de madrid zona san bernardo - conde duque - malasaña oficina tecnocasa vende:
Inspección técnica de edificios...";40.4269239;-3.7067035;madrid
380.000 €;;/comprar/atico-colmenar_viejo_el_mirador-43364764079_100200/;El Mirador (Colmenar Viejo);;3 baños;157 m²;;"Tecnocasa estudio colmenar norte sl
Agencia inmobiliaria de colmenar viejo - zona norte vende ático duplex en corazón de maría zon...";40.6669374;-3.7754326;madrid
161.000 €;;/comprar/piso-la_rabida_indiana_la_calera-45020984894_100200/;La Rábida-Indiana-La Calera (Pinto);3 habs.;;78 m²;;"Inmobiliaria en zona centro pinto - tecnocasa estudio pinto egido sl
¡Descubre tu nuevo hogar en el corazón de la ciudad! Este enc...";40.2463635;-3.69894;madrid
