precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
3.200 €/mes;;/alquilar/piso-la_dreta_de_eixample08009-45854470854_522145/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;1 baño;150 m²;Bajo;Este acogedor piso en alquiler se encuentra en la zona de la dreta de l'eixample, en barcelona capital. Con una superficie total d...;41.3955558;2.1696448;barcelona
2.800 €/mes;;/alquilar/piso-la_dreta_de_eixample08007-45064902844_522145/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;85 m²;2ª planta;"Alquiler temporal

Exclusivo piso disponible recientemente reformado ubicado en el distrito de dreta de l'eixample, donde albergan...";41.3889335;2.163301;barcelona
4.000 €/mes;;/alquilar/piso-el_camp_en_grassot_gracia_nova08025-45034141791_994552/;El Camp d'en Grassot-Gràcia Nova (Distrito Gràcia. Barcelona Capital);4 habs.;3 baños;196 m²;5ª planta;Precioso piso señorial en barcelona, ideal para pasar temporada de estudios o trabajo. Ubicado en zona céntrica, muy cerca de la s...;41.40522829;2.1685653;barcelona
2.000 €/mes;;/alquilar/piso-nou_barris_canyelles08042-37566418983_517277/;Canyelles (Distrito Nou Barris. Barcelona Capital);3 habs.;1 baño;80 m²;5ª planta;En esta ocasión la inmobiliaria gpcasa les ofrece un piso en barcelona de alquiler de temporada, un bonito piso amueblado, decorad...;41.4347129;2.1707388;barcelona
2.650 €/mes;;/alquilar/apartamento-llevantina_montgavina_quint_mar_garraf08870-44266462912_105600/;Llevantina-Montgavina-Quint-Mar-Garraf (Sitges);3 habs.;2 baños;105 m²;;En la zona del vinyet, en primera línea de mar, se encuentra este soleado piso de 105 m². Pertenece a un complejo residencial excl...;41.238297227;1.831272139;barcelona
2.895 €/mes;;/alquilar/piso-el_parc_la_llacuna_del_poblenou08018-40877177846_100500/;El Parc-La Llacuna del Poblenou (Distrito Sant Martí. Barcelona Capital);2 habs.;2 baños;67 m²;6ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a sole, un encantador apartamento de 2 dormitorios si...";41.403826804;2.191015511;barcelona
3.500 €/mes;;/alquilar/chalet_unifamiliar-vallromanes_centro_urbano-43379516161_518219/;Vallromanes;4 habs.;4 baños;420 m²;;Venta o alquiler con opción a compra. Casa unifamiliar con jardín y piscina a un paso del golf vallromanes. Distribuida en 2 plant...;41.532626105;2.281432274;barcelona
1.900 €/mes;;/alquilar/apartamento-badalona_port08918-44174416003_101800/;Port (Badalona);3 habs.;2 baños;95 m²;2ª planta;Presentamos un exclusivo piso de obra nueva a estrenar en zona 3 chimeneas, una joya inmobiliaria situada en la hermosa costa del ...;41.4300645;2.2358637;barcelona
3.800 €/mes;;/alquilar/atico-can_girona_terramar_vinyet-45027723090_101800/;Can Girona-Terramar-Vinyet (Sitges);3 habs.;1 baño;90 m²;;"Magnifico piso para alquiler de temporada desde junio hasta octubre. Estancia mínima 1 mes.  
Bienvenidos a este magnífico dúplex ...";41.2331064;1.7961759;barcelona
1.200 €/mes;;/alquilar/piso-el_barri_gotic08002-45907212117_101800/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);1 hab.;1 baño;45 m²;1ª planta;"Piso de alquiler temporal de 11 meses renovables. Suministros y wifi a parte por 200€/mes.

Este recién renovado y funcional apart...";41.3821907;2.1756955;barcelona
2.300 €/mes;;/alquilar/piso-sant_just_desvern_centro_urbano08960-36717047553_101800/;Sant Just Desvern;4 habs.;2 baños;113 m²;;"Moderno, amplio y luminoso piso en sant just desvern.
Vivienda de obra nueva, en perfectas condiciones. Cuenta con 4 habitaciones ...";41.3784947;2.0772047;barcelona
3.400 €/mes;;/alquilar/piso-el_fort_pienc08013-44221659051_522145/;El Fort Pienc (Distrito Eixample. Barcelona Capital);3 habs.;3 baños;148 m²;Bajo;"Disponibilidad: 9 de mayo  2023
Cocina: completamente equipada
Dormitorios dobles: 3
Baños completos con ducha/bañera: 2
Aseos: 1
...";41.4000633;2.1726789;barcelona
2.560 €/mes;;/alquilar/piso-la_dreta_de_eixample08007-40844437103_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);1 hab.;1 baño;49 m²;2ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Niebla es una serena propiedad de 49 metros cuadrados inspirada ...";41.4009606;2.184071;barcelona
3.730 €/mes;;/alquilar/piso-eixample_sant_antoni08015-40855606380_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);3 habs.;3 baños;107 m²;4ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Inspirado en las montañas, campro combina el diseño moderno con ...";41.3758219;2.1570362;barcelona
1.845 €/mes;;/alquilar/piso-el_putxet_el_farro08006-45921015869_998932/;El Putxet-El Farró (Distrito Sarrià-Sant Gervasi. Barcelona Capital);3 habs.;2 baños;148 m²;6ª planta;Disponible a partir del 16 de julio: magnífico piso totalmente reformado de 137 m² en ronda general mitre. Totalmente exterior, co...;41.4057963;2.1456779;barcelona
2.850 €/mes;;/alquilar/piso-la_dreta_de_eixample08007-40846644743_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;80 m²;1ª planta;"*completamente amueblado* 
*alquiler mensual de 1 a 11 meses* 

Bara es un piso que, con una superficie de 80 metros cuadrados, se...";41.3893179;2.1635215;barcelona
2.435 €/mes;;/alquilar/piso-sant_gervasi_la_bonanova08022-44217483321_100500/;Sant Gervasi-La Bonanova (Distrito Sarrià-Sant Gervasi. Barcelona Capital);2 habs.;1 baño;53 m²;5ª planta;"Completamente amueblado*
Alquileres mensuales de 1 a 11 meses*

Espectacular apartamento en carrer de muntaner, 502 con 2 dormitor...";41.4031565;2.1373552;barcelona
3.075 €/mes;;/alquilar/piso-antiga_esquerra_de_eixample08011-40916174124_100500/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;66 m²;4ª planta;"*apartamento con oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

La montaña se encuentra con la ciudad ...";41.367139187;2.138391043;barcelona
3.030 €/mes;;/alquilar/piso-la_dreta_de_eixample08007-40921535336_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;105 m²;4ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Holo combina materiales rústicos con acabados modernos para crea...";41.3926681;2.1647852;barcelona
5.890 €/mes;;/alquilar/piso-sant_gervasi_galvany08021-40885989265_100500/;Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital);4 habs.;3 baños;204 m²;4ª planta;"*apartamento con oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Espectacular piso en la calle muntaner...";41.405092881;2.135347748;barcelona
3.195 €/mes;;/alquilar/piso-la_dreta_de_eixample08009-40833490276_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;125 m²;1ª planta;"*apartamento con oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Albori es un espléndido refugio en el ...";41.3927431;2.1703457;barcelona
1.895 €/mes;;/alquilar/piso-antiga_esquerra_de_eixample08011-40886606514_100500/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;80 m²;3ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a castellar, un encantador apartamento situado en el ...";41.3972363;2.1763407;barcelona
4.025 €/mes;;/alquilar/piso-la_vila_de_gracia08012-40922913993_100500/;La Vila de Gràcia (Distrito Gràcia. Barcelona Capital);2 habs.;2 baños;161 m²;3ª planta;"*apartamento con oficina*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a valls, un cautivador refu...";41.4001223;2.1552826;barcelona
3.800 €/mes;;/alquilar/piso-sant_gervasi_galvany08021-41674007050_517277/;Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital);3 habs.;2 baños;121 m²;4ª planta;¡Descubre esta joya de alquiler de temporada en barcelona, ofrecida por la prestigiosa inmobiliaria gpcasa! Este elegante piso est...;41.3937185;2.1448726;barcelona
3.100 €/mes;;/alquilar/piso-les_corts_barrio08029-40872222791_100500/;Les Corts (Distrito Les Corts. Barcelona Capital);2 habs.;1 baño;89 m²;2ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Espectacular apartamento en la calle morales, con 2 dormitorios ...";41.3881413;2.1408812;barcelona
2.855 €/mes;;/alquilar/piso-eixample_sant_antoni08015-44234823677_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);2 habs.;1 baño;62 m²;4ª planta;"Completamente amueblado*
Alquileres mensuales de 1 a 11 meses*

Espectacular apartamento en floridablanca, con 2 dormitorios y 1 b...";41.3806448;2.1615488;barcelona
3.415 €/mes;;/alquilar/piso-el_camp_en_grassot_gracia_nova08024-40889043532_100500/;El Camp d'en Grassot-Gràcia Nova (Distrito Gràcia. Barcelona Capital);2 habs.;1 baño;80 m²;1ª planta;"*apartamento con terraza*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a nerano, un encantador apa...";41.4067553;2.1591905;barcelona
2.435 €/mes;;/alquilar/piso-les_tres_torres08017-40874811323_100500/;Les Tres Torres (Distrito Sarrià-Sant Gervasi. Barcelona Capital);3 habs.;2 baños;83 m²;;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

¿Busca un apartamento espacioso y elegante en el corazón de sant...";41.4005731;2.1309506;barcelona
1.835 €/mes;;/alquilar/atico-eixample_sant_antoni08015-40844112118_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);2 habs.;1 baño;124 m²;;"*apartamento con terraza*
*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a tramonti, un elegante y e...";41.3783732;2.1562634;barcelona
