precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta;CCAA
195.000 €;;/comprar/casa-tona_centro_urbano-775305524_137000/;Tona;5 habs.;413 m²;Superf. 413 m²,  5 habitaciones (5 dobles), año construcción 1900, estado certificación: , casa totalmente a reformar o para tirar...;41.8505532;2.2281596;;;barcelona
295.000 €;Piso en Carrer dels Marquesos de Vilallonga, 11;/comprar/piso-sant_julia_de_vilatorta_centro_urbano-29201519279_110300/;Sant Julià de Vilatorta;2 habs.;82 m²;Piso de  82.35 m², con 2 habitaciones dobles, 1 baño completo con plato de ducha, cuarto de lavar, cocina abierta al comedor-sala ...;41.923831430098076;2.325235214026334;1 baño;Bajo;barcelona
179.000 €;;/comprar/piso-distrito_gracia08203-42525720390_528060/;Gràcia (Sabadell);2 habs.;77 m²;"Se vende bajo exterior luminoso.

La vivienda se encuentra en la planta baja de una finca semi nueva del año 2007. Dispone de 77m²...";41.5336809;2.1112642;1 baño;Bajo;barcelona
226.000 €;;/comprar/piso-hospitalet_de_llobregat_les_planes08905-45875661175_525021/;Les Planes (L'Hospitalet de Llobregat);4 habs.;80 m²;"*whatsapp para visitas.-6.0.2-2.5-4.5-1.2*
(seis-cero-dos-veinticinco-cuarenta y cinco- doce) 

_____________estudio miraflores l...";41.3691392;2.1076369;1 baño;7ª planta;barcelona
305.000 €;;/comprar/duplex-sant_just_desvern_centro_urbano08960-41741576984_527777/;Sant Just Desvern;3 habs.;126 m²;En esta ocasión peterjohn's capital os presenta en sant just desvern, en las inmediaciones de av. Industria con carretera reial, e...;41.37976433;2.067502693;2 baños;2ª planta;barcelona
145.000 €;;/comprar/piso-singuerlin_les_oliveres_can_franquesa_guinardera08-45000297628_500186/;Singuerlín-Les Oliveres-Can Franquesa-Guinardera (Santa Coloma de Gramenet);3 habs.;76 m²;"Vivienda en perfectoe estado en la zona de singuerlín - sta coloma de gramanet.

Piso de 60m² todo exterior con 3 habitaciones, co...";41.462977426;2.203000986;1 baño;4ª planta;barcelona
460.000 €;;/comprar/piso-eixample_sant_antoni08015-45003927653_100500/;Sant Antoni (Distrito Eixample. Barcelona Capital);4 habs.;87 m²;"En el corazón de sant antoni, terraza, 4 dormitorios, dos baños, parking.

Presentamos este excelente piso con terraza, para refor...";41.3791451;2.1581852;2 baños;4ª planta;barcelona
145.000 €;;/comprar/piso-hospitalet_de_llobregat_les_planes08905-45845048320_525021/;Les Planes (L'Hospitalet de Llobregat);3 habs.;68 m²;"*whatsapp para visitas.-6.0.2-2.5-4.5-1.2*
(seis-cero-dos-veinticinco-cuarenta y cinco- doce) 

_____________estudio miraflores l’...";41.3697416;2.1070088;1 baño;5ª planta;barcelona
194.900 €;;/comprar/piso-eixample_centre_barri_antic-45045792687_100200/;L'Eixample Centre-Barri Antic (Viladecans);2 habs.;91 m²;"Nova viladecans tiene el placer de presentarles este inmueble en exclusiva en el centro de viladecans, en la calle doctor reig.

 ...";41.319765195;2.012749074;1 baño;1ª planta;barcelona
295.000 €;;/comprar/atico-els_molins_poble_sec_pins_vens-45064617591_395600/;Els Molins-Poble Sec-Pins Vens (Sitges);2 habs.;124 m²;"¡Oportunidad venta de 2 pisos por el precio de uno. 
2 piso en una sola unidad registral. 
1º piso y  anejo piso ático en 3ª plant...";41.2402139;1.8083051;2 baños;;barcelona
245.000 €;;/comprar/piso-sagnier_placa_de_catalunya-45845782818_519629/;Sagnier-Plaça de Catalunya (El Prat de Llobregat);3 habs.;69 m²;¿Te gusta estrenar? ¡Estás de suerte! Desde moransender inmobiliaria te ofrecemos la oportunidad de ser el primer habitante de est...;41.323649;2.0940253;1 baño;3ª planta;barcelona
160.000 €;;/comprar/piso-collegis_nous-45926469619_100500/;Col·legis Nous (Mollet del Vallès);3 habs.;84 m²;"¡Tu nuevo hogar te espera en el corazón de mollet del valles! 
Ubicado en el pintoresco barrio de los col.legis nous, en mollet de...";41.541366456;2.209280722;1 baño;2ª planta;barcelona
205.000 €;;/comprar/casa-manlleu_centro_urbano-37599371918_365900/;Manlleu;6 habs.;240 m²;Finca con dos pisos independientes de 3 habitaciones cada uno al lado de las piscinas municipales. La casa tiene un amplio garaje ...;42.003631582;2.290981743;3 baños;;barcelona
235.000 €;;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-44264998732_993006/;Esplugues de Llobregat;2 habs.;52 m²;¡Oportunidad única en la zona de esplugues de llobregat! Este encantador piso reformado de 52 m² es ideal para parejas o pequeñas ...;41.3734702;2.0882683;1 baño;4ª planta;barcelona
175.000 €;;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-45871964821_100500/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);3 habs.;62 m²;En merkapiso  nos complace poner a vuestra disposición esta vivienda en planta ático al mejor precio en la valorada población de v...;41.3182192;2.0247308;1 baño;4ª planta;barcelona
350.000 €;;/comprar/duplex-caputxins_santa_clara_hospital-41714510777_110300/;Caputxins-Santa Clara-Hospital (Vic);4 habs.;129 m²;Si buscas luminosidad, tenemos este dúplex invertido ideal para ti. Un hogar amplio, cómodo y con grandes ventanales, para disfrut...;41.931209871;2.262128242;3 baños;2ª planta;barcelona
84.000 €;;/comprar/piso-hospitalet_de_llobregat_les_planes-945856909442342_109700/;Les Planes (L'Hospitalet de Llobregat);2 habs.;52 m²;"Piso en la florida con 50m². Todo exterior, soleado y muy  luminoso ¡¡ 1ª planta   consta de 2-habitaciones cocina; buen estado co...";41.3674854;2.1092886;1 baño;1ª planta;barcelona
179.000 €;;/comprar/piso-montmelo_centro_urbano-42530593711_100500/;Montmeló;3 habs.;70 m²;Te presento este encantador piso completamente reformado, lo que garantiza un buen estado y una sensación de estrenar, dispone tam...;41.5517261;2.2490219;1 baño;4ª planta;barcelona
336.000 €;Piso en Carrer de la Boia, 7;/comprar/piso-barri_de_mar_ribes_roges_placa_de_la_sardana-3236802911_109700/;Barri de Mar-Ribes Roges-Plaça de la Sardana (Vilanova i la Geltrú);3 habs.;79 m²;Patmos PL Baja B 3D. Piso en un inmueble de obra nueva de 79 m2 de superficie construida y situado en la zona de Vilanova i la Geltrú, acomodado en planta baja. Está estructurado en 3 habitaciones, 2 baños completos y terraza de 58 m2. Aporta como extras ascensor, garaje y trastero.;41,217131226;1,723453805;2 baños;Bajo;barcelona
105.000 €;;/comprar/piso-collblanc08904-45856989661_525021/;Collblanc (L'Hospitalet de Llobregat);1 hab.;42 m²;"*whatsapp para visitas.-6.0.2-2.5-4.5-1.2*
(seis-cero-dos-veinticinco-cuarenta y cinco- doce) 

_____________estudio miraflores l’...";41.3719938;2.1194346;1 baño;Bajo;barcelona
299.000 €;;/comprar/piso-el_mas_rates_la_montserratina_el_ginestar-45864182666_100500/;El Mas Ratés-La Montserratina-El Ginestar (Viladecans);4 habs.;122 m²;"Yahouse presenta este estupendo piso con balcón en avinguda del molí, ubicado en viladecans.

Fabulosa vivienda en perfecto estado...";41.321864384;2.010305917;2 baños;3ª planta;barcelona
238.500 €;;/comprar/casa_adosada-palafolls_centro_urbano-12535907610_501419/;Palafolls;5 habs.;172 m²;"Palafolls (zona santa maría) casa adosada 4 dormitorios en venta.

Acogedora finca lista para entrar vivir, a pocos minutos pasean...";41.67435526024791;2.751449883729682;2 baños;;barcelona
245.000 €;;/comprar/casa_adosada-palafolls_centro_urbano-39198321325_501419/;Palafolls;4 habs.;180 m²;"Palafolls (zona san luis) casa adosada con más de 180m² distribuidos en 3 plantas:

Planta baja (acceso): recibidor, garaje 41m² a...";41.662186392;2.750773273;3 baños;;barcelona
189.000 €;;/comprar/piso-ca_naurell08224-43375877248_142600/;Ca n'Aurell (Terrassa);4 habs.;94 m²;Ampli pis molt ben situat proper al cap rambla , mercat central, escoles, i  ferrocarrils . El pis consta de quatre  habitacions ,...;41.5678042;2.0044149;2 baños;2ª planta;barcelona
520.000 €;;/comprar/piso-sant_marti_el_poblenou08005-45095782786_521392/;El Poblenou (Distrito Sant Martí. Barcelona Capital);3 habs.;100 m²;Magnífica vivienda con patio situada en el barrio del poblenou. Solamente se encuentra a quince minutos caminando de la playa de l...;41.401397467;2.209899985;1 baño;1ª planta;barcelona
225.000 €;;/comprar/piso-el_raval08001-42572200514_991211/;El Raval (Distrito Ciutat Vella. Barcelona Capital);2 habs.;68 m²;Situado en el corazón de ciutat vella, a 2 minutos del macba y a 5 minutos del mercat de la boqueria. piso en planta principal (1º...;41.3803846;2.1689492;1 baño;Entresuelo;barcelona
199.000 €;;/comprar/piso-la_vall_hebron-45024003944_513853/;La Vall d'Hebron (Distrito Horta-Guinardó. Barcelona Capital);2 habs.;70 m²;Atención!! Precio final ya rebajado y no negociable. No se rebaja nada más. ** oportunidad única junto a vall d'hebron! Piso de di...;41.424273985;2.146704115;1 baño;1ª planta;barcelona
342.000 €;;/comprar/chalet-sant_esteve_sesrovires_centro_urbano-32556235087_100500/;Sant Esteve Sesrovires;5 habs.;368 m²;Vivienda de 3 plantas en sant esteve sesrovires - urbanización vallserrat (barcelona) cerca del club de golf. En planta sótano enc...;41.501046847;1.853128302;4 baños;;barcelona
176.000 €;;/comprar/duplex-can_boada_torrent_en_pere_parres08225-41760920199_998897/;Can Boada-Torrent d'en Pere Parres (Terrassa);2 habs.;87 m²;Ts pisos les ofrece este dúplex en la zona de can boada!! La vivienda consta de 2 habitaciones de las cuales una de ellas es doble...;41.5672266;1.9966552;2 baños;3ª planta;barcelona
173.000 €;;/comprar/piso-llefia_artigues08913-41744133345_101800/;Llefià-Artigues (Badalona);3 habs.;71 m²;Jjfinques badalona presenta vivienda de 71 metros cuadrados construidos. Dispone de 3 habitaciones( 2 dobles  y 1 individual), sal...;41.4411289;2.2164954;1 baño;2ª planta;barcelona
360.000 €;;/comprar/piso-sant_joan_moli_de_vent-42571319688_528061/;Sant Joan-Molí de Vent (Vilanova i la Geltrú);3 habs.;99 m²;"Precio negociable!
¡Bienvenido a tu hogar en la zona de fábrica nova!
Esta planta baja recién reformada es mucho más que una casa,...";41.226003259;1.718048319;2 baños;Bajo;barcelona
190.000 €;;/comprar/piso-rubi_centre-44231731451_992181/;Centre (Rubí);3 habs.;84 m²;"Piso a la venta en el centro peatonal de rubí con parking incluido.

Vivienda compuesta de 3 habitaciones, dos de ellas dobles y u...";41.4898012;2.0318453;1 baño;2ª planta;barcelona
469.000 €;;/comprar/piso-gorg_progres_pep_ventura08918-44166799808_108700/;Gorg-Progrés-Pep Ventura (Badalona);3 habs.;131 m²;"Merce gomez y el equipo de iad españa les ofrece esta vivienda a estrenar!!! 

Piso de 131m² que se componen de salón comedor con ...";41.4350021;2.2383554;2 baños;;barcelona
1.250.000 €;;/comprar/casa_adosada-vallpineda_rocamar-44175618313_108900/;Vallpineda-Rocamar (Sant Pere de Ribes);4 habs.;217 m²;"Impresionante casa adosada con licencia turística (con alta rentabilidad) y vistas al mar en vallpineda.

Esta propiedad adosada c...";41.248239096;1.797657549;4 baños;;barcelona
595.000 €;;/comprar/casa-premia_de_mar_centro_urbano-38370218337_516702/;Premià de Mar;4 habs.;150 m²;Esta encantadora casa, ubicada en la pintoresca premià de mar, una hermosa localidad costera a las puertas de barcelona, es una op...;41.492542411;2.352516124;4 baños;;barcelona
321.000 €;Piso en Carrer de Fernando Pessoa, 20;/comprar/piso-baro_de_viver-35859767063_992912/;Baró de Viver (Distrito Sant Andreu. Barcelona Capital);2 habs.;67 m²;¡Descubre nou sant andreu gardens nuestra promoción de pisos de obra nueva en el barrio de sant andreu! Con opciones de 2 y 3 dorm...;41.43960591076306;2.193281681942018;1 baño;1ª planta;barcelona
85.000 €;;/comprar/piso-la_salut_lloreda_sistrells08917-42547609024_100200/;La Salut-Lloreda-Sistrells (Badalona);1 hab.;28 m²;"Tecnocasa lloreda tiene el placer de ofrecerles este inmueble en el barrio de lloreda.
Excelente loft listo para entrar a vivir de...";41.4515683;2.2279256;1 baño;;barcelona
295.000 €;;/comprar/piso-el_barri_gotic08002-32505543433_100200/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);2 habs.;52 m²;Montsio.- piso en el corazón del gótico con ascensor. Actualmente tiene 2 dormitorios, salón, cocina y dos baños. Terraza comunita...;41.386002;2.1745788;2 baños;;barcelona
440.000 €;;/comprar/piso-sant_marti_el_poblenou08005-43431916130_524974/;El Poblenou (Distrito Sant Martí. Barcelona Capital);3 habs.;92 m²;Finca de 28 años, con ascensor, video portero, terrado comunitario y posibilidad de plaza de parking en finca (15.000€). La vivien...;41.4058133;2.2065326;2 baños;5ª planta;barcelona
385.000 €;;/comprar/piso-casagemes_canyado08911-41721657307_109300/;Casagemes-Canyadó (Badalona);3 habs.;105 m²;Obra nueva en badalona - centro (dalt de la vila). Piso dúplex en plantas baja y primera de 70 m² en planta baja + 50 m² en planta...;41.4544857;2.2484914;2 baños;;barcelona
745.000 €;;/comprar/casa-vallromanes_centro_urbano-43371195007_100500/;Vallromanes;4 habs.;363 m²;Esta magnífica casa ubicada en vallromanes, en la zona del golf, ofrece un estilo de vida exclusivo en un entorno natural y tranqu...;41.533579034;2.280139787;4 baños;;barcelona
220.000 €;;/comprar/duplex-vallirana_centro_urbano-40902157275_100500/;Vallirana;3 habs.;110 m²;Os presentamos este fantástico duplex ubicado en el centro del pueblo, con una distribución interesante y comodidades adicionales....;41.389489944;1.932612164;2 baños;Bajo;barcelona
1.350.000 €;;/comprar/chalet-sant_vicenc_de_montalt_centro_urbano-45882453930_108900/;Sant Vicenç de Montalt;5 habs.;457 m²;"Costa de barcelona · el maresme · sant vicenç de montalt
Propiedad con vistas a mar y mucha privacidad cerca del centro de la pobl...";41.581214155;2.501943227;4 baños;;barcelona
102.860 €;;/comprar/piso-raval_santa_rosa_safaretjos08923-45882450654_100500/;Raval-Santa Rosa-Safaretjos (Santa Coloma de Gramenet);3 habs.;51 m²;"Ref. Mcb5958ms

Piso a la venta en santa coloma de gramanet zona santa rosa, ideal para inversores.
Piso con inquilino 470€/mes, c...";41.443887407;2.213043891;1 baño;2ª planta;barcelona
169.000 €;;/comprar/piso-cardedeu_centro_urbano-43339033532_516807/;Cardedeu;3 habs.;68 m²;Piso en venta en cardedeu, con una superficie de 68m² distribuidos en 3 habitaciones, 1 de ellas dobles. La cocina es amplia y sol...;41.640296517;2.364102927;1 baño;3ª planta;barcelona
240.000 €;;/comprar/piso-torello_centro_urbano-32558604731_100500/;Torelló;3 habs.;94 m²;;42.04697927;2.264345167;2 baños;;barcelona
95.000 €;;/comprar/piso-manlleu_centro_urbano-42503746949_100500/;Manlleu;1 hab.;57 m²;Pis en venda a manlleu. Inversors. Benvinguts a aquesta oportunitat d'inversió única en el mercat immobiliari! Presentem un pis ac...;42.001117433;2.277251083;1 baño;;barcelona
265.000 €;;/comprar/piso-la_creu_alta-40857594779_180300/;La Creu Alta (Sabadell);4 habs.;145 m²;Piso en venta en la creu alta, tiene una superficie de 140 m², distribuido en 4  habitaciones (2 dobles i 2 individuales), 1 baño,...;41.5541771;2.1015784;2 baños;Bajo;barcelona
1.100.000 €;;/comprar/piso-sarria_sant_gervasi_sarria08034-44192429247_109100/;Sarrià (Distrito Sarrià-Sant Gervasi. Barcelona Capital);5 habs.;191 m²;Sant joan bosco-benet i mateu esencia de sarriá. Encontramos esta vivienda con espíritu cosmopolita, en este amplio y luminoso esp...;41.392889127;2.12957963;2 baños;4ª planta;barcelona
315.000 €;Piso en Avinguda del Maresme,  s/n;/comprar/piso-mataro_centre08301-4493387067_109700/;Centre (Mataró);3 habs.;107 m²;Bloc 4 Esc A Pue 1 Planta 1. Piso en un inmueble de obra nueva de 107 m2 de superficie construida y situado en la zona de Mataró, acomodado en planta 1. Está estructurado en 3 habitaciones, 2 baños completos, terraza y tiene certificación energética B. Aporta como extras ascensor. * Plaza y trastero no incluidos en el precio. Precios sujetos a disponibilidad. Impuestos no incluidos.;41,5353506;2,4477911;2 baños;1ª planta;barcelona
365.000 €;;/comprar/casa_adosada-eixample_centre_barri_antic-42561313846_100500/;L'Eixample Centre-Barri Antic (Viladecans);6 habs.;200 m²;En pleno centro de viladecans, en una de las calles peatonales por excelencia con apariencia de pueblo, comercial y comunicativa, ...;41.317196117;2.015401997;2 baños;;barcelona
295.000 €;;/comprar/piso-sant_pol_de_mar_centro_urbano-45899187215_100500/;Sant Pol de Mar;3 habs.;112 m²;Presentamos esta planta baja situada en el bonito municipio de sant pol de mar. A escasos metros de los principales servicios, com...;41.601209701;2.620530546;1 baño;Bajo;barcelona
97.000 €;;/comprar/piso-cerdanyola_nord-40925518533_525213/;Cerdanyola Nord (Mataró);3 habs.;62 m²;"Presentamos en exclusiva este piso ideal para reformar a tu gusto!
Consta de 3 habitaciones (2 dobles y 1 una individual). Baño de...";41.5418751;2.4222082;1 baño;1ª planta;barcelona
269.000 €;Piso en Carrer de Campfaso, 55;/comprar/piso-la_gavarra-4272796126_109700/;La Gavarra (Cornellà de Llobregat);3 habs.;76 m²;Vivienda de 75,78m² construidos exterior a calle campfasso, orientación sur, vivienda distribuida en 3 dormitorios, 2 baños y come...;41.3623935;2.0766598;2 baños;;barcelona
255.000 €;;/comprar/piso-poble_nou_zona_olimpica08225-45061196693_100500/;Poble Nou-Zona Olímpica (Distrito Sant Pere-Zona Esportiva. Terrassa);3 habs.;101 m²;Rubio serveis immobiliaris  presenta en exclusiva este maravilloso piso de 101 m² en can roca, ideal para familias que buscan un ...;41.5799109;2.0154116;2 baños;2ª planta;barcelona
460.000 €;;/comprar/casa-el_papiol_centro_urbano-43364892165_148700/;El Papiol;3 habs.;207 m²;"Superficie parcela: 336 m² aprox.
Superficie casa: 134 m² más porche de 33 m² y terraza de 16 m² 
Distribución: la propiedad tiene...";41.4379511;2.0089592;2 baños;;barcelona
264.000 €;;/comprar/piso-can_sellares_zona_de_estacio-44232264360_100500/;Can Sellarès-Zona de l'Estació (Viladecans);3 habs.;81 m²;1. Piso → planta baja en viladecans zona ctra barcelona, 81 m. De superficie, 6 m² de cocina, 12 m² de comedor, 40 m² de terraza, ...;41.315203679;2.020289263;1 baño;Bajo;barcelona
280.000 €;;/comprar/piso-la_gavarra-45860872806_100200/;La Gavarra (Cornellà de Llobregat);4 habs.;129 m²;Piso de 120 m² útiles, situado en la primera planta, está listo para entrar a vivir y ofrece una luminosidad excepcional gracias a...;41.3587457;2.0757947;1 baño;;barcelona
930.000 €;;/comprar/chalet-tiana_centro_urbano08391-45012470751_109300/;Tiana;6 habs.;435 m²;Star homes les presenta este encantador chalet reformado en el prestigioso pueblo de tiana, disfrutando de una ubicación privilegi...;41.477535154;2.26600529;3 baños;;barcelona
165.000 €;;/comprar/piso-ca_naurell08224-45050090222_500806/;Ca n'Aurell (Terrassa);2 habs.;70 m²;"Un piso con una ubicación privilegiada, con balcón, patio, luz natural y muy amplio!
Hoy exponemos este magnífico piso de 70 m² en...";41.5658699;2.0000281;2 baños;Bajo;barcelona
460.000 €;;/comprar/casa-arenys_de_munt_centro_urbano-42565986611_106700/;Arenys de Munt;4 habs.;546 m²;Espectacular casa lista para entrar a vivir con magníficas vistas. Un lugar aislado pero muy bien comunicado, con una combinación ...;41.619717444;2.540420604;3 baños;;barcelona
148.500 €;;/comprar/loft-font_verda-30930056134_500315/;Font Verda (Granollers);2 habs.;75 m²;Superficie total 75 m², loft superficie útil 70 m², hab. Individuales: 1, habitaciones dobles: 1, 1 baño, aire acondicionado (frío...;41.6103222;2.2940928;1 baño;;barcelona
589.000 €;Casa en Avinguda de Goitallops, 52;/comprar/casa-taradell_centro_urbano-43382707533_213400/;Taradell;4 habs.;403 m²;Descubre esta encantadora residencia situada en una tranquila urbanización cerca de taradell, un lugar ideal para aquellos que bus...;41.8591;2.29611;3 baños;;barcelona
85.000 €;;/comprar/piso-antic-87586633200_104400/;Barri Antic (Manresa);2 habs.;70 m²;Piso con inquilino  en venta en el casco antiguo de manresa, ideal para inversores de 70 m² construidos, distribuidos en cocina in...;41.723013707;1.824462424;1 baño;2ª planta;barcelona
330.000 €;Casa en Carrer del Puigmal, 19;/comprar/casa-nord_el_sucre_universitat-40012667532_213400/;Nord-El Sucre-Universitat (Vic);5 habs.;210 m²;Descubre una oportunidad única para vivir en un entorno privilegiado en vic. Esta encantadora casa está situada en una ubicación i...;41.934309560245254;2.246336182622117;2 baños;;barcelona
540.000 €;;/comprar/casa-la_roca_del_valles_centro_urbano-585076684_341300/;La Roca del Vallès;6 habs.;245 m²;Superf. 245 m²,  6 habitaciones (3 dobles,  3 individuales), cocina (10m² oficce), lavadero (4 m² cerrado), comedor (36m²), terraz...;41.602331399;2.297901375;;;barcelona
A consultar;Dúplex en Carrer del Maresme, 19;/comprar/duplex-tordera_nucli_urba-45045511512_109700/;Nucli Urbà (Tordera);;120 m²;. Oportunidad de inversión: pendiente de inscripción. Oportunidad de inversión: inmueble con cargas. Piso en tordera. Refaltamira:...;41.6962;2.71614;;;barcelona
158.500 €;;/comprar/piso-roda_de_ter_centro_urbano-43386323259_101300/;Roda de Ter;3 habs.;100 m²;¡Bienvenido al hogar perfecto en roda de ter! Este encantador piso céntrico tiene todo lo que necesitas y más. Con una ubicación p...;41.983678451;2.310338946;1 baño;;barcelona
156.000 €;;/comprar/piso-santa_eulalia_de_riuprimer_centro_urbano-42554854349_101300/;Santa Eulàlia de Riuprimer;3 habs.;104 m²;;41.912557226;2.190153658;2 baños;;barcelona
560.000 €;Chalet en Carrer de Menorca,  -;/comprar/chalet-serraparrera08290-42505879383_109700/;Serraparrera (Cerdanyola del Vallès);4 habs.;257 m²;Gran oportunidad en serraparera, cerdanyola del vallès.¡En venta! Esta maravillosa casa unifamiliar adosada en cerdanyola del vall...;41.4931;2.13242;3 baños;;barcelona
546.000 €;;/comprar/chalet-ametlla_del_valles_centro_urbano-41724291756_135200/;L'Ametlla del Vallès;4 habs.;173 m²;Finques la llar de granollers vende: bonita casa de dos plantas ubicada en la urbanización can camp de l'ametlla del vallès. Vivie...;41.658570857;2.253497831;3 baños;;barcelona
200.000 €;;/comprar/casa-santpedor_centro_urbano-34196962939_100500/;Santpedor;4 habs.;200 m²;"Se vende magnifica vivienda en santpedor.

Se trata de una casa de  unos 200 m² aproximadamente.

Está desarrollada en 4 habitacio...";41.785807403;1.838860576;1 baño;;barcelona
235.000 €;;/comprar/piso-el_turo_de_la_peira_can_peguera08031-22540385956_101300/;El Turó de la Peira-Can Peguera (Distrito Nou Barris. Barcelona Capital);3 habs.;88 m²;Vpo excelente vivienda exterior de 78 m  útiles en finca del año 2000 con ascensor. Inmueble reformado con suelo de parquet natura...;41.43139906;2.171064548;1 baño;;barcelona
180.000 €;;/comprar/casa-sant_feliu_sasserra_centro_urbano-1726198194_994602/;Sant Feliu Sasserra;5 habs.;300 m²;Casa de pueblo muy grande y en buenas condiciones en sant feliu sasserra. La vivienda consta de planta baja en donde está la coci...;41.944296683;2.022416132;2 baños;;barcelona
A consultar;;/comprar/duplex-vic_centre_historic-35004536392_213400/;Centre Històric (Vic);3 habs.;154 m²;¡Descubre esta emocionante nueva promoción de viviendas en el centro de vic! Se ha llevado a cabo una espectacular reforma en un e...;41.92992894;2.259341201;2 baños;1ª planta;barcelona
268.000 €;;/comprar/casa-castellgali_centro_urbano-43339989502_100500/;Castellgalí;3 habs.;223 m²;Te presentamos esta  magnifica casa unifamiliar en castellgalí es una vivienda encantadora y bien distribuida en cuatro plantas co...;41.675725697;1.838958897;3 baños;;barcelona
539.000 €;;/comprar/casa_adosada-corro_avall-41761635318_135200/;Corró d'Avall (Les Franqueses del Vallès);5 habs.;250 m²;Casa adosada a tres vientos de superficie construida 250m² y distribuida en tres plantas, con una parcela de 250m² y patio exterio...;41.632184701;2.300353156;3 baños;;barcelona
280.000 €;Piso en Carrer de Joan Prim, 165;/comprar/piso-hostal_lledoner08401-4431011295_109700/;L'Hostal-Lledoner (Granollers);2 habs.;85 m²;1º 1º. Sensacional piso en venta, completamente reformado y con una gran cantidad de luz natural. Este inmueble cuenta con todas l...;41.6138039;2.2905785;2 baños;1ª planta;barcelona
177.000 €;;/comprar/duplex-sant_fruitos_de_bages_centro_urbano-15088887406_100500/;Sant Fruitós de Bages;3 habs.;89 m²;Inmueble seminuevo muy cómodo y soleado en venta en sant fruitós del bages de 89 m² construidos, distribuidos en un recibidor, coc...;41.751684158;1.872631338;2 baños;Bajo;barcelona
329.000 €;;/comprar/chalet_unifamiliar-tordera_nucli_urba-41736815587_527526/;Nucli Urbà (Tordera);4 habs.;133 m²;Estupendo chalet unifamiliar de 2 plantas en venta, a pocas calles del comercio y servicios básicos de tordera, vivienda asentada ...;41.69365505;2.72425788;3 baños;;barcelona
537.600 €;Piso en Carrer de Joan Miró,  s/n;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-3444379371_109700/;Esplugues de Llobregat;2 habs.;100 m²;1-1-A. Piso en un edificio de obra nueva de 100 m2 de superficie construida, 70 m2 útiles y ubicado en la zona de Esplugues de Llobregat. Está distribuido en 2 habitaciones, 2 baños completos y terraza de 13 m2, más 11 m2 útiles de terraza. Incluye extras como ascensor, 2 garajes y trastero.;41,3845041;2,0969036;2 baños;;barcelona
292.000 €;;/comprar/casa-parc_de_cubelles_la_solana-42555628731_365700/;Parc de Cubelles-La Solana (Cubelles);4 habs.;178 m²;Descubre tu nuevo hogar en la tranquila urbanización de la gaviota en cubelles, donde esta espectacular casa independiente te espe...;41.2009569;1.642385;3 baños;;barcelona
A consultar;;/comprar/piso-vic_centre_historic-35048735616_213400/;Centre Històric (Vic);4 habs.;206 m²;¡Descubre esta increíble nueva promoción de viviendas en el centro de vic! Hemos llevado a cabo una meticulosa reforma en un edifi...;41.930087961;2.259413443;3 baños;1ª planta;barcelona
410.000 €;;/comprar/casa-les_martines_can_palet_de_vista_alegre08224-41685426145_516838/;Les Martines-Can Palet de Vista Alegre (Terrassa);4 habs.;214 m²;"Olvia immobiliaria presenta esta espectacular torre de 214m² a tan solo 3 minutos de nuclio urbano de terrassa.

La vivienda total...";41.5381615;1.984135;2 baños;;barcelona
260.000 €;;/comprar/casa-remei_montseny_la_guixa-93366970722_213400/;Remei-Montseny-La Guixa (Vic);4 habs.;105 m²;¡Increíble oportunidad para vivir en una casa tipo de campo en la pintoresca zona de la guixa! Esta hermosa casa se encuentra en u...;41.914586033;2.227624671;1 baño;;barcelona
170.000 €;Piso en Passeig Universal, 21;/comprar/piso-nou_barris-4584932247_109700/;Nou Barris (Barcelona Capital);2 habs.;78 m²;Piso de vpo,  2º - 3ª. Piso en un inmueble de obra nueva de 78 m² de superficie construida y situado en la zona de barcelona capit...;41.4369842;2.1627181;1 baño;;barcelona
247.000 €;;/comprar/piso-santa_eulalia_de_roncana_centro_urbano-39172164214_341300/;Santa Eulàlia de Ronçana;3 habs.;75 m²;Altura piso 1º, piso superficie total 75 m², superficie útil 66 m², hab. Individuales: 2, habitaciones dobles: 1, hab. Dobles son ...;41.652919371;2.22820288;2 baños;1ª planta;barcelona
A consultar;Chalet en Carrer del Bosc, 54;/comprar/chalet-piera_centro_urbano-44186876249_109700/;Piera;;1.030 m²;. Oportunidad de inversión: pendiente de posesión. Oportunidad de inversión: pendiente de inscripción. Oportunidad de inversión: i...;41.5071;1.74725;;;barcelona
336.000 €;Piso en Plaça Catalana, 1;/comprar/piso-el_guinardo08032-4189938277_109700/;El Guinardó (Distrito Horta-Guinardó. Barcelona Capital);2 habs.;65 m²;Esc. C-1º 1ª. Piso en un inmueble de obra nueva de 65  m² de superficie construida y situado en la zona de barcelona capital, acom...;41.4216954;2.1732467;1 baño;1ª planta;barcelona
