precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
145.000 €;Casa adosada en Paseo Victoria Eugenia, 16;/comprar/casa_adosada-san_garcia_getares-4604787451_109700/;San García-Getares (Algeciras);3 habs.;2 baños;72 m²;Tipo a. Casa adosada de obra nueva, de 72 m² de superficie construida, y emplazada en la zona de algeciras.  Está dispuesta en 3 h...;36.12205828;-5.44694122;;cadiz
320.000 €;;/comprar/apartamento-la_linea_de_la_concepcion_la_alcaidesa-41734197483_100500/;La Alcaidesa (La Línea de la Concepción);3 habs.;2 baños;125 m²;"Apartamento de lujo dentro de resort de golf  la alcaidesa.

A pasos de la playa, este apartamento está listo para mudarte y disfr...";36.1688928;-5.3503107;Bajo;cadiz
625.000 €;;/comprar/casa-el_puerto_de_santa_maria_centro-10890222308_514211/;Centro (El Puerto de Santa María);6 habs.;5 baños;350 m²;A la venta casa independiente en pleno centro de la ciudad, en una de las calles principales, junto a la iglesia mayor prioral, ca...;36.598509;-6.2282983;;cadiz
595.000 €;;/comprar/casa_adosada-sotogrande_alto11311-44197270665_100500/;Sotogrande Alto (Sotogrande);3 habs.;3 baños;200 m²;Descubre la exclusiva villa de tus sueños en san roque, cádiz. ¡Una oportunidad que no puedes dejar pasar para invertir y vivir en...;36.2842308;-5.3178626;;cadiz
680.000 €;;/comprar/casa_rustica-vejer_de_la_frontera_centro_urbano-40846582935_100500/;Vejer de la Frontera;15 habs.;4 baños;638 m²;¡Bienvenidos a esta maravillosa casa señorial en el centro histórico de vejer! Ideal para inversión! Con una superficie construida...;36.2533501;-5.9671548;;cadiz
170.000 €;;/comprar/piso-jerez_de_la_frontera_centro11403-45015605038_106700/;Centro (Jerez de la Frontera);3 habs.;1 baño;157 m²;¡¡ Oportunidad de dividir en varias viviendas !! Piso de 137 metros , útiles 120 + local de 25 metros, actualmente estan unidos pe...;36.681501737;-6.137445654;;cadiz
479.900 €;;/comprar/chalet-vejer_de_la_frontera_centro_urbano-39174034621_100500/;Vejer de la Frontera;5 habs.;2 baños;268 m²;"Chalet urbano con en los naveros

El chalet cuenta con 720 m² aprox de parcela, 268 m² construidos aprox y 234 m² útiles aprox

Pr...";36.3576097;-5.9755054;;cadiz
130.000 €;;/comprar/piso-nucleo_urbano_urbanizaciones-45093514384_100500/;Núcleo Urbano-Urbanizaciones (Chiclana de la Frontera);4 habs.;1 baño;126 m²;Piso en chiclana situado en la zona de avenida reyes católicos, a escasos minutos andando del centro de la ciudad, rodeado de todo...;36.416955334;-6.143688137;1ª planta;cadiz
450.000 €;;/comprar/casa-el_puerto_de_santa_maria_centro-42523822366_100500/;Centro (El Puerto de Santa María);6 habs.;4 baños;343 m²;Se vende, edificio entero dividido tres plantas,  dos viviendas independientes, en total tres plantas, planta baja es un local que...;36.6023574;-6.2234663;;cadiz
325.000 €;;/comprar/piso-costa_ballena-44184208924_100200/;Costa Ballena (Rota);3 habs.;2 baños;93 m²;En costa ballena,en el residencial de terrazas del golf, vivienda de 3 dormitorios dobles, 2 baños ( uno con ducha y otro con bañe...;36.687738;-6.4112255;1ª planta;cadiz
