precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta
1.300 €/mes;Piso en Acacias - Arganzuela;/alquilar/piso-imperial28005-37587225320_101000/;Imperial (Distrito Arganzuela. Madrid Capital);2 habs.;1 baño;72 m²;"""esta oficina cumple con la normativa vigente en materia de arrendamientos. En cumplimiento con la ley 12/2023 de la ley del derecho a la vivienda esta agencia no cobra honorarios al inquilino. Trato directo con la propiedad, total transparencia.

Ideal para parejas o familias
¡Tu nuevo hogar te espera en imperial, madrid! Disponibilidad inmediata.
Piso totalmente exterior con mucha luz natural.

Se entrega completamente amueblado y se distribuye de la siguiente manera:
Cocina independiente equipada con electrodomésticos, vitrocerámica eléctrica, horno, lavadora y termo eléctrico, dentro de la misma hay un amplio espacio de almacenaje y zona de comedor. Continuamos por un amplio salón comedor con vistas despejadas, aire acondicionado bomba de frío y calor. El dormitorio de matrimonio dispone de dos armarios, uno de ellos empotrado, también cuenta con aire acondicionado. A continuación la habitación juvenil con cama nido y escritorio incorporado, cama supletoria y un gran armario adicional. El baño completo con plato de ducha. En el pasillo hay un altillo con gran capacidad de almacenaje.

La finca cuenta con ascensor y portero físico. 

Se ubica en el conocido pasillo verde, barrio imperial, muy cerca del centro de madrid. Zona muy bien comunicada tanto en transporte público, con buena conexión en bus, metro/cercanías pirámides como por carretera, con fácil acceso a la m·30. Y a tan solo unos minutos caminando de puerta de toledo, sol centro de madrid, latina.

Se hará estudio de solvencia para seguro de impago y es imprescindible que los inquilinos tengan nómina y contrato.

Condiciones económicas:
* 1 mes de fianza 
* 1 mes de garantía adicional (esta amueblado)
* 1 mes en curso

*duración mínima del contrato de un año.
* no se admiten mascotas.";40,4035865;-3,7147954;
1.300 €/mes;Piso en Acacias - Arganzuela;/alquilar/piso-acacias28005-37598241268_101000/;Acacias (Distrito Arganzuela. Madrid Capital);2 habs.;1 baño;71 m²;"En cumplimiento con la ley 12/2023 de la ley del derecho a la vivienda esta agencia no cobra honorarios al inquilino. Trato directo con la propiedad, total transparencia. 

Piso exterior con terraza. 

Piso en segunda planta, exterior, soleado. Distribuido en 3 dormitorios, cocina completamente equipada con electrodomésticos a estrenar, salón con acceso a la terraza y baño completo.

Se alquila semi-amueblado, con posibilidad de añadir armarios en los dormitorios.

Edificio con ascensor y portero físico, calefacción y agua caliente centrales con contadores individuales.

Excelente ubicación a escasos metros del parque de madrid río, con todos los servicios en la zona, colegios públicos y privados, canchas deportivas, centros de salud, grandes y pequeños comercios. Muy bien comunicado, frente a la parada de metro de acacias, y varias líneas de autobuses en la misma calle y en paseo de las acacias, y acceso directo a la m30.

Condiciones económicas: 1 mes de fianza + el mes en curso.";40,4030963;-3,705714;
4.200 €/mes;Piso en calle de Núñez de Balboa;/alquilar/piso-recoletos28001-35074564337_101800/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;200 m²;Magnífico piso muy luminoso y de reforma reciente, en pleno corazón del barrio de salamanca. Se accede a la vivienda por un amplio...;40.427695431;-3.682624562;
4.250 €/mes;Casa en calle de Gloria Fuertes;/alquilar/casa-mirasierra_arroyo_del_fresno28049-34229386439_512757/;Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;4 baños;461 m²;"Alquiler de chalé adosado recien terminado de construir, de 4 plantas, en urbanización cerrada de 9 chalés, muy representativa.

S...";40.496206062;-3.724233484;
2.200 €/mes;Piso en calle de la Princesa;/alquilar/piso-moncloa_aravaca_arguelles28008-35855971817_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;112 m²;Acogedor y espectacular piso exterior con dos balcones en calle princesa situado en una tercera planta de un edificio de siete. La...;40.4291418;-3.7161281;
1.395 €/mes;Piso en Paseo de la Tierra de Melide;/alquilar/piso-fuencarral_el_pardo_las_tablas28050-37577624989_101800/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;2 baños;110 m²;"Disponible a finales de octubre de 2023.

Casas y más alquila estupenda vivienda en urbanización.

El piso está situado en una fin...";40.5074241;-3.6636939;
1.850 €/mes;Piso en calle del Valle de Mena;/alquilar/piso-valdezarza28039-89252376945_515510/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);3 habs.;2 baños;100 m²;"Disponible a partir   de septiembre  2023 alquiler de larga duración no disponible alquiler de temporada 

Excelente  vivienda  ...";40.4709246;-3.7195027;1ª planta
1.899 €/mes;Apartamento en La Florida-Valdemarín-Aravaca;/alquilar/apartamento-moncloa_aravaca_el_plantio-72574149946_101600/;El Plantío (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;70 m²;Urbanización la florida, aravaca, próximos a la avda. De valdemarín. Apartamentos en una de las zonas más exclusivas del noroeste ...;40.4670701;-3.8018599;
1.800 €/mes;Dúplex en calle de Bueso de Pineda;/alquilar/duplex-san_juan_bautista28043-37517325167_100500/;San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital);2 habs.;1 baño;136 m²;"!Zona arturo soria¡ Se alquila estupendo piso duplex muy luminoso con garaje, 3 dormitorios y 2 baños.

Súper luminoso dúplex cons...";40.4544069;-3.65439;3ª planta
2.500 €/mes;Piso en Ibiza;/alquilar/piso-ibiza28009-37507197337_101000/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;95 m²;Piso exterior con reforma a estrenar 3 dormitorios con armarios empotrados, dos baños completos, la principal con baño en suite, c...;40.41646;-3.6707473;
6.950 €/mes;Ático en calle de Núñez de Balboa;/alquilar/atico-salamanca_castellana28006-35060309616_101800/;Castellana (Distrito Salamanca. Madrid Capital);5 habs.;5 baños;268 m²;"Ático con terraza de 45 m², 4 dormitorios + despacho + dormitorio de servicio, con 5 baños en total.

2 plazas de garaje incluidas...";40.432225;-3.6819916;
990 €/mes;Piso en Lucero;/alquilar/piso-lucero28047-37507521040_100200/;Lucero (Distrito Latina. Madrid Capital);1 hab.;1 baño;66 m²;Agencia inmobiliaria de madrid- zona lucero - laguna - gta. Cármenes, alquila piso en calle concejal fjjm que consta de salón, coc...;40.399883725;-3.751027911;
1.425 €/mes;Piso en Avenida de Monasterio de Silos, 77;/alquilar/piso-montecarmelo28049-36745410695_100500/;Montecarmelo (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;75 m²;Cómodo, amplio, luminoso y practico piso amueblado de tres habitaciones en montecarmelo, zona de moda en madrid capital. Cocina to...;40.5083;-3.6933;
1.800 €/mes;Piso en Paseo de la Alameda de Osuna;/alquilar/piso-alameda_de_osuna_barrio-32528888925_995477/;Alameda de Osuna (Distrito Barajas. Madrid Capital);3 habs.;2 baños;160 m²;Magnífico piso en una de las más selectas urbanizaciones de la alameda de osuna. Junto al prestigioso colegio de la alameda de osu...;40.4571469;-3.5905542;3ª planta
761 €/mes;Piso en calle de la Princesa de Kapurtala,  s/n;/alquilar/piso-ensanche_de_vallecas_valdecarros28051-3562841945_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);1 hab.;1 baño;45 m²;1d. Piso en una finca de obra nueva de 45 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en ...;40.3655642;-3.5892791;
