precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
950.000 €;Piso en Castillejos;/comprar/piso-castillejos28046-28354005805_101800/;Castillejos (Distrito Tetuán. Madrid Capital);3 habs.;3 baños;120 m²;1ª planta;"Piso en venta exterior reformado en Castellana

Piso totalmente reformado que cuenta con 2 balcones con vistas. El edificio fue diseñado por el reconocido arquitecto Antonio Lamela, que también remodeló este estadio e impulsó varios proyectos de ciudades deportivas. 

Es una vivienda que cuenta con techos altos y que consta de 3 habitaciones, 3 baños completos, 2 de ellos en suite, uno de ellos con bañera y ducha y los restantes con ducha, salón, comedor y cocina americana equipada. El piso cuenta con acabados de madera natural, luces LED de ambiente y juegos de luces que permitirán mantener una excelente iluminación de la vivienda. Se entrega totalmente amueblado. Calefacción de gas individual y aire acondicionado.

Tanto la entrada como el portal cuentan con elevadores de silla de ruedas. Ubicado en Paseo de la Castellana muy cerca del estadio Santiago Bernabéu, una maravillosa ubicación con todos los servicios y muy buenas comunicaciones tanto en transporte privado como público.

Walter Haus Real Estate, somos un grupo inmobiliario de servicios personalizados con sede en las principales ciudades del país, con experiencia de más de 20 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, en Jose Ortega y Gasset, 66 en el Barrio de Salamanca y en General Martínez Campos, 13 en el Barrio de Chamberí, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal, en constante formación. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza.
Nuestro trabajo se basa en firmes pilares, trato profesional, atención individualizada de cada uno de los procesos y una especialización muy concreta en cada zona de actuación, contando con un plan inicial de trabajo conciso, ágil y profesional adecuado a los parámetros de cada cliente. Apostamos por la tecn";40,4587656;-3,690897
2.350.000 €;Piso en calle de Condes del Val, 18;/comprar/piso-chamartin_hispanoamerica28036-37525115949_101800/;Hispanoamérica (Distrito Chamartín. Madrid Capital);5 habs.;5 baños;419 m²;3ª planta;"Espectacular vivienda en muy buen estado de conservación de 419 m² construidos, de los cuales 252 m² pertenecen a la vivienda, ubicada en el barrio de Hispanoamérica, a escasos metros del Paseo de la Habana, en una zona residencial de especial valor en el centro de Madrid. 

Este imponente inmueble dispone de una zona de día con un gran salón-comedor, cocina independiente totalmente equipada, habitación de servicio con baño completo y zona de lavandería. 

En la zona de noche encontramos una sala de estar, cuatro dormitorios dobles, tres de ellos con baño en suite y otro principal con vestidor, además cuenta con un último cuarto de baño adicional que da servicio al resto de los dormitorios y un aseo de cortesía. El inmueble incluye tres plazas de garaje.

Es una finca muy tranquila compuesta por 16 viviendas únicas y exclusivas, carece de barreras arquitectónicas y está adaptada para personas con movilidad reducida, tiene ascensor, portero y servicio de vigilancia 24 horas, piscina, zona Infantil, sala común para eventos y zonas ajardinadas, estupenda ubicación, rodeada de todos los servicios y con muy buenas comunicaciones tanto en transporte privado como público.
Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en ubicaciones como Salamanca, Chamberí, Chamartín, Pozuelo de Alarcón, en Madrid, y en Barcelona.

Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.";40,4569;-3,68325
695.000 €;Piso en calle del Aviador Zorita, 39;/comprar/piso-tetuan_cuatro_caminos28020-35065153986_101800/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);4 habs.;2 baños;156 m²;3ª planta;"Walter Haus presenta este piso para reformar de, aproximadamente, unos 156 metros cuadrados, ubicado en la tercera planta de un edificio en el barrio de Cuatro Caminos, muy cercano al Bernabéu. El piso dispone de las siguientes estancias: salón comedor, 4 habitaciones y 2 cuartos de baño. También la finca dispone de: ascensor, garaje y servicio de portería. La ubicación es inmejorable, ya que, rodeada de todos los servicios y con muy buenas comunicaciones tanto en transporte privado como público.

Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en ubicaciones como Salamanca, Chamberí, Chamartín, Pozuelo de Alarcón, en Madrid, y en Barcelona.

Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.";40,4507;-3,69837
199.900 €;Piso en calle de Escalona;/comprar/piso-latina_aluche28024-36720429649_100500/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;76 m²;5ª planta;Gespain aluche-campamento vende vivienda en excelente zona. Dispone de hall con acceso a cocina y salón independiente con terraza ...;40.3978253;-3.7604835
245.000 €;Piso en calle de Antonio de Leyva;/comprar/piso-carabanchel_comillas28019-34180995810_101800/;Comillas (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;75 m²;3ª planta;"Zona plaza elíptica
Bonito piso de 2 habitaciones (antes 3) muy luminoso y bien cuidado. Enfrente de zonas verdes.buena comunicaci...";40.3903689;-3.715977
369.000 €;Piso en calle de José Bergamín;/comprar/piso-marroquina28030-35070656765_100500/;Marroquina (Distrito Moratalaz. Madrid Capital);2 habs.;1 baño;96 m²;8ª planta;Grupo gespain actividades inmobiliarias  pone a la venta en la zona mas demanda de moratalaz este fantastico inmueble  con  una su...;40.411714;-3.6365981
270.000 €;Piso en calle de la Virgen de la Fuencisla, 23;/comprar/piso-concepcion-33369848545_101000/;Concepción (Distrito Ciudad Lineal. Madrid Capital);4 habs.;1 baño;90 m²;;Persona de contacto fernando- vivienda exterior, según se entra se encuentra un recibidor y a continuación se accede a un pasillo ...;40.4384475;-3.6500419
157.000 €;Piso en calle de Isabela Saverana;/comprar/piso-carabanchel_buenavista28044-23400147428_101800/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;105 m²;1ª planta;Vivienda arrendada. Te ofrecemos la posibilidad de rentar tu dinero desde el minuto uno. Esta magnífica vivienda situada en la pri...;40.3682007;-3.7598925
330.000 €;Piso en calle de la Virgen de Sonsoles, 1;/comprar/piso-concepcion-34189148575_514156/;Concepción (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;95 m²;1ª planta;Bonito piso muy luminoso y soleado, exterior completamente, hace esquina a dos calles y jardincito privado, muy bien comunicado. S...;40.435995230229025;-3.654660986147655
128.000 €;Piso en calle de Estroncio;/comprar/piso-villaverde_los_rosales28021-39195020794_101800/;Los Rosales (Distrito Villaverde. Madrid Capital);2 habs.;1 baño;62 m²;1ª planta;Te presentamos un espacioso piso de dos dormitorios (antes tres). La actual reforma permite un amplio salón con dos ventanales que...;40.3475891;-3.6905617
668.000 €;Piso en Avenida del Mediterráneo;/comprar/piso-retiro_pacifico28007-39172322988_100500/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;2 baños;125 m²;4ª planta;"Espectacular vivienda recién reformada con calidades de lujo en plena avenida del mediterráneo.

En servifincas estamos encantados...";40.4070655;-3.6713769
179.900 €;Piso en calle de la Fuente de Lima;/comprar/piso-las_aguilas28024-39199234088_100500/;Las Águilas (Distrito Latina. Madrid Capital);2 habs.;1 baño;66 m²;4ª planta;"Gespain parque europa - san ignacio ofrece en exclusiva piso situado en \""las águilas - parque europa\"". Vivienda ubicada en la cu...";40.3832764;-3.7810981
176.000 €;Piso en calle del Pelícano;/comprar/piso-abrantes28025-35839341802_101800/;Abrantes (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;100 m²;1ª planta;Excelente piso exterior a la calle pelícano para actualizar de 100 metros cuadrados, según catastro, en una primera planta de un e...;40.3835303;-3.7273352
499.000 €;Piso en calle de Francisco Silvela;/comprar/piso-guindalera28028-35081171258_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;91 m²;6ª planta;"Piso en venta en la zona de francisco silvela con diego de león. 

Con una ubicación privilegiada, este inmueble cuenta con 1 dorm...";40.4351183;-3.674661
220.000 €;Piso en calle de Londres;/comprar/piso-guindalera28028-85039372501_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;72 m²;Subsótano;"Este piso en venta es una oportunidad única! 

Semisotano con una superficie de 72 m², esta vivienda exterior cuenta con un amplio...";40.431472;-3.6679722
172.900 €;Piso en calle de Gando;/comprar/piso-las_aguilas28044-38400594004_100500/;Las Águilas (Distrito Latina. Madrid Capital);3 habs.;1 baño;78 m²;1ª planta;Gespain las aguilas - carabanchel promociona la venta de vivienda para reformar. Se trata de una primera planta al lado del mercad...;40.375451;-3.7674793
155.000 €;Piso en calle de Villalobos;/comprar/piso-palomeras_sureste28018-37512385924_100500/;Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;67 m²;4ª planta;"Aceptamos ofertas!

Para los amantes de la luz! . 
En este piso, la luz natural ilumina cada espacio haciendo que la claridad y la...";40.3804;-3.64893
170.000 €;Piso en Valverde;/comprar/piso-fuencarral_el_pardo_valverde28034-39200334396_100200/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;65 m²;;"Agencia inmobiliaria de madrid zona virgen de begoña-fuencarral tecnocasa (registro de agentes profesionales inmobiliarios; rain n...";40.4838973;-3.6881512
315.000 €;Piso en calle de Eugenia de Montijo, nº 97;/comprar/piso-carabanchel_buenavista28044-89254531052_998115/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;147 m²;1ª planta;Edificio estilo modéjar! Edificio singular. Orientación sur, luz todo el día. Edificio estilo modéjar, patio del mismo estilo de 5...;40.37453369082771;-3.7507807215484434
179.000 €;Piso en calle de Coria;/comprar/piso-lucero28011-40063714505_101000/;Lucero (Distrito Latina. Madrid Capital);3 habs.;1 baño;76 m²;;"Zona lucero. Tercera planta sin ascensor, muy luminoso . 
Se distribuye en tres habitaciones una de ellas con pequeña terraza, sal...";40.4060723;-3.7435455
220.000 €;Estudio en calle de Velarde;/comprar/estudio-universidad_malasana28004-38371491716_440000/;Universidad-Malasaña (Distrito Centro. Madrid Capital);;1 baño;33 m²;;Moderno y luminoso estudio con una superficie total de 33 m² y una fantástica distribución con dimensiones de apartamento, que per...;40.4269207;-3.7035325
361.500 €;Piso en calle Victoria Kent,  s/n;/comprar/piso-los_berrocales28031-3656659585_109700/;Los Berrocales (Distrito Vicálvaro. Madrid Capital);3 habs.;2 baños;114 m²;1ª planta;"VI-1-1-1-P01-A. Piso en un inmueble de obra nueva de 114 m2 de superficie construida y situado en la zona de Madrid Capital, acomodado en planta 1. Está estructurado en 3 habitaciones, 2 baños completos y terraza. Aporta como extras ascensor, garaje y trastero.

** El precio mostrado en la tabla anterior para cada inmueble, incluye únicamente aquellos anejos (plazas de garaje y/o trastero) que hubiesen sido expresamente especificados en su descripción. En caso de no aparecer especificados, su precio no se entenderá incluido en el precio mostrado anteriormente. El precio mostrado lo es sin incluir impuestos. Los inmuebles identificados están sujetos, en todo caso, a disponibilidad.";40,4005249;-3,5616135
216.000 €;Piso en calle Escuelas de Vallecas, nº 16;/comprar/piso-puente_de_vallecas_entrevias28031-39177848263_515458/;Entrevías (Distrito Puente de Vallecas. Madrid Capital);2 habs.;2 baños;124 m²;2ª planta;"Subasta judicial
 Quiero participar en la subasta    (ir a inmubi.com)
La información se facilita por web.
Descripción:

Tres vivi...";40.359808865577186;-3.588904307350106
335.000 €;Piso en calle de Arturo Soria;/comprar/piso-costillares-38388406872_100500/;Costillares (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;80 m²;2ª planta;Vohome propiedades ofrece en exclusiva a sus clientes esta increíble vivienda situada en uno de los barrios más distinguidos de ma...;40.472296461;-3.667406966
280.000 €;Piso en calle de la Unanimidad;/comprar/piso-villaverde_los_rosales28041-38354672390_526299/;Los Rosales (Distrito Villaverde. Madrid Capital);4 habs.;2 baños;150 m²;2ª planta;"Br houses real estate vende en exclusiva bonito piso a reformar muy luminoso en los rosales.

Cuenta con cuatro dormitorios amplio...";40.3582985;-3.6853712
209.900 €;Piso en calle de Puentedeume;/comprar/piso-pilar28029-39200850865_100500/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;52 m²;1ª planta;"Vohome propiedades vende en exclusiva esta magnífica vivienda con excelente iluminación.

A pocos minutos del metro peñagrande y m...";40.4724996;-3.7139655
1.680.000 €;Piso en calle de los Mártires Concepcionistas;/comprar/piso-goya28006-39176434478_101800/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;174 m²;6ª planta;Walter haus tiene el placer de presentar este extraordinario ático, destacando su impresionante terraza de 41 m². Aunque actualmen...;40.4281651;-3.6707649
799.900 €;Piso en calle del Castillo;/comprar/piso-trafalgar28010-39262767871_100500/;Trafalgar (Distrito Chamberí. Madrid Capital);4 habs.;2 baños;146 m²;3ª planta;Piso exterior en chamberi  zona trafalgar de 146 m²  de superficie, muy luminoso, 3 habitaciones dobles, una de ellas en suite con...;40.4343512;-3.6992439
209.900 €;Piso en calle de Consuelo Guzmán;/comprar/piso-carabanchel_buenavista28044-40052702762_527256/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;70 m²;1ª planta;Black house vende maravillosa vivienda en urbanización cerrada en la zona de buena vista, cerca de los principales servicios: cole...;40.3761577;-3.7527298
900.000 €;Piso en calle de Florestán Aguilar;/comprar/piso-guindalera28028-39207499030_440000/;Guindalera (Distrito Salamanca. Madrid Capital);5 habs.;2 baños;155 m²;5ª planta;"Se vende estupendo piso para reformar con balcón a la calle y terraza tendedero, zona guindalera.

Se trata de una vivienda de apr...";40.4309093;-3.66753
139.900 €;Piso en calle de Isabelita Usera;/comprar/piso-usera_pradolongo28026-35854427527_998146/;Pradolongo (Distrito Usera. Madrid Capital);2 habs.;1 baño;62 m²;3ª planta;"Vivienda con ascensor

La vivienda se distribuye es salón, cocina amueblada, 2 dormitorios, 1 baño y una terraza cerrada.

Calefac...";40.3800008;-3.7070594
285.000 €;Piso en calle del Butrón, 27;/comprar/piso-san_blas_rosas28022-33389734272_514689/;Rosas (Distrito San Blas. Madrid Capital);3 habs.;2 baños;76 m²;6ª planta;Fantástico piso, con plaza de garaje privado, que está compuesta, por un hall, 1 baño, 1 aseo, cocina con terraza, 3 dormitorios y...;40.42578074017717;-3.6082450354172
290.000 €;Piso en Avenida del Cardenal Herrera Oria;/comprar/piso-fuencarral_el_pardo_valverde28034-35869516133_100500/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;89 m²;3ª planta;"Smartcity tiene en venta piso en la av. Cardenal herrera oria.
83 m² útiles, distribuidos en salón-comedor amplio y luminoso, 3 ha...";40.4902995;-3.6941879
275.000 €;Piso en calle de Felipe Álvarez;/comprar/piso-casco_historico_de_vallecas28031-32540603149_101800/;Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital);4 habs.;2 baños;115 m²;;"Magnifico piso de 4 dormitorios dobles, tres de ellos con armario empotrado,
2 baños, segunda planta totalmente reformada, gran sa...";40.3820991;-3.6229215
191.990 €;Piso en calle de la Corte de Faraón;/comprar/piso-villaverde_los_angeles28041-39244207353_100500/;Los Ángeles (Distrito Villaverde. Madrid Capital);3 habs.;2 baños;100 m²;Entresuelo;Black house vende maravillosa vivienda situada en una de las mejores zonas del barrio de ciudad de los ángeles. Con todos los serv...;40.3621819;-3.6996737
300.000 €;Piso en calle de Ardemans;/comprar/piso-guindalera28028-34175468591_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;59 m²;Bajo;"Venta de piso abuhardillado en séptima planta, ubicado en guindalera.

 Con una superficie aproximada de 59 m², muy luminoso. 

Se...";40.4353678;-3.6733312
3.950.000 €;Piso en calle de Génova;/comprar/piso-justicia_chueca28004-39252724451_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;5 baños;304 m²;5ª planta;Boher gestión inmobiliaria, vende: magnífico piso en la calle génova, 5ª planta exterior, integramente reformado de diseño, cuenta...;40.4263688;-3.692777
1.480.000 €;Piso en Avenida de Concha Espina;/comprar/piso-chamartin_el_viso28036-35885888691_100500/;El Viso (Distrito Chamartín. Madrid Capital);5 habs.;3 baños;316 m²;6ª planta;Magnífica vivienda en representativa finca que abarca una superficie de 280 m², a los cuales se suman 36 m² correspondientes a ele...;40.4517637;-3.6881699
860.000 €;Piso en Avenida de Pío XII;/comprar/piso-castilla28036-39215092612_109300/;Castilla (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;147 m²;;En chamartín les presentamos un precioso piso de 147 metros construidos. Es una vivienda que consta de 4 habitaciones y 3 baños, u...;40.4725292;-3.6769491
689.000 €;Piso en calle de Embajadores, 55;/comprar/piso-acacias28012-38374974488_527154/;Acacias (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;149 m²;5ª planta;"Piso en finca señorial en plena glorieta de embajadores.
Hogarama pone a su disposición esta estupenda  vivienda a reformar, consi...";40.404571071108954;-3.7019033869395006
275.000 €;Piso en calle de Ricardo Gutiérrez;/comprar/piso-berruguete28039-38371253955_517167/;Berruguete (Distrito Tetuán. Madrid Capital);1 hab.;2 baños;61 m²;Bajo;"Exclusiva vivienda en la zona norte de madrid

Vivienda madrid ofrece en exclusiva piso muy luminoso de 61m². Con amplia terraza, ...";40.4608138;-3.7046628
115.000 €;Piso en calle de son Bonet;/comprar/piso-las_aguilas28044-37559287893_100500/;Las Águilas (Distrito Latina. Madrid Capital);2 habs.;1 baño;67 m²;1ª planta;¡¡¡Ideal para inversores!!! Venta de vivienda con alquiler vitalicio - gespain las aguilas - carabachel, gestiona la vivienda situ...;40.375218;-3.7635229
364.900 €;Piso en Avenida del Ferrol;/comprar/piso-pilar28029-38377858205_100500/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;122 m²;Bajo;Vohome propiedades vende en exclusiva esta magnífica vivienda a actualizar a su gusto en la urbanización altamira, justo pegado al...;40.4748636;-3.7064301
262.650 €;Piso en calle de Alcalá, 438;/comprar/piso-concepcion-40026705934_515458/;Concepción (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;75 m²;3ª planta;"Vivienda ubicada en la zona de ciudad lineal, madrid.

Piso exterior de 75 m² que se distribuye en salón comedor, cocina, tres hab...";40.438322103026046;-3.635742466264098
224.900 €;Piso en calle de Sarria;/comprar/piso-pilar28029-39185879857_100500/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;52 m²;3ª planta;"Vohome propiedades vende en exclusiva esta magnífica vivienda con excelente iluminación.

A pocos minutos del metro peñagrande y m...";40.4737922;-3.7137348
1.290.000 €;Piso en calle de San Bernardo;/comprar/piso-centro_palacio28005-7591676986_501235/;Palacio (Distrito Centro. Madrid Capital);6 habs.;2 baños;187 m²;5ª planta;"Increíble inmueble de carácter señorial de grandes dimensiones en la calle san bernardo semiesquina con gran vía.
Se trata de una ...";40.4222446;-3.707585
1.200.000 €;Ático en calle de José Abascal;/comprar/atico-chamberi_almagro28003-22553022741_101000/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;102 m²;;"No cobramos honorarios al comprador. Trato directo con la propiedad, 
Maravilloso  y exclusivo ático en la mejor zona de madrid. U...";40.4382256;-3.6980068
1.790.000 €;Piso en calle de Fuencarral;/comprar/piso-justicia_chueca28004-35843253136_995410/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;4 baños;249 m²;3ª planta;"Habitania les ofrece…

Nos encontramos con una vivienda en pleno barrio de justicia-chueca con grandes ventanales y una altura de ...";40.4243272;-3.7007903
940.000 €;Piso en Argüelles;/comprar/piso-moncloa_aravaca_arguelles28008-35046989725_996152/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);3 habs.;2 baños;183 m²;5ª planta;"Piso planta 5 º
Superficie construida: 183 m²
3 dormitorios, 1 baños, 1 aseo

Año construcción: 1940
Estado de conservación: para ...";40.428446;-3.7197313
1.200.000 €;Piso en Argüelles;/comprar/piso-moncloa_aravaca_arguelles28008-39246815556_996152/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;4 baños;261 m²;3ª planta;"Inmoboulevard pone a la venta buen piso para reforma. 
Piso planta 3 º 
Superficie construida: 261 m² 
5 dormitorios, 4 baños 
Año...";40.4277636;-3.7190717
729.000 €;Ático en calle del Desengaño;/comprar/atico-universidad_malasana28004-38368326997_100200/;Universidad-Malasaña (Distrito Centro. Madrid Capital);4 habs.;;98 m²;;"Agencia inmobiliaria de madrid zona san bernardo - conde duque – malasaña, oficina tecnocasa vende:

Atico con terraza de 9m²

Mag...";40.421016;-3.7044507
319.000 €;Piso en calle de López de Hoyos;/comprar/piso-chamartin_prosperidad28002-35093373248_100200/;Prosperidad (Distrito Chamartín. Madrid Capital);3 habs.;1 baño;73 m²;;'agencia inmobiliaria de madrid zona prosperidad - alfonso xiii oficina tecnocasa de madrid vende piso, actualmente alquilado, en ...;40.4472362;-3.6692523
1.119.900 €;Casa adosada en calle de Julián Camarillo, 56;/comprar/casa_adosada-san_blas_simancas28037-3736008805_109700/;Simancas (Distrito San Blas. Madrid Capital);4 habs.;3 baños;231 m²;;Chalet 19. Casa adosada de obra nueva, de 231 m2 de superficie construida, y situada en la zona de Madrid Capital.  Está estructurada en 4 habitaciones, 3 baños completos y terraza de 97,64 m2. Aporta como extras 2 garajes.;40,4391255;-3,6151686
995.000 €;Piso en calle de Cervantes, 22;/comprar/piso-cortes_huertas28014-33425907787_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);6 habs.;3 baños;211 m²;;"Inversores. Inmueble en rentabilidad en pleno centro de madrid. 
Se trata de una vivienda ubicada en la calle cervantes, barrio de...";40.4142;-3.69733
2.350.000 €;Piso en Paseo de la Castellana, 96;/comprar/piso-chamartin_el_viso28046-36727650821_101800/;El Viso (Distrito Chamartín. Madrid Capital);4 habs.;6 baños;235 m²;9ª planta;En una ubicación singular y privilegiada, en pleno paseo de la castellana, en el distrito de chamartín y barrio de el viso, calibe...;40.4438;-3.69109
1.170.000 €;Piso en calle de Fernández de la Hoz;/comprar/piso-chamberi_almagro28003-39205359768_500635/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;162 m²;2ª planta;Luxcasa les ofrece esta espectacular y singular vivienda, totalmente reformada, junto a la plaza de san juan de la cruz, lista par...;40.439194;-3.6943382
169.000 €;Piso en calle de Tembleque;/comprar/piso-latina_aluche28024-39235689531_518874/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;65 m²;6ª planta;Masterpiso vende piso en calle tembleque, aluche, madrid, 6ª planta, con 2 ascensores, 65m² construidos, 60m² útiles, 3 habitacion...;40.396031;-3.7602029
487.700 €;Ático en Cuatro Caminos;/comprar/atico-castillejos28020-35875598382_102100/;Castillejos (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;61 m²;;Ático con una habitación y un baño, superficie util de 61 metros cuadrados, garaje 1, superficie construida 61, terraza 33,29, tra...;40.4496236;-3.6987956
180.000 €;Piso en San Andrés;/comprar/piso-villaverde_san_andres28021-38350493824_100200/;San Andrés (Distrito Villaverde. Madrid Capital);2 habs.;1 baño;133 m²;1ª planta;"Antes 3 dormitorios.

Agencia inmobiliaria de madrid - zona villaverde alto - san andres tecnocasa.

Vende estupendo piso con pati...";40.3446637;-3.7041727
139.000 €;Piso en Los Ángeles;/comprar/piso-villaverde_los_angeles28041-38405806152_100200/;Los Ángeles (Distrito Villaverde. Madrid Capital);2 habs.;1 baño;64 m²;;Agencia inmobiliaria de madrid zona ciudad de los ángeles oficina tecnocasa de madrid vende magnífica vivienda en calle san lucian...;40.3628977;-3.6991355
325.000 €;Piso en calle de Ilustración;/comprar/piso-moncloa_aravaca_arguelles28008-32530207267_100200/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;52 m²;;"Agencia inmobiliaria de madrid zona arguelles - plaza españa - conde duque oficina tecnocasa vende:
 ¡¡Espectacular reforma a estr...";40.4211276;-3.7171443
795.000 €;Piso en Avenida de Bruselas;/comprar/piso-guindalera28028-37546324356_526299/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;141 m²;1ª planta;Br houses real estate vende espectacular vivienda, totalmente reformada a estrenar, situada en la mejor zona del parque de las ave...;40.4425316;-3.6633334
280.000 €;Ático en calle de la Sierra Bullones;/comprar/atico-valdeacederas28029-38339991460_517167/;Valdeacederas (Distrito Tetuán. Madrid Capital);1 hab.;2 baños;100 m²;;"Atico tipo duplex reformado en la zona norte de madrid.

Vivienda madrid ofrece en exclusiva ático muy luminoso de 92 m² con ampli...";40.4660538;-3.6990819
420.000 €;Ático en calle del Comandante Fontanes;/comprar/atico-carabanchel_san_isidro28019-38405864393_510936/;San Isidro (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;139 m²;;Estudio pradera de san isidro, s.l., vende espectacular vivienda dúplex en calle comandante fontanes con vistas privilegiadas. Se ...;40.3950651;-3.7259071
129.000 €;Piso en calle de Villajoyosa;/comprar/piso-villaverde_los_angeles28041-36690612219_518874/;Los Ángeles (Distrito Villaverde. Madrid Capital);3 habs.;1 baño;65 m²;1ª planta;Masterpiso vende un luminoso piso en la calle villajoyosa, los rosales, villaverde, madrid. 65 m² construidos, 1ª planta con ascen...;40.3536735;-3.6911624
340.000 €;Piso en calle de las Magnolias;/comprar/piso-tetuan_almenara28029-40029560433_522529/;Almenara (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;98 m²;2ª planta;Redpiso ofrece a la venta vivienda en el barrio de almenara. Segunda planta con ascensor,  consta de 98 m² distribuidos en : 3 dor...;40.4702725;-3.6912745
165.000 €;Piso en Villaverde Alto;/comprar/piso-villaverde_san_andres28021-35920628323_997950/;San Andrés (Distrito Villaverde. Madrid Capital);3 habs.;1 baño;99 m²;2ª planta;"Futurhouse servicios inmobiliarios calle parvillas altas 7 local 2

Encantador piso en venta en una ubicación privilegiada de la c...";40.3425013;-3.7139058
790.000 €;Piso en calle de Arroyofresno;/comprar/piso-fuentelarreina28035-29210296186_513149/;Fuentelarreina (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;4 baños;266 m²;5ª planta;"No cobramos honorarios al comprador
Magnífica vivienda de lujo, señorial y emblemática con excelente ubicación en la zona residenc...";40.4772539;-3.7418303
389.000 €;Piso en Sol;/comprar/piso-sol_barrio28013-39259254316_108500/;Sol (Distrito Centro. Madrid Capital);2 habs.;2 baños;69 m²;;Grupo gm ofrece en venta precioso piso muy luminoso, recién reformado en una quinta planta con ascensor. Este inmueble ubicado en ...;40.418392;-3.7001599
163.000 €;Piso en calle de Carlos Solé;/comprar/piso-puente_de_vallecas_portazgo28038-40097604504_527256/;Portazgo (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;83 m²;Bajo;Black house vende magnifica vivienda ubicada en una de las mejores zonas de portazgo, cerca de los principales servicios: comercio...;40.3948003;-3.6508779
330.000 €;Piso en Alameda de Osuna;/comprar/piso-alameda_de_osuna_barrio-39225120596_100200/;Alameda de Osuna (Distrito Barajas. Madrid Capital);3 habs.;2 baños;99 m²;2ª planta;Tecnocasa inmobiliaria alameda de osuna vende magnifico piso distribuido en hall de entrada, 3 dormitorios, amplio salón-comedor c...;40.4585951;-3.5872189
84.000 €;Piso en calle de Rascón;/comprar/piso-carabanchel_san_isidro28019-39255281174_101800/;San Isidro (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;60 m²;3ª planta;"Casas y mas vende interesante vivienda situada en el barrio de san isidro en el distrito de carabanchel.
El inmueble está situado ...";40.3942575;-3.7270682
