precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
197.000 €;Piso en Avenida de Pablo Neruda;/comprar/piso-palomeras_sureste28038-38395054169_526710/;Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital);3 habs.;2 baños;100 m²;planta 11;"Globalpiso palomeras-portazgo ofrece en exclusiva ésta magnifica vivienda en la avenida de pablo neruda. Sus 100 m² se distribuyen en un amplio y luminoso salón independiente, desde el cuál accedemos a una gran terraza acristalada; tres dormitorios, dos baños, uno de ellos en suite y una gran cocina con inmejorables vistas de madrid. Plaza de garaje opcional, consultar. Excelente ubicación en un entorno privilegiado junto al parque lineal de palomeras, en una zona que cuenta con todos los servicios; centro de salud rafael alberti, supermercados, colegios, institutos y varios comercios de barrio. En cuánto al transporte; metro l1 alto del arenal, varias líneas de autobuses y acceso a a3 y m40 muy cercano.";40,3925767;-3,6406625
244.000 €;Piso en calle de Rafael Fernández Hijicos;/comprar/piso-palomeras_sureste28038-38341208406_526710/;Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital);3 habs.;2 baños;99 m²;4ª planta;"GLOBALPISO PALOMERAS PORTAZGO ofrece en exclusiva; vivienda totalmente reformada con excelentes calidades. Cuenta con 99 m2 distribuidos en un amplio salón independiente con aire acondicionado y persianas eléctricas; cocina office con mobiliario de gran calidad y encimera de mármol. Tres dormitorios, dos de ellos con armarios empotrados; baño completo revestido en mármol con plato de ducha y un aseo. La vivienda se encuentra en una zona residencial que cuenta con todo tipo de servicios; Centro de Salud Rafael Alberti, colegios, institutos, supermercados, zonas verdes como el Parque lineal de Palomeras. En cuanto al transporte, metro L1 Miguel Hernández y varias líneas de autobuses Posibilidad de dejar el inmueble completamente amueblado y equipado con todos los electrodomésticos de alta gama por un importe adicional.";40,390712;-3,634532
140.000 €;Piso en calle del Campo de la Paloma;/comprar/piso-palomeras_sureste28018-37560955087_526710/;Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;58 m²;2ª planta;"Globalpiso palomeras-portazgo comercializa en exclusiva, estupenda vivienda en palomeras sureste. Sus 58 m² se distribuyen en dos dormitorios, amplio salón, cocina completamente amueblada y equipada, baño con plato de ducha y un pequeño trastero. Piso totalmente exterior, ubicado en la segunda planta de una finca con ascensor. Situado en una zona con todo tipo de servicios; supermercados, colegios, centro de salud, restauración. En cuánto a comunicación; líneas de autobuses 10, 57, 144, 310, n10, metro l1 miguel hernández y fácil acceso a m-30 y m-40.";40,3827114;-3,6473474
188.000 €;Piso en calle de la Encomienda de Palacios;/comprar/piso-fontarron-38406501840_101800/;Fontarrón (Distrito Moratalaz. Madrid Capital);3 habs.;2 baños;88 m²;;Alpha artilleros vende fantástico piso en moratalaz.  Entre planta, de 88 metros construidos. Calefacción individual de gas natura...;40.400674399;-3.642207992
165.800 €;Piso en calle de Valmojado;/comprar/piso-latina_aluche28047-37578600020_100500/;Aluche (Distrito Latina. Madrid Capital);2 habs.;1 baño;66 m²;3ª planta;Gespain aluche - campamento vende en exclusiva piso de dos dormitorios, salón con terraza, cocina independiente y cuarto de baño c...;40.3903897;-3.7577338
170.000 €;Piso en calle de Rogelio Folgueras;/comprar/piso-puente_de_vallecas_portazgo28038-35015376658_996584/;Portazgo (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;72 m²;1ª planta;Piso ubicado a 70m de avenida albufera. Consta con reforma de fontanería y electricidad. Ventanas de climalit. Amplio piso que con...;40.3936783;-3.6588174
115.000 €;Piso en Paseo de Talleres;/comprar/piso-villaverde_san_andres28021-29211651234_101800/;San Andrés (Distrito Villaverde. Madrid Capital);2 habs.;1 baño;65 m²;Bajo;"Piso actualmente alquilado, disponible solo inversores,( rentabilidad 6%)
Estupendo piso de 2 habitaciones y 1 baño en villaverde....";40.3472657;-3.7038041
335.000 €;Piso en calle de Méjico;/comprar/piso-guindalera28028-38359381038_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;50 m²;4ª planta;"¡No pierdas la oportunidad de adquirir este encantador piso en venta!

Con una superficie de 50 m², este luminoso inmueble cuenta ...";40.4368664;-3.6736536
198.900 €;Piso en calle de la Corte de Faraón;/comprar/piso-villaverde_los_angeles28041-39241236715_527256/;Los Ángeles (Distrito Villaverde. Madrid Capital);3 habs.;2 baños;100 m²;Entresuelo;Black house vende maravillosa vivienda situada en una de las mejores zonas del barrio de ciudad de los ángeles. Con todos los serv...;40.3620093;-3.6997941
265.000 €;Piso en Avenida Donostiarra;/comprar/piso-concepcion-37543076896_440000/;Concepción (Distrito Ciudad Lineal. Madrid Capital);2 habs.;1 baño;70 m²;8ª planta;"Estupenda vivienda para entrar a vivir en ciudad lineal, barrio de la concepción.
Es una octava planta, en finca con ascensor y po...";40.435219;-3.6588623
259.000 €;Piso en calle de Agustín Calvo;/comprar/piso-hortaleza_canillas28043-35842525792_100500/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;1 baño;80 m²;2ª planta;"Vohome propiedades vende en exclusiva esta fantástica vivienda reformada en 2023.

Piso en segunda planta, muy luminoso debido a s...";40.4643077;-3.6483504
195.000 €;Piso en Carretera de Boadilla del Monte;/comprar/piso-latina_campamento28024-38384850200_100200/;Campamento (Distrito Latina. Madrid Capital);3 habs.;1 baño;71 m²;2ª planta;Agencia inmobiliaria de madrid - zona campamento - colonia jardin vende piso en la carretera boadilla del monte compuesto de 3 dor...;40.3989444;-3.7709318
204.900 €;Piso en calle de José de Cadalso;/comprar/piso-las_aguilas28044-38335903525_100500/;Las Águilas (Distrito Latina. Madrid Capital);3 habs.;1 baño;70 m²;6ª planta;Gespain inmobiliaria las aguilas-carabanchel, promociona la venta de piso para actualizar en calle josé de cadalso, muy próxima a ...;40.380951;-3.772201
280.000 €;Piso en calle de Valdecanillas;/comprar/piso-san_blas_simancas28037-38408827726_100900/;Simancas (Distrito San Blas. Madrid Capital);4 habs.;2 baños;141 m²;3ª planta;"Deapi vende piso en simancas.
Se trata de un piso con un gran salón con terraza, cuatro dormitorios amplios, dos baños, cuarto de ...";40.4318;-3.6253942
